@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.3639,5.0267,2.242,20.493,-0.8255,-0.0735,2.9536,1.7186,12.4074,-1.5879,0.2241,4.2072,2.0511,17.1251,-1.5414,2.7272,4.9379,2.2221,11.852,0.008,4.9512,-1.624,-0.1334,-0.328,-0.027,0.0822,1.3046,1.0931,1.009,0.8379,0.7734,0.9231,1.7019,1.1948,1.018,0.702,0.5982,0.852,1.2172,0.8922,-97.3621,0.733,-79.9865,-109.129,2.3415,1.666,0.9397,0.7115,0.4013,0.564,1.6517,1.1967,1.7291,0.7245,1.0469,1.4449,0.0022,4.0163,0.3547,-0.1698,0.0947,-0.0284,-0.2067,-0.3843,3.6114,3.49,1.8682,5.7299,0.2328,-8.3226,0.6481,0.805,9.6311,?,2.376,4.0788,2.0196,5.6921,-0.1805,-0.4339,1.52,-3.5028,2.3206,0.925,0.3986,5.3854,0.8556,0.1589,-0.1805,-1.9976,11.0653,0,1.5489,0,0.5949,1.0066,1.692,0.0476,14.4174,0.7292,-0.6953,-0.0542,0.1294,0.9106,0.9543,7.6488,-0.4023,0.0754,0.2967,0.5447,3.653,-0.6706,0.2015,0.9319,0.9653,4.8962,-0.9739,1.7158,0.642,0.3742,1.7518,0.9885,0.5643,3.0687,0.9772,0.3184,1.4964,0.9083,0.607,2.4945,2.1989,0.8815,2.0939,1.5622,0.7461,0.0013,1.6388,0.1118,-0.1047,0.331,DESTRA_PANTALONI
1.0853,6.3948,2.5288,24.6275,-0.1717,-0.4059,4.0693,2.0172,11.4973,-0.8981,-0.5305,3.0848,1.7564,19.6386,-0.9872,2.7999,7.3336,2.7081,23.2353,0.0046,-2.6738,-2.0458,0.3876,0.7651,-0.145,-0.1895,1.2536,1.4398,0.9338,1.1485,0.7449,0.6486,1.5715,2.073,0.872,1.3191,0.5549,0.4206,0.6632,0.3698,-33.4501,0.5576,-50.4344,-90.4488,3.4701,2.127,0.9005,0.6129,0.2595,0.4234,2.142,1.254,1.0599,0.5854,0.4948,0.8452,0.0067,4.1177,0.1353,0.0677,0.6743,0.0476,-0.2409,-0.1401,1.5816,9.9246,3.1503,10.7263,-0.1179,3.0589,1.927,1.3882,6.1253,-0.1866,8.3842,2.1518,1.4669,9.2463,0.0031,0.5171,0.1886,0.3648,2.2694,2.1476,0.9463,5.1504,4.6122,0.8955,1.1748,-38.7906,-33.0188,1.8587,1.0344,0.5565,1.7511,1.1601,0.6625,0.0477,13.9176,-0.6507,-0.8447,0.4867,0.3486,0.6941,0.8331,5.7347,-0.3746,-0.3466,0.8693,0.9323,6.3094,-3.6085,0.9824,1.7072,1.3066,5.8469,-0.3641,-1.0057,0.3548,-0.3528,0.8936,0.6376,0.7136,0.7985,0.4066,0.5092,0.3163,1.0013,3.1654,3.0473,0.9734,0.3194,0.9089,0.9808,1.0791,0.0058,2.0516,-0.2799,-0.0089,-0.0166,SINISTRA_PANTALONI
0.0499,0.0178,0.1333,1.2634,-0.1589,-0.0387,0.0469,0.2166,2.1413,-0.199,0.0322,0.0049,0.0702,0.4779,-0.4188,0.1613,0.0486,0.2204,2.0551,0.0089,-1.2875,1.5483,0.309,-1.2026,-0.24,0.1996,0.6154,1.8995,0.6047,3.0866,0.9826,0.3183,0.3787,3.608,0.3656,9.527,0.9654,0.1013,0.4875,1.2282,-9.369,2.5192,-19.218,-7.6285,0.6104,3.2364,0.5257,5.3021,0.8613,0.1624,0.59,2.6436,0.6147,4.4807,1.0419,0.2325,0.0004,0.2441,0.7166,0.3898,0.8422,0.1983,0.8053,0.3363,8.9907,0.0029,0.0542,0.1804,0.9801,3.7674,0.0106,0.1029,0.3479,0.913,-1.0595,0.0091,0.0951,1.1942,?,2.3865,-8.4858,-3.5558,0.5268,0.5696,1.0812,0.2776,0.3245,1.1691,2.4296,-7.431,-3.0585,2.2634,0,0,0.5185,0.151,0.2913,0.0516,13.8175,-0.9985,0.9525,-0.9353,0.0047,0.0003,0.0181,0.0951,-0.6499,0.035,0.0006,0.0251,0.1218,-0.4293,0.0124,0.0003,0.0167,0.0908,-0.6732,0.1347,0.3793,2.8162,0.7206,1.0813,1.5004,0.5193,1.1691,2.2512,1.0238,1.0251,1.0013,0.6763,1.0619,1.57,0.7807,1.0471,1.3412,0.0002,0.0692,0.6473,0.2909,0.1404,SINISTRA_PANTALONI
0.7583,4.9034,2.2144,15.0267,-0.2465,-1.0243,5.8038,2.4091,10.9923,-1.3414,-0.3144,0.9113,0.9546,5.284,-1.5395,2.6863,6.1253,2.4749,12.5236,0.0032,-0.7404,-2.4119,0.2823,3.2577,-0.3813,-0.117,0.9192,2.3196,0.8947,2.5236,0.9734,0.3857,0.8449,5.3808,0.8005,6.3688,0.9475,0.1488,0.4719,0.9278,-74.6012,1.966,-158.0844,-80.4093,2.5677,5.7935,0.9595,2.2563,0.3737,0.1656,1.367,2.8438,1.1999,2.0803,0.8777,0.4219,0.0068,4.0074,-0.2765,-0.219,0.6781,0.2767,-0.6116,-0.2746,1.5522,5.9683,2.443,7.013,-0.0486,2.1601,9.9194,3.1495,9.7612,-1.2396,8.5154,0.6873,0.8291,2.7803,0.6971,0.7186,0.1823,0.2537,0.7757,2.9468,3.7989,0.6017,8.6834,14.432,0.0602,-0.0508,-0.8445,1.5345,0.7287,0.4749,0.7185,2.5224,3.5109,0.0465,13.9183,-0.7917,-0.9552,0.902,0.2099,0.2128,0.4613,2.7493,-0.4862,-0.3881,0.656,0.8099,3.8965,-6.1423,1.1843,3.5347,1.8801,6.4087,-0.01,-0.5408,0.1772,-0.3277,0.5696,0.2454,0.4308,0.3244,0.0602,0.1856,0.2684,14.2239,52.994,3.3909,0.2915,0.086,0.7056,0.429,0.608,0.0066,2.0151,-0.6084,0.25,-0.3225,SINISTRA_PANTALONI
0.0935,0.0156,0.1247,0.8414,-0.6053,-0.1435,0.0393,0.1981,1.7398,-0.7682,0.0259,0.007,0.0839,0.4619,-0.6381,0.2405,0.034,0.1844,1.0051,0.006,-0.6515,3.6127,0.3887,-5.5457,-0.5966,0.1076,0.6294,1.4864,0.6763,2.3616,1.0746,0.455,0.3961,2.2093,0.4574,5.577,1.1547,0.2071,0.4197,1.7631,-52.5072,4.2007,-125.0994,-29.7806,0.5327,1.8587,0.5183,3.4894,0.9731,0.2789,0.4836,1.8215,0.8371,3.7665,1.731,0.4596,0.0009,0.3592,-0.533,-0.0462,0.7195,-0.0356,-0.5546,0.1296,7.8896,0.0293,0.1712,0.6092,0.9249,5.7191,0.0573,0.2395,0.8384,0.8658,-1.0608,0.0022,0.0471,1.1237,?,1.3795,-7.4376,-5.3914,0.7151,3.6373,5.0864,0.5114,13.23,25.8711,1.3866,-6.6717,-4.8117,1.298,0,0,0.7266,0.5421,0.7461,0.0513,14.6694,-1.0003,-0.9726,0.9752,-0.0125,0.0012,0.0344,0.2457,-2.9021,0.0135,0.0017,0.0411,0.329,-2.8617,0.0473,0.0012,0.0353,0.2136,-0.3812,-0.9261,-0.2645,0.2856,0.8361,0.9725,1.1632,0.699,0.9457,1.353,0.7495,3.0989,4.1348,0.739,0.4071,0.5508,0.7468,1.15,1.54,0.0003,0.1045,0.8257,0.388,0.2999,SINISTRA_PANTALONI
0.0138,0.0035,0.059,0.3177,-0.8596,-0.022,0.0027,0.0516,0.3016,-1.1639,0.0292,0.0046,0.0677,0.3461,-0.8101,0.1008,0.0021,0.0457,0.2358,0.045,-0.6283,0.4718,0.1369,-0.751,-0.2179,0.2901,1.142,0.8705,1.2888,0.7622,1.1285,1.4806,1.3042,0.7577,1.661,0.581,1.2735,2.1921,0.9055,0.9483,-13.2208,1.0473,-14.6013,-13.9416,1.2259,0.8936,0.692,0.729,0.5645,0.7744,1.0535,0.9181,1.3475,0.8714,1.279,1.4677,0.0002,0.1522,-0.3867,-0.0237,0.2621,-0.1483,-0.2124,0.388,8.7187,0.0014,0.038,0.1209,0.9862,4.4709,0.005,0.071,0.2254,0.9509,-0.3961,0.0014,0.0372,0.4385,?,1.9501,-22.014,-11.2886,0.5349,1.0203,1.9076,0.2861,1.0411,3.6391,1.985,-19.7424,-9.9458,1.9138,0,0,0.5365,0.2758,0.514,0.0516,13.5857,-0.9985,0.931,-0.9276,0.0002,0.0004,0.0187,0.0993,-0.9002,0.0281,0.0003,0.0185,0.1132,-0.2079,0.0047,0.0001,0.0117,0.0534,-0.7361,0.007,0.0424,6.0469,1.0107,1.599,1.5821,1.0215,2.5568,2.5031,2.415,2.0782,0.8605,0.5577,1.6994,3.0471,0.8774,1.86,2.12,0.0002,0.0542,0.6301,0.001,0.0415,SINISTRA_PANTALONI
-1.2029,3.2497,1.8027,6.783,-18.2846,-0.0885,0.5205,0.7214,4.0588,-1.2376,-0.9278,3.354,1.8314,8.8542,-9.0345,1.9662,5.5739,2.3609,8.7932,0.003,13.5983,1.2965,-0.6118,0.0953,-0.045,-0.4719,2.4988,0.9843,0.7636,0.3939,0.3056,0.7757,6.2438,0.9689,0.583,0.1552,0.0934,0.6017,2.8648,0.8067,-241.4538,0.2816,-84.2817,-299.2922,0.1939,0.3986,0.0399,2.0557,0.2057,0.1,1.6712,0.7661,0.7714,0.4584,0.4616,1.0069,0.0087,2.8953,0.0817,0.757,-0.9372,0.058,-0.0774,-0.9077,-0.3627,2.6368,1.6238,6.3691,-9.6918,2.0616,0.047,0.2167,0.873,0.6256,8.9696,0.9182,0.9582,4.5234,0.5273,-0.176,-0.0404,0.2298,7.4917,1.6946,0.2262,56.1262,2.8716,0.0512,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0529,12.0967,0.6821,0.9588,0.6394,0.4068,0.7846,0.8858,5.3561,-0.176,1.0307,2.5934,1.6104,5.5015,-0.0137,-0.3383,0.6211,0.7881,3.5577,-5.9832,0.3947,-1.2025,-3.0468,0.55,1.1239,2.0434,0.3025,1.2631,4.1753,10.7541,0.2629,0.0244,0.8393,8.94,10.6523,0.9736,1.5055,1.5464,0.0067,1.9277,0.7499,-0.6782,-0.7362,SINISTRA_PANTALONI
-0.2162,20.2813,4.5035,45.3506,-2.0412,-0.4858,3.8748,1.9685,9.2584,-1.2662,-2.2154,14.2976,3.7812,36.4403,-0.5867,5.1107,17.525,4.1863,31.1809,0.022,0.4451,0.0976,-0.0423,0.2193,-0.0951,-0.4335,2.2878,1.191,1.0758,0.5206,0.4702,0.9032,5.2341,1.4185,1.1573,0.271,0.2211,0.8158,5.8842,2.259,-43.3683,0.3839,-7.3703,-19.1984,3.65,0.6493,0.4677,0.1779,0.1281,0.7203,4.8983,1.2445,1.4544,0.2541,0.2969,1.1687,0.0119,7.2391,-0.2568,0.1262,-0.1456,0.0832,-0.086,-0.3091,5.3501,9.5333,3.0876,12.9353,-0.3331,0.8726,0.7012,0.8374,4.0075,-0.1697,-4.2821,38.2433,6.1841,18.2158,-1.166,6.1314,-1.2494,-0.2038,3.6873,0.4993,0.1354,13.5965,0.2493,0.0183,5.5579,0.3296,0.0593,2.8322,1.1538,0.4074,3.2277,0.7101,0.22,0.036,13.8976,0.007,0.262,0.5209,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.0793,0.0378,0.1945,1.0371,-0.8697,-0.0725,0.0239,0.1547,0.9286,-1.5992,-0.052,0.0444,0.2108,1.482,-0.7445,0.3058,0.0269,0.1641,0.8764,0.0122,-1.0939,-1.5262,0.2593,1.3952,-0.2371,-0.1699,1.2576,0.9229,1.1853,0.7339,0.9425,1.2843,1.5816,0.8518,1.4049,0.5386,0.8883,1.6493,0.8444,0.7627,-44.7327,0.9033,-52.978,-58.6487,1.5527,0.653,0.6253,0.4205,0.4027,0.9576,1.1169,0.6998,1.1834,0.6266,1.0596,1.6911,0.0006,0.4601,-0.281,-0.1584,0.2301,0.1732,-0.2322,-0.0975,5.8058,0.0933,0.3055,0.8675,0.8601,7.8907,0.0501,0.2239,0.634,0.9229,-0.1753,0.0258,0.1608,0.7452,-0.8897,0.7358,-33.1256,-45.0214,1.3647,1.9005,1.3926,1.8625,3.612,1.9393,0.7024,-15.2028,-21.643,0.7538,15.7265,20.8642,1.3684,1.1642,0.8507,0.0521,13.9235,-0.9998,-0.4311,0.427,0.0601,0.01,0.1001,0.4646,-0.2987,0.0407,0.0188,0.1373,0.8011,-1.2607,0.0249,0.0067,0.0818,0.5127,-1.0888,1.4755,2.4172,1.6383,0.7296,1.2235,1.677,0.5323,1.4969,2.8123,0.2392,0.3999,1.6716,1.0096,1.4575,1.4437,0.58,0.9062,1.5625,0.0004,0.2561,0.2899,0.3634,0.8015,SINISTRA_PANTALONI
-0.0428,0.0175,0.1323,0.7531,-1.8479,0.0492,0.0155,0.1243,0.7664,-0.6077,-0.0359,0.0084,0.0916,0.6971,-1.5968,0.1817,0.0139,0.1178,0.6469,0.0217,-0.8703,1.1908,-0.2356,-1.3682,0.2707,-0.1979,1.0637,1.4444,1.1226,1.3579,1.0554,0.7772,1.1314,2.0863,1.2603,1.844,1.1139,0.6041,1.6868,1.1401,-34.1248,0.6759,-20.2306,-29.9308,0.5548,0.9852,0.4,1.7759,0.721,0.406,0.9827,1.0805,1.1643,1.0995,1.1848,1.0776,0.0004,0.2771,-0.4734,0.0983,-0.528,-0.3437,0.6563,-0.4068,7.4111,0.0013,0.0358,0.2276,0.9699,6.4057,0.0016,0.04,0.2541,0.9609,-0.4545,0.004,0.063,0.549,?,1.1569,-16.3053,-14.0933,0.8944,0.5684,0.6354,0.8,0.323,0.4038,1.176,-13.3585,-11.359,1.1651,0,0,0.8959,0.4146,0.4628,0.0516,14.2713,-0.9937,0.4491,-0.3584,-0.0169,0.0044,0.0666,0.4037,-2.708,-0.0032,0.009,0.0948,0.752,-3.1717,-0.0209,0.0036,0.0603,0.361,-2.4917,5.2572,0.8101,0.1541,0.7024,1.1037,1.5715,0.4933,1.2182,2.4695,0.5158,1.1445,2.2191,0.6041,1.0531,1.7434,0.5369,1.1183,2.0828,0.0001,0.1408,0.6581,0.226,0.6152,SINISTRA_PANTALONI
0.2974,9.3934,3.0649,20.4641,-1.0604,0.0737,6.2178,2.4936,14.8275,-1.4492,0.1169,5.4687,2.3385,21.5406,-1.8531,4.0447,4.8281,2.1973,13.2039,0.062,4.0363,2.5442,0.0735,0.6303,0.0182,0.0289,1.2291,1.3106,1.3948,1.0663,1.1348,1.0643,1.5107,1.7177,1.9456,1.137,1.2879,1.1327,1.2004,0.7528,-12.0663,0.6271,-10.0517,-16.0292,1.6406,1.3156,0.7056,0.8019,0.4301,0.5363,1.3801,0.95,1.5498,0.6884,1.123,1.6314,0.0017,6.0375,-0.1065,0.245,0.1726,0.055,-0.0644,0.0246,-6.4595,1.7256,1.3136,8.4321,?,-6.8316,1.023,1.0115,8.5434,?,1.7959,1.7996,1.3415,4.7743,-0.1021,0.9455,-3.5967,-3.8039,1.2988,0.9792,0.754,1.6868,0.9589,0.5685,0.987,19.0657,19.3175,1,0,0,0.987,1.7661,1.7895,0.0493,15.1425,-0.9209,0.6834,-0.4141,0.0212,1.3943,1.1808,6.2634,-0.8857,0.0252,0.821,0.9061,4.4348,-0.9365,-0.0628,1.6093,1.2686,5.7059,-1.3023,0.8405,-0.3371,-0.4011,1.3032,0.9308,0.7142,1.6984,0.8664,0.5101,1.3718,0.9115,0.6645,1.4503,1.3402,0.9241,1.4123,1.0977,0.7772,0.0004,2.5456,-0.3737,-0.334,0.2093,SINISTRA_PANTALONI
