@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.3743,1.5784,1.2564,5.3442,-0.9356,0.5468,4.1571,2.0389,8.0385,-0.6154,0.1845,0.4636,0.6809,2.5944,-0.4264,2.1625,1.996,1.4128,5.0839,0.0988,0.6845,2.0292,0.1731,2.9645,0.2529,0.0853,0.6162,1.8452,0.8893,2.9946,1.4432,0.4819,0.3797,3.4049,0.7908,8.9674,2.0828,0.2323,0.8435,3.3307,-4.6337,3.9485,-5.4933,-1.3912,0.5549,1.518,0.4894,2.7358,0.8821,0.3224,0.6648,2.0599,1.0512,3.0984,1.5812,0.5103,0.015,3.1998,0.8691,-0.0768,0.3687,-0.3011,0.482,-0.3294,0.0862,0.036,0.1898,0.6516,-0.7481,-0.0853,0.0528,0.2298,0.8214,-2.4063,0.6154,0.1285,0.3585,1.6727,0.0174,-1.0101,0.1401,-0.1387,0.8257,0.5294,0.6411,0.6817,0.2802,0.4111,0.4806,-9.3905,-19.5411,1.5457,0.2189,0.1416,0.7932,0.3895,0.4911,0.0136,0.9735,0.5949,-0.631,-0.7594,?,?,?,?,?,SINISTRA_PANTALONI
-0.0444,1.0384,1.019,3.1007,-1.4072,0.9337,0.3807,0.617,2.0018,-0.0082,-0.5942,0.0717,0.2677,1.0825,-9.1035,1.5498,0.3158,0.5619,2.1742,0.0857,-0.0475,0.0747,-0.0286,-1.5713,0.6025,-0.3834,1.6515,3.8059,1.8134,2.3045,1.098,0.4765,2.7276,14.4847,3.2885,5.3105,1.2057,0.227,111.6348,1.8584,-8.8923,0.0166,-0.0797,-4.785,0.6487,12.0223,0.5417,18.5322,0.835,0.0451,1.5489,2.8644,1.4261,1.8492,0.9207,0.4979,0.0231,2.3922,0.5617,0.3021,-0.0572,-0.3441,0.6139,-0.8095,0.4238,0.0135,0.1161,0.4422,0.3459,0.175,0.0077,0.0875,0.3119,0.1355,-0.1079,0.0094,0.0967,0.3429,-4.1942,2.4221,-3.926,-1.6209,1.326,1.1995,0.9046,1.7584,1.4389,0.8183,4.7849,-0.8447,-0.1765,1.874,10.2418,5.4653,1.4178,1.2897,0.9097,0.0098,0.7188,0.6024,-0.3115,-0.245,?,?,?,?,?,SINISTRA_PANTALONI
0.8818,12.7067,3.5646,12.0517,-1.0262,-1.4628,7.6202,2.7605,11.6579,-1.4511,-1.412,17.6206,4.1977,21.0259,-1.1233,6.2452,3.8563,1.9637,9.1061,0.2169,-0.6028,-0.6245,0.1412,1.036,-0.2342,-0.2261,1.2913,0.8492,1.8152,0.6576,1.4057,2.1376,1.6675,0.7211,3.2951,0.4325,1.9761,4.5693,0.8844,0.5487,-2.4195,0.6205,-2.7357,-4.4092,1.2505,0.6006,0.5115,0.4803,0.409,0.8515,1.0338,0.5732,1.3235,0.5545,1.2802,2.309,0.0472,9.2299,-0.0086,0.4027,-0.2502,-0.4023,-0.1007,-0.1773,1.0484,5.2737,2.2965,7.3476,-0.3499,-0.6475,2.8882,1.6995,7.7032,-2.9983,2.5079,1.0603,1.0297,3.3966,0.1865,-1.6192,0.4181,-0.2582,1.3513,2.2302,1.6504,1.826,4.9738,2.7239,0.3297,-2.4466,-7.4208,2.8252,1.3037,0.4615,0.9538,2.1632,2.2679,0.0595,5.5529,-0.5319,-0.8071,0.3148,?,?,?,?,?,SINISTRA_PANTALONI
-0.941,5.2539,2.2921,8.4667,-0.5617,0.5202,1.2091,1.0996,4.1116,-0.7167,-0.7799,0.6405,0.8003,2.9915,-3.6226,2.7927,1.0689,1.0339,4.5403,0.2577,-1.8091,1.2065,-0.337,-0.6669,0.1863,-0.2793,2.0845,2.8641,2.217,1.374,1.0635,0.7741,4.3453,8.2028,4.9151,1.8877,1.1311,0.5992,1.774,1.299,-1.9324,0.7322,-1.0893,-1.4877,2.2637,8.3776,0.8864,3.7009,0.3916,0.1058,2.0592,2.8303,1.8648,1.3744,0.9056,0.6589,0.0283,4.3098,0.4551,-0.5185,0.776,-0.9017,0.3867,-0.4877,0.8148,0.0867,0.2944,0.8609,0.3117,0.4412,0.0517,0.2274,0.9207,0.002,-0.2493,0.0753,0.2745,1.192,-2.4466,1.8466,-3.2687,-1.7701,1.2942,1.0725,0.8287,1.675,1.1502,0.6867,207.6911,-0.4607,-0.0022,1.3556,3.6163,2.6676,0.935,0.7222,0.7724,0.0204,1.5507,0.4567,0.2494,0.4465,?,?,?,?,?,SINISTRA_PANTALONI
-3.8486,6.8524,2.6177,10.5036,-7.5472,-2.2787,2.0732,1.4399,5.7156,-5.1201,0.1413,9.0513,3.0085,11.7876,-1.04,5.8058,4.2943,2.0723,7.9379,0.2624,1.6889,-27.238,-0.6629,-16.1275,-0.3925,0.0243,1.818,0.8701,1.2632,0.4786,0.6948,1.4518,3.3053,0.7571,1.5957,0.229,0.4828,2.1077,1.9396,1.5434,-3.2849,0.7957,-1.6936,-2.1284,1.3159,0.2127,0.1142,0.1616,0.0868,0.5369,1.8377,0.8911,1.3232,0.4849,0.72,1.485,0.0932,8.768,0.0066,-0.7062,-0.9075,-0.2363,-0.0713,0.5798,-0.0076,0.4544,0.6741,2.242,-0.9055,-0.2133,2.2261,1.492,5.7251,-0.7594,-2.9933,2.3542,1.5343,5.4638,?,0.0356,0.0025,0.0713,0.4518,0.4393,0.9724,0.2041,0.193,0.9456,0.4311,0.195,0.4523,0.3616,0,0,0.3916,0.4103,1.0478,0.0625,4.7977,0.3801,-0.2065,0.7608,?,?,?,?,?,SINISTRA_PANTALONI
-6.0908,11.2674,3.3567,11.9453,?,-3.8291,5.6334,2.3735,10.2045,-2.2401,-1.324,4.9559,2.2262,9.8994,-1.4468,8.1722,8.5835,2.9298,9.5733,0.306,1.5906,4.6002,-0.7453,2.8921,-0.4686,-0.162,1.4143,1.5078,1.1457,1.0662,0.8101,0.7599,2.0001,2.2735,1.3127,1.1367,0.6563,0.5774,1.6932,2.0407,-2.8306,1.2053,-1.6718,-1.3871,0,0,0,0.7785,0.2283,0.2933,1.1706,1.2067,1.2478,1.0308,1.0659,1.0341,0.1663,12.4205,0.1071,-0.5492,-0.9598,-0.6315,-0.2406,0.5407,1.0161,2.4197,1.5555,4.6682,-0.2766,2.6891,5.6903,2.3854,7.6505,-0.1639,-2.6867,1.6698,1.2922,5.2632,?,0.3779,-0.3782,-1.0009,0.6521,1.2038,1.846,0.4252,1.4491,3.4078,0.9388,0.1922,0.2047,0.5563,0,0,0.6102,0.887,1.4536,0.0894,7.2677,-0.4923,-0.5188,-0.2852,?,?,?,?,?,SINISTRA_PANTALONI
-2.444,10.6845,3.2687,12.5244,-2.5128,3.0209,6.1471,2.4793,9.5193,-0.395,-1.4873,13.9754,3.7384,15.484,-1.1347,6.6317,4.1396,2.0346,8.3544,0.2322,-0.809,1.6433,-0.3685,-2.0312,0.4555,-0.2243,1.3184,0.8744,1.6066,0.6632,1.2186,1.8374,1.7381,0.7645,2.5811,0.4398,1.485,3.3761,3.3239,1.0885,-3.5454,0.3275,-1.0666,-3.2571,0.5225,0.4915,0.3277,0.9408,0.6271,0.6666,1.3157,0.8089,1.4991,0.6148,1.1394,1.8534,0.0905,9.9489,0.5633,-0.4064,-0.2412,-0.0794,0.1589,-0.2262,-0.292,6.1631,2.4826,7.4522,-1.1429,-1.911,5.5124,2.3479,9.7636,-3.0326,-1.9005,0.5679,0.7536,3.2697,?,0.1528,0.1536,1.0055,1.0574,3.2943,3.1155,1.118,10.8523,9.7065,0.5413,1.2156,2.2456,1.4364,0,0,0.7633,2.2792,2.9861,0.0589,6.6495,-0.4016,0.413,-0.5171,?,?,?,?,?,SINISTRA_PANTALONI
-0.9676,13.3248,3.6503,11.841,-1.3287,2.0985,7.447,2.7289,9.5869,-0.3264,-2.9831,14.0898,3.7536,17.3316,-2.223,6.4841,7.0568,2.6565,11.3612,0.1765,-0.4611,0.3244,-0.1492,-0.7035,0.3236,-0.4601,1.3376,0.9725,1.3741,0.727,1.0273,1.413,1.7893,0.9457,1.8882,0.5285,1.0553,1.9966,2.8641,0.5652,-2.7752,0.1973,-0.969,-4.9104,0.7035,0.9456,0.3686,1.3441,0.5239,0.3898,1.2351,0.6832,1.0422,0.5531,0.8438,1.5255,0.082,10.1768,0.1819,0.617,-0.4192,-0.1359,0.5214,-0.6381,0.2948,1.0275,1.0136,3.9008,-0.3886,-2.2182,2.3213,1.5236,5.5328,-46.6291,-1.5028,1.1952,1.0932,4.5491,-11.4605,-0.1329,-0.1962,1.4761,0.6653,0.9272,1.3936,0.4426,0.8597,1.9422,0.2015,0.2609,1.2946,24.1818,7.6944,0.3182,0.705,0.8575,1.2162,0.0586,4.5631,-0.4402,-0.6708,0.7915,?,?,?,?,?,SINISTRA_PANTALONI
0.9424,3.7965,1.9485,7.8854,-0.5505,0.7901,1.1767,1.0848,3.7282,-0.3686,-0.9026,0.6032,0.7767,2.5079,-8.7991,2.5921,1.1846,1.0884,4.7598,0.2094,1.1927,-1.044,0.3636,-0.8753,0.3048,-0.3482,1.7962,2.5087,1.7902,1.3967,0.9967,0.7136,3.2263,6.2934,3.2049,1.9506,0.9934,0.5092,2.7882,1.2432,-2.2203,0.4459,-0.7963,-1.786,1.8669,19.8719,0.8447,10.644,0.4525,0.0425,2.1151,3.1443,1.6567,1.4866,0.7833,0.5269,0.0325,3.9839,0.1605,0.2289,0.2594,-0.8153,0.8627,-0.7254,0.2505,0.0181,0.1344,0.5629,-0.1026,0.1211,0.0302,0.1737,0.596,-0.657,-0.0073,0.1224,0.3499,1.1354,-1.7411,2.0695,-34.4049,-16.6248,0.7738,0.3842,0.4965,0.5988,0.1476,0.2465,0.2217,0.0727,0.3277,1.4193,1.2324,0.8684,0.9444,0.4958,0.5249,0.0059,0.7328,0.7441,-0.0265,-0.2182,?,?,?,?,?,SINISTRA_PANTALONI
0.8083,5.9022,2.4295,8.8761,-0.7443,0.7198,0.1669,0.4085,1.9913,-0.1417,-1.03,0.5347,0.7312,2.3207,-20.5295,2.691,1.5943,1.2627,4.5136,0.1602,1.1229,-0.7847,0.3004,-0.6989,0.2675,-0.3827,5.9471,3.3224,1.9241,0.5587,0.3235,0.5791,35.368,11.0387,3.7021,0.3121,0.1047,0.3354,15.3243,1.7116,-4.3983,0.1117,-0.287,-2.5697,2.9175,47.2083,0.9468,16.1812,0.3245,0.0201,4.4574,3.8248,1.9665,0.8581,0.4412,0.5141,0.0325,3.9503,-0.0626,0.073,0.2979,-0.7066,0.1618,-0.5837,0.1703,0.1556,0.3945,1.647,-0.4252,0.0025,0.0705,0.2655,1.2411,-0.628,-0.0833,0.1329,0.3645,1.0938,-1.682,68.0095,-2.0449,-0.0301,1.4859,1.0822,0.7283,2.2078,1.1712,0.5305,1.0264,0.7164,0.698,1.5158,2.8338,1.8695,1.327,1.5059,1.1348,0.0041,0.865,0.9427,-0.4629,-0.5009,?,?,?,?,?,SINISTRA_PANTALONI
0.5485,4.8698,2.2068,7.3879,-0.5971,0.7516,0.3051,0.5523,2.1618,-0.0138,-1.0135,0.3747,0.6121,2.1967,?,2.5224,1.08,1.0392,4.1614,0.2001,0.7298,-0.5412,0.2175,-0.7415,0.298,-0.4018,3.9953,3.605,2.1235,0.9023,0.5315,0.589,15.9625,12.9961,4.5091,0.8142,0.2825,0.347,93.8532,1.2574,-2.6526,0.0134,-0.0283,-2.1097,2.1694,0,0.8891,0,0.4099,0,3.4175,3.3632,1.7753,0.9841,0.5195,0.5279,0.0287,3.8114,0.1403,-0.1944,0.3589,-0.8528,0.58,-0.7325,0.1179,0.0605,0.2459,0.8556,-0.5201,-0.004,0.0624,0.2497,0.8897,-0.7043,-0.0439,0.1216,0.3488,1.2454,-2.046,-29.6504,-2.6827,0.0905,0.9846,0.705,0.716,0.9695,0.4971,0.5127,0.7961,0.3499,0.4395,1.0781,1.3765,1.2768,0.9616,0.687,0.7144,0.0026,0.7283,0.8671,-0.0493,-0.313,?,?,?,?,?,SINISTRA_PANTALONI
4.8055,14.4544,3.8019,23.86,-0.1337,-0.931,11.3547,3.3697,13.9898,-0.7702,-0.6936,5.3584,2.3148,8.8357,-0.935,6.737,10.2208,3.197,19.2562,0.0879,-5.1617,-6.9287,0.7133,1.3423,-0.1382,-0.1029,1.1283,1.6424,1.1892,1.4557,1.054,0.7241,1.273,2.6975,1.4142,2.119,1.1109,0.5243,0.4624,0.6593,-1.5166,1.4256,-3.2797,-2.3005,2.6629,4.609,0.9968,1.7308,0.3743,0.2163,1.7055,2.7004,1.2391,1.5833,0.7265,0.4588,0.1052,10.0051,-0.0622,-0.1106,0.8699,0.2865,0.0665,0.1613,1.9461,1.678,1.2954,5.1964,-0.0838,-0.3551,1.1559,1.0751,5.2498,-1.311,3.0838,3.3426,1.8283,6.5294,-0.1822,-5.4809,0.6311,-0.1151,1.2049,0.7085,0.5881,1.4517,0.502,0.3458,0.1349,0.3991,2.9593,2.1107,0.8681,0.4113,0.9898,0.7958,0.804,0.078,6.0966,-0.1639,-0.4169,0.0286,?,?,?,?,?,SINISTRA_PANTALONI
2.8522,11.0529,3.3246,15.5203,-0.0741,-1.7633,6.7806,2.604,9.8875,-0.7878,-0.2745,5.9922,2.4479,9.4164,-0.9575,5.3553,6.4662,2.5429,12.6005,0.1292,-1.6175,-10.3904,0.5326,6.4237,-0.3293,-0.0513,1.2767,1.3581,1.3074,1.0638,1.024,0.9627,1.6301,1.8445,1.7093,1.1316,1.0486,0.9267,0.2459,0.2326,-0.5732,0.9459,-2.3313,-2.4645,2.6126,3.0038,0.9986,1.1497,0.3822,0.3324,1.5697,1.6482,1.2317,1.05,0.7847,0.7473,0.0716,7.9992,0.0438,0.2454,0.8903,-0.3123,0.0672,0.1618,1.9484,2.7199,1.6492,5.2124,-0.09,-0.2807,1.7403,1.3192,4.579,-2.7846,3.7167,1.1269,1.0616,3.9851,0.3353,-6.9402,0.5242,-0.0755,1.2502,1.5536,1.2427,1.5629,2.4136,1.5443,0.1278,-0.2142,-1.6762,3.9523,0.7976,0.2018,1.1383,1.308,1.149,0.0895,6.7607,-0.3108,-0.5836,0.2195,?,?,?,?,?,SINISTRA_PANTALONI
-0.4694,5.415,2.327,8.199,-0.9644,1.5873,5.2161,2.2839,9.2172,-0.286,-0.7372,21.9166,4.6815,20.577,-1.2722,5.0538,10.2899,3.2078,11.4827,0.0754,-0.2957,0.6367,-0.0929,-2.1531,0.3141,-0.1459,1.0189,0.4971,0.7254,0.4879,0.712,1.4594,1.0381,0.2471,0.5262,0.238,0.5069,2.1299,1.9635,0.3494,-4.3002,0.1779,-2.19,-12.308,0.5823,0.4609,0.3361,0.7914,0.5771,0.7292,0.8895,0.3985,0.714,0.4479,0.8027,1.792,0.0394,7.357,0.6209,0.4282,0.5022,0.143,0.6801,-0.142,0.3192,1.6516,1.2851,4.5491,-0.3431,-0.9304,1.4731,1.2137,4.5502,-3.0465,-0.641,0.1646,0.4057,1.4486,?,-0.3431,-0.498,1.4515,1.0589,3.1674,2.9913,1.1212,10.0322,8.948,0.3392,0.8023,2.3649,3.012,0,0,0.9998,3.1404,3.1411,0.0255,2.7663,0.5596,-0.0166,0.3428,?,?,?,?,?,SINISTRA_PANTALONI
1.3193,0.8789,0.9375,4.4925,-0.3397,0.1266,2.7536,1.6594,5.5006,-0.7353,0.7961,0.303,0.5504,1.9767,-0.0621,2.3394,0.8531,0.9236,3.4796,0.2756,10.4232,1.6573,0.564,0.159,0.0541,0.3403,0.565,1.7032,1.015,3.0146,1.7966,0.5959,0.3192,2.9007,1.0302,9.0881,3.2277,0.3552,0.4888,9.8533,-0.8605,20.1601,-1.7606,-0.0873,1.0579,1.8018,0.6981,1.7032,0.6599,0.3875,0.8167,2.2727,1.2911,2.7827,1.5808,0.5681,0.0329,3.6513,0.8061,-0.3388,0.5343,-0.3695,0.6619,0.2142,0.234,0.0601,0.2451,0.8086,-0.3917,0.5095,0.0421,0.2052,0.7039,0.1981,-0.019,0.0341,0.1847,0.8823,-0.6968,0.4593,-12.2956,-26.7729,1.1945,1.3271,1.1111,1.4268,1.7613,1.2345,-1.309,0.6281,-0.4798,0.6619,1.1174,1.6881,1.1487,0.9165,0.7978,0.0119,0.9331,0.8719,-0.1725,0.2219,?,?,?,?,?,SINISTRA_PANTALONI
-1.0381,3.7189,1.9285,7.668,-0.5877,0.031,2.7239,1.6504,4.6014,-0.5966,-0.6225,0.6968,0.8347,2.7627,-4.8127,2.787,0.8381,0.9155,4.1912,0.2611,-33.5206,1.6677,-0.3725,-0.0498,0.0111,-0.2234,1.1685,2.3102,2.1065,1.9771,1.8028,0.9118,1.3653,5.3372,4.4373,3.9091,3.25,0.8314,1.6508,1.2409,-1.9169,0.7517,-1.1612,-1.5448,1.6758,10.1617,0.8515,6.0637,0.5081,0.0838,1.6665,2.7756,1.8296,1.6655,1.0979,0.6592,0.0258,4.102,0.4935,-0.4548,0.6493,-0.9795,0.7368,-0.7114,0.4396,0.1665,0.4081,1.348,-0.6391,0.3048,0.039,0.1976,0.8801,-0.2662,-0.1387,0.0645,0.2539,1.0254,-2.9702,1.4421,-3.1703,-2.1984,2.0653,1.607,0.7781,4.2656,2.5826,0.6054,2.8403,0.6851,0.2412,1.1831,3.1842,2.6913,1.5316,1.3146,0.8583,0.0118,1.1365,0.2591,0.4947,0.7436,?,?,?,?,?,SINISTRA_PANTALONI
0.7429,1.2936,1.1374,4.4351,-1.1775,1.2662,3.2969,1.8157,5.3162,-0.2561,0.2706,0.3794,0.616,2.6005,-0.3651,2.4957,0.9701,0.9849,3.4415,0.2558,0.5867,2.7451,0.2977,4.679,0.5074,0.1084,0.6264,1.8465,1.1548,2.9478,1.8435,0.6254,0.3924,3.4095,1.3335,8.6895,3.3985,0.3911,2.2126,3.448,-2.0275,1.5583,-0.9163,-0.588,0.4813,1.0692,0.4404,2.2217,0.9152,0.4119,0.8343,1.7055,1.2887,2.0443,1.5447,0.7556,0.0305,3.5433,-0.2475,-0.7098,-0.2644,0.0057,0.9251,0.211,-0.0016,0.1457,0.3817,1.3629,-1.3898,0.1994,0.0285,0.1688,0.7007,-0.3505,-0.2013,0.0917,0.3028,1.1813,-1.0116,-0.0078,0.0078,-0.9907,2.2611,1.2605,0.5575,5.1128,1.589,0.3108,4.3588,1.3342,0.3061,1.0992,0.9712,0.8835,1.9451,1.1537,0.5931,0.0058,0.8411,0.6854,0.5487,0.574,?,?,?,?,?,SINISTRA_PANTALONI
