@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-2.0098,22.3476,4.7273,31.3279,-1.7213,-1.0477,14.8613,3.855,27.4893,-0.862,-0.4159,20.2035,4.4948,31.1326,-0.6725,6.5318,20.0581,4.4786,22.8637,0.022,1.9183,4.8327,-0.3077,2.5192,-0.1604,-0.0637,1.2263,1.0517,1.0555,0.8577,0.8608,1.0036,1.5037,1.1061,1.1141,0.7356,0.7409,1.0072,1.5571,1.5829,-38.5359,1.0166,-24.7482,-24.3449,0.7798,0.6185,0.4924,0.7931,0.6315,0.7962,1.1396,1.0063,1.3702,0.883,1.2023,1.3617,0.0077,9.9031,-0.064,-0.2868,-0.4873,0.3054,-0.0723,0.2087,6.4005,21.8452,4.6739,17.7654,-0.8116,-4.8291,7.6584,2.7674,9.7993,-501.3291,-0.3299,2.2594,1.5031,6.0968,-1.403,-1.3254,-19.3991,14.6365,1.6889,3.1094,1.8411,2.8524,9.6686,3.3896,0.8138,2.2359,2.7474,502.7023,3.8652,0.0077,1.8129,2.9139,1.6073,0.0267,13.7306,0.6165,-0.3492,-0.1521,-35.3824,128.9925,11.3575,53.4622,-4.0493,2.4696,308.7201,17.5704,64.4272,-0.5443,3.4504,51.3438,7.1655,25.8484,-0.4283,-14.3274,-10.2547,0.7157,0.6464,1.585,2.4521,0.4178,2.5123,6.0128,1.8881,5.5311,2.9295,0.2538,0.5851,2.3053,0.8298,2.0683,2.4925,0.1188,56.3174,0.6767,-0.3229,-0.3664,TASCA_DESTRA_DAVANTI_PANTALONI
-2.1506,27.0872,5.2045,28.3997,-1.5351,-1.1569,14.532,3.8121,19.9781,-2.2792,0.2538,13.8392,3.7201,22.2164,-1.154,6.8899,14.0157,3.7437,17.722,0.0392,1.859,-8.4745,-0.3121,-4.5585,-0.1679,0.0368,1.3653,1.399,1.3902,1.0247,1.0183,0.9937,1.864,1.9573,1.9326,1.0501,1.0368,0.9874,1.2385,1.4448,-23.7719,1.1666,-19.1946,-16.4531,1.8388,1.0862,0.6073,0.5907,0.3303,0.5592,1.4215,1.2783,1.6025,0.8993,1.1273,1.2536,0.0084,10.3224,0.1745,-0.2476,-0.2878,0.0435,-0.4888,0.1057,2.8934,40.2732,6.3461,16.5226,-0.6867,-5.6082,13.0488,3.6123,10.1037,-22.3947,0.6914,2.542,1.5944,6.4671,-0.4965,-0.5159,4.1847,-8.1112,1.7568,3.9804,2.2657,3.0864,15.8432,5.1333,0.6955,3.1353,4.5079,22.6821,2.2667,0.0999,1.6353,2.5549,1.5623,0.0216,13.2986,0.7478,-0.2046,-0.4538,-7.5317,783.4028,27.9893,72.8668,-1.3194,31.1362,86.2748,9.2884,31.8695,0.3263,-18.9752,36.4592,6.0381,38.5239,?,-0.2419,0.3969,-1.6409,3.0134,4.6354,1.5383,9.0803,21.4871,2.3663,-2.6856,1.076,-0.4006,0.6641,0,0,2.2864,1.8915,0.8273,0.1266,76.4012,0.5246,-0.3762,0.0615,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0541,0.3485,0.5904,2.8065,-1.5252,-0.044,0.3482,0.5901,2.7696,-1.0355,0.0667,0.1901,0.436,2.1925,-1.5184,0.8353,0.1984,0.4454,2.1659,0.0519,1.2281,-0.8105,-0.0647,-0.6599,-0.0527,0.0799,1.0005,1.3539,1.3254,1.3532,1.3247,0.9789,1.0011,1.8331,1.7566,1.8312,1.7548,0.9583,1.2031,1.2823,-14.3104,1.0659,-11.895,-11.16,0.8168,1.2766,0.4865,1.5629,0.5956,0.3811,1.0133,1.28,1.2958,1.2632,1.2787,1.0123,0.0006,1.2725,-0.6977,-0.0261,-0.2486,0.3337,0.1399,-0.0786,-6.924,0.0512,0.2263,7.3761,?,6.7102,0.0534,0.2312,0.8377,0.8819,1.7717,0.0233,0.1525,0.4545,0.7695,-1.0319,-3.9082,3.7875,0.9792,1.4839,1.5154,0.9588,2.2019,2.2964,-1.1793,-4.8615,4.1224,0,0,3.5971,8.8056,16.2306,1.8432,0.0649,15.4058,0.987,0.1581,0.0008,14.9604,5.5554,2.357,7.5,0.6155,-43.0464,0.4826,0.6947,44.248,?,-3.0833,25.8707,5.0863,14.557,-2.8457,-0.3475,-4.852,13.9609,3.3929,0.4634,0.1366,11.5115,0.2147,0.0187,-0.2713,-1.1143,4.1078,0,5.1525,0,0.1695,0.5152,3.0396,0.3025,63.0827,0.6646,0.853,0.2135,TASCA_DESTRA_DAVANTI_PANTALONI
0.2273,1.2268,1.1076,4.1699,-0.5917,0.5395,3.3979,1.8433,7.5972,-0.5371,-0.0138,1.1824,1.0874,5.4326,-0.9462,2.2098,1.2668,1.1255,5.2028,0.0206,0.4213,-16.4456,0.1029,-39.0313,0.2441,-0.0063,0.6009,1.0186,0.9841,1.6952,1.6378,0.9661,0.361,1.0376,0.9684,2.8738,2.6824,0.9334,0.5839,0.5869,-14.1335,1.005,-24.204,-24.0828,0.53,0.9385,0.4931,1.7707,0.9304,0.5254,0.5489,0.7676,0.8015,1.3984,1.4602,1.0442,0.0039,3.2364,-0.3212,0.1487,0.3801,-0.1537,0.509,0.0308,6.9956,0.8167,0.9037,3.2387,0.6471,-6.1828,1.3144,1.1465,7.4067,?,2.6109,0.1183,0.3439,1.4845,0.5415,-1.1315,2.6794,-2.3681,0.7882,2.6278,3.3338,0.6213,6.9054,11.1143,-0.8016,3.3865,-4.2245,0,2.8341,0,0.4373,2.1817,4.9895,0.0642,15.7893,0.9921,-0.618,-0.5923,-22.8164,34.7641,5.8961,36.3965,?,43.9334,16.8782,4.1083,15.6315,0.6765,2.7993,4.1834,2.0453,7.6398,-0.1269,-0.5193,-8.1507,15.6942,1.4352,2.8827,2.0086,2.0597,8.3101,4.0346,-1.1136,42.293,-37.9785,0,0,7.1269,2.3284,4.7641,2.0461,0.3284,69.6244,0.978,0.6349,0.5175,TASCA_DESTRA_DAVANTI_PANTALONI
1.3303,2.902,1.7035,6.7878,-0.2105,-0.817,0.9498,0.9746,4.5933,-3.7756,-0.6609,2.6085,1.6151,7.1714,-1.7063,2.5549,2.8067,1.6753,6.1322,0.0334,-1.6283,-2.0127,0.5207,1.2361,-0.3198,-0.2587,1.7479,1.0548,1.0168,0.6034,0.5817,0.964,3.0553,1.1125,1.0339,0.3641,0.3384,0.9294,0.3251,0.2611,-5.5633,0.8031,-17.1151,-21.3101,5.83,2.1161,0.8838,0.363,0.1516,0.4177,1.4778,0.9465,1.1069,0.6405,0.749,1.1695,0.0112,3.8995,-0.5622,-0.1098,0.9081,-0.0336,-0.6199,-0.2473,3.5468,10.4365,3.2306,8.3372,0.1102,2.4879,2.7058,1.6449,5.1644,-0.2086,7.7583,4.1323,2.0328,6.4133,0.3099,1.4256,0.4572,0.3207,1.9639,1.5892,0.8092,3.8571,2.5256,0.6548,-1.1589,0.3587,-0.3095,2.1928,1.0083,0.4598,1.6144,1.3,0.8053,0.0588,14.0391,-0.9272,-0.9727,0.9239,-82.2348,91.2036,9.5501,99.3546,?,56.527,66.8219,8.1745,26.3723,0.6418,-35.0702,168.3394,12.9746,44.8122,?,-1.4548,2.3449,-1.6118,1.1683,0.7361,0.63,1.3649,0.5418,0.3969,-2.1031,2.2171,-1.0542,0,1,0,3.7674,2.2171,0.5885,0.7005,173.8321,-0.8471,-0.9631,0.944,TASCA_DESTRA_DAVANTI_PANTALONI
1.7557,24.4484,4.9445,23.2151,-0.5706,-1.5999,13.163,3.6281,14.1535,-3.5991,-0.6698,4.6111,2.1474,10.6159,-1.2984,5.6512,16.3769,4.0468,15.3978,0.0276,-1.0974,-2.6213,0.3107,2.3888,-0.2831,-0.1185,1.3629,2.3026,1.2218,1.6896,0.8965,0.5306,1.8574,5.3021,1.4929,2.8546,0.8038,0.2816,0.7615,1.4064,-19.3033,1.8469,-25.3492,-13.7254,4.8029,3.2002,0.9334,0.6663,0.1943,0.2917,1.6402,2.1868,1.5077,1.3332,0.9192,0.6894,0.0083,8.1656,-0.365,0.0209,0.6644,0.0313,-0.6058,-0.0772,1.3751,8.762,2.9601,9.8844,-0.0776,4.4069,4.3294,2.0807,8.5527,-0.515,7.7278,2.048,1.4311,5.9521,0.3196,0.312,0.1779,0.5703,1.4226,2.0684,1.4539,2.0238,4.2782,2.1139,0.2447,-0.2545,-1.0401,1.6249,1.0487,0.6454,1.1557,1.6607,1.4369,0.0304,14.0498,-0.9591,-0.893,0.9339,-19.7469,53.4654,7.312,40.2649,?,-27.9595,83.0232,9.1117,43.1366,-3.9012,-20.6608,42.2638,6.5011,30.2719,-4.184,0.7063,0.9558,1.3533,0.8025,1.1247,1.4016,0.644,1.265,1.9644,1.1727,1.648,1.4053,0,0,1.5072,0.9334,1.3301,1.425,0.1351,69.2061,-0.9356,-0.865,0.9502,TASCA_DESTRA_DAVANTI_PANTALONI
-1.2196,9.8701,3.1417,19.4052,-0.8329,-1.0684,8.0825,2.843,14.9453,-3.1588,0.452,12.5935,3.5487,22.4544,-0.6578,5.0801,7.5721,2.7517,14.9965,0.0453,1.1416,-2.6986,-0.2401,-2.3639,-0.2103,0.089,1.1051,0.8853,1.1417,0.8011,1.0332,1.2896,1.2212,0.7837,1.3035,0.6418,1.0674,1.6631,0.7768,0.9897,-12.3836,1.274,-15.9419,-12.5129,2.9461,0.7817,0.674,0.2653,0.2288,0.8622,1.2984,0.8642,1.294,0.6656,0.9966,1.4973,0.0115,7.6925,-0.0535,-0.0955,-0.0127,-0.0052,-0.5709,-0.0295,5.7333,4.8933,2.2121,8.0855,0.1475,-7.0629,4.5634,2.1362,9.5659,?,-0.6613,3.7598,1.939,5.6611,-1.6543,-0.8118,-8.6696,10.6801,1.0355,1.1408,1.1017,1.0723,1.3015,1.2137,-0.1463,-0.3966,2.7112,0,4.4472,0,0.8452,1.4283,1.6898,0.0625,14.5432,0.9618,0.4872,0.4271,-93.4747,24.5873,4.9586,100.75,?,-10.027,287.0854,16.9436,58.9375,-3.0299,-4.3609,93.8551,9.6879,30.625,-1.7684,9.3223,21.4349,2.2993,0.2927,0.5118,1.7489,0.0856,0.262,3.0588,2.2736,5.1502,2.2652,0,0,1.322,1.7094,3.2898,1.9245,0.6446,115.6751,0.923,0.6012,0.4719,TASCA_DESTRA_DAVANTI_PANTALONI
1.2379,9.4065,3.067,15.7168,-1.1031,-2.1382,21.7124,4.6597,16.8419,-2.3419,0.6197,14.606,3.8218,15.9504,-0.7029,6.0796,15.2519,3.9054,15.1208,0.0475,-0.5789,1.9975,0.2036,-3.4504,-0.3517,0.1019,0.6582,0.8025,0.7853,1.2192,1.1931,0.9786,0.4332,0.644,0.6167,1.4865,1.4236,0.9577,0.6985,1.2521,-10.9364,1.7926,-15.6571,-8.7343,1.4829,0.7978,0.4708,0.538,0.3175,0.59,0.9332,0.9854,1.0394,1.0559,1.1138,1.0549,0.0087,9.3188,-0.5529,0.4004,0.5992,-0.3089,-0.7822,0.4937,1.6738,9.3286,3.0543,10.931,-0.379,2.093,30.7602,5.5462,14.7147,-1.2422,6.8835,1.5067,1.2275,3.7382,0.5549,0.7997,0.2432,0.3041,0.5507,2.4882,4.5183,0.3033,6.1912,20.415,0.3686,-0.6446,-1.7489,1.2078,0.9437,0.7813,0.7429,2.9241,3.9363,0.0253,14.717,-0.1962,-0.5671,0.8738,-17.307,111.2897,10.5494,39.299,?,-21.0148,550.6724,23.4664,72.0581,-1.0565,-22.7162,43.229,6.5749,29.6387,?,0.8236,0.7619,0.9251,0.4496,1.6045,3.5691,0.2021,2.5744,12.7385,1.0616,1.3259,1.249,0,1,0,0.5454,1.3259,2.4312,0.1214,70.2738,-0.506,-0.962,0.6584,TASCA_DESTRA_DIETRO_PANTALONI
1.5868,7.4494,2.7294,9.1097,-0.1523,-2.7861,16.7648,4.0945,14.7211,-15.5349,-0.9248,3.711,1.9264,9.6204,-1.4088,4.4938,18.8669,4.3436,15.801,0.0116,-0.5695,-1.7157,0.3531,3.0126,-0.62,-0.2058,0.6666,1.4168,0.6284,2.1255,0.9426,0.4435,0.4443,2.0074,0.3948,4.5176,0.8886,0.1967,0.0871,0.2141,-6.4685,2.4582,-74.2846,-30.2194,8.8794,1.9794,0.4945,0.2229,0.0557,0.2498,0.6188,0.9469,0.5765,1.5302,0.9317,0.6088,0.0222,6.9097,-0.9554,-0.3034,0.9636,0.3004,-0.9829,-0.3303,1.6205,9.2752,3.0455,9.0348,-0.052,2.5147,23.8051,4.879,15.1019,-1.4703,6.6698,9.6992,3.1144,10.4282,-0.0922,0.6444,0.243,0.377,0.6242,0.9779,1.5666,0.3896,0.9563,2.4543,0.0497,0.5073,10.2089,1.4048,0.8995,0.6403,0.5983,0.8664,1.4482,0.0487,14.0548,-0.9096,-0.7406,0.8588,-22.1753,108.3326,10.4083,44.9466,?,-21.825,402.6583,20.0663,64.6469,-1.5477,-16.9447,267.1842,16.3458,53.9962,-1.5173,1.0161,1.3087,1.288,0.5187,0.6368,1.2276,0.269,0.4055,1.507,1.1445,1.381,1.2067,0,0,1.183,0.6953,0.8324,1.1973,0.2362,71.6416,-0.8601,-0.5714,0.8139,TASCA_DESTRA_DIETRO_PANTALONI
1.2278,12.1814,3.4902,29.6949,-0.1877,-0.9945,6.8946,2.6258,11.1804,-1.357,-0.6959,4.8069,2.1925,22.9163,-0.4873,3.8678,11.9038,3.4502,29.201,0.0118,-1.2346,-1.7645,0.3175,1.4292,-0.2571,-0.1799,1.3292,1.5919,1.0116,1.1976,0.761,0.6355,1.7668,2.5342,1.0233,1.4343,0.5792,0.4038,0.7291,0.625,-13.4489,0.8572,-18.4469,-21.519,5.2707,1.6227,0.8461,0.3079,0.1605,0.5214,2.656,1.2958,1.0169,0.4879,0.3829,0.7848,0.0062,5.7928,-0.254,0.211,0.8063,0.1312,-0.4276,0.0834,0.9407,9.5401,3.0887,8.4513,-0.1843,2.355,5.9582,2.4409,9.492,-0.7233,8.5545,1.003,1.0015,3.1404,0.6671,0.3994,0.11,0.2753,1.2654,3.0841,2.4373,1.6012,9.5117,5.9404,0.3301,-0.209,-0.633,1.2956,0.7564,0.5838,0.8904,2.6911,3.0225,0.032,14.122,-0.6935,-0.9742,0.6401,-3.1386,227.5885,15.086,48.4787,-3.8676,-26.2168,70.8117,8.415,40.6784,-6.1376,-18.3663,24.5244,4.9522,23.2788,?,0.1197,0.1709,1.4274,1.7928,3.0463,1.6992,3.214,9.2801,2.8874,1.1012,1.6547,1.5026,1.7475,0,0,1.1918,2.0825,1.7474,0.1153,55.3964,-0.7762,-0.7982,0.4498,TASCA_SINISTRA_DAVANTI_PANTALONI
