@RELATION WhereIsSmartphone
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.09463358,0.66114354,0.8131073,4.8048515,-1.8897442,-0.75812507,1.5085284,1.2282217,6.392968,-5.9021893,0.6255684,1.8176477,1.3482016,4.843222,-0.2337769,0.12482581,-0.15127616,-1.211898,0.66202,0.6031051,0.9110074,0.43827054,0.3637358,0.8299344,0.5747709,3.4239252,5.9570255,1.7951673,0.4235677,0.23594886,0.7515838,0.99207747,1.3199824,0.0065829577,2.4786913,0.35569504,-0.3528253,-0.36201805,TASCA_DESTRA_DAVANTI_PANTALONI
-0.20339292,0.5697391,0.75481063,3.489593,-1.1287392,-0.6953322,0.83396757,0.91321826,4.1099176,-4.5322824,0.8115593,1.1057305,1.0515373,3.6057703,-0.26184267,0.29251185,-0.25061992,-0.8567855,0.82653916,0.71781635,0.8684602,0.683167,0.51526034,0.75422317,0.5495411,2.4729347,4.4999995,2.2065995,0.57366645,0.2599776,0.84906644,0.9677802,1.1398168,0.007252537,2.4142144,0.36220834,-0.47490236,-0.35959372,TASCA_DESTRA_DAVANTI_PANTALONI
-0.011852572,0.88988465,0.94333696,5.2930107,-1.2874256,-0.5470585,0.7205963,0.84887946,4.324154,-3.0168326,0.0073327566,0.7163105,0.84635127,3.922328,-0.82811743,0.021666003,-1.6163869,-74.60476,1.1112732,1.1145927,1.0029871,1.2349281,1.242317,1.0059832,0.9172957,1.6766647,1.8278345,2.149505,1.0784898,0.50173867,1.224057,1.3494564,1.1024457,0.0036482404,2.0898263,-0.046654064,0.19597599,-0.36557892,TASCA_DESTRA_DAVANTI_PANTALONI
0.21650933,1.150918,1.0728085,6.5848217,-0.54992485,-0.39965138,0.93957156,0.969315,4.8858566,-1.9365797,-0.1881442,0.32714516,0.57196605,2.9502728,-1.1829658,-0.5417455,-1.1507627,2.1241758,1.1067698,1.8756506,1.6947072,1.2249392,3.5180652,2.8720326,0.7251075,1.4613333,2.0153332,2.5534918,3.1435337,1.2310725,1.3477312,2.2319365,1.6560694,0.0032795377,2.056892,-0.23443305,-0.21015699,0.17391011,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2815055,0.54702425,0.73961085,3.2710938,-1.8925548,-0.37160537,0.88927877,0.9430158,4.9370165,-2.4336555,0.8089726,2.3012028,1.5169716,4.879461,-0.11631312,0.75753886,-0.34797904,-0.4593547,0.7843038,0.48755747,0.62164366,0.61513245,0.23771232,0.38644084,0.6116358,4.209644,6.882599,0.78650874,0.25871736,0.32894406,0.6625649,0.6703802,1.0117955,0.0062245843,2.3136978,0.450481,-0.68333673,-0.47717935,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2898902,0.47820967,0.69152707,2.9385486,-1.7625253,-0.51362634,1.1463529,1.0706787,4.512809,-1.7193327,0.6925109,1.1331393,1.0644901,4.089666,-0.33136716,0.564399,-0.4186074,-0.741687,0.6458773,0.6496322,1.0058137,0.41715747,0.42202199,1.011661,0.6570788,1.8418849,2.8031416,0.64097637,0.3462873,0.54024976,0.6511573,0.71853024,1.1034664,0.006064174,2.3243346,0.5746013,-0.114047,-0.37952313,TASCA_DESTRA_DAVANTI_PANTALONI
4.828771E-4,0.6019207,0.7758355,3.7741747,-1.349702,-0.42609864,1.057569,1.0283817,5.6809807,-1.2208337,0.971941,2.475484,1.573367,5.4230447,-0.044978514,-0.0011332519,4.968173E-4,-0.4383997,0.7544237,0.49310523,0.65361845,0.56915504,0.24315275,0.4272171,0.69419795,9.287657,13.378974,0.6279166,0.30950907,0.49291432,0.66435266,0.6959512,1.047563,0.007074931,2.1445758,-0.60023904,-0.64504033,0.09639507,TASCA_DESTRA_DAVANTI_PANTALONI
-0.21364518,1.5610286,1.2494113,6.738739,-2.1678956,-0.74818534,1.6700716,1.2923125,5.8265686,-2.9372067,1.1711348,2.833333,1.6832508,6.3926697,-0.1288984,0.28555113,-0.18242577,-0.638855,0.9668028,0.74226093,0.76774806,0.9347076,0.55095136,0.5894371,1.0609306,6.317878,5.955034,1.4374181,0.37564737,0.2613348,1.1565536,1.0541353,0.91144526,0.004831794,3.2745607,0.3520511,-0.56352085,-0.33476767,TASCA_DESTRA_DAVANTI_PANTALONI
-0.20824048,1.3081557,1.1437464,6.451416,-2.9257925,-0.8052945,1.0302576,1.0150161,5.848999,-3.86972,1.053102,4.014161,2.0035372,7.388153,-0.18307498,0.2585892,-0.19774008,-0.764688,1.1268259,0.57086354,0.50661206,1.2697365,0.32588518,0.25665575,1.034461,4.2055097,4.065411,1.3682017,0.26315042,0.19233307,1.1029949,0.8732109,0.7916727,0.0047587636,3.049307,0.39240217,-0.23120752,-0.2906734,TASCA_DESTRA_DAVANTI_PANTALONI
-0.20082338,1.7100071,1.3076724,6.841278,-2.0579464,-0.74964136,1.6762766,1.294711,6.607361,-1.9227499,1.2485026,2.4921873,1.5786663,5.54245,-0.13828094,0.2678926,-0.16085139,-0.60043234,1.0100111,0.82833993,0.82012963,1.0201223,0.6861471,0.6726126,1.0592105,6.837964,6.4557176,0.98962575,0.45946777,0.46428436,1.0354025,1.2343419,1.1921372,0.0051400396,3.3430839,0.13665004,-0.5075853,-0.15409015,TASCA_DESTRA_DAVANTI_PANTALONI
