@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-2.6633,22.7536,4.7701,27.2098,-2.68,-1.6674,18.7364,4.3286,27.4893,-0.862,0.8334,20.1002,4.4833,30.2838,-0.6269,6.8366,25.4195,5.0418,22.8637,0.022,1.5972,-3.1956,-0.3896,-2.0007,-0.2439,0.1219,1.102,1.064,0.9461,0.9655,0.8585,0.8892,1.2144,1.132,0.8951,0.9322,0.7371,0.7907,1.5571,1.698,-38.5359,1.0905,-24.7482,-22.6942,0.5008,0.3972,0.3163,0.7931,0.6315,0.7962,0.9898,0.8985,1.1901,0.9077,1.2023,1.3245,0.0163,10.5184,-0.1447,-0.3392,-0.6424,0.5339,-0.0796,0.3007,-0.6357,0.0214,0.1463,0.8148,?,0.2567,0.0278,0.1668,0.5288,0.1291,-0.5524,0.0216,0.147,0.6524,?,-2.4767,1.1508,-0.4647,0.8769,0.9949,1.1345,0.769,0.9898,1.2871,-10.3935,1.249,-0.1202,0,1,0,1.5408,1.249,0.8106,0.0044,1.4448,0.9757,0.6997,0.6963,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-3.3465,26.9525,5.1916,28.3989,-1.5352,-1.4542,19.0977,4.3701,19.9781,-2.2792,0.0111,16.2565,4.0319,22.2164,-1.154,7.7215,15.9994,3.9999,17.3677,0.0584,2.3013,-300.9244,-0.4334,-130.7621,-0.1883,0.0014,1.188,1.2876,1.2979,1.0839,1.0925,1.008,1.4113,1.6579,1.6846,1.1748,1.1937,1.0161,1.2385,1.4448,-15.9571,1.1666,-12.8846,-11.0443,1.8387,1.0861,0.6073,0.5907,0.3303,0.5592,1.4215,1.2783,1.6352,0.8993,1.1503,1.2792,0.0186,11.6677,0.11,-0.31,-0.2828,0.0335,-0.5297,0.105,-0.0301,0.077,0.2775,0.7589,-1.0773,-0.1447,0.3475,0.5895,1.4348,-1.0671,0.1127,0.3933,0.6271,1.6719,-1.0196,0.208,-0.2669,-1.2835,0.4707,0.4424,0.94,0.2215,0.1957,0.8837,0.5314,0.4663,0.8776,0.5263,0.4413,0.8385,0.5289,0.4539,0.8582,0.0009,1.4894,0.814,-0.891,-0.9608,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.1175,0.285,0.5339,2.8065,-1.5252,-0.0683,0.3152,0.5615,2.4556,-0.8048,0.2528,0.0799,0.2826,1.3642,-0.567,0.7758,0.1607,0.4009,2.1659,0.0519,-1.7209,0.4647,0.1514,-0.27,-0.088,0.3258,0.9509,1.8891,1.3318,1.9866,1.4005,0.705,0.9042,3.5686,1.7736,3.9466,1.9615,0.497,1.548,3.4341,-14.3104,2.2184,-9.2443,-4.1672,0.8168,1.2766,0.4865,1.5629,0.5956,0.3811,1.1429,2.0572,1.2958,1.8,1.1338,0.6299,0.0028,1.1902,-0.6616,-0.2003,-0.1737,0.2785,0.2113,0.5079,0.5772,0.0006,0.0243,0.0657,0.8923,-0.2609,0.003,0.0548,0.343,?,-0.7242,0.0004,0.0209,0.7572,?,-2.2126,-0.7971,0.3603,0.444,1.1646,2.6228,0.1972,1.3562,6.879,-1.588,-0.7194,0.453,0,0,1,0.1916,0.0868,0.453,0.0095,1.5623,0.9962,0.9773,0.9873,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.1927,1.2154,1.1025,4.1699,-0.5917,0.6246,4.123,2.0305,7.5972,-0.5371,-0.0418,1.6403,1.2807,5.4326,-0.9462,2.4208,1.5474,1.2439,4.7171,0.1121,0.3085,-4.6086,0.0796,-14.9401,0.258,-0.0173,0.5429,0.8608,0.8863,1.5855,1.6323,1.0296,0.2948,0.741,0.7855,2.5137,2.6645,1.06,0.5839,0.5869,-2.6039,1.005,-4.4592,-4.4368,0.53,0.9385,0.4931,1.7707,0.9304,0.5254,0.5489,0.7676,0.884,1.3984,1.6106,1.1517,0.0065,3.5035,-0.1533,0.0264,0.4266,-0.0902,0.6393,0.0112,-0.38,0.0058,0.0761,0.4473,?,-0.4666,0.0046,0.068,0.6056,?,0.0154,0.0006,0.0251,0.0774,-0.2834,0.8143,-24.678,-30.3061,1.1196,3.0303,2.7066,1.2535,9.1824,7.3257,0.7386,26.1766,35.4403,1,0,0,0.7386,5.7797,7.8251,0.006,0.8696,-0.9867,-0.5612,0.4723,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.0191,2.8133,1.6773,6.2252,-0.1102,-1.1762,0.8032,0.8962,3.8164,-19.6309,-1.0035,3.1714,1.7808,7.1714,-1.7063,3.272,2.5485,1.5964,5.4741,0.1372,-1.7166,-2.0121,0.6171,1.1721,-0.3595,-0.3067,1.8715,0.9419,1.0507,0.5033,0.5614,1.1155,3.5026,0.8871,1.1039,0.2533,0.3152,1.2444,0.1701,0.1366,-0.7098,0.8031,-4.1725,-5.1953,30.3125,2.1161,0.8838,0.0698,0.0292,0.4177,1.6311,0.8681,1.1372,0.5322,0.6972,1.3101,0.0252,4.982,-0.3854,0.0956,0.8783,-0.3816,-0.4855,-0.1095,0.1809,0.0909,0.3014,1.1403,-1.0977,0.0568,0.0085,0.0923,0.2819,-0.7154,0.744,0.2697,0.5193,1.7918,-0.8703,3.1831,0.2431,0.0764,3.2673,0.5804,0.1776,10.6754,0.3369,0.0316,5.0756,0.7156,0.141,3.3078,0.5674,0.1715,4.0451,0.6364,0.1573,0.0076,1.2951,-0.3745,0.7798,0.2564,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.4768,35.0318,5.9188,23.2151,-0.5706,-2.212,17.7351,4.2113,14.1535,-3.5991,-0.655,4.5887,2.1421,10.6159,-1.2984,7.1886,17.1365,4.1396,14.6756,0.0732,-1.1197,-3.7813,0.3445,3.3771,-0.3077,-0.0911,1.4054,2.763,1.4298,1.9659,1.0173,0.5175,1.9753,7.6344,2.0443,3.865,1.0349,0.2678,0.7615,1.4064,-7.2762,1.8469,-9.5551,-5.1736,4.8029,3.2002,0.9334,0.6663,0.1943,0.2917,1.6402,2.1868,1.5819,1.3332,0.9644,0.7234,0.0172,10.3711,-0.3549,-0.0097,0.6795,-0.0781,-0.6049,-0.1002,-0.0071,0.0423,0.2056,0.5971,-3.3969,-0.266,0.0016,0.0401,0.3929,?,-0.8316,0.014,0.1182,0.8968,?,0.0266,0.0085,0.3199,5.1297,1.7387,0.339,26.3135,3.0231,0.1149,1.1741,0.5143,0.4381,0,0,1,1.5197,0.6658,0.4381,0.0044,1.265,0.8683,-0.9081,-0.9755,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-1.5195,12.6962,3.5632,19.4052,-0.8329,-1.1384,11.026,3.3205,14.9453,-3.1588,-0.0073,17.2245,4.1502,22.4544,-0.6578,6.041,8.0578,2.8386,13.9876,0.1096,1.3348,208.0466,-0.2515,155.8652,-0.1884,-0.0012,1.0731,0.8585,1.2552,0.8001,1.1698,1.4621,1.1515,0.7371,1.5756,0.6401,1.3684,2.1376,0.7768,0.9897,-5.1239,1.274,-6.5961,-5.1774,2.9461,0.7817,0.674,0.2653,0.2288,0.8622,1.2984,0.8642,1.3873,0.6656,1.0685,1.6053,0.0196,9.2122,-0.0689,-0.1586,0.0842,-0.0311,-0.6391,0.0598,-0.7406,0.0043,0.0657,0.8124,?,-0.1296,0.0094,0.0968,0.3729,-5.2177,-0.193,0.0019,0.0433,0.2702,?,5.7138,3.8381,0.6717,0.6785,1.518,2.2372,0.4604,2.3042,5.0049,2.5958,3.0065,1.1582,0,1,0,2.1783,3.0065,1.3802,0.008,1.0728,-0.0693,-0.1274,-0.6288,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
1.6851,12.1089,3.4798,15.7168,-1.1031,-3.0229,27.1437,5.21,16.8419,-2.3419,1.0062,18.8768,4.3447,15.9504,-0.7029,7.3162,17.5927,4.1944,15.1208,0.0475,-0.5574,1.6747,0.2303,-3.0043,-0.4132,0.1375,0.6679,0.8009,0.8296,1.1991,1.2421,1.0359,0.4461,0.6415,0.6883,1.4379,1.5429,1.073,0.6985,1.2521,-10.9364,1.7926,-15.6571,-8.7343,1.4829,0.7978,0.4708,0.538,0.3175,0.59,0.9332,0.9854,1.0394,1.0559,1.1138,1.0549,0.0185,11.2407,-0.6779,0.4018,0.6302,-0.322,-0.8105,0.5033,-0.1805,0.0577,0.2402,0.6517,-3.5104,-0.1043,0.0777,0.2787,0.7917,-0.8346,-0.7834,0.0128,0.1132,0.8913,?,1.7298,0.2304,0.1332,0.862,2.1219,2.4617,0.743,4.5024,6.0599,1.4083,0.569,0.4041,0.3348,0,0,0.8232,0.7312,0.8882,0.0042,1.321,-0.5807,-0.6792,0.9779,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
2.6224,7.9033,2.8113,9.1097,-0.1523,-4.3466,17.7977,4.2187,14.2408,-33.7373,-1.2315,4.2072,2.0511,9.6204,-1.4088,5.9668,21.5915,4.6467,15.801,0.0116,-0.6033,-2.1294,0.4395,3.5294,-0.7285,-0.2064,0.6664,1.3706,0.605,2.0568,0.9079,0.4414,0.4441,1.8785,0.366,4.2303,0.8243,0.1949,0.0871,0.2141,-6.4685,2.4582,-74.2846,-30.2194,19.2835,1.9794,0.4945,0.1026,0.0256,0.2498,0.6397,0.9469,0.5765,1.4803,0.9013,0.6088,0.0522,9.2478,-0.9423,-0.2758,0.9621,0.2393,-0.9869,-0.2869,-0.1509,0.1336,0.3656,0.9233,-3.9882,-0.1779,0.0084,0.0916,0.3129,-9.4455,-0.7008,0.0306,0.1748,0.8708,?,0.8482,0.2152,0.2538,3.989,2.0913,0.5243,15.9119,4.3735,0.2749,2.6091,0.8478,0.3249,6.1793,0,0,2.9509,1.0604,0.3593,0.0074,1.1952,-0.7837,-0.9332,0.7766,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
1.7767,17.2476,4.153,29.6949,-0.1877,-1.0861,9.9865,3.1601,11.1804,-1.357,-0.9214,6.8413,2.6156,22.9163,-0.4873,5.1426,12.8142,3.5797,28.7238,0.028,-1.6358,-1.9283,0.3455,1.1788,-0.2112,-0.1792,1.3142,1.5878,1.1602,1.2082,0.8828,0.7307,1.7271,2.5211,1.346,1.4597,0.7793,0.5339,0.7291,0.625,-5.681,0.8572,-7.7922,-9.0899,5.2707,1.6227,0.8461,0.3079,0.1605,0.5214,2.656,1.2958,1.0338,0.4879,0.3892,0.7978,0.0122,7.7047,-0.2487,0.2659,0.8371,0.121,-0.4651,0.1941,-0.1076,0.039,0.1975,0.6559,-1.7066,0.116,0.018,0.1341,0.4853,-0.7259,0.3186,0.7389,0.8596,1.8966,-0.9863,-0.9274,-0.3377,0.3641,1.4727,0.2297,0.156,2.1689,0.0528,0.0243,2.026,0.4391,0.2167,0.8618,0.2538,0.2945,1.3514,0.3458,0.2559,0.0019,1.2234,0.8633,0.962,0.8868,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0698,0.6059,0.7784,3.9594,-0.78,-0.3248,0.1566,0.3957,1.6207,-1.608,-0.3558,0.2302,0.4798,1.7269,-2.4078,1.0418,0.1444,0.3799,1.9413,0.1566,-0.2148,-0.1961,0.067,0.9129,-0.3118,-0.3416,1.967,1.6222,2.0487,0.8247,1.0415,1.2629,3.8691,2.6317,4.197,0.6802,1.0848,1.5948,1.7362,1.4219,-4.8119,0.819,-2.7715,-3.3841,3.5794,4.3895,0.9664,1.2263,0.27,0.2202,2.4429,2.2927,2.0396,0.9385,0.8349,0.8896,0.0026,1.537,-0.1826,0.2117,-0.0717,-0.3016,0.2273,-0.5591,-0.0979,0.0103,0.1017,0.3289,-44.8983,-0.7613,0.0003,0.0159,0.776,?,-0.3728,0.0019,0.0434,0.4845,?,0.1287,0.2628,2.0422,6.3823,2.3448,0.3674,40.7341,5.4982,0.135,0.4147,0.6642,1.6017,0,0,1,0.4239,0.679,1.6017,0.0046,1.2324,-0.7743,0.9729,-0.8933,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1256,13.6716,3.6975,20.7218,-0.7757,1.4022,4.1074,2.0267,7.9462,-0.4197,-1.9045,9.7996,3.1304,13.099,-1.2585,5.3785,4.2592,2.0638,10.4868,0.137,-0.0896,0.066,-0.0234,-0.7362,0.2607,-0.3541,1.8244,1.1812,1.7916,0.6474,0.982,1.5168,3.3286,1.3951,3.2099,0.4191,0.9643,2.3008,3.8537,1.2401,-5.436,0.3218,-1.4106,-4.3834,2.0849,2.0121,0.9603,0.9651,0.4606,0.4773,2.6078,1.5819,1.976,0.6066,0.7577,1.2491,0.0129,8.0519,0.4711,-0.5041,0.2793,-0.2723,-0.1346,-0.4657,-0.1718,0.2725,0.5221,1.1972,-0.956,-0.0073,0.1044,0.3231,0.8812,-0.7323,-0.2557,0.4795,0.6925,1.5522,-1.094,23.5491,0.6718,0.0285,1.616,0.7539,0.4665,2.6114,0.5684,0.2176,1.5708,0.7216,0.4594,1.2032,0.8257,0.6862,1.3586,0.7713,0.5677,0.0017,1.5896,0.9795,0.9949,0.9794,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3517,0.8444,0.9189,4.8954,-0.4116,-0.2467,0.2983,0.5461,2.235,-0.8881,0.0851,0.0639,0.2528,1.5509,-1.8832,0.939,0.5167,0.7188,3.5789,0.0233,-1.4256,4.1338,0.3745,-2.8998,-0.2627,0.0906,1.6826,3.6356,1.2784,2.1608,0.7598,0.3516,2.8311,13.2178,1.6342,4.6688,0.5772,0.1236,1.3577,1.409,-16.724,1.0378,-12.3177,-11.8695,2.9297,6.4472,0.9465,2.2006,0.3231,0.1468,2.1903,3.1564,1.3678,1.4411,0.6245,0.4334,0.0025,1.3087,0.3352,-0.1382,0.8053,-0.2635,0.4428,-0.0449,-0.1945,0.0001,0.0122,0.2228,?,-0.6792,0,0.0058,0.6863,?,-0.4894,0,0.0036,0.4937,?,0.2864,0.3974,1.3877,2.0971,3.3957,1.6193,4.3976,11.5308,2.6221,0.3247,0.4513,1.3902,1,1,1,0.3247,0.4513,1.3902,0.0048,1.3632,-0.9609,-0.9118,0.8345,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.763,6.9636,2.6389,16.4748,-0.2208,-0.6666,1.5454,1.2431,7.6941,-0.6827,-0.3842,2.9744,1.7247,10.9593,-1.3085,3.0215,6.0537,2.4604,13.4435,0.0069,-2.6448,-4.5887,0.5835,1.735,-0.2206,-0.1272,2.1228,1.5301,1.0725,0.7208,0.5052,0.701,4.5061,2.3411,1.1503,0.5195,0.2553,0.4913,0.9546,0.4797,-32.1006,0.5025,-33.6271,-66.9164,2.9514,2.8426,0.9969,0.9632,0.3378,0.3507,2.1412,1.5033,1.2255,0.7021,0.5723,0.8152,0.0103,4.3084,0.106,0.167,0.8727,-0.1031,-0.0165,-0.0373,-0.0581,0.0051,0.0713,0.2185,-2.7807,-0.1843,0.0067,0.0817,0.5488,?,-0.7861,0.0306,0.175,0.9314,?,0.3155,0.074,0.2344,0.8728,0.4075,0.4669,0.7618,0.166,0.218,0.2929,0.1726,0.5892,0,0,1,0.3982,0.2346,0.5892,0.0044,1.0464,0.3629,-0.684,-0.873,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0801,0.7534,0.868,4.4632,-0.582,-0.1407,0.2099,0.4582,2.0954,-0.7157,0.078,0.2884,0.537,2.9117,-0.8046,1.0023,0.2795,0.5286,2.783,0.0728,0.5696,-1.0273,-0.08,-1.8034,-0.1404,0.0778,1.8944,1.6163,1.6419,0.8532,0.8667,1.0158,3.5886,2.6124,2.6959,0.728,0.7512,1.032,1.8786,1.2649,-7.5167,0.6733,-4.0013,-5.9428,2.31,1.7485,0.94,0.7569,0.4069,0.5376,2.13,1.5328,1.6038,0.7196,0.7529,1.0463,0.001,1.4763,0.4805,0.0996,0.2068,-0.0198,0.2795,-0.0137,-0.1385,0.0011,0.0327,0.2022,?,-0.7079,0.0001,0.011,0.724,?,-0.5019,0.0002,0.0146,0.5348,?,0.1957,0.276,1.4103,2.9746,2.2397,0.7529,8.8485,5.0162,0.5669,0.2793,0.3781,1.3537,1,1,1,0.2793,0.3781,1.3537,0.0047,1.3483,-0.9018,0.8625,-0.973,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.1132,15.1923,3.8977,14.65,-3.4191,-1.2354,10.6565,3.2644,14.1271,-1.0783,-0.9412,9.4683,3.0771,11.2373,-1.4141,6.399,6.4739,2.5444,10.7406,0.0742,2.5199,3.3076,-0.4865,1.3126,-0.1931,-0.1471,1.194,1.2667,1.5319,1.0609,1.283,1.2094,1.4256,1.6045,2.3467,1.1255,1.6461,1.4625,1.5464,1.722,-13.1684,1.1135,-8.5154,-7.6472,0.4877,0.7122,0.2858,1.4603,0.5859,0.4012,1.037,1.3037,1.364,1.2572,1.3153,1.0462,0.0184,9.2029,0.0811,-0.1008,-0.6969,0.5538,-0.1784,-0.1917,0.3206,0.022,0.1484,0.3966,0.3016,-0.1031,0.0271,0.1646,0.4378,-1.2554,-0.7947,0.0014,0.0373,0.8712,?,-3.1084,-0.4034,0.1298,0.9012,3.9745,4.4103,0.8121,15.7964,19.4508,-0.7027,-0.1966,0.2797,2.9253,0,0,0.9059,0.4553,0.5026,0.0046,1.2992,0.8833,0.1615,-0.3152,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0454,3.7021,1.9241,9.2346,-1.2354,-0.0901,2.9933,1.7301,7.5282,-0.9451,-0.1681,12.7283,3.5677,13.7587,-0.7218,4.2706,1.2244,1.1065,5.6232,0.3016,0.5041,0.2701,-0.0106,0.5359,-0.0211,-0.0394,1.1121,0.5393,1.7389,0.4849,1.5636,3.2242,1.2368,0.2909,3.0236,0.2352,2.4447,10.3955,1.3952,0.8848,-2.1021,0.6342,-1.5067,-2.3758,1.0674,0.517,0.5131,0.4844,0.4807,0.9925,1.2267,0.6712,1.6422,0.5472,1.3388,2.4468,0.002,6.2224,0.0297,0.5136,0.1935,0.0576,0.3123,0.4914,-0.4903,0.0095,0.0977,0.5866,?,0.4734,0.0021,0.046,0.1538,0.7198,0.4393,0.0049,0.07,0.2559,0.554,-1.0356,-1.116,1.0776,2.1224,1.3962,0.6578,4.5047,1.9493,0.4327,-1.4845,-1.8458,1.2434,0,0,0.9569,3.8136,2.2924,0.6011,0.0084,1.403,-0.873,0.7712,-0.9406,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
