@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.8542,0.4604,0.6785,2.3927,-0.4205,0.7093,0.6098,0.7809,3.1319,-0.4368,0.8223,0.8552,0.9248,3.0385,-0.2751,1.8431,0.4373,0.6613,2.5596,0.1682,1.2042,1.0388,0.4635,0.8626,0.3849,0.4462,0.8689,0.7337,1.0261,0.8444,1.1809,1.3985,0.755,0.5384,1.0529,0.7131,1.3945,1.9557,0.7438,1.0803,-1.3681,1.4523,-1.8393,-1.2665,0.7728,0.7069,0.5474,0.9147,0.7083,0.7743,0.764,0.7875,0.9348,1.0307,1.2236,1.1871,0.0294,2.9557,0.7633,-0.191,0.5517,0.4016,0.8482,0.546,-0.1101,0.001,0.0316,0.1523,?,-0.6817,0.0001,0.0086,0.6953,?,-0.4497,0.0002,0.0155,0.4735,?,0.1615,0.2449,1.5157,3.6598,2.031,0.555,13.3939,4.1249,0.308,0.2191,0.3217,1.4684,1,1,1,0.2191,0.3217,1.4684,0.0172,1.2415,-0.9938,0.9879,-0.9884,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.8971,2.2525,1.5008,7.7332,-2.1709,-1.5363,5.0194,2.2404,13.0602,-1.8104,0.8654,8.7447,2.9571,15.0027,-0.4664,3.5845,7.082,2.6612,13.7162,0.0385,0.584,-1.0367,-0.2503,-1.7753,-0.4286,0.2414,0.6699,0.5075,0.564,0.7576,0.8419,1.1112,0.4488,0.2576,0.3181,0.574,0.7087,1.2348,0.6293,1.1096,-9.6488,1.7632,-15.3326,-8.6959,0.5248,0.2384,0.171,0.4542,0.3258,0.7172,0.5921,0.5155,0.5638,0.8705,0.9522,1.0938,0.0421,5.5646,0.2518,-0.5885,-0.4264,-0.4137,-0.6379,0.6723,-0.1205,0.0011,0.0335,0.1607,?,-0.2274,0.0099,0.0994,0.5485,?,-0.6576,0.0276,0.166,0.8797,?,0.53,0.1832,0.3458,0.3372,0.2018,0.5985,0.1137,0.0407,0.3581,0.293,0.1827,0.6236,1,1,1,0.293,0.1827,0.6236,0.015,1.0055,-0.3574,-0.1422,-0.8408,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.2063,4.4089,2.0997,9.3126,-1.0285,-1.1802,4.2308,2.0569,8.4736,-1.1301,-2.1405,19.5211,4.4183,20.4059,-1.4143,5.549,4.7992,2.1907,10.6011,0.1145,1.0221,0.5636,-0.2174,0.5514,-0.2127,-0.3858,1.0208,0.4752,0.9585,0.4655,0.9389,2.0168,1.0421,0.2259,0.9187,0.2167,0.8816,4.0676,1.0503,0.395,-3.4457,0.3761,-3.2807,-8.7236,1.1541,0.5432,0.3835,0.4707,0.3323,0.706,1.099,0.4564,0.8785,0.4153,0.7993,1.9249,0.058,7.9222,0.27,0.0235,0.16,-0.1768,0.1616,-0.5839,-0.0842,0.0066,0.0815,0.2794,-1.2364,-0.0062,0.0075,0.0865,0.3835,-2.3201,-0.6944,0.4141,0.6435,1.9817,-1.0015,13.4946,0.1213,0.009,0.9425,0.1267,0.1344,0.8883,0.016,0.0181,0.5765,0.1558,0.2703,1.0817,0.1262,0.1167,0.7286,0.141,0.1935,0.0149,1.1238,0.2584,0.962,0.4214,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1602,6.2061,2.4912,10.0922,-0.9256,-1.8337,56.5516,7.5201,28.2995,-2.4431,-0.1054,11.1995,3.3466,12.2836,-0.9669,7.466,21.6153,4.6492,18.3438,0.0979,0.0874,1.5205,-0.0215,17.4059,-0.2456,-0.0141,0.3313,0.7444,0.5358,2.2471,1.6175,0.7198,0.1097,0.5541,0.2871,5.0495,2.6163,0.5181,0.2416,0.8034,-2.4379,3.3254,-10.0913,-3.0346,0.6377,0.8392,0.2578,1.3161,0.4042,0.3071,0.3566,0.8216,0.5502,2.3039,1.5427,0.6696,0.0392,10.3283,0.2235,-0.1076,-0.0868,0.5582,-0.709,-0.1533,0.5063,0.008,0.0897,0.2589,0.5875,-0.5953,0.0007,0.0269,0.6338,?,-0.123,0.0028,0.0531,0.2224,-3.8816,-0.8504,-4.1174,4.8416,3.3374,1.6895,0.5062,11.1383,2.8545,0.2563,-0.5817,-2.085,3.5841,0,13.7759,0,0.4085,1.1642,2.8499,0.0168,1.2278,0.2062,-0.2773,0.6777,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0997,0.0167,0.1291,0.5496,-3.3362,-0.0529,0.0078,0.0883,0.4213,-1.3021,0.0008,0.0043,0.066,0.2789,-0.791,0.1751,0.0109,0.1044,0.4626,0.039,1.8836,-117.7722,-0.5694,-62.5235,-0.3023,0.0048,1.461,1.9568,1.2361,1.3393,0.8461,0.6317,2.1346,3.829,1.528,1.7938,0.7158,0.3991,1.7745,3.4326,-22.5078,1.9344,-12.6842,-6.557,0.6926,0.8139,0.2633,1.1752,0.3802,0.3235,1.3045,1.9705,1.1881,1.5105,0.9108,0.6029,0.0024,0.2603,0.5706,0.0579,-0.8074,0.8332,-0.4543,-0.0529,0.6356,0,0.0016,0.0047,0.9927,0.355,0,0.001,0.0036,0.99,0.6727,0,0.0016,0.0045,0.9933,1.7903,0.9448,0.5277,1.4969,0.9952,0.6648,2.2406,0.9904,0.442,1.7946,0.9454,0.5268,1.7897,0.9459,0.5285,1.2999,1.0243,0.788,0.0211,1.6633,-0.9492,-0.9616,0.9356,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.095,0.2768,0.5261,2.0241,-0.8818,0.019,0.9458,0.9725,3.0945,-1.2385,0.0843,0.8866,0.9416,4.1807,-0.5604,1.3677,0.255,0.505,2.2586,0.1819,4.9895,1.1273,0.0695,0.2259,0.0139,0.0616,0.5409,0.5587,1.0418,1.0328,1.9259,1.8647,0.2926,0.3122,1.0854,1.0668,3.7092,3.477,0.554,0.6317,-1.8892,1.1404,-3.4103,-2.9905,0.7781,0.4015,0.3896,0.516,0.5007,0.9705,0.6541,0.4842,0.8962,0.7402,1.3701,1.851,0.0027,1.9604,0.4665,-0.3028,-0.0724,-0.077,-0.1421,0.504,-0.1649,0.0007,0.0259,0.2022,?,-0.6983,0,0.0052,0.7063,?,-0.5143,0,0.0069,0.5342,?,0.2361,0.3206,1.3577,5.0122,3.7253,0.7432,25.1218,13.8775,0.5524,0.2863,0.3785,1.3222,1,1,1,0.2863,0.3785,1.3222,0.0188,1.3775,-0.9177,0.7821,-0.9167,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0976,0.0026,0.0507,0.239,-11.3251,-0.0756,0.0029,0.0543,0.2354,-6.8841,0.0137,0.0022,0.0473,0.214,-0.5763,0.1389,0.0039,0.0623,0.2781,0.0902,1.2915,-7.1477,-0.7027,-5.5345,-0.5441,0.0983,0.9341,1.0718,0.8133,1.1474,0.8706,0.7588,0.8726,1.1488,0.6614,1.3166,0.758,0.5757,1.0684,2.8072,-7.9675,2.6276,-7.4576,-2.8382,0.6494,0.1429,0.0634,0.22,0.0977,0.4441,1.0152,1.117,0.8595,1.1002,0.8466,0.7694,0.0026,0.2169,0.6827,-0.1201,-0.9403,0.5593,-0.8034,-0.0757,-0.6196,0,0.0009,0.6212,?,-0.3653,0,0.0003,0.3659,?,-0.693,0,0.0005,0.6937,?,1.6963,0.8941,0.5271,2.6496,1.656,0.625,7.0204,2.7422,0.3906,1.6977,0.8955,0.5275,1,1,1,1.6977,0.8955,0.5275,0.0208,1.678,-0.9224,-0.9709,0.8039,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.698,0.0464,0.2153,0.9951,?,-0.9908,0.9591,0.9794,4.3782,-0.7768,-0.4901,1.0042,1.0021,4.5287,-0.3562,1.8231,0.3952,0.6287,3.8808,0.0745,0.7045,1.4241,-0.3829,2.0215,-0.5435,-0.2688,0.2198,0.2148,0.3425,0.9773,1.5578,1.5941,0.0483,0.0462,0.1173,0.9551,2.4269,2.541,0.5199,0.8365,-3.1854,1.6091,-6.1273,-3.8079,0,0,0,0.7379,0.5876,0.7963,0.2273,0.2197,0.2564,0.9668,1.1282,1.167,0.0267,2.9597,0.0931,-0.0553,-0.1519,0.9366,0.3156,0.5348,0.6769,0,0.0047,0.0156,0.9774,0.2719,0.0002,0.0156,0.0515,0.8206,0.6749,0,0.0014,0.0045,0.9934,2.4898,1.0029,0.4028,0.2992,3.3687,11.2596,0.0895,11.3483,126.778,2.8577,1.0005,0.3501,2.3992,1.0169,0.4239,0.3028,3.4803,11.4932,0.0203,1.6237,-0.9693,-0.0695,-0.1421,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.3989,0.682,0.8258,3.309,-0.2455,0.2156,1.2214,1.1052,4.3704,-0.8036,0.2133,4.8905,2.2115,8.6992,-0.4089,2.7221,1.4331,1.1971,4.8783,0.2147,6.4874,6.5574,0.5139,1.0108,0.0792,0.0784,0.7473,0.3734,0.6899,0.4997,0.9232,1.8473,0.5584,0.1395,0.4759,0.2498,0.8523,3.4125,0.3349,0.2583,-0.4891,0.7712,-1.4603,-1.8934,1.0964,0.4303,0.4277,0.3925,0.3901,0.994,0.7571,0.3804,0.6783,0.5024,0.8959,1.7832,0.0305,3.86,0.6904,-0.2626,-0.2505,0.3412,0.1979,0.784,-0.0638,0.0036,0.0598,0.1952,-3.6068,-0.723,0.0001,0.011,0.7381,?,-0.3838,0.0009,0.0298,0.4195,?,0.0883,0.1663,1.8841,5.4441,2.0073,0.3687,29.6379,4.0291,0.1359,0.2071,0.3643,1.7593,0,0,1,0.2645,0.4653,1.7593,0.0175,1.1801,-0.9679,0.967,-0.9193,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0052,2.6538,1.6291,15.5062,-0.7964,-0.0255,0.5061,0.7114,4.9153,-2.4746,-0.0036,0.0784,0.28,2.0656,-1.6459,0.8103,2.5825,1.607,9.3423,0.0065,-0.2046,-1.4365,0.0064,7.0217,-0.0315,-0.0045,2.2899,5.8182,1.0137,2.5408,0.4427,0.1742,5.2435,33.8511,1.0276,6.4558,0.196,0.0304,1.9637,5.3499,-113.2678,2.7245,-57.6822,-21.1721,6.1019,11.0568,0.918,1.812,0.1504,0.083,3.1546,7.5068,1.6598,2.3796,0.5261,0.2211,0.0005,1.1406,-0.7437,-0.6196,0.2511,0.3311,-0.3776,-0.3309,-0.4005,0,0.0027,0.4043,?,0.5497,0,0.0013,0.0041,0.9925,-0.5233,0,0.0034,0.5293,?,-0.7287,0.7654,-1.0504,2.0671,0.7924,0.3834,4.2728,0.628,0.147,-0.7385,0.7639,-1.0345,0,1,0,97.8919,0.7639,0.0078,0.0179,1.4735,0.7001,-0.9218,-0.8652,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.8599,4.3788,2.0926,8.5414,-0.5349,-1.0197,26.1332,5.1121,17.1922,-0.5831,0.9067,24.3454,4.9341,16.0907,-0.6688,7.2157,8.1121,2.8482,12.5277,0.0582,-1.8239,2.0513,0.2578,-1.1247,-0.1413,0.1257,0.4093,0.4241,0.7347,1.0361,1.7949,1.7324,0.1676,0.1799,0.5398,1.0734,3.2215,3.0011,0.47,0.4616,-3.8465,0.982,-8.1833,-8.3335,0.5124,0.5771,0.4184,1.1263,0.8164,0.7249,0.4968,0.5308,0.6818,1.0685,1.3723,1.2844,0.0481,11.0223,-0.5273,-0.0987,-0.1105,0.7983,0.4589,0.4648,-0.0131,0.0575,0.2398,0.6195,-1.076,0.3551,0.0123,0.1108,0.3052,0.3799,0.3374,0.0169,0.13,0.3942,0.1364,-0.0369,-0.0388,1.0522,2.1643,1.8455,0.8527,4.684,3.406,0.7271,-1.7168,-5.1574,3.0041,0.6062,0.6538,1.0786,2.0296,1.5717,0.7744,0.0102,0.9134,-0.9937,0.9046,-0.8882,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0305,0.49,0.7,6.2662,-0.5739,0.1253,0.1049,0.3238,1.8109,-1.7774,0.045,0.0113,0.1063,0.6189,-0.3198,0.444,0.4276,0.6539,4.15,0.0055,0.2432,0.6775,0.0686,2.7858,0.2821,0.1013,2.1616,6.5825,1.0704,3.0452,0.4952,0.1626,4.6726,43.3287,1.1459,9.273,0.2452,0.0264,1.9715,15.2356,-99.1353,7.7277,-50.283,-6.5068,6.1061,8.4902,0.9541,1.3904,0.1562,0.1124,3.4602,10.1246,1.5099,2.926,0.4364,0.1491,0.0028,0.5938,-0.3334,0.2259,0.412,-0.8605,-0.4727,0.6145,-0.5382,0,0.0067,0.5449,?,0.4312,0.0001,0.0089,0.0286,0.9365,-0.5064,0.0002,0.0127,0.5352,?,-1.2483,1.0628,-0.8514,0.7559,0.5303,0.7016,0.5714,0.2812,0.4922,-1.2929,1.0182,-0.7875,0,1,0,19.0627,1.0182,0.0534,0.0178,1.4759,0.9967,-0.9997,-0.9971,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.3809,7.247,2.692,9.1035,-0.9447,-0.7687,9.1717,3.0285,10.2053,-0.9823,-0.464,6.5223,2.5539,12.1455,-1.241,4.85,2.1311,1.4598,6.3598,0.2023,-1.7964,-2.9758,0.2847,1.6565,-0.1585,-0.0957,0.8889,1.0541,1.8441,1.1858,2.0745,1.7494,0.7901,1.1111,3.4005,1.4062,4.3037,3.0605,0.8745,0.6575,-2.7414,0.7519,-3.1349,-4.1694,0.9093,0.8637,0.5871,0.9499,0.6457,0.6798,0.892,0.7495,1.4314,0.8402,1.6047,1.9097,0.0343,7.4166,-0.6917,-0.4139,-0.1944,0.316,-0.1367,-0.1316,-0.1894,0.0333,0.1825,0.4974,-29.6561,0.2563,0.0048,0.0692,0.2301,0.4397,0.5635,0.0262,0.162,0.4912,0.2924,-0.7389,-0.336,0.4548,2.636,1.1268,0.4275,6.9483,1.2696,0.1827,-2.6637,-2.3708,0.89,0.0395,0.0234,0.5917,2.1613,1.0125,0.4685,0.0135,1.0112,-0.9721,0.9074,-0.9078,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3491,13.9841,3.7395,15.5329,-0.5926,-1.9684,26.3758,5.1357,18.3117,-2.436,-0.0299,34.8258,5.9013,16.225,-1.1787,8.3711,9.1078,3.0179,14.5913,0.0942,-0.1774,-11.6837,0.0417,65.8752,-0.2351,-0.0036,0.7281,0.6337,1.2391,0.8703,1.7017,1.9554,0.5302,0.4015,1.5354,0.7574,2.896,3.8237,0.4452,0.6585,-3.8095,1.479,-8.5566,-5.7855,1.83,1.3096,0.6055,0.7156,0.3308,0.4623,0.8483,0.9573,1.0645,1.1286,1.255,1.112,0.0417,13.2114,0.8575,0.6755,-0.0384,0.903,-0.4138,-0.3535,0.4543,0.0076,0.0869,0.3259,0.4262,0.024,0.0214,0.1463,0.4027,-1.0743,-0.7883,0.0026,0.0511,0.8711,?,18.9542,-0.5763,-0.0304,0.5941,1.7013,2.8636,0.353,2.8945,8.2001,-1.1605,-0.2778,0.2394,2.9253,0,0,0.8092,0.3741,0.4623,0.019,1.3794,0.6778,-0.0189,-0.7464,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2097,6.5728,2.5637,10.4711,-1.5091,-2.6486,4.2898,2.0712,9.1561,-14.5534,0.4607,15.2628,3.9068,13.015,-0.7023,5.5212,2.9131,1.7068,8.4532,0.1905,-0.0792,0.4551,0.038,-5.7493,-0.4797,0.0834,1.2378,0.6562,1.5021,0.5302,1.2135,2.289,1.5322,0.4306,2.2563,0.2811,1.4726,5.2393,0.7351,1.1729,-3.1663,1.5956,-4.3074,-2.6995,7.0892,0.5458,0.3997,0.077,0.0564,0.7322,1.1436,0.8045,1.2387,0.7035,1.0831,1.5396,0.0562,8.0995,-0.6711,-0.5204,-0.2424,0.8064,-0.1076,0.3417,-0.2909,0.004,0.0633,0.3556,?,0.3503,0.0113,0.1063,0.3282,0.2873,0.7667,0.0072,0.085,0.2754,0.6848,-0.8304,-0.3793,0.4568,0.5954,0.7448,1.2509,0.3545,0.5548,1.5648,-2.6876,-0.5943,0.2211,0,0,0.527,1.0836,1.2913,1.1917,0.0186,1.4079,0.7645,0.8242,0.9851,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
2.1534,2.2453,1.4984,6.5293,-0.2813,-2.255,4.0432,2.0108,8.1707,-4.427,-0.0183,3.7538,1.9375,6.6487,-0.7835,4.1402,2.6236,1.6197,7.5382,0.1468,-0.955,-117.7575,0.5201,123.3111,-0.5447,-0.0044,0.7452,0.7734,0.9251,1.0378,1.2414,1.1962,0.5553,0.5981,0.8558,1.0771,1.5411,1.4308,0.2151,0.4908,-1.1054,2.282,-5.1399,-2.2524,3.3847,1.3669,0.5768,0.4039,0.1704,0.422,0.7991,0.982,0.8662,1.2289,1.0839,0.882,0.0636,6.5532,-0.5403,-0.1098,0.6778,0.5472,-0.8589,-0.2922,-0.4379,0.0115,0.1073,0.5864,?,0.4472,0.0015,0.0382,0.1432,0.734,0.4609,0.003,0.0544,0.2048,0.6187,-0.9792,-0.9502,0.9704,2.8081,1.9728,0.7026,7.8853,3.892,0.4936,-1.4839,-1.7647,1.1892,0,0,1.0024,4.0955,2.8637,0.6992,0.0162,1.3461,-0.8376,0.8302,-0.9949,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6171,14.0895,3.7536,20.1432,-0.2986,-2.6228,49.8895,7.0632,35.5661,-0.5287,0.6495,40.4638,6.3611,20.8447,-0.4922,8.8248,34.2468,5.8521,28.4487,0.0372,0.2353,-0.9502,-0.0699,-4.0384,-0.2972,0.0736,0.5314,0.5901,0.6414,1.1104,1.207,1.087,0.2824,0.3482,0.4114,1.2329,1.4568,1.1815,0.3766,0.6737,-4.211,1.789,-11.1825,-6.2507,0.6667,1.1104,0.5249,1.6655,0.7874,0.4727,0.5664,0.9663,0.7081,1.7062,1.2502,0.7327,0.0566,13.281,0.827,0.5335,0.5629,0.2219,0.237,0.5479,0.2062,0.0068,0.0824,0.2549,0.257,0.2369,0.0591,0.2431,0.6495,-0.1376,-0.3721,0.0173,0.1316,0.6738,?,0.8706,-0.5543,-0.6367,0.3387,0.6258,1.8475,0.1147,0.3916,3.4134,-1.1218,-0.1308,0.1166,0.6008,0,0,0.3924,0.3782,0.964,0.0099,0.8365,0.9884,-0.9051,-0.8744,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
