@RELATION WhereIsSmartphone
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
0.08597118,0.94384754,0.97151816,5.421979,-0.44230247,-0.030042985,1.0158509,1.0078943,5.375082,-1.3466733,0.7753842,0.98721945,0.99358916,4.2335567,-0.3917311,-2.8616056,0.110875584,-0.038745936,0.9639088,0.9777866,1.0143974,0.9291201,0.9560666,1.0290021,0.5390464,1.3953487,2.5885503,1.6412284,1.2358093,0.75297827,1.0087249,1.2807149,1.2696375,0.0052047595,2.4911394,0.077275775,-0.030303178,0.5360384,TASCA_DESTRA_DAVANTI_PANTALONI
0.055054348,1.4055564,1.1855617,5.2748914,-0.8350021,-0.17284563,3.013563,1.7359617,8.212374,-0.5866969,0.42712864,3.8086917,1.951587,8.282721,-0.6049154,-0.31851745,0.12889406,-0.40466878,0.6829423,0.60748595,0.88951284,0.4664102,0.36903918,0.79123306,0.79045284,0.76886314,0.97268695,0.5553953,0.5570012,1.0028914,0.6423102,0.63685495,0.9915068,0.0030936887,3.9283683,-0.053599738,0.37767884,0.4047151,TASCA_DESTRA_DAVANTI_PANTALONI
0.47293147,1.3800852,1.1747702,5.8632407,-0.47836617,0.26013812,1.8276402,1.3519025,8.798592,-0.27293763,-0.5320085,2.1885567,1.4793772,8.875333,-3.6597655,1.8180014,-0.8889547,-0.4889736,0.8689756,0.79409784,0.9138322,0.75511867,0.6305915,0.83508927,1.0056497,0.2721713,0.27064225,0.57378566,2.0822608,3.628987,0.666384,0.66062206,0.99135345,0.005052476,3.0166395,0.25772342,-0.4002969,-0.01586058,TASCA_DESTRA_DAVANTI_PANTALONI
0.37203816,2.1189628,1.4556657,8.152687,-0.78756726,0.03395771,2.7381198,1.6547265,8.862542,-0.6550559,-0.6736601,1.9769812,1.4060516,6.0838714,-2.233995,10.955926,-0.5522639,-0.05040778,0.8797017,1.0352861,1.1768605,0.7738751,1.0718174,1.3850005,1.0240048,0.85467917,0.8346437,0.85171187,2.4243631,2.8464594,0.9199039,1.3400493,1.4567274,0.005135426,3.7638643,-0.15099822,-0.5395948,-0.16875938,TASCA_DESTRA_DAVANTI_PANTALONI
-0.15679394,1.3826103,1.1758446,5.849385,-1.6321347,-0.8103302,5.470561,2.338923,13.937055,-1.2264602,0.2688923,1.5405412,1.2411854,6.0785427,-0.47516826,0.19349387,-0.5831106,-3.0135868,0.50272906,0.94735605,1.8844267,0.25273648,0.8974835,3.5510645,0.47244203,1.8524766,3.9210663,0.35501444,0.5393171,1.5191412,0.4197002,0.96230054,2.2928283,0.0057870448,3.9268038,0.23266196,0.107404925,0.2956171,TASCA_DESTRA_DAVANTI_PANTALONI
-0.07301822,1.7394642,1.3188875,5.89948,-1.0484828,-0.2457072,2.7166386,1.6482228,8.686678,-1.5677382,0.78058547,1.868777,1.3670322,6.9418807,-0.5544154,0.29717577,-0.093542896,-0.31477296,0.8001876,0.9647816,1.2056942,0.64030015,0.9308035,1.4536986,0.5693328,1.2195436,2.1420577,0.8512918,0.6448688,0.75751793,0.6791411,0.84983885,1.2513436,0.005477296,3.4859338,0.25708687,0.037178945,0.320702,TASCA_DESTRA_DAVANTI_PANTALONI
-0.19076613,0.4060949,0.6372558,3.8999448,-0.97783816,-0.3688413,0.59262055,0.76981854,4.8421564,-1.2368293,0.7075606,0.6994354,0.83632255,4.46378,-0.28703147,0.5172038,-0.269611,-0.5212858,0.8278,0.7619737,0.92048043,0.68525285,0.5806039,0.84728414,0.7201433,1.9368303,2.6895068,0.91088116,0.5685309,0.62415487,0.80541486,0.8736866,1.0847659,0.0054694205,1.9147929,-0.12092716,-0.06995596,0.13404289,TASCA_DESTRA_DAVANTI_PANTALONI
-0.111594215,1.698727,1.3033522,8.529968,-1.4735618,-0.19784275,1.2507093,1.1183511,4.338684,-1.5798666,0.22556818,1.5819782,1.2577672,6.997223,-0.46207166,0.56405514,-0.494725,-0.8770863,1.1654232,1.0362428,0.88915586,1.3582109,1.0737993,0.79059833,1.9125456,2.2978761,1.2014753,2.0505195,0.7205558,0.3514016,1.9660265,1.2190505,0.620058,0.0021925943,3.037256,0.14759377,0.51995873,0.3639457,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4973058,2.2869618,1.5122705,7.998047,-1.1682082,-0.69713455,1.3502511,1.162003,6.5304565,-1.2657032,-0.031182688,0.9418834,0.9705068,4.663391,-0.6622068,0.713357,15.948138,22.35646,1.3014342,1.5582275,1.1973157,1.6937307,2.4280732,1.433565,1.18122,2.3194914,1.9636405,1.2798009,1.3148197,1.0273626,1.2247301,1.715071,1.4003664,0.006077323,3.0055287,0.2119007,0.6443637,0.37242714,TASCA_DESTRA_DAVANTI_PANTALONI
-0.06836215,1.7544672,1.324563,7.608185,-1.7474955,-0.31794354,1.4409691,1.2004037,4.495697,-1.1512905,0.35238755,2.9080577,1.7053028,7.6957703,-0.7978213,0.21501347,-0.19399706,-0.90225536,1.1034313,0.77673185,0.70392406,1.2175606,0.6033124,0.49550912,2.0113018,1.4169317,0.70448494,1.3250922,0.64690197,0.48819396,1.692326,0.988619,0.5841777,0.0033532795,3.3860626,0.26775542,0.59827536,0.34576592,TASCA_DESTRA_DAVANTI_PANTALONI
