@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.5013,1.2374,1.1124,6.3118,-0.6928,0.258,2.8002,1.6734,8.6656,-0.7415,-0.2043,2.1027,1.4501,7.3037,-1.1238,2.2758,1.3207,1.1492,5.4733,0.0924,1.943,-2.4542,0.2203,-1.2631,0.1134,-0.0898,0.6648,0.7671,0.9679,1.154,1.4561,1.2618,0.4419,0.5885,0.9369,1.3317,2.1202,1.5921,0.7002,0.6684,-4.6337,0.9547,-6.6182,-6.9324,0.7493,1.0842,0.6182,1.447,0.8251,0.5702,0.7284,0.8642,1.1532,1.1865,1.5832,1.3344,0.0033,3.4045,0.7737,-0.0996,0.3711,-0.0976,0.3082,-0.3212,0.0164,0.0043,0.0655,0.2079,-1.0801,-0.0736,0.009,0.095,0.2782,-1.1221,-0.5705,0.6265,0.7915,1.9726,-1,-0.2233,-0.0288,0.1291,0.6887,0.0827,0.1201,0.4744,0.0068,0.0144,0.7341,0.1095,0.1491,0.7626,0.1014,0.1329,0.7475,0.1054,0.141,0.0031,1.1542,-0.9247,-0.9554,0.9746,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0321,0.7758,0.8808,3.2544,-1.2572,0.2718,1.3473,1.1607,4.693,-0.7437,-0.0169,0.1715,0.4141,1.7127,-1.3229,1.3717,0.4882,0.6987,2.8927,0.0615,-0.118,1.8944,-0.0234,-16.0592,0.1981,-0.0123,0.7588,2.1269,1.2606,2.8029,1.6613,0.5927,0.5758,4.5238,1.5892,7.8561,2.7599,0.3513,0.9055,1.8584,-9.5624,2.0522,-10.5598,-5.1456,0.5357,1.9555,0.4678,3.6503,0.8732,0.2392,0.6935,1.9002,1.125,2.7402,1.6224,0.5921,0.0014,2.0159,0.1526,0.1421,-0.1072,-0.335,0.2964,-0.0711,-0.1115,0.0012,0.0347,0.1586,?,-0.6763,0.0001,0.0108,0.6953,?,-0.4578,0.0003,0.0162,0.4814,?,0.1649,0.2437,1.4774,3.2273,2.1453,0.6647,10.4152,4.6023,0.4419,0.2281,0.3294,1.4441,1,1,1,0.2281,0.3294,1.4441,0.0043,1.2457,-0.8747,0.7023,-0.8888,1100,0,0,0,1,SINISTRA_PANTALONI
0.2973,5.0259,2.2419,15.4943,-0.6064,-0.5085,5.2561,2.2926,11.9676,-1.451,-0.3983,8.8529,2.9754,22.9167,-0.9622,3.8341,4.9399,2.2226,15.0581,0.0319,-0.5847,-0.7463,0.0775,1.2765,-0.1326,-0.1039,0.9779,0.7535,1.0087,0.7705,1.0315,1.3387,0.9562,0.5677,1.0174,0.5937,1.064,1.7921,0.8256,0.5205,-11.7887,0.6305,-14.2797,-22.6492,1.9754,0.8259,0.6201,0.4181,0.3139,0.7509,1.2947,0.6761,1.029,0.5222,0.7948,1.5219,0.0038,5.6746,0.1857,0.2553,0.0236,-0.1026,-0.3259,-0.0686,0.0256,0.0062,0.0785,0.2771,-1.261,0.1026,0.0058,0.0763,0.4496,-1.4753,0.4805,0.5737,0.7574,1.9817,-1.0012,0.2498,0.0533,0.2135,1.0284,0.1036,0.1007,1.0577,0.0107,0.0101,0.5768,0.1559,0.2703,0.6748,0.1238,0.1834,0.6164,0.1398,0.2269,0.0026,1.0908,0.7427,0.9522,0.8403,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0874,3.066,1.751,8.4667,-0.5617,-0.0538,1.8304,1.3529,5.5572,-0.6844,-0.1256,0.6165,0.7852,3.8549,-1.552,2.1355,0.979,0.9894,5.7701,0.0566,1.6229,0.6957,-0.0409,0.4287,-0.0252,-0.0588,1.2942,2.23,1.7697,1.723,1.3674,0.7936,1.6751,4.973,3.1318,2.9688,1.8697,0.6298,1.3486,1.299,-8.798,0.9632,-6.5236,-6.7731,1.6433,3.5892,0.8864,2.1842,0.5394,0.247,1.5236,2.1964,1.4674,1.4416,0.9631,0.6681,0.0009,3.2676,-0.0196,-0.2029,0.0161,-0.7372,0.4452,-0.3111,-0.0853,0.0024,0.0489,0.1966,-3.6391,-0.7279,0.0002,0.0139,0.7535,?,-0.4272,0.0012,0.0344,0.4726,?,0.1171,0.1996,1.7041,3.5107,1.424,0.4056,12.3248,2.0279,0.1645,0.2047,0.3263,1.5942,0,0,1,0.2609,0.4159,1.5942,0.0046,1.2428,-0.8044,0.6868,-0.2574,1100,0,0,0,1,SINISTRA_PANTALONI
-1.1769,5.8939,2.4277,14.692,-1.6756,-0.4125,5.5292,2.3514,12.3151,-1.2501,-0.1082,7.742,2.7824,12.737,-1.1973,4.0125,4.6319,2.1522,10.2695,0.0528,2.8529,10.8814,-0.2933,3.8141,-0.1028,-0.027,1.0325,0.8725,1.128,0.8451,1.0926,1.2928,1.066,0.7613,1.2724,0.7142,1.1937,1.6714,1.3447,1.3257,-16.0832,0.9858,-11.96,-12.1317,1.0033,0.9473,0.5065,0.9441,0.5048,0.5347,1.193,1.1535,1.4306,0.9669,1.1992,1.2403,0.0066,6.06,0.4032,-0.4312,-0.586,0.2877,-0.3929,0.0957,-0.0347,0.0237,0.1541,0.4357,-4.3614,0.3016,0.0046,0.0677,0.3258,0.2925,0.8633,0.0048,0.069,0.3119,0.6587,-0.115,-0.0402,0.3494,2.2761,2.234,0.9815,5.1807,4.9906,0.9633,-2.6313,-0.5888,0.2238,0.1765,0.0889,0.5039,1.3375,1.3968,1.0444,0.0048,1.2817,-0.3867,0.8566,0.0976,1100,0,0,0,1,SINISTRA_PANTALONI
-1.7927,9.5475,3.0899,13.011,-11.2096,-1.0196,5.1392,2.267,10.2045,-2.2401,-0.4596,5.541,2.3539,9.8994,-1.4468,3.9451,9.1284,3.0213,13.2339,0.0406,1.7582,3.9002,-0.4544,2.2184,-0.2585,-0.1165,1.363,1.3127,1.0227,0.9631,0.7503,0.7791,1.8578,1.7231,1.0459,0.9275,0.563,0.607,1.6932,2.0407,-21.3507,1.2053,-12.61,-10.4625,0.3384,0.2634,0.0773,0.7785,0.2283,0.2933,1.275,1.3143,0.9832,1.0308,0.7711,0.748,0.0122,5.8003,0.66,0.1048,-0.9469,0.1846,-0.7047,-0.1322,-0.0521,0.0442,0.2103,0.682,-5.0541,0.1391,0.0038,0.0613,0.2318,0.2337,0.7991,0.0336,0.1833,0.6808,0.2432,-0.3749,-0.0653,0.174,3.4332,1.1477,0.3343,11.787,1.3171,0.1117,-8.0537,-2.6026,0.3232,0.3725,0.1252,0.3362,2.9429,1.0019,0.3404,0.0047,1.0802,-0.9585,0.9018,-0.8876,125000,0,0,0,1,SINISTRA_PANTALONI
0.4839,15.625,3.9528,20.874,-0.7519,0.586,6.9319,2.6329,13.0203,-0.908,-1.1818,14.7719,3.8434,22.0691,-1.1459,5.6015,7.9259,2.8153,11.8404,0.0468,0.8258,-0.4095,0.0864,-0.4959,0.1046,-0.211,1.5014,1.0285,1.4041,0.685,0.9352,1.3652,2.2541,1.0577,1.9714,0.4693,0.8746,1.8638,1.4459,0.7602,-15.4171,0.5258,-10.663,-20.28,1.7461,1.1586,0.9592,0.6635,0.5494,0.8279,1.6032,0.9458,1.7629,0.59,1.0997,1.8639,0.0076,8.238,-0.2316,-0.0634,0.3139,-0.1105,0.0863,-0.2522,-0.2113,0.1385,0.3722,1.1651,-0.9265,-0.1373,0.1208,0.3476,1.1364,-1.0073,-0.2437,0.5417,0.736,1.9028,-0.9981,1.5386,0.8671,0.5636,1.0707,0.5056,0.4722,1.1464,0.2557,0.223,0.9825,0.5895,0.6,1.0683,0.6351,0.5945,1.0252,0.6123,0.5972,0.0019,1.5092,0.9617,0.8704,0.8386,1100,0,0,0,1,SINISTRA_PANTALONI
0.6929,11.7461,3.4273,22.432,-0.4193,0.1325,7.4457,2.7287,12.3517,-0.7571,-1.3038,12.0337,3.469,24.5495,-0.9234,5.1491,6.9098,2.6286,19.8467,0.0251,5.2285,-0.5314,0.1346,-0.1016,0.0257,-0.2532,1.256,0.988,1.3038,0.7866,1.0381,1.3197,1.5776,0.9761,1.6999,0.6187,1.0776,1.7415,1.2451,0.5622,-12.9618,0.4515,-10.4098,-23.0539,2.2483,1.2383,0.7764,0.5508,0.3453,0.6269,1.8161,0.9137,1.1303,0.5031,0.6224,1.237,0.0081,7.867,-0.0537,0.4651,0.1936,-0.216,0.1112,-0.0115,-0.1356,0.0829,0.2879,1.1247,-0.9708,-0.0313,0.1078,0.3283,1.1569,-0.9538,-0.0538,0.7018,0.8377,1.9014,-1.0019,4.3347,2.5207,0.5815,0.8769,0.3437,0.3919,0.769,0.1181,0.1536,0.981,0.5822,0.5935,0.9638,0.6008,0.6234,0.9722,0.5915,0.6084,0.0008,1.3915,0.965,0.7794,0.8708,1100,0,0,0,1,SINISTRA_PANTALONI
0.0221,4.0658,2.0164,10.0917,-0.9843,-0.1769,2.8112,1.6767,6.4355,-0.963,-0.2144,0.5431,0.737,3.9602,-1.3182,2.565,0.9188,0.9585,4.7598,0.2094,-0.1251,-0.1032,0.0086,0.8249,-0.069,-0.0836,1.2026,2.736,2.1036,2.2751,1.7492,0.7689,1.4463,7.4858,4.4251,5.1759,3.0597,0.5911,1.5856,2.2229,-3.9701,1.4019,-2.5038,-1.786,1.5513,2.9771,0.8447,1.9191,0.5445,0.2837,1.5681,2.5483,2.1202,1.625,1.3521,0.832,0.0015,3.6827,0.1862,-0.0379,-0.1947,-0.4443,0.3347,-0.3182,-0.0851,0.0011,0.0337,0.1512,?,-0.7197,0,0.006,0.7305,?,-0.5405,0.0003,0.0176,0.5903,?,0.1182,0.1573,1.3314,5.6019,1.9139,0.3417,31.3808,3.663,0.1167,0.207,0.2561,1.2376,1,1,1,0.207,0.2561,1.2376,0.0048,1.3452,-0.5714,-0.273,-0.1268,1100,0,0,0,1,SINISTRA_PANTALONI
0.0745,5.0775,2.2533,8.8579,-0.7125,-0.0955,2.023,1.4223,6.0089,-1.134,-0.2932,0.9918,0.9959,4.3056,-1.0846,2.6512,1.1638,1.0788,4.6949,0.1451,-0.7795,-0.254,0.0281,0.3259,-0.036,-0.1106,1.5843,2.2627,2.0887,1.4282,1.3184,0.9231,2.5099,5.1197,4.3628,2.0398,1.7382,0.8522,1.1541,1.6451,-4.6258,1.4254,-4.008,-2.8119,1.837,2.5044,0.9419,1.3633,0.5127,0.3761,1.4741,2.0573,1.8867,1.3956,1.2799,0.9171,0.0017,3.9567,0.4501,-0.1423,0.0126,-0.4098,0.0774,-0.3854,-0.1774,0.0019,0.0431,0.2515,?,-0.7102,0.0002,0.0154,0.73,?,-0.5065,0.001,0.0311,0.5801,?,0.2498,0.3504,1.4024,2.7909,1.3825,0.4953,7.7894,1.9113,0.2454,0.3446,0.4337,1.2585,1,1,1,0.3446,0.4337,1.2585,0.0049,1.3942,-0.882,0.74,-0.6116,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0374,3.0253,1.7393,7.4973,-0.5947,-0.1096,2.1045,1.4507,5.6672,-0.8529,-0.1614,0.8533,0.9237,4.0242,-1.4826,2.3127,0.6741,0.821,4.3349,0.1802,0.3417,0.2319,-0.0162,0.6788,-0.0474,-0.0698,1.199,1.8829,2.1185,1.5704,1.7669,1.1251,1.4376,3.5454,4.4881,2.4662,3.122,1.2659,1.0718,1.1634,-2.9353,1.0854,-2.7385,-2.523,1.5371,2.9004,0.8892,1.887,0.5785,0.3066,1.3229,1.8631,1.7295,1.4083,1.3073,0.9283,0.001,3.4677,0.4369,-0.1998,-0.0037,-0.3553,0.1675,-0.1768,-0.0976,0.0027,0.0521,0.1846,?,-0.7345,0.0002,0.0148,0.7574,?,-0.499,0.0004,0.0187,0.5397,?,0.1329,0.1957,1.4719,3.5292,2.7798,0.7877,12.455,7.7274,0.6204,0.2437,0.342,1.4034,1,1,1,0.2437,0.342,1.4034,0.0047,1.3312,-0.5802,0.7208,-0.4306,1100,0,0,0,1,SINISTRA_PANTALONI
1.07,10.9791,3.3135,28.1433,-0.2679,-0.4195,5.7501,2.3979,13.3136,-0.6933,-0.1202,4.3907,2.0954,8.9336,-0.847,3.861,7.5481,2.7474,21.8419,0.028,-2.5506,-8.9015,0.2771,3.4899,-0.1087,-0.0311,1.3818,1.5813,1.206,1.1444,0.8728,0.7627,1.9094,2.5005,1.4546,1.3096,0.7618,0.5817,1.0911,1.4517,-9.4433,1.3305,-8.6551,-6.505,2.823,4.589,0.9877,1.6256,0.3499,0.2152,2.1139,3.1503,1.2885,1.4903,0.6095,0.409,0.0062,5.78,0.0342,-0.268,0.6055,0.1581,-0.1636,0.0118,-0.0284,0.0139,0.1181,0.4841,-1.5461,0.0685,0.0336,0.1832,0.7582,-2.2414,0.5124,0.516,0.7183,1.9269,-0.9869,-0.4142,-0.0554,0.1337,0.6445,0.1644,0.2551,0.4154,0.027,0.0651,0.5607,0.3071,0.5478,0.8129,0.196,0.2412,0.6385,0.2512,0.3934,0.0028,1.1413,0.8927,0.9664,0.9209,1100,0,0,0,1,SINISTRA_PANTALONI
0.6658,6.9747,2.641,20.0146,-0.3852,-0.663,4.6328,2.1524,11.0691,-1.0015,-0.1311,5.2414,2.2894,11.0661,-0.714,3.6791,4.2129,2.0525,13.5839,0.0612,-1.0042,-5.078,0.181,5.0567,-0.1802,-0.0356,1.227,1.1536,1.2867,0.9401,1.0486,1.1154,1.5055,1.3307,1.6555,0.8839,1.0996,1.2441,1.0049,1.2074,-6.2847,1.2015,-6.2542,-5.2053,2.6126,2.238,0.9986,0.8566,0.3822,0.4462,1.8082,1.8087,1.4734,1.0003,0.8149,0.8146,0.0051,5.4983,0.1598,-0.1286,0.4602,-0.0391,-0.2321,0.2429,0.0014,0.0177,0.1329,0.5895,-1.0355,0.1195,0.0139,0.118,0.5355,-1.6336,0.5334,0.4725,0.6874,1.9048,-0.9992,0.0117,0.0026,0.2241,1.1255,0.1933,0.1717,1.2669,0.0374,0.0295,0.9028,0.315,0.3489,1.4244,0.304,0.2134,1.1009,0.3095,0.2811,0.0029,1.1216,0.7069,0.893,0.9184,1100,0,0,0,1,SINISTRA_PANTALONI
0.4929,12.2361,3.498,19.9068,-0.5367,0.8056,10.794,3.2854,16.359,-0.3787,-0.6303,14.8063,3.8479,20.577,-1.2722,5.5431,8.3993,2.8981,14.3668,0.0543,0.6119,-0.7821,0.0889,-1.2781,0.1453,-0.1137,1.0647,0.9091,1.207,0.8538,1.1336,1.3277,1.1336,0.8264,1.4568,0.729,1.2851,1.7628,1.5473,0.6035,-8.424,0.39,-5.4444,-13.9588,1.0918,1.4304,0.8527,1.3102,0.781,0.5961,1.2169,0.9674,1.3856,0.795,1.1387,1.4323,0.0062,8.4315,0.1215,0.4486,0.4724,0.0353,0.4097,0.0944,0.0651,0.0182,0.1348,0.4525,-0.7305,-0.1779,0.098,0.313,0.9322,-1.768,-0.1398,0.528,0.7266,1.9357,-1.0013,-0.3659,-0.4656,1.2723,0.4308,0.1856,0.4308,0.1856,0.0344,0.1856,0.3208,0.1972,0.6148,0.7764,0.2703,0.3482,0.4854,0.2338,0.4816,0.0013,1.1785,-0.3662,0.1216,0.8414,1100,0,0,0,1,SINISTRA_PANTALONI
0.5778,4.4639,2.1128,8.4717,-0.5353,0.0255,2.3703,1.5396,5.6827,-0.8339,0.1025,1.5328,1.238,5.7758,-0.9765,2.8208,0.7549,0.8688,4.7593,0.2145,22.6979,5.6394,0.2048,0.2485,0.009,0.0363,1.3723,1.7066,2.4318,1.2436,1.772,1.425,1.8833,2.9123,5.9136,1.5464,3.1401,2.0305,1.1431,1.0351,-2.2725,0.9055,-1.988,-2.1955,1.7807,1.8882,0.9107,1.0604,0.5114,0.4823,1.4908,1.4667,1.78,0.9839,1.194,1.2136,0.0032,4.2361,0.3942,-0.107,0.4412,-0.2118,0.487,-0.1526,-0.1515,0.0045,0.0672,0.2669,?,-0.6838,0.0002,0.0158,0.7167,?,-0.5404,0.0008,0.0283,0.5756,?,0.2216,0.2804,1.2652,4.2538,2.3731,0.5579,18.0947,5.6318,0.3112,0.3723,0.4636,1.2452,1,1,1,0.3723,0.4636,1.2452,0.0048,1.3757,-0.6319,0.8586,-0.6389,1100,0,0,0,1,SINISTRA_PANTALONI
-0.1728,3.8231,1.9553,7.9704,-0.6503,-0.156,2.0503,1.4319,5.5755,-0.9346,0.0893,0.643,0.8019,4.2277,-1.1789,2.4067,0.7862,0.8867,4.6883,0.1734,1.1075,-1.9347,-0.0718,-1.747,-0.0648,0.0371,1.3655,2.4384,2.2051,1.7857,1.6149,0.9043,1.8646,5.946,4.8626,3.1888,2.6078,0.8178,1.166,1.3731,-3.1932,1.1775,-2.7385,-2.3256,1.6758,2.4891,0.8515,1.4853,0.5081,0.3421,1.4295,1.8853,1.7001,1.3188,1.1892,0.9017,0.0013,3.529,0.5538,-0.1147,-0.0906,-0.2345,0.2746,-0.2041,-0.1113,0.0019,0.0432,0.1897,?,-0.7018,0.0003,0.0176,0.7302,?,-0.5047,0.001,0.0316,0.5592,?,0.1586,0.2205,1.3906,2.4564,1.3698,0.5576,6.034,1.8764,0.311,0.2598,0.3393,1.3059,1,1,1,0.2598,0.3393,1.3059,0.0047,1.3177,-0.6768,0.9492,-0.7561,1100,0,0,0,1,SINISTRA_PANTALONI
0.0329,3.3514,1.8307,8.0914,-0.6791,0.4302,3.0918,1.7583,6.3985,-0.5316,0.0233,0.8597,0.9272,5.0188,-1.5988,2.5256,1.1109,1.054,4.7114,0.1685,0.0764,1.4092,0.013,18.4455,0.1703,0.0092,1.0411,1.9744,1.7369,1.8964,1.6683,0.8797,1.084,3.8981,3.0168,3.5962,2.7831,0.7739,1.4736,1.0599,-3.4282,0.7193,-2.3265,-3.2344,1.1535,2.4952,0.8505,2.1632,0.7373,0.3408,1.2646,1.6122,1.7174,1.2749,1.3581,1.0652,0.0022,3.7169,0.5117,-0.1765,0.0538,-0.1418,0.5256,-0.2554,-0.2137,0.0024,0.0489,0.2735,?,-0.6454,0.0008,0.0276,0.6883,?,-0.605,0.0008,0.0281,0.639,?,0.3311,0.3532,1.0668,1.7734,1.7427,0.9827,3.1448,3.0371,0.9658,0.3974,0.428,1.0772,1,1,1,0.3974,0.428,1.0772,0.0047,1.4641,-0.86,0.834,-0.9707,1100,0,0,0,1,SINISTRA_PANTALONI
