@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
1.602452,11.55924,3.3998883,17.705627,-0.673634,-1.0377784,5.677015,2.3826487,10.796389,-1.2502053,-0.45938125,12.544517,3.5418239,20.621078,-1.9709835,5.142355,7.1928205,2.6819434,15.563504,0.03656274,-1.5441178,-3.4882834,0.31161833,2.2590787,-0.20180994,-0.089332856,1.4269364,0.95992583,1.2676958,0.672718,0.8884038,1.3206184,2.0361476,0.9214576,1.6070526,0.45254952,0.7892613,1.744033,1.1880566,0.5209316,-12.06569,0.43847373,-10.155821,-23.161755,2.2049284,1.5241921,0.6548878,0.69126606,0.29701093,0.42966226,1.6399584,0.8586179,1.1376376,0.5235608,0.69369906,1.3249637,0.0130909085,7.7491364,-0.58102566,0.42010322,0.12638222,TASCA_DESTRA_DAVANTI_PANTALONI
2.0936217,8.619128,2.9358351,13.792198,-0.30270645,-1.562834,6.8990316,2.6266007,10.030931,-1.5318674,-0.26827005,11.17919,3.3435295,14.63801,-0.8357111,5.136365,7.2127557,2.6856575,13.764837,0.029965175,-1.3396316,-7.8041577,0.40760767,5.8256,-0.30426848,-0.052229553,1.1177318,0.8780647,1.0931532,0.7855773,0.9780103,1.2449574,1.2493243,0.7709976,1.1949841,0.61713165,0.9565043,1.5499194,0.5280647,0.4809221,-7.537165,0.91072565,-14.273185,-15.67232,2.6723087,1.3277284,0.7461105,0.49684694,0.27920073,0.56194514,1.3749669,0.9422181,1.0019877,0.6852661,0.7287359,1.0634351,0.017508944,7.9691634,-0.5652006,0.4682323,0.20407549,TASCA_DESTRA_DAVANTI_PANTALONI
0.5369849,1.5777566,1.2560878,6.012433,-0.5904248,0.30483392,3.957913,1.9894505,8.0217085,-0.54820526,0.059895415,12.610107,3.5510714,16.813368,-0.82395506,3.88906,3.4058464,1.8454936,10.109059,0.09980716,1.7615656,8.965376,0.13807575,5.0894365,0.07838242,0.015401,0.63137424,0.35372078,0.6806243,0.5602395,1.0780046,1.9241852,0.39863348,0.12511842,0.4632495,0.31386828,1.1620938,3.7024887,0.7858147,0.29387158,-1.9914287,0.3739706,-2.534222,-6.7765274,0.72962344,0.4101064,0.33663705,0.56207955,0.46138465,0.820853,0.74952024,0.35759836,0.5947569,0.47710302,0.7935168,1.6631981,0.004135827,5.77055,0.36077148,0.44732848,0.7437941,TASCA_DESTRA_DAVANTI_PANTALONI
0.40988785,2.4001384,1.549238,10.602805,-0.42658818,0.34503087,3.6139436,1.9010375,9.940722,-0.45153382,0.12651649,17.050383,4.129211,17.186523,-0.6100305,4.201417,5.715624,2.390737,11.382837,0.04049072,1.1879745,3.2397978,0.09755943,2.7271612,0.082122505,0.030112814,0.81494343,0.37518984,0.64801687,0.4603876,0.7951679,1.7271707,0.6641328,0.14076743,0.41992587,0.21195674,0.63229203,2.9831183,1.0252975,0.48688397,-6.6004586,0.47487092,-6.4376035,-13.556534,1.085254,0.6962548,0.62649965,0.6415593,0.5772839,0.8998138,1.0666031,0.61692554,0.93147296,0.57840216,0.87330794,1.5098629,0.0036700638,5.9508896,0.22692454,0.22433849,0.54646516,TASCA_DESTRA_DAVANTI_PANTALONI
1.3136381,6.3462863,2.5191836,10.892776,-0.24777938,-1.3030704,8.251545,2.8725502,12.5850525,-1.9721648,0.16904457,16.64614,4.079968,16.880138,-0.9628361,5.2517767,7.115018,2.6673992,9.815577,0.0482287,-1.0081098,7.770957,0.25013214,-7.708443,-0.24811992,0.032188073,0.8769851,0.6174518,0.94443446,0.704062,1.0769105,1.5295678,0.7691028,0.38124675,0.89195645,0.49570322,1.1597364,2.339578,0.25902435,0.26122913,-4.3488774,1.0085119,-16.789454,-16.64775,2.0616674,1.0150999,0.8464816,0.49236837,0.41058108,0.83389,0.86553276,0.64530134,1.1097438,0.74555385,1.2821511,1.7197297,0.012386756,7.558917,-0.3623903,0.49956405,0.18505117,TASCA_DESTRA_DAVANTI_PANTALONI
1.4275614,8.879817,2.9799023,12.517485,-0.28296795,-1.3284,6.0710497,2.46395,9.971897,-0.8503355,-0.15094851,10.888907,3.2998345,14.514657,-0.67140985,4.9125123,5.5323763,2.3521004,13.123685,0.051907506,-1.0746472,-9.4572735,0.29059702,8.800352,-0.27041155,-0.030727355,1.2094005,0.90304595,1.2669111,0.74668896,1.0475531,1.402931,1.4626493,0.81549203,1.6050638,0.5575444,1.0973674,1.9682152,0.6024499,0.47350764,-3.8424063,0.7859702,-6.3779683,-8.114771,1.8103976,1.1235113,0.7048491,0.6205882,0.3893339,0.6273627,1.2552762,0.86240304,0.95380867,0.68702257,0.7598397,1.1059895,0.013039025,7.5434084,-0.33503738,0.5022687,0.41596928,TASCA_DESTRA_DAVANTI_PANTALONI
1.2724625,3.3238149,1.8231332,5.8084908,-0.09340607,-1.0772369,4.831188,2.1979964,10.610235,-3.3200288,-0.39980358,3.355908,1.8319137,9.220953,-0.99484056,2.727963,7.008577,2.6473718,9.436424,0.012131482,-1.1812282,-3.182719,0.46645153,2.6944153,-0.3948869,-0.14655755,0.82945234,0.99520695,0.6886578,1.1998363,0.83025604,0.69197446,0.6879912,0.99043685,0.4742496,1.4396069,0.68932515,0.47882873,0.060852256,0.10790358,-4.2818823,1.7732058,-70.36522,-39.682487,2.162935,1.1492493,0.5561264,0.53133786,0.25711656,0.48390406,0.5474422,0.62992305,0.6155394,1.1506658,1.1243916,0.977166,0.01142987,4.096499,-0.70355475,-0.09752701,-0.38292873,TASCA_DESTRA_DAVANTI_PANTALONI
1.7150701,8.420656,2.9018366,15.954802,-0.4178023,-2.0630543,9.395674,3.0652363,12.766907,-3.186343,-0.36788216,7.2639947,2.69518,14.727232,-1.3378032,4.1999016,14.774144,3.843715,13.122767,0.014116551,-0.8313257,-4.6620097,0.4083596,5.6079216,-0.49121493,-0.08759304,0.94669265,1.0766764,0.75495625,1.137303,0.7974671,0.7011914,0.89622694,1.1592321,0.569959,1.2934582,0.63595384,0.49166942,0.48384154,0.55788046,-25.021774,1.153023,-51.714813,-44.8515,3.689987,1.7863336,0.84542656,0.48410296,0.2291137,0.47327474,1.2496998,1.0833538,1.2158108,0.86689115,0.9728822,1.1222657,0.018936716,6.4900193,-0.36962914,0.5038036,-0.14255683,TASCA_DESTRA_DAVANTI_PANTALONI
1.6041459,23.630745,4.8611465,27.38357,-0.7566175,-2.0008633,18.086899,4.2528696,17.447924,-1.5997226,-0.5311557,16.325285,4.040456,22.445108,-1.3222506,6.927838,16.906868,4.1117964,17.76827,0.03358728,-0.8017269,-3.020105,0.23155072,3.7669995,-0.28881496,-0.07666977,1.1430274,1.2031183,1.182244,1.0525718,1.0343094,0.9826498,1.3065118,1.4474936,1.3977009,1.107907,1.069796,0.9656008,1.0985702,0.9229174,-19.099934,0.8401078,-17.386173,-20.695171,2.322716,1.6128733,0.8478721,0.6943911,0.36503476,0.52569044,1.5694457,1.220024,1.54115,0.7773597,0.98197085,1.2632129,0.017937968,10.805533,-0.63936335,0.41207442,-0.038019232,TASCA_DESTRA_DAVANTI_PANTALONI
1.5109292,9.492436,3.0809798,15.365866,-0.29104924,-1.7632298,11.839307,3.4408293,16.233536,-2.1296163,0.0023709224,13.223722,3.6364436,16.896736,-0.9893414,5.6120863,8.451836,2.9072042,12.923584,0.06259451,-0.85691,637.27484,0.2692277,-743.6894,-0.31418437,4.224672E-4,0.8954178,0.8472508,1.0597742,0.9462072,1.1835527,1.2508388,0.801773,0.71783394,1.1231213,0.8953082,1.4007971,1.5645977,0.31358644,0.41223136,-4.014107,1.31457,-12.80064,-9.737512,2.2945218,1.4012665,0.86329406,0.61070085,0.3762414,0.6160813,0.9465508,0.90939844,1.1889787,0.9607498,1.2561172,1.3074342,0.016468404,8.392372,-0.3173456,0.18447979,-0.05430779,TASCA_DESTRA_DAVANTI_PANTALONI
