@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.506,26.5897,5.1565,39.5244,-0.8729,0.5796,14.0512,3.7485,24.9735,-0.2074,-1.3203,8.3608,2.8915,23.8341,-0.5623,5.6237,19.7104,4.4396,26.8892,0.0427,0.8731,-0.3832,0.09,-0.439,0.1031,-0.2348,1.3756,1.7833,1.1615,1.2964,0.8443,0.6513,1.8923,3.1803,1.349,1.6806,0.7129,0.4242,4.2948,2.1474,-15.3634,0.5,-3.5773,-7.1545,1.0203,1.3833,0.7513,1.3558,0.7364,0.5431,1.5827,1.6583,1.4699,1.0478,0.9288,0.8864,0.0083,8.1764,-0.1589,0.0121,0.0909,0.1976,0.6806,0.3987,-33.7533,79.5723,8.9203,49.4995,?,3.562,290.5809,17.0464,50.9384,-0.9883,-15.5704,568.2565,23.8381,78.3585,-1.173,-9.476,2.1678,-0.2288,0.5233,0.3742,0.7151,0.2738,0.14,0.5114,1.955,1.1702,0.5986,0,0,0.7105,0.9718,0.6317,0.6501,0.2018,75.261,0.3413,-0.5242,-0.8195,1.7784,1.1347,1.0652,3,0,PANTALONI
-0.2162,20.2813,4.5035,45.3506,-2.0412,-0.4858,3.8748,1.9685,9.2584,-1.2662,-2.2154,14.2976,3.7812,36.4403,-0.5867,5.1107,17.525,4.1863,31.1809,0.022,0.4451,0.0976,-0.0423,0.2193,-0.0951,-0.4335,2.2878,1.191,1.0758,0.5206,0.4702,0.9032,5.2341,1.4185,1.1573,0.271,0.2211,0.8158,5.8842,2.259,-43.3683,0.3839,-7.3703,-19.1984,3.65,0.6493,0.4677,0.1779,0.1281,0.7203,4.8983,1.2445,1.4544,0.2541,0.2969,1.1687,0.0119,7.2391,-0.2568,0.1262,-0.1456,0.0832,-0.086,-0.3091,-37.325,428.6252,20.7033,59.5184,-20.1071,-19.1676,44.8198,6.6948,29.0985,?,9.5309,1245.8188,35.2962,112.6785,-0.9401,1.9473,-3.9162,-2.0111,3.0925,0.5866,0.1897,9.5633,0.3441,0.036,1.9485,1.0385,0.5329,0,0.0486,0,2.0454,0.5282,0.2582,0.2241,88.8206,0.4404,-0.5359,-0.546,1.0521,0.1223,0.3497,2,0,PANTALONI
0.0793,0.0378,0.1945,1.0371,-0.8697,-0.0725,0.0239,0.1547,0.9286,-1.5992,-0.052,0.0444,0.2108,1.482,-0.7445,0.3058,0.0269,0.1641,0.8764,0.0122,-1.0939,-1.5262,0.2593,1.3952,-0.2371,-0.1699,1.2576,0.9229,1.1853,0.7339,0.9425,1.2843,1.5816,0.8518,1.4049,0.5386,0.8883,1.6493,0.8444,0.7627,-44.7327,0.9033,-52.978,-58.6487,1.5527,0.653,0.6253,0.4205,0.4027,0.9576,1.1169,0.6998,1.1834,0.6266,1.0596,1.6911,0.0006,0.4601,-0.281,-0.1584,0.2301,0.1732,-0.2322,-0.0975,-7.0204,2.7707,1.6646,9.4193,?,-54.2229,0.3593,0.5994,55.2597,?,10.535,4.8639,2.2054,7.0801,0.4511,0.1295,-0.6664,-5.1469,2.7769,0.7547,0.2718,7.7112,0.5696,0.0739,0.1705,-1.6185,-9.4953,1,0,0,0.1705,1.3304,7.805,0.2962,71.7783,-0.9322,-0.8239,0.7526,0.8511,0.1268,0.356,1,0,PANTALONI
0.0116,0.1726,0.4155,2.2926,-1.0432,-0.0067,0.1579,0.3974,2.0554,-0.7767,0.0383,0.0655,0.2559,1.5651,-0.5475,0.4982,0.1494,0.3866,1.6167,0.0139,-1.7169,0.3029,0.0233,-0.1764,-0.0135,0.0768,1.0455,1.6239,1.0748,1.5533,1.0281,0.6619,1.093,2.6371,1.1552,2.4127,1.057,0.4381,1.3028,2.114,-51.4204,1.6227,-39.4704,-24.3242,0.9699,1.1094,0.6844,1.1438,0.7056,0.6169,1.1154,1.4648,1.418,1.3132,1.2713,0.9681,0.0002,0.7601,-0.5471,-0.5866,-0.2731,0.5887,0.1688,0.4119,-15.5814,0.3053,0.5526,16.6794,?,-46.9776,0.1828,0.4276,47.699,?,4.8053,1.7549,1.3247,5.5801,0.1841,0.3317,-3.2426,-9.7762,1.2923,0.4171,0.3228,1.67,0.174,0.1042,0.3497,-13.2497,-37.8909,1,0,0,0.3497,2.9891,8.548,0.2645,67.3643,-0.2222,-0.6637,0.5095,1,0,0,0,1,PANTALONI
-0.0136,0.5086,0.7132,3.3523,-1.0319,-0.0396,0.1744,0.4176,2.1875,-0.5761,-0.0384,0.44,0.6634,3.206,-0.6299,0.9215,0.2771,0.5264,2.3234,0.0305,0.3437,0.3541,-0.0148,1.0302,-0.043,-0.0417,1.7078,1.0751,1.3547,0.6295,0.7932,1.2601,2.9166,1.1558,1.8351,0.3963,0.6292,1.5878,2.1291,1.374,-23.278,0.6453,-10.9331,-16.9419,1.1887,0.8388,0.6884,0.7056,0.5791,0.8207,1.5325,1.0456,1.4428,0.6823,0.9415,1.3799,0.0003,1.4047,0.3648,-0.0476,-0.2662,0.4444,0.3154,0.3538,-44.115,2.579,1.6059,46.7987,?,-10.1448,2.8775,1.6963,13.0188,?,-1.1923,4.0603,2.015,7.5592,-1.4708,4.3485,36.9997,8.5085,0.9467,0.797,0.8418,0.8963,0.6352,0.7087,3.5947,10.4001,2.8932,1,0,0,3.5947,6.191,1.7222,0.2488,56.2449,0.1522,-0.793,-0.373,0.2692,0.1967,0.4436,1,0,PANTALONI
0.4839,15.625,3.9528,20.874,-0.7519,0.586,6.9319,2.6329,13.0203,-0.908,-1.1818,14.7719,3.8434,22.0691,-1.1459,5.6015,7.9259,2.8153,11.8404,0.0468,0.8258,-0.4095,0.0864,-0.4959,0.1046,-0.211,1.5014,1.0285,1.4041,0.685,0.9352,1.3652,2.2541,1.0577,1.9714,0.4693,0.8746,1.8638,1.4459,0.7602,-15.4171,0.5258,-10.663,-20.28,1.7461,1.1586,0.9592,0.6635,0.5494,0.8279,1.6032,0.9458,1.7629,0.59,1.0997,1.8639,0.0076,8.238,-0.2316,-0.0634,0.3139,-0.1105,0.0863,-0.2522,-20.9181,591.048,24.3115,70.1385,-1.9975,-30.6583,117.7844,10.8529,45.1187,?,8.8908,521.4247,22.8347,65.8173,-0.7303,0.6823,-2.3528,-3.4483,2.2401,1.0647,0.4753,5.018,1.1335,0.2259,1.0359,1.6826,1.6242,0,0.6151,0,1.5545,1.0657,0.6855,0.2074,83.1339,-0.6993,-0.5637,0.4047,0.375,0.3648,0.604,2,0,PANTALONI
-0.4567,13.521,3.6771,31.6077,-0.7487,1.0147,22.7264,4.7672,36.1582,-0.208,-0.4941,8.189,2.8616,23.7318,-2.249,4.6109,24.6582,4.9657,31.9428,0.0056,-0.4501,0.9241,-0.099,-2.0534,0.2201,-0.1072,0.7713,1.285,0.7405,1.6659,0.96,0.5763,0.5949,1.6511,0.5483,2.7752,0.9217,0.3321,2.1732,0.8238,-75.3239,0.3791,-34.6607,-91.4385,0.6039,2.4746,0.5627,4.0977,0.9318,0.2274,0.8742,1.3319,0.9895,1.5236,1.132,0.7429,0.0067,6.9155,0.1141,0.4598,-0.1609,-0.071,0.8091,-0.2395,-41.7127,23.0254,4.7985,50.3998,?,-17.0881,277.449,16.6568,50.5188,-1.9034,1.5678,272.6054,16.5108,58.7387,-0.9502,2.441,-26.6064,-10.8996,0.2881,0.2906,1.0088,0.083,0.0845,1.0178,1.5218,1.761,1.1572,0,0,0.5777,0.9976,0.858,0.8601,0.2478,77.6706,-0.2813,0.4646,-0.9208,0,0,0,0,0,PANTALONI
0.6929,11.7461,3.4273,22.432,-0.4193,0.1325,7.4457,2.7287,12.3517,-0.7571,-1.3038,12.0337,3.469,24.5495,-0.9234,5.1491,6.9098,2.6286,19.8467,0.0251,5.2285,-0.5314,0.1346,-0.1016,0.0257,-0.2532,1.256,0.988,1.3038,0.7866,1.0381,1.3197,1.5776,0.9761,1.6999,0.6187,1.0776,1.7415,1.2451,0.5622,-12.9618,0.4515,-10.4098,-23.0539,2.2483,1.2383,0.7764,0.5508,0.3453,0.6269,1.8161,0.9137,1.1303,0.5031,0.6224,1.237,0.0081,7.867,-0.0537,0.4651,0.1936,-0.216,0.1112,-0.0115,-7.5099,787.2082,28.0572,72.1786,-1.3822,-33.8973,32.8278,5.7296,45.4193,?,-2.3245,334.187,18.2808,59.2178,-0.7657,0.2215,3.2308,14.5826,4.8969,1.5348,0.3134,23.9799,2.3556,0.0982,0.9221,1.6309,1.7687,0,0.9034,0,1.5892,1.2189,0.767,0.1891,77.2144,-0.2339,-0.5823,-0.0893,0.163,0.1365,0.3694,1,0,PANTALONI
-0.6704,30.8436,5.5537,55.7758,-0.6213,0.7816,10.5352,3.2458,19.8256,-0.2216,-0.6765,8.3987,2.8981,29.0764,-0.7583,4.9583,26.7109,5.1683,40.689,0.019,-0.8578,0.991,-0.1352,-1.1554,0.1576,-0.1364,1.711,1.9164,1.0746,1.12,0.628,0.5607,2.9277,3.6724,1.1547,1.2544,0.3944,0.3144,5.9423,1.7046,-27.1383,0.2869,-4.567,-15.921,2.1198,2.0803,0.8294,0.9814,0.3913,0.3987,2.8133,1.9182,1.3708,0.6818,0.4872,0.7146,0.0066,7.4776,0.1515,0.3859,0.1957,0.2555,0.7229,0.2958,-48.295,8.9876,2.9979,51.8387,?,-9.003,77.5088,8.8039,40.3778,-1.266,10.011,107.9966,10.3921,45.8374,-0.6609,5.3643,-4.8242,-0.8993,0.3405,0.2885,0.8472,0.116,0.0832,0.7177,2.298,2.8422,1.2368,0,0,0.6457,1.2838,1.1309,0.8809,0.2696,71.4332,-0.4544,0.6496,-0.8411,0,0,0,0,0,PANTALONI
0.0221,4.0658,2.0164,10.0917,-0.9843,-0.1769,2.8112,1.6767,6.4355,-0.963,-0.2144,0.5431,0.737,3.9602,-1.3182,2.565,0.9188,0.9585,4.7598,0.2094,-0.1251,-0.1032,0.0086,0.8249,-0.069,-0.0836,1.2026,2.736,2.1036,2.2751,1.7492,0.7689,1.4463,7.4858,4.4251,5.1759,3.0597,0.5911,1.5856,2.2229,-3.9701,1.4019,-2.5038,-1.786,1.5513,2.9771,0.8447,1.9191,0.5445,0.2837,1.5681,2.5483,2.1202,1.625,1.3521,0.832,0.0015,3.6827,0.1862,-0.0379,-0.1947,-0.4443,0.3347,-0.3182,-34.9623,1.451,1.2046,37.0193,?,-22.1352,16.4231,4.0525,28.7399,?,33.9011,1.0857,1.042,4.0192,0.8876,1.5795,-1.0313,-0.6529,0.2972,1.1561,3.8893,0.0884,1.3365,15.1266,1.2881,-1.1663,-0.9055,1,0,0,1.2881,9.2107,7.1507,0.2861,90.9985,-0.6814,0.1882,0.4825,0.0642,0.0601,0.2451,1,0,PANTALONI
0.0865,2.671,1.6343,8.8583,-0.4618,-0.3216,2.7678,1.6637,6.9647,-0.5701,-0.0232,0.4627,0.6802,3.1304,-1.0866,2.124,1.5015,1.2254,7.0001,0.0256,-0.2688,-3.7191,0.0407,13.8339,-0.1514,-0.0109,0.9824,2.4026,1.3337,2.4457,1.3577,0.5551,0.965,5.7724,1.7789,5.9816,1.8433,0.3082,1.1066,1.7167,-15.2371,1.5513,-13.7693,-8.8758,1.3661,4.0392,0.8435,2.9567,0.6175,0.2088,1.2719,2.8297,1.2655,2.2249,0.995,0.4472,0.0018,3.1547,0.5213,-0.3743,0.6584,-0.0891,0.5455,-0.3031,-15.8727,34.7776,5.8973,24.8993,?,-37.3412,12.6186,3.5523,40.86,?,4.0925,101.2895,10.0643,25.3189,-0.6421,0.4251,-3.8784,-9.1242,1.6601,0.586,0.353,2.7561,0.3433,0.1246,0.6094,2.5151,4.1273,1,0,0,0.6094,0.9834,1.6138,0.2158,63.1472,-0.9685,0.9688,-0.9322,0,0,0,0,0,PANTALONI
0.0745,5.0775,2.2533,8.8579,-0.7125,-0.0955,2.023,1.4223,6.0089,-1.134,-0.2932,0.9918,0.9959,4.3056,-1.0846,2.6512,1.1638,1.0788,4.6949,0.1451,-0.7795,-0.254,0.0281,0.3259,-0.036,-0.1106,1.5843,2.2627,2.0887,1.4282,1.3184,0.9231,2.5099,5.1197,4.3628,2.0398,1.7382,0.8522,1.1541,1.6451,-4.6258,1.4254,-4.008,-2.8119,1.837,2.5044,0.9419,1.3633,0.5127,0.3761,1.4741,2.0573,1.8867,1.3956,1.2799,0.9171,0.0017,3.9567,0.4501,-0.1423,0.0126,-0.4098,0.0774,-0.3854,-37.6894,4.7421,2.1776,41.5192,?,-8.9067,21.8832,4.6779,20.2194,?,34.2806,2.7616,1.6618,4.9194,0.8654,4.2316,-1.0994,-0.2598,0.4655,1.3104,2.815,0.2167,1.7172,7.9241,2.0534,-1.3131,-0.6395,1,0,0,2.0534,8.4398,4.1101,0.2826,80.8768,-0.6866,0.8545,-0.6227,0,0,0,0,0,PANTALONI
-0.0424,1.2207,1.1048,5.3012,-0.637,0.08,2.3514,1.5334,5.7902,-0.7136,-0.1419,0.6766,0.8225,3.9358,-2.1972,1.8735,0.7671,0.8759,4.4875,0.0719,-0.5299,0.2987,-0.0226,-0.5636,0.0427,-0.0757,0.7205,1.3432,1.2614,1.8643,1.7508,0.9391,0.5191,1.8042,1.5912,3.4755,3.0653,0.882,0.8555,0.7627,-5.933,0.8915,-6.9354,-7.7794,0.9584,2.6307,0.6698,2.7448,0.6988,0.2546,0.9155,1.3469,1.1813,1.4712,1.2903,0.8771,0.0009,2.8245,0.5489,-0.6798,0.461,-0.6359,0.5013,-0.4922,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.0374,3.0253,1.7393,7.4973,-0.5947,-0.1096,2.1045,1.4507,5.6672,-0.8529,-0.1614,0.8533,0.9237,4.0242,-1.4826,2.3127,0.6741,0.821,4.3349,0.1802,0.3417,0.2319,-0.0162,0.6788,-0.0474,-0.0698,1.199,1.8829,2.1185,1.5704,1.7669,1.1251,1.4376,3.5454,4.4881,2.4662,3.122,1.2659,1.0718,1.1634,-2.9353,1.0854,-2.7385,-2.523,1.5371,2.9004,0.8892,1.887,0.5785,0.3066,1.3229,1.8631,1.7295,1.4083,1.3073,0.9283,0.001,3.4677,0.4369,-0.1998,-0.0037,-0.3553,0.1675,-0.1768,-35.6023,4.6106,2.1472,39.119,?,-11.8331,8.1714,2.8586,17.7597,?,35.2196,4.0704,2.0175,5.8197,0.8453,3.0087,-1.0109,-0.336,0.7512,1.0643,1.4169,0.5642,1.1327,2.0075,2.2027,-1.2302,-0.5585,1,0,0,2.2027,6.7218,3.0517,0.2708,82.655,-0.5936,0.9433,-0.5826,?,?,?,?,?,PANTALONI
0.0771,0.36,0.6,3.0583,-0.7226,-0.077,0.2207,0.4697,2.4471,-1.6125,-0.0203,0.0582,0.2411,1.3136,-0.5987,0.6085,0.2809,0.53,2.2826,0.0232,-1.0006,-3.8043,0.1266,3.8019,-0.1266,-0.0333,1.2774,2.4883,1.1322,1.948,0.8863,0.455,1.6317,6.1914,1.2819,3.7945,0.7856,0.207,0.8494,2.6079,-23.6241,3.0704,-27.8135,-9.0587,1.8953,2.1606,0.7597,1.14,0.4008,0.3516,1.2497,2.3281,1.3398,1.8629,1.0721,0.5755,0.0006,0.9009,-0.8641,-0.1842,0.4664,0.3788,-0.5083,-0.019,-45.1801,2.7298,1.6522,47.0398,?,-14.4914,3.731,1.9316,17.4591,?,12.9066,3.7231,1.9295,6.1188,0.6223,3.1177,-3.5005,-1.1228,0.8554,0.8563,1.0011,0.7317,0.7332,1.0021,2.6943,-4.6667,-1.7321,1,0,0,2.6943,7.6878,2.8534,0.2535,72.5782,-0.9749,0.835,-0.8403,?,?,?,?,?,PANTALONI
-0.0319,0.6356,0.7973,4.2188,-0.795,-0.0654,0.2008,0.4481,2.432,-1.2539,0.0647,0.6203,0.7876,3.327,-0.9963,1.0456,0.3729,0.6107,2.5774,0.0527,0.4882,-0.4936,-0.0305,-1.0112,-0.0625,0.0618,1.7791,1.0123,1.3055,0.569,0.7338,1.2897,3.1652,1.0247,1.7045,0.3237,0.5385,1.6634,1.3811,1.1254,-13.0216,0.8149,-9.4287,-11.571,2.1782,1.4102,0.8638,0.6474,0.3966,0.6125,1.7347,1.2681,1.6369,0.731,0.9436,1.2908,0.0005,1.5757,0.3985,-0.1929,-0.1376,0.1481,0.109,-0.0784,-43.2154,1.027,1.0134,44.8792,?,-6.4737,2.0086,1.4173,10.199,?,10.4763,25.1937,5.0193,14.8788,0.1015,6.6755,-4.1251,-0.6179,0.715,0.2019,0.2824,0.5113,0.0408,0.0797,4.4004,-26.7139,-6.0708,1,0,0,4.4004,3.0163,0.6855,0.2429,60.1654,-0.3971,0.6705,-0.4972,?,?,?,?,?,PANTALONI
-0.0428,0.0175,0.1323,0.7531,-1.8479,0.0492,0.0155,0.1243,0.7664,-0.6077,-0.0359,0.0084,0.0916,0.6971,-1.5968,0.1817,0.0139,0.1178,0.6469,0.0217,-0.8703,1.1908,-0.2356,-1.3682,0.2707,-0.1979,1.0637,1.4444,1.1226,1.3579,1.0554,0.7772,1.1314,2.0863,1.2603,1.844,1.1139,0.6041,1.6868,1.1401,-34.1248,0.6759,-20.2306,-29.9308,0.5548,0.9852,0.4,1.7759,0.721,0.406,0.9827,1.0805,1.1643,1.0995,1.1848,1.0776,0.0004,0.2771,-0.4734,0.0983,-0.528,-0.3437,0.6563,-0.4068,-19.4022,0.3296,0.5741,21.5988,?,-49.6726,0.1339,0.3659,50.3387,?,16.931,0.1656,0.407,1.9196,0.8926,0.3906,-1.146,-2.9338,1.569,1.4108,0.8992,2.4616,1.9902,0.8085,0.4291,-1.3534,-3.1542,1,0,0,0.4291,11.252,26.2242,0.2945,86.0058,-0.6551,-0.6862,0.6984,?,?,?,?,?,PANTALONI
