@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-1.1151721,15.539951,3.9420745,26.591938,-2.144938,-0.8264128,22.144848,4.705831,25.733341,-0.93400973,-0.39281887,9.336333,3.0555415,25.312687,-1.3321131,6.330196,9.030649,3.0051038,19.563068,0.04095196,1.3494129,2.8388965,-0.17616709,2.1038013,-0.1305509,-0.062054772,0.83769995,1.2901394,1.3117931,1.5400972,1.5659462,1.016784,0.70174116,1.6644598,1.7208011,2.3718998,2.4521878,1.0338496,1.4593643,1.254362,-21.711075,0.8595263,-14.877077,-17.30846,0.6354778,0.7790212,0.414516,1.2258826,0.6522903,0.5320985,1.0333651,1.050538,1.3592927,1.0166184,1.3154042,1.2939017,0.007212617,9.162876,-0.34377027,-0.056659967,-0.097188,TASCA_DESTRA_DAVANTI_PANTALONI
-1.318041,19.153324,4.376451,23.836212,-1.3087538,-1.395935,27.643606,5.2577186,24.732162,-1.1409961,-0.7782519,21.48427,4.635113,33.85155,-0.6495817,7.8016744,11.70667,3.4215012,19.496138,0.061843853,0.9441993,1.6935917,-0.16894335,1.7936803,-0.17892763,-0.09975447,0.83238596,0.94419515,1.2791026,1.1343237,1.5366701,1.3547015,0.6928663,0.8915045,1.6361035,1.2866905,2.3613553,1.8352162,1.0251495,1.0136291,-10.513507,0.98876226,-10.255584,-10.372144,0.8937445,0.50310063,0.49680522,0.56291324,0.5558694,0.9874867,0.9637739,0.7041394,1.222612,0.7306065,1.2685673,1.7363209,0.01035802,11.59838,-0.26319945,-0.14463137,0.012794137,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4254264,10.86662,3.2964556,19.27758,-1.906966,0.2183478,25.975306,5.0965977,21.29715,-0.7445622,-0.7753555,19.296154,4.392739,31.35884,-0.6421119,6.513279,14.545113,3.8138056,18.93469,0.049084272,-1.9483887,0.5486856,-0.065316774,-0.28160992,0.033523485,-0.11904227,0.64679533,0.75043285,0.8643481,1.1602323,1.3363549,1.1517993,0.41834426,0.5631495,0.7470977,1.346139,1.7858442,1.3266418,1.391296,1.031306,-12.9388895,0.7412557,-9.299883,-12.54612,0.5432223,0.34726048,0.33304,0.63926035,0.6130824,0.9590496,0.9051719,0.6147415,1.0181091,0.67914337,1.1247689,1.6561581,0.0045547765,9.814404,-0.21236889,0.20507556,-0.079798914,TASCA_DESTRA_DAVANTI_PANTALONI
-0.7214822,15.145591,3.8917336,20.60812,-2.0955555,0.67162234,34.56738,5.879403,21.298141,-0.82673377,-1.1775221,23.530188,4.8507924,34.404808,-0.7307943,7.8989806,13.207437,3.6342037,19.98136,0.052141324,-1.074238,0.61271226,-0.09133865,-0.57036924,0.08502646,-0.14907266,0.6619266,0.80228823,1.0708629,1.2120501,1.6177968,1.3347608,0.43814692,0.6436664,1.1467472,1.4690652,2.6172664,1.7815863,1.4473275,0.96035117,-12.692157,0.6635341,-8.769375,-13.216163,0.57099634,0.33490843,0.3158045,0.58653337,0.5530762,0.94295776,0.9676018,0.59898955,1.0313673,0.6190455,1.0659006,1.7218451,0.0076781693,11.588529,-0.19137709,0.06776674,-0.16930486,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6958937,17.069849,4.1315675,21.855888,-1.0162005,-0.89826995,20.884377,4.569943,25.823832,-1.2741829,-1.0106126,38.40702,6.19734,36.261063,-1.3835554,7.7960076,17.896025,4.2303696,20.933315,0.06442374,0.7747044,0.688586,-0.08926283,0.8888371,-0.11522179,-0.12963207,0.9040742,0.6666679,0.9766446,0.7374039,1.0802704,1.4649642,0.8173502,0.44444606,0.95383465,0.54376453,1.1669841,2.1461203,0.7613548,0.52336216,-7.6420417,0.68740904,-10.037425,-14.601823,0.95463955,0.7125567,0.48448005,0.7464144,0.50750047,0.6799179,0.84634566,0.6027371,1.044072,0.7121642,1.2336236,1.7322179,0.0076034446,11.737666,-0.4615935,-0.09855914,0.088203914,TASCA_DESTRA_DAVANTI_PANTALONI
-1.4302833,17.648792,4.2010465,22.686474,-1.5031122,-1.3048538,29.386467,5.4209285,27.980007,-0.8799333,-1.0892129,23.248314,4.8216505,29.448792,-1.6816459,7.8933244,12.91373,3.5935678,19.436722,0.0757005,1.0961254,1.3131348,-0.18120164,1.1979786,-0.16531105,-0.13799165,0.7749681,0.87128806,1.169046,1.1242889,1.5085087,1.3417447,0.6005755,0.7591429,1.3666688,1.2640257,2.2755988,1.8002788,1.0402147,0.7376961,-8.557936,0.70917684,-8.227087,-11.600896,0.60894954,0.8253167,0.43099913,1.3553122,0.70777476,0.5222227,0.81081015,0.7703703,1.1671965,0.95012414,1.4395435,1.515111,0.011107136,11.962891,-0.23183696,-4.2321815E-4,0.076517425,TASCA_DESTRA_DAVANTI_PANTALONI
-1.1509935,4.4814243,2.1169374,11.725756,-0.95210725,-1.1263425,5.367284,2.3167398,15.623496,-1.7744468,-0.7061074,3.3783758,1.8380358,9.7514305,-1.3411694,3.475188,4.242173,2.0596538,9.6502695,0.055481073,1.0218859,1.6300545,-0.33120322,1.5951434,-0.32410982,-0.20318538,0.9137571,1.1517389,1.0278122,1.2604432,1.12482,0.8924004,0.834952,1.3265027,1.0563983,1.5887172,1.2652203,0.79637855,0.57234544,1.0237736,-10.089029,1.7887338,-17.627518,-9.854747,1.0666829,1.4421209,0.58790666,1.3519678,0.5511541,0.40766808,0.7505206,1.2024652,1.2150702,1.6021748,1.6189699,1.0104827,0.008792072,5.2595043,-0.19295551,0.35787222,-0.038769376,TASCA_DESTRA_DAVANTI_PANTALONI
-1.1218342,2.578549,1.6057861,7.5641313,-2.2644067,-0.38682356,2.0577435,1.4344838,11.6151085,-1.582563,-0.7118054,1.4879034,1.2197964,9.085238,-1.8168309,2.1982539,3.2066853,1.790722,7.9120207,0.020262884,2.9001184,1.5760405,-0.51032966,0.54344004,-0.17596856,-0.32380491,1.1194174,1.3164377,0.8967255,1.1760026,0.8010645,0.68117577,1.2530954,1.7330084,0.8041166,1.382982,0.64170426,0.46400043,0.7371839,0.8954043,-32.064915,1.2146281,-43.496494,-35.810547,0.5152078,0.7184214,0.28693065,1.3944303,0.5569222,0.39939046,0.65123206,0.8325738,0.95603025,1.2784594,1.4680331,1.148283,0.0072829844,3.3186162,0.23116423,0.666319,0.27426943,TASCA_DESTRA_DAVANTI_PANTALONI
-1.1802862,13.25756,3.6410933,24.416397,-1.7958211,-0.86898977,13.230001,3.637307,19.554392,-1.5579975,-0.28284708,13.072255,3.6155574,23.12041,-0.7498215,5.703639,9.256548,3.0424576,15.757629,0.034870107,1.358228,4.1728773,-0.20693563,3.0722954,-0.15235707,-0.049590632,1.0010409,1.0070628,1.1967605,1.0060155,1.1955161,1.1883674,1.0020831,1.0141754,1.4322358,1.0120673,1.4292587,1.4122171,1.3168137,1.5829808,-27.547163,1.2021296,-20.91956,-17.402084,1.1424259,0.6609528,0.5348932,0.578552,0.46820828,0.80927604,1.2486401,1.0560538,1.5494969,0.84576315,1.2409476,1.4672519,0.007694447,8.543807,-0.13517603,-0.21965232,0.15109807,TASCA_DESTRA_DAVANTI_PANTALONI
-1.0094172,16.443754,4.05509,20.754736,-1.0746353,-0.6883399,20.044281,4.477084,21.21622,-1.2033861,-0.7514986,24.242847,4.9237027,31.725624,-0.86759,7.127467,11.987566,3.4623065,17.357082,0.060625136,1.4664516,1.3432057,-0.14162354,0.9159563,-0.09657567,-0.10543697,0.90574354,0.82358545,1.1712105,0.90929216,1.293093,1.4220874,0.8203714,0.67829305,1.3717341,0.82681215,1.6720893,2.0223327,0.9277995,0.7294464,-9.597232,0.78621125,-10.34408,-13.156871,1.0389581,0.5889072,0.54142416,0.56682473,0.5211223,0.919371,0.9782485,0.6541947,1.1957502,0.66874087,1.222338,1.8278201,0.007629753,10.854732,-0.24309096,-0.29051614,0.3237035,TASCA_DESTRA_DAVANTI_PANTALONI
