@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-1.1151721,15.539951,3.9420745,26.591938,-2.144938,-0.8264128,22.144848,4.705831,25.733341,-0.93400973,-0.39281887,9.336333,3.0555415,25.312687,-1.3321131,6.330196,9.030649,3.0051038,19.563068,0.04095196,1.3494129,2.8388965,-0.17616709,2.1038013,-0.1305509,-0.062054772,0.83769995,1.2901394,1.3117931,1.5400972,1.5659462,1.016784,0.70174116,1.6644598,1.7208011,2.3718998,2.4521878,1.0338496,1.4593643,1.254362,-21.711075,0.8595263,-14.877077,-17.30846,0.6354778,0.7790212,0.414516,1.2258826,0.6522903,0.5320985,1.0333651,1.050538,1.3592927,1.0166184,1.3154042,1.2939017,0.007212617,9.162876,-0.34377027,-0.056659967,-0.097188,TASCA_DESTRA_DAVANTI_PANTALONI
-1.318041,19.153324,4.376451,23.836212,-1.3087538,-1.395935,27.643606,5.2577186,24.732162,-1.1409961,-0.7782519,21.48427,4.635113,33.85155,-0.6495817,7.8016744,11.70667,3.4215012,19.496138,0.061843853,0.9441993,1.6935917,-0.16894335,1.7936803,-0.17892763,-0.09975447,0.83238596,0.94419515,1.2791026,1.1343237,1.5366701,1.3547015,0.6928663,0.8915045,1.6361035,1.2866905,2.3613553,1.8352162,1.0251495,1.0136291,-10.513507,0.98876226,-10.255584,-10.372144,0.8937445,0.50310063,0.49680522,0.56291324,0.5558694,0.9874867,0.9637739,0.7041394,1.222612,0.7306065,1.2685673,1.7363209,0.01035802,11.59838,-0.26319945,-0.14463137,0.012794137,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4254264,10.86662,3.2964556,19.27758,-1.906966,0.2183478,25.975306,5.0965977,21.29715,-0.7445622,-0.7753555,19.296154,4.392739,31.35884,-0.6421119,6.513279,14.545113,3.8138056,18.93469,0.049084272,-1.9483887,0.5486856,-0.065316774,-0.28160992,0.033523485,-0.11904227,0.64679533,0.75043285,0.8643481,1.1602323,1.3363549,1.1517993,0.41834426,0.5631495,0.7470977,1.346139,1.7858442,1.3266418,1.391296,1.031306,-12.9388895,0.7412557,-9.299883,-12.54612,0.5432223,0.34726048,0.33304,0.63926035,0.6130824,0.9590496,0.9051719,0.6147415,1.0181091,0.67914337,1.1247689,1.6561581,0.0045547765,9.814404,-0.21236889,0.20507556,-0.079798914,TASCA_DESTRA_DAVANTI_PANTALONI
-0.7214822,15.145591,3.8917336,20.60812,-2.0955555,0.67162234,34.56738,5.879403,21.298141,-0.82673377,-1.1775221,23.530188,4.8507924,34.404808,-0.7307943,7.8989806,13.207437,3.6342037,19.98136,0.052141324,-1.074238,0.61271226,-0.09133865,-0.57036924,0.08502646,-0.14907266,0.6619266,0.80228823,1.0708629,1.2120501,1.6177968,1.3347608,0.43814692,0.6436664,1.1467472,1.4690652,2.6172664,1.7815863,1.4473275,0.96035117,-12.692157,0.6635341,-8.769375,-13.216163,0.57099634,0.33490843,0.3158045,0.58653337,0.5530762,0.94295776,0.9676018,0.59898955,1.0313673,0.6190455,1.0659006,1.7218451,0.0076781693,11.588529,-0.19137709,0.06776674,-0.16930486,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6958937,17.069849,4.1315675,21.855888,-1.0162005,-0.89826995,20.884377,4.569943,25.823832,-1.2741829,-1.0106126,38.40702,6.19734,36.261063,-1.3835554,7.7960076,17.896025,4.2303696,20.933315,0.06442374,0.7747044,0.688586,-0.08926283,0.8888371,-0.11522179,-0.12963207,0.9040742,0.6666679,0.9766446,0.7374039,1.0802704,1.4649642,0.8173502,0.44444606,0.95383465,0.54376453,1.1669841,2.1461203,0.7613548,0.52336216,-7.6420417,0.68740904,-10.037425,-14.601823,0.95463955,0.7125567,0.48448005,0.7464144,0.50750047,0.6799179,0.84634566,0.6027371,1.044072,0.7121642,1.2336236,1.7322179,0.0076034446,11.737666,-0.4615935,-0.09855914,0.088203914,TASCA_DESTRA_DAVANTI_PANTALONI
-1.4302833,17.648792,4.2010465,22.686474,-1.5031122,-1.3048538,29.386467,5.4209285,27.980007,-0.8799333,-1.0892129,23.248314,4.8216505,29.448792,-1.6816459,7.8933244,12.91373,3.5935678,19.436722,0.0757005,1.0961254,1.3131348,-0.18120164,1.1979786,-0.16531105,-0.13799165,0.7749681,0.87128806,1.169046,1.1242889,1.5085087,1.3417447,0.6005755,0.7591429,1.3666688,1.2640257,2.2755988,1.8002788,1.0402147,0.7376961,-8.557936,0.70917684,-8.227087,-11.600896,0.60894954,0.8253167,0.43099913,1.3553122,0.70777476,0.5222227,0.81081015,0.7703703,1.1671965,0.95012414,1.4395435,1.515111,0.011107136,11.962891,-0.23183696,-4.2321815E-4,0.076517425,TASCA_DESTRA_DAVANTI_PANTALONI
-1.1509935,4.4814243,2.1169374,11.725756,-0.95210725,-1.1263425,5.367284,2.3167398,15.623496,-1.7744468,-0.7061074,3.3783758,1.8380358,9.7514305,-1.3411694,3.475188,4.242173,2.0596538,9.6502695,0.055481073,1.0218859,1.6300545,-0.33120322,1.5951434,-0.32410982,-0.20318538,0.9137571,1.1517389,1.0278122,1.2604432,1.12482,0.8924004,0.834952,1.3265027,1.0563983,1.5887172,1.2652203,0.79637855,0.57234544,1.0237736,-10.089029,1.7887338,-17.627518,-9.854747,1.0666829,1.4421209,0.58790666,1.3519678,0.5511541,0.40766808,0.7505206,1.2024652,1.2150702,1.6021748,1.6189699,1.0104827,0.008792072,5.2595043,-0.19295551,0.35787222,-0.038769376,TASCA_DESTRA_DAVANTI_PANTALONI
-1.1196038,2.572324,1.6038467,7.99231,-1.911236,-0.43824616,2.0834837,1.4434278,11.6151085,-1.582563,-0.68293965,1.7842911,1.3357736,15.490942,-0.6084385,2.2281396,3.387473,1.8405089,9.758256,0.010452193,2.554737,1.639389,-0.50248367,0.6417056,-0.19668703,-0.30650666,1.1111374,1.2006875,0.8714148,1.0805931,0.7842547,0.72576314,1.2346264,1.4416504,0.75936365,1.1676815,0.61505544,0.5267322,0.7371839,0.8954043,-50.905697,1.2146281,-69.05427,-56.852192,0.6104113,0.2850503,0.27839378,0.46698076,0.45607573,0.9766478,0.68809605,0.5159344,0.8190306,0.7498,1.1902853,1.5874703,0.003648399,3.3546777,0.21930772,0.595823,0.23211958,TASCA_DESTRA_DAVANTI_PANTALONI
-1.1059216,12.932062,3.5961177,24.578276,-1.7631396,-0.8575955,13.2870245,3.645137,21.582003,-1.2313842,-0.22414179,13.280742,3.6442752,23.160484,-0.75285435,5.686967,9.166997,3.027705,15.801666,0.032172937,1.2895609,4.9340267,-0.19446598,3.8261294,-0.15080015,-0.03941324,0.9865521,0.9867855,1.1877372,1.0002365,1.2039274,1.2036427,0.973285,0.97374547,1.4107196,1.000473,1.4494413,1.448756,1.3168137,1.5766037,-29.856537,1.1972868,-22.67332,-18.93725,0.91966826,0.6732042,0.544808,0.7320076,0.5923962,0.80927604,1.138832,1.061216,1.555423,0.9318459,1.3658055,1.4656988,0.003662304,8.514714,-0.1384471,-0.2294083,0.13890398,TASCA_DESTRA_DAVANTI_PANTALONI
-0.97568464,16.95947,4.118188,27.12881,-1.286567,-0.64667,19.970188,4.4688015,22.246061,-1.235489,-0.7942561,24.559727,4.955777,32.044796,-0.88637865,7.149437,12.375899,3.5179396,18.158115,0.017272782,1.508783,1.2284257,-0.13647014,0.81418324,-0.09045048,-0.11109351,0.9215419,0.8309873,1.170625,0.9017358,1.2702894,1.4087158,0.8492394,0.6905399,1.3703626,0.81312746,1.6136353,1.9844801,1.2415372,1.013751,-47.82766,0.8165289,-38.522938,-47.1789,1.192247,0.6984225,0.6421094,0.5858035,0.53857076,0.919371,1.2194883,0.8465902,1.4940323,0.6942176,1.2251306,1.7647644,0.003772165,10.868067,-0.24686943,-0.30289719,0.32534197,TASCA_DESTRA_DAVANTI_PANTALONI
