@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.3743,1.5784,1.2564,5.3442,-0.9356,0.5468,4.1571,2.0389,8.0385,-0.6154,0.1845,0.4636,0.6809,2.5944,-0.4264,2.1625,1.996,1.4128,5.0839,0.0988,0.6845,2.0292,0.1731,2.9645,0.2529,0.0853,0.6162,1.8452,0.8893,2.9946,1.4432,0.4819,0.3797,3.4049,0.7908,8.9674,2.0828,0.2323,0.8435,3.3307,-4.6337,3.9485,-5.4933,-1.3912,0.5549,1.518,0.4894,2.7358,0.8821,0.3224,0.6648,2.0599,1.0512,3.0984,1.5812,0.5103,0.015,3.1998,0.8691,-0.0768,0.3687,-0.3011,0.482,-0.3294,0.1732,0.1193,0.3453,1.2774,-0.1201,2.7214,0.0224,0.1495,0.5699,0.8045,9.4123,0.0019,0.0434,0.1579,0.9834,0.0636,0.0184,0.2891,2.3092,7.9621,3.448,5.3323,63.3958,11.889,-0.0584,-0.0146,0.2505,0.3912,0.1198,0.3062,2.2413,8.0917,3.6102,0.213,12.3854,0.1233,-0.434,-0.9396,2,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0444,1.0384,1.019,3.1007,-1.4072,0.9337,0.3807,0.617,2.0018,-0.0082,-0.5942,0.0717,0.2677,1.0825,-9.1035,1.5498,0.3158,0.5619,2.1742,0.0857,-0.0475,0.0747,-0.0286,-1.5713,0.6025,-0.3834,1.6515,3.8059,1.8134,2.3045,1.098,0.4765,2.7276,14.4847,3.2885,5.3105,1.2057,0.227,111.6348,1.8584,-8.8923,0.0166,-0.0797,-4.785,0.6487,12.0223,0.5417,18.5322,0.835,0.0451,1.5489,2.8644,1.4261,1.8492,0.9207,0.4979,0.0231,2.3922,0.5617,0.3021,-0.0572,-0.3441,0.6139,-0.8095,8.5395,0.0124,0.1113,0.2882,0.9668,4.7961,0.0428,0.2068,0.544,0.8927,0.4324,0.01,0.1002,0.3632,0.4054,1.7805,19.7499,11.0923,0.5384,1.1112,2.064,0.2899,1.2349,4.2602,1.8548,33.8991,18.2768,1.7126,14.2152,8.3004,0.5298,0.7935,1.4978,0.2042,13.7679,-1,0.9374,-0.9414,4.375,0.2344,0.4841,1,0.8,TASCA_SINISTRA_DAVANTI_PANTALONI
0.8818,12.7067,3.5646,12.0517,-1.0262,-1.4628,7.6202,2.7605,11.6579,-1.4511,-1.412,17.6206,4.1977,21.0259,-1.1233,6.2452,3.8563,1.9637,9.1061,0.2169,-0.6028,-0.6245,0.1412,1.036,-0.2342,-0.2261,1.2913,0.8492,1.8152,0.6576,1.4057,2.1376,1.6675,0.7211,3.2951,0.4325,1.9761,4.5693,0.8844,0.5487,-2.4195,0.6205,-2.7357,-4.4092,1.2505,0.6006,0.5115,0.4803,0.409,0.8515,1.0338,0.5732,1.3235,0.5545,1.2802,2.309,0.0472,9.2299,-0.0086,0.4027,-0.2502,-0.4023,-0.1007,-0.1773,2.3066,0.2428,0.4928,2.626,0.3816,0.047,2.4029,1.5501,5.5463,-0.6123,9.3873,0.081,0.2846,1.5235,0.8424,49.0549,0.2457,0.005,0.3179,1.7313,5.4462,0.1011,2.9973,29.661,-0.7692,0.199,-0.2587,1.2344,0.4393,0.3559,0.4735,1.7237,3.6406,0.2057,12.991,0.4,-0.9091,-0.481,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.941,5.2539,2.2921,8.4667,-0.5617,0.5202,1.2091,1.0996,4.1116,-0.7167,-0.7799,0.6405,0.8003,2.9915,-3.6226,2.7927,1.0689,1.0339,4.5403,0.2577,-1.8091,1.2065,-0.337,-0.6669,0.1863,-0.2793,2.0845,2.8641,2.217,1.374,1.0635,0.7741,4.3453,8.2028,4.9151,1.8877,1.1311,0.5992,1.774,1.299,-1.9324,0.7322,-1.0893,-1.4877,2.2637,8.3776,0.8864,3.7009,0.3916,0.1058,2.0592,2.8303,1.8648,1.3744,0.9056,0.6589,0.0283,4.3098,0.4551,-0.5185,0.776,-0.9017,0.3867,-0.4877,8.5525,0.0392,0.1981,0.5621,0.9367,4.7413,0.1173,0.3425,0.9977,0.8057,-0.6015,0.0364,0.1907,0.9186,?,1.8038,-14.2175,-7.8818,0.5783,1.0383,1.7954,0.3345,1.0781,3.2236,2.0102,-9.0541,-4.5042,1.7291,0,0,0.5635,0.612,1.0861,0.2085,13.8953,-0.9973,0.8458,-0.8081,3.0638,0.9959,0.998,2,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.8486,6.8524,2.6177,10.5036,-7.5472,-2.2787,2.0732,1.4399,5.7156,-5.1201,0.1413,9.0513,3.0085,11.7876,-1.04,5.8058,4.2943,2.0723,7.9379,0.2624,1.6889,-27.238,-0.6629,-16.1275,-0.3925,0.0243,1.818,0.8701,1.2632,0.4786,0.6948,1.4518,3.3053,0.7571,1.5957,0.229,0.4828,2.1077,1.9396,1.5434,-3.2849,0.7957,-1.6936,-2.1284,1.3159,0.2127,0.1142,0.1616,0.0868,0.5369,1.8377,0.8911,1.3232,0.4849,0.72,1.485,0.0932,8.768,0.0066,-0.7062,-0.9075,-0.2363,-0.0713,0.5798,-6.5372,1.2805,1.1316,8.0496,?,3.0241,12.7763,3.5744,10.3796,-0.4986,5.441,0.655,0.8093,2.5309,0.6378,-2.1617,-1.2015,0.5558,0.3166,1.3983,4.4167,0.1002,1.9552,19.5072,2.3309,-1.8065,-0.775,0,0,0.9913,0.7755,3.1805,4.1011,0.1881,16.0962,0.5184,-0.1271,-0.8927,6.875,0.1094,0.3307,1,0.8571,TASCA_SINISTRA_DAVANTI_PANTALONI
-6.0908,11.2674,3.3567,11.9453,?,-3.8291,5.6334,2.3735,10.2045,-2.2401,-1.324,4.9559,2.2262,9.8994,-1.4468,8.1722,8.5835,2.9298,9.5733,0.306,1.5906,4.6002,-0.7453,2.8921,-0.4686,-0.162,1.4143,1.5078,1.1457,1.0662,0.8101,0.7599,2.0001,2.2735,1.3127,1.1367,0.6563,0.5774,1.6932,2.0407,-2.8306,1.2053,-1.6718,-1.3871,0,0,0,0.7785,0.2283,0.2933,1.1706,1.2067,1.2478,1.0308,1.0659,1.0341,0.1663,12.4205,0.1071,-0.5492,-0.9598,-0.6315,-0.2406,0.5407,-3.7765,9.4658,3.0766,9.5488,?,-1.2118,4.9641,2.228,6.1875,-3.2869,7.1426,0.1912,0.4373,1.5684,0.8017,3.1163,-0.5287,-0.1697,1.3809,7.0362,5.0954,1.9069,49.5079,25.9631,2.0128,-1.5057,-0.7481,0,0,0.1825,1.5432,6.0884,3.9452,0.1857,12.84,0.9863,0.4731,0.5782,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.444,10.6845,3.2687,12.5244,-2.5128,3.0209,6.1471,2.4793,9.5193,-0.395,-1.4873,13.9754,3.7384,15.484,-1.1347,6.6317,4.1396,2.0346,8.3544,0.2322,-0.809,1.6433,-0.3685,-2.0312,0.4555,-0.2243,1.3184,0.8744,1.6066,0.6632,1.2186,1.8374,1.7381,0.7645,2.5811,0.4398,1.485,3.3761,3.3239,1.0885,-3.5454,0.3275,-1.0666,-3.2571,0.5225,0.4915,0.3277,0.9408,0.6271,0.6666,1.3157,0.8089,1.4991,0.6148,1.1394,1.8534,0.0905,9.9489,0.5633,-0.4064,-0.2412,-0.0794,0.1589,-0.2262,5.927,5.4979,2.3448,7.3219,0.1561,6.9834,3.4294,1.8519,5.9966,0.3826,-0.6759,2.9097,1.7058,5.9003,-1.148,0.8487,-8.7685,-10.3314,1.2662,1.3746,1.0856,1.6032,1.8896,1.1786,0.3646,-0.4295,-1.1782,0.8934,3.1587,3.5357,1.221,1.2409,1.0163,0.1997,14.4713,-0.971,0.0876,-0.2742,0.4348,0.3327,0.5768,2,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9676,13.3248,3.6503,11.841,-1.3287,2.0985,7.447,2.7289,9.5869,-0.3264,-2.9831,14.0898,3.7536,17.3316,-2.223,6.4841,7.0568,2.6565,11.3612,0.1765,-0.4611,0.3244,-0.1492,-0.7035,0.3236,-0.4601,1.3376,0.9725,1.3741,0.727,1.0273,1.413,1.7893,0.9457,1.8882,0.5285,1.0553,1.9966,2.8641,0.5652,-2.7752,0.1973,-0.969,-4.9104,0.7035,0.9456,0.3686,1.3441,0.5239,0.3898,1.2351,0.6832,1.0422,0.5531,0.8438,1.5255,0.082,10.1768,0.1819,0.617,-0.4192,-0.1359,0.5214,-0.6381,7.2589,1.1532,1.0738,3.8582,0.5482,5.5564,2.8759,1.6958,5.1537,0.3488,-0.0736,8.6036,2.9332,8.3997,-0.6829,1.3064,-98.6745,-75.5316,0.6332,0.3661,0.5782,0.401,0.134,0.3343,1.6958,-1.3735,-0.81,1.079,1.7109,1.5856,0.7486,0.4593,0.6136,0.1987,15.5195,-0.8686,0.8257,-0.9925,0.413,0.2424,0.4924,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.9424,3.7965,1.9485,7.8854,-0.5505,0.7901,1.1767,1.0848,3.7282,-0.3686,-0.9026,0.6032,0.7767,2.5079,-8.7991,2.5921,1.1846,1.0884,4.7598,0.2094,1.1927,-1.044,0.3636,-0.8753,0.3048,-0.3482,1.7962,2.5087,1.7902,1.3967,0.9967,0.7136,3.2263,6.2934,3.2049,1.9506,0.9934,0.5092,2.7882,1.2432,-2.2203,0.4459,-0.7963,-1.786,1.8669,19.8719,0.8447,10.644,0.4525,0.0425,2.1151,3.1443,1.6567,1.4866,0.7833,0.5269,0.0325,3.9839,0.1605,0.2289,0.2594,-0.8153,0.8627,-0.7254,7.5305,0.0229,0.1512,0.4933,0.9369,6.2469,0.035,0.187,0.6218,0.9046,-0.6101,0.0093,0.0966,0.7737,?,1.2055,-12.3439,-10.2399,0.809,1.5652,1.9349,0.6544,2.4499,3.7437,1.2418,-9.4604,-7.6181,1.199,0,0,0.7934,0.6376,0.8037,0.2086,14.3874,-0.9988,-0.291,0.3286,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.8083,5.9022,2.4295,8.8761,-0.7443,0.7198,0.1669,0.4085,1.9913,-0.1417,-1.03,0.5347,0.7312,2.3207,-20.5295,2.691,1.5943,1.2627,4.5136,0.1602,1.1229,-0.7847,0.3004,-0.6989,0.2675,-0.3827,5.9471,3.3224,1.9241,0.5587,0.3235,0.5791,35.368,11.0387,3.7021,0.3121,0.1047,0.3354,15.3243,1.7116,-4.3983,0.1117,-0.287,-2.5697,2.9175,47.2083,0.9468,16.1812,0.3245,0.0201,4.4574,3.8248,1.9665,0.8581,0.4412,0.5141,0.0325,3.9503,-0.0626,0.073,0.2979,-0.7066,0.1618,-0.5837,8.3898,0.0196,0.1399,0.492,0.9428,5.02,0.0496,0.2227,0.7665,0.8589,-0.7026,0.0217,0.1474,0.9971,?,1.6713,-11.9407,-7.1446,0.6283,0.9491,1.5106,0.3948,0.9009,2.2819,1.7363,-8.1265,-4.6804,1.5819,0,0,0.6418,0.4934,0.7688,0.2131,14.1123,-0.9942,0.4422,-0.3448,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5485,4.8698,2.2068,7.3879,-0.5971,0.7516,0.3051,0.5523,2.1618,-0.0138,-1.0135,0.3747,0.6121,2.1967,?,2.5224,1.08,1.0392,4.1614,0.2001,0.7298,-0.5412,0.2175,-0.7415,0.298,-0.4018,3.9953,3.605,2.1235,0.9023,0.5315,0.589,15.9625,12.9961,4.5091,0.8142,0.2825,0.347,93.8532,1.2574,-2.6526,0.0134,-0.0283,-2.1097,2.1694,0,0.8891,0,0.4099,0,3.4175,3.3632,1.7753,0.9841,0.5195,0.5279,0.0287,3.8114,0.1403,-0.1944,0.3589,-0.8528,0.58,-0.7325,7.8904,0.0174,0.1319,0.4922,0.9394,5.7368,0.0343,0.1851,0.6555,0.8917,-0.968,0.0137,0.1169,1.1445,?,1.3754,-8.1512,-5.9265,0.7125,1.1281,1.5833,0.5077,1.2726,2.5068,1.4148,-6.6687,-4.7136,1.3428,0,0,0.7508,0.43,0.5728,0.2042,14.5953,-0.9935,-0.0874,0.1959,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
4.8055,14.4544,3.8019,23.86,-0.1337,-0.931,11.3547,3.3697,13.9898,-0.7702,-0.6936,5.3584,2.3148,8.8357,-0.935,6.737,10.2208,3.197,19.2562,0.0879,-5.1617,-6.9287,0.7133,1.3423,-0.1382,-0.1029,1.1283,1.6424,1.1892,1.4557,1.054,0.7241,1.273,2.6975,1.4142,2.119,1.1109,0.5243,0.4624,0.6593,-1.5166,1.4256,-3.2797,-2.3005,2.6629,4.609,0.9968,1.7308,0.3743,0.2163,1.7055,2.7004,1.2391,1.5833,0.7265,0.4588,0.1052,10.0051,-0.0622,-0.1106,0.8699,0.2865,0.0665,0.1613,5.8435,1.5907,1.2612,5.3336,0.3602,1.8403,1.4949,1.2227,3.7174,0.1129,7.3721,1.1757,1.0843,4.1559,0.4987,3.1753,0.7927,0.2496,1.0316,1.1632,1.1276,1.0641,1.353,1.2715,6.3484,0.7262,0.1144,1.9893,1.0055,0.5054,1.4348,1.2834,0.8945,0.2039,15.0559,-0.4193,-0.8287,-0.136,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
2.8522,11.0529,3.3246,15.5203,-0.0741,-1.7633,6.7806,2.604,9.8875,-0.7878,-0.2745,5.9922,2.4479,9.4164,-0.9575,5.3553,6.4662,2.5429,12.6005,0.1292,-1.6175,-10.3904,0.5326,6.4237,-0.3293,-0.0513,1.2767,1.3581,1.3074,1.0638,1.024,0.9627,1.6301,1.8445,1.7093,1.1316,1.0486,0.9267,0.2459,0.2326,-0.5732,0.9459,-2.3313,-2.4645,2.6126,3.0038,0.9986,1.1497,0.3822,0.3324,1.5697,1.6482,1.2317,1.05,0.7847,0.7473,0.0716,7.9992,0.0438,0.2454,0.8903,-0.3123,0.0672,0.1618,4.9718,0.3518,0.5932,2.8413,0.5385,0.9099,2.0414,1.4288,4.081,-0.1549,8.253,0.1158,0.3403,1.7232,0.8052,5.4639,0.6024,0.1103,0.4151,1.743,4.1985,0.1723,3.0381,17.6278,-6.0553,0.4653,-0.0768,1.7423,0.6958,0.3994,0.6962,1.6489,2.3683,0.2059,14.4754,-0.2985,-0.7171,-0.4048,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.4694,5.415,2.327,8.199,-0.9644,1.5873,5.2161,2.2839,9.2172,-0.286,-0.7372,21.9166,4.6815,20.577,-1.2722,5.0538,10.2899,3.2078,11.4827,0.0754,-0.2957,0.6367,-0.0929,-2.1531,0.3141,-0.1459,1.0189,0.4971,0.7254,0.4879,0.712,1.4594,1.0381,0.2471,0.5262,0.238,0.5069,2.1299,1.9635,0.3494,-4.3002,0.1779,-2.19,-12.308,0.5823,0.4609,0.3361,0.7914,0.5771,0.7292,0.8895,0.3985,0.714,0.4479,0.8027,1.792,0.0394,7.357,0.6209,0.4282,0.5022,0.143,0.6801,-0.142,3.7023,0.042,0.2049,0.7121,0.8267,7.9065,0.1916,0.4377,1.5211,0.8299,4.3407,0.88,0.9381,3.232,0.3777,0.4683,0.8529,1.8215,0.4681,0.2184,0.4666,0.2191,0.0477,0.2177,0.4579,1.7318,3.7824,0.4596,0.7912,1.7215,0.4681,0.2203,0.4707,0.212,15.9495,-0.2444,0.0743,-0.9779,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.3193,0.8789,0.9375,4.4925,-0.3397,0.1266,2.7536,1.6594,5.5006,-0.7353,0.7961,0.303,0.5504,1.9767,-0.0621,2.3394,0.8531,0.9236,3.4796,0.2756,10.4232,1.6573,0.564,0.159,0.0541,0.3403,0.565,1.7032,1.015,3.0146,1.7966,0.5959,0.3192,2.9007,1.0302,9.0881,3.2277,0.3552,0.4888,9.8533,-0.8605,20.1601,-1.7606,-0.0873,1.0579,1.8018,0.6981,1.7032,0.6599,0.3875,0.8167,2.2727,1.2911,2.7827,1.5808,0.5681,0.0329,3.6513,0.8061,-0.3388,0.5343,-0.3695,0.6619,0.2142,7.8241,0.0013,0.0355,0.1214,0.9846,5.8945,0.0021,0.0457,0.187,0.9687,0.33,0.0961,0.3101,1.1442,-0.2335,1.3274,23.7086,17.8614,0.7754,0.1143,0.1475,0.6013,0.0131,0.0217,1.3459,-35.9179,-26.6878,1.324,8.5181,6.4334,0.6495,0.1061,0.1634,0.2085,14.0899,-0.9179,-0.5952,0.2382,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-1.0381,3.7189,1.9285,7.668,-0.5877,0.031,2.7239,1.6504,4.6014,-0.5966,-0.6225,0.6968,0.8347,2.7627,-4.8127,2.787,0.8381,0.9155,4.1912,0.2611,-33.5206,1.6677,-0.3725,-0.0498,0.0111,-0.2234,1.1685,2.3102,2.1065,1.9771,1.8028,0.9118,1.3653,5.3372,4.4373,3.9091,3.25,0.8314,1.6508,1.2409,-1.9169,0.7517,-1.1612,-1.5448,1.6758,10.1617,0.8515,6.0637,0.5081,0.0838,1.6665,2.7756,1.8296,1.6655,1.0979,0.6592,0.0258,4.102,0.4935,-0.4548,0.6493,-0.9795,0.7368,-0.7114,7.7512,0.0166,0.1289,0.4785,0.9408,6.001,0.0288,0.1696,0.6357,0.8974,-0.0564,0.0306,0.1748,0.6131,-1.5585,1.2916,-137.509,-106.461,0.76,0.7372,0.97,0.5775,0.5435,0.941,1.3668,-20.3464,-14.8862,1.3038,33.7074,25.8533,0.7527,0.7804,1.0367,0.2086,13.9091,-1.0002,0.3577,-0.3375,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.7429,1.2936,1.1374,4.4351,-1.1775,1.2662,3.2969,1.8157,5.3162,-0.2561,0.2706,0.3794,0.616,2.6005,-0.3651,2.4957,0.9701,0.9849,3.4415,0.2558,0.5867,2.7451,0.2977,4.679,0.5074,0.1084,0.6264,1.8465,1.1548,2.9478,1.8435,0.6254,0.3924,3.4095,1.3335,8.6895,3.3985,0.3911,2.2126,3.448,-2.0275,1.5583,-0.9163,-0.588,0.4813,1.0692,0.4404,2.2217,0.9152,0.4119,0.8343,1.7055,1.2887,2.0443,1.5447,0.7556,0.0305,3.5433,-0.2475,-0.7098,-0.2644,0.0057,0.9251,0.211,7.4113,0.0666,0.258,0.7605,0.9012,6.399,0.0787,0.2806,0.82,0.881,0.2878,0.0575,0.2398,0.7429,0.1245,1.1582,25.7519,22.2345,0.9196,1.0761,1.1702,0.8457,1.1579,1.3693,1.1427,65.6721,57.471,1.1171,9.0738,8.1227,0.9275,1.0237,1.1038,0.1999,14.0982,-0.9981,-0.9014,0.8745,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
