@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
1.5166,7.5293,2.744,18.0174,-0.3681,-0.3051,3.2568,1.8047,11.6681,-1.219,-0.6561,2.0229,1.4223,8.5111,-1.3283,2.9221,7.094,2.6635,13.2692,0.0016,-4.9702,-2.3116,0.519,0.4651,-0.1044,-0.2245,1.5205,1.9292,1.0302,1.2688,0.6776,0.534,2.3118,3.722,1.0614,1.61,0.4591,0.2852,0.7563,0.9985,-225.7984,1.3201,-298.5411,-226.147,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5442,2.1169,1.3578,1.3709,0.8793,0.6414,0.006,4.291,0.2631,-0.2371,0.7335,-0.1033,-0.0556,-0.2944,2.1662,12.1432,3.4847,9.9206,-0.107,2.9406,1.4826,1.2176,5.0282,0.0477,8.1458,2.7925,1.6711,8.0227,0.1367,0.7367,0.2659,0.361,2.8619,2.0853,0.7286,8.1906,4.3485,0.5309,-3.8042,-0.755,0.1985,1.6972,0.9644,0.5682,1.973,1.2366,0.6267,0.0319,14.1169,-0.4255,-0.8503,0.1554,1100,0,0,0,1,DAVANTI_PANTALONI
0.0231,0.1713,0.4139,2.4078,-1.015,-0.0078,0.1692,0.4114,2.0754,-0.7723,0.0039,0.0718,0.268,1.6052,-0.5871,0.4879,0.1749,0.4182,1.6359,0.0137,-2.9624,5.858,0.0474,-1.9774,-0.016,0.0081,1.0061,1.5444,0.9896,1.535,0.9836,0.6408,1.0122,2.3851,0.9794,2.3563,0.9676,0.4106,1.3411,2.0424,-53.2798,1.523,-39.7296,-26.0868,1.0204,1.1814,0.7204,1.1578,0.706,0.6098,1.1601,1.4999,1.4718,1.2929,1.2687,0.9813,0.0001,0.75,-0.7422,-0.6681,-0.1804,0.6987,0.1092,0.3758,6.1744,0.0397,0.1992,0.6787,0.8952,7.5493,0.0233,0.1528,0.5153,0.9341,-0.99,0.0127,0.1128,1.2196,?,0.8179,-6.2367,-7.6254,1.3038,1.7661,1.3545,1.7,3.1192,1.8348,0.7945,-4.7545,-5.9845,0.8289,0,0,1.3169,0.5564,0.4225,0.0348,14.7137,-0.995,0.5895,-0.5051,1100,0,0,0,1,DAVANTI_PANTALONI
0.2438,0.2939,0.5421,2.8505,-0.6054,-0.2063,0.2045,0.4522,2.191,-2.2195,-0.0978,0.0212,0.1456,0.6762,-2.6695,0.554,0.3241,0.5693,2.2979,0.0167,-1.1815,-2.4919,0.44,2.1092,-0.3724,-0.1766,1.1989,3.7243,0.9522,3.1065,0.7942,0.2557,1.4373,13.8706,0.9067,9.6505,0.6308,0.0654,0.7116,2.185,-27.5276,3.0704,-38.6818,-12.5984,2.6091,9.6351,0.7598,3.6928,0.2912,0.0789,1.301,4.2153,1.2405,3.24,0.9535,0.2943,0.0011,0.8217,-0.8624,-0.1512,0.8695,0.2981,-0.8514,-0.2702,6.7723,0.0477,0.2185,0.7646,0.89,7.069,0.0428,0.207,0.7222,0.9051,-0.4594,0.0307,0.1752,0.7024,?,0.958,-14.7407,-15.3866,1.0556,1.2466,1.181,1.1142,1.554,1.3947,0.8984,-8.804,-9.8,0.9136,0,0,1.0588,1.0885,1.0281,0.0337,14.3007,-0.9977,-0.6444,0.6908,1100,0,0,0,1,DAVANTI_PANTALONI
1.3934,6.9543,2.6371,15.9193,-1.0027,0.1582,2.5186,1.587,8.1114,-1.074,-1.2195,6.427,2.5351,19.4608,-0.4972,3.8125,4.8188,2.1952,15.0302,0.0178,8.8055,-1.1426,0.3655,-0.1298,0.0415,-0.3199,1.6617,1.0402,1.2013,0.626,0.723,1.1549,2.7611,1.082,1.4432,0.3919,0.5227,1.3337,1.8976,1.2334,-29.2976,0.65,-15.4393,-23.7544,2.0324,0.6115,0.5195,0.3009,0.2556,0.8494,1.9626,0.818,1.0592,0.4168,0.5397,1.2948,0.0065,5.6585,0.0211,0.1351,0.3791,-0.3176,0.1527,-0.1388,6.7067,3.0542,1.7476,6.087,0.2788,3.9952,1.0807,1.0396,4.4731,0.365,5.0475,5.6036,2.3672,8.4911,-0.0277,1.6787,1.3287,0.7915,1.6811,0.7383,0.4392,2.8261,0.545,0.1929,0.9156,-10.2792,-11.2271,1.1983,1.0216,0.8525,1.3608,0.7169,0.5268,0.0324,15.754,0.0308,-0.8004,-0.5954,1100,0,0,0,1,DAVANTI_PANTALONI
-1.3139,4.9358,2.2217,10.3631,-3.1866,-1.6248,8.9022,2.9837,11.1721,-2.2439,0.1356,7.1172,2.6678,14.4066,-0.8681,3.9184,9.9858,3.16,13.122,0.0057,0.8086,-9.6884,-0.3353,-11.9814,-0.4147,0.0346,0.7446,0.8328,0.703,1.1184,0.9442,0.8442,0.5544,0.6935,0.4943,1.2508,0.8915,0.7127,1.0207,1.1782,-104.9815,1.1544,-102.8554,-89.1008,0.7187,0.321,0.1876,0.4466,0.261,0.5844,0.9276,0.7193,0.7897,0.7755,0.8514,1.0979,0.0073,6.1096,0.8579,-0.5367,-0.7128,-0.4378,-0.8137,0.4926,-2.4565,6.5476,2.5588,7.8631,?,3.7692,20.5332,4.5314,14.1906,-1.0842,6.9049,1.1655,1.0796,4.0807,0.4704,-0.6517,-0.3558,0.5459,0.5647,2.3702,4.1973,0.3189,5.6179,17.6176,1.0652,-2.1697,-2.037,0,0,0.8837,0.5541,1.9269,3.4775,0.0287,15.0456,0.6824,0.7659,0.914,1100,0,0,0,1,DIETRO_PANTALONI
-1.3587,4.9758,2.2307,8.9496,-2.6644,-1.9243,12.1934,3.4919,15.7942,-1.572,0.4578,5.1867,2.2774,11.4106,-0.6502,4.2444,10.0995,3.178,12.7503,0.0206,0.7061,-2.9678,-0.3201,-4.2031,-0.4534,0.1079,0.6388,0.9795,0.7019,1.5333,1.0988,0.7166,0.4081,0.9593,0.4927,2.3509,1.2073,0.5136,0.6741,1.4474,-24.3072,2.1471,-36.0588,-16.7942,0.3977,0.3532,0.1876,0.8881,0.4717,0.5312,0.5666,0.7843,0.7019,1.3842,1.2387,0.8949,0.0084,6.6346,0.8523,-0.5358,-0.7869,-0.5301,-0.7761,0.6669,-1.5467,5.6995,2.3874,8.1175,-39.3698,5.4285,11.1945,3.3458,14.2604,-0.9577,6.833,0.7196,0.8483,4.8249,0.4286,-0.2849,-0.2264,0.7945,0.7135,2.8142,3.9441,0.5091,7.92,15.5557,1.1348,-2.1871,-1.9274,0.0276,0.0238,0.8626,0.5692,1.6824,2.9556,0.0309,14.5037,0.9432,0.268,0.4532,1100,0,0,0,1,DIETRO_PANTALONI
-1.1593,4.9143,2.2168,10.3105,-2.9863,-2.1225,9.8591,3.1399,13.1551,-2.7664,0.1845,7.4647,2.7322,16.3123,-0.4943,4.3099,9.5461,3.0897,14.9413,0.0111,0.5462,-6.2839,-0.269,-11.505,-0.4925,0.0428,0.706,0.8114,0.7175,1.1492,1.0163,0.8843,0.4985,0.6583,0.5148,1.3208,1.0328,0.782,0.7994,1.4314,-46.2089,1.7906,-57.8054,-32.2828,0.7405,0.2369,0.1712,0.32,0.2312,0.7225,0.7838,0.6321,0.6901,0.8064,0.8805,1.0918,0.0085,6.4332,0.6958,-0.4987,-0.7293,-0.1743,-0.7582,0.4871,-1.7418,4.8005,2.191,7.8684,?,3.8041,19.1269,4.3734,14.5471,-1.1462,7.3215,1.1249,1.0606,4.9133,0.4408,-0.4579,-0.2379,0.5196,0.501,2.0658,4.1235,0.251,4.2675,17.0034,1.0128,-2.0318,-2.0062,0,0,0.7715,0.5409,1.6014,2.9607,0.0295,14.6051,0.6576,0.4036,0.617,1100,0,0,0,1,DIETRO_PANTALONI
-1.191,12.7928,3.5767,32.1138,-0.5529,-2.2151,5.4047,2.3248,12.0368,-2.8597,0.3607,7.7475,2.7834,28.3974,-0.2288,4.5449,11.7443,3.427,30.9377,0.0074,0.5377,-3.3015,-0.262,-6.1403,-0.4874,0.0794,1.5385,1.285,1.0437,0.8352,0.6784,0.8122,2.367,1.6512,1.0893,0.6976,0.4602,0.6597,1.282,2.1626,-49.4774,1.6868,-38.5927,-22.8788,6.6313,0.8948,0.6635,0.1349,0.1001,0.7415,2.668,1.1309,1.038,0.4239,0.3891,0.9179,0.0089,6.8976,0.2473,0.3453,-0.1896,-0.1546,-0.3763,0.5021,-0.0939,9.4173,3.0688,10.3279,-1.8383,0.8733,16.7115,4.088,14.0371,-1.2064,8.1993,2.0428,1.4293,4.8995,0.4994,-0.1075,-0.0114,0.1065,0.7507,2.1471,2.8602,0.5635,4.6101,8.1808,0.8715,-1.3684,-1.5701,0.572,0.3718,0.65,0.7358,2.1079,2.865,0.0289,13.9897,0.5575,0.799,0.482,1100,0,0,0,1,DIETRO_PANTALONI
1.0132,9.043,3.0072,20.507,-0.4115,0.9139,7.9353,2.817,12.191,-0.4153,-1.069,13.1294,3.6234,32.9147,-0.5685,4.9316,8.7919,2.9651,23.3476,0.0397,1.1087,-0.9478,0.2055,-0.8549,0.1853,-0.2168,1.0675,0.8299,1.0142,0.7774,0.95,1.222,1.1396,0.6888,1.0286,0.6044,0.9026,1.4933,1.6712,0.5011,-6.1936,0.2999,-3.706,-12.3596,1.6867,0.6923,0.5976,0.4105,0.3543,0.8631,1.6821,0.623,0.8783,0.3704,0.5222,1.4098,0.0061,7.3996,0.0055,0.5081,0.5217,-0.1434,0.3746,0.2891,4.2664,0.8631,0.929,5.0056,0.1858,5.0244,8.2495,2.8722,8.9458,0.032,6.0974,6.4337,2.5365,7.9907,0.1007,0.8491,0.6997,0.824,0.3235,0.3663,1.1324,0.1046,0.1342,1.2822,3.8567,1.2769,0.3311,0.6652,0.6919,1.0401,0.5595,0.6264,1.1195,0.0317,15.3882,-0.0079,-0.0838,-0.9244,1100,0,0,0,1,DIETRO_PANTALONI
1.3863,6.8057,2.6088,11.9278,-0.4964,0.296,7.2476,2.6921,12.3684,-0.6373,-0.3059,3.5484,1.8837,11.6168,-0.8379,3.9907,3.7792,1.944,10.1924,0.046,4.6837,-4.5316,0.3474,-0.9675,0.0742,-0.0767,0.969,1.3849,1.342,1.4292,1.3848,0.969,0.939,1.918,1.8009,2.0425,1.9178,0.9389,0.8218,0.7471,-8.0492,0.909,-9.7941,-10.7743,1.0552,1.2611,0.7461,1.1951,0.707,0.5916,0.9644,1.0268,1.1703,1.0647,1.2135,1.1398,0.0049,6.0418,0.4936,0.386,0.5684,0.0184,0.3851,0.1017,2.3298,7.5739,2.7521,7.7229,-0.1761,2.8448,2.8471,1.6873,6.2794,0.0281,8.3129,3.103,1.7615,5.7327,0.3897,0.819,0.2803,0.3422,1.631,1.5623,0.9579,2.6602,2.4409,0.9175,-6.3654,-0.3159,0.0496,1.0163,0.6991,0.6878,1.2299,1.3472,1.0954,0.0309,14.0764,0.2146,-0.744,-0.7736,1100,0,0,0,1,DIETRO_PANTALONI
0.0145,0.0166,0.1287,0.6828,-0.965,-0.0408,0.0093,0.0965,0.5751,-1.0941,0.0237,0.0124,0.1116,0.6863,-0.6273,0.1774,0.0093,0.0962,0.4983,0.0439,-0.3556,0.6117,0.0817,-1.7201,-0.2297,0.1336,1.3328,1.1532,1.3367,0.8652,1.0029,1.1591,1.7764,1.3299,1.7869,0.7487,1.0059,1.3436,1.1158,1.2674,-14.668,1.1359,-13.1458,-11.5732,1.2651,0.8239,0.6667,0.6512,0.527,0.8092,1.1871,0.9949,1.3702,0.8381,1.1542,1.3773,0.0002,0.2679,-0.319,-0.2682,0.0698,-0.126,-0.2186,0.1946,8.6404,0.0024,0.0494,0.1445,0.9834,4.6081,0.0079,0.0891,0.2627,0.9445,0.5164,0.0021,0.0454,0.1486,0.755,1.875,16.7303,8.9227,0.5544,1.088,1.9625,0.3074,1.1838,3.8512,1.9142,18.7072,9.7729,1.8385,14.3618,7.8115,0.5499,0.9722,1.7679,0.0336,13.7649,-0.9979,-0.6934,0.6577,1100,0,0,0,1,DIETRO_PANTALONI
-0.1885,0.0623,0.2495,1.1644,-2.1872,0.2748,0.0908,0.3013,1.3447,-0.2619,0.0527,0.0212,0.1457,0.9649,-0.8511,0.4662,0.0708,0.266,1.0923,0.0199,-0.6858,-3.5768,-0.4043,5.2155,0.5895,0.113,0.8282,1.7131,0.9381,2.0685,1.1327,0.5476,0.6859,2.9349,0.8801,4.2787,1.2831,0.2999,2.8631,1.8012,-35.9872,0.6291,-12.5691,-19.9793,0.3428,0.7009,0.3278,2.0444,0.9562,0.4677,0.8659,1.2068,1.0661,1.3937,1.2311,0.8834,0.0012,0.7027,-0.5726,0.0614,-0.7186,-0.2351,0.873,-0.1138,8.3519,0.1693,0.4115,1.4136,0.8397,5.0727,0.414,0.6434,2.1161,0.6697,0.2957,0.0144,0.1198,0.5118,0.1446,1.6464,28.2488,17.1576,0.6395,3.4348,5.3714,0.4089,11.7981,28.8514,1.7254,85.5322,49.5712,1.3762,14.7329,10.7058,0.668,2.7617,4.1342,0.0338,13.7203,-0.9968,-0.8323,0.8214,1100,0,0,0,1,DIETRO_PANTALONI
0.05,0.08,0.2829,2.1089,-0.9433,-0.0802,0.0192,0.1387,0.843,-3.5723,-0.0082,0.017,0.1303,0.9131,-1.5815,0.286,0.0435,0.2085,1.0802,0.0208,-0.6225,-6.1111,0.1747,9.8167,-0.2806,-0.0286,2.039,2.1702,1.3567,1.0643,0.6654,0.6252,4.1575,4.7096,1.8408,1.1328,0.4428,0.3909,1.5543,1.8299,-44.5126,1.1774,-28.6388,-24.3246,5.8861,3.0679,0.9837,0.5212,0.1671,0.3206,2.5017,2.3095,1.9523,0.9232,0.7804,0.8453,0.0004,0.4102,-0.4005,0.0141,0.4019,-0.303,-0.3878,-0.2529,8.4736,0.0041,0.0641,0.2561,0.9701,4.8405,0.0087,0.0935,0.4123,0.919,0.9556,0.0116,0.1077,0.3436,0.7008,1.7506,8.867,5.0653,0.6861,0.5954,0.8678,0.4708,0.3545,0.7531,1.7777,10.3316,5.8119,1.684,7.463,4.4318,0.6211,0.7451,1.1997,0.0371,14.2697,-0.9953,-0.8577,0.7893,1100,0,0,0,1,DIETRO_PANTALONI
0.3002,4.7022,2.1685,15.9484,-0.7688,0.6283,4.673,2.1617,11.9532,-0.4914,-1.0006,5.954,2.4401,13.9959,-1.0376,3.5155,4.4563,2.111,9.5706,0.0229,0.4778,-0.3,0.0854,-0.6279,0.1787,-0.2846,1.0031,0.8887,1.0272,0.8859,1.024,1.1559,1.0062,0.7898,1.0552,0.7849,1.0486,1.3361,1.7601,0.9726,-30.9054,0.5526,-17.5586,-31.7765,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3342,1.1395,1.6664,0.854,1.2489,1.4624,0.0042,5.2687,0.0496,0.1657,-0.1358,-0.0916,0.3889,-0.3974,1.1016,2.7469,1.6574,4.7924,-0.1553,5.9001,3.0324,1.7414,4.8346,0.474,7.0656,4.4283,2.1043,6.1146,0.3021,0.1867,0.1559,0.8351,0.9518,0.7876,0.8275,0.9058,0.6203,0.6848,-0.1479,-0.2434,1.6459,0.4513,0.4734,1.0491,0.9913,0.7838,0.7907,0.0319,14.5679,0.8782,-0.8392,-0.9895,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2653,3.9674,1.9918,11.6607,-0.968,0.2098,4.1192,2.0296,9.4567,-0.6453,-0.7126,6.2096,2.4919,14.5983,-2.4967,2.92,6.3921,2.5283,11.3307,0.0031,1.2642,-0.3723,0.0909,-0.2945,0.0719,-0.244,0.9814,0.7993,0.7878,0.8145,0.8028,0.9856,0.9631,0.6389,0.6207,0.6634,0.6444,0.9714,1.5463,0.5502,-163.0948,0.3558,-105.4712,-296.4038,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2331,0.7988,1.0291,0.6478,0.8346,1.2884,0.0027,4.3313,0.1611,0.4322,-0.1005,-0.3733,0.3659,-0.7083,0.4961,1.9707,1.4038,4.0853,-0.1521,5.4247,1.5715,1.2536,4.3988,0.515,7.7716,2.5534,1.5979,6.0996,0.2913,0.0915,0.0638,0.698,1.1198,0.8785,0.7845,1.2541,0.7718,0.6155,-0.1155,-0.2151,1.8626,0.391,0.412,1.0537,0.9287,0.6698,0.7212,0.0328,14.2929,0.8871,-0.828,-0.9899,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.4611,3.6029,1.8981,13.1207,-1.8932,0.7558,3.1663,1.7794,9.8469,-0.4417,-1.0705,7.8065,2.794,18.1479,-2.157,2.9655,7.7117,2.777,13.4476,0.0044,0.61,-0.4307,0.1555,-0.706,0.2549,-0.361,1.0667,0.6794,0.6835,0.6369,0.6408,1.0061,1.1379,0.4615,0.4672,0.4056,0.4106,1.0123,2.8459,0.6924,-143.8345,0.2433,-50.5401,-207.7222,0.664,0.7889,0.3357,1.1881,0.5057,0.4256,1.3325,0.723,0.9757,0.5426,0.7322,1.3495,0.0047,4.3111,0.0312,0.0867,0.038,-0.1276,0.5807,-0.5104,1.047,2.4351,1.5605,4.2869,-0.106,6.4597,2.7676,1.6636,4.4401,0.5246,6.5088,5.7762,2.4034,7.2765,0.1426,0.1621,0.1609,0.9925,0.938,0.6493,0.6922,0.8799,0.4216,0.4791,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0315,14.3516,0.9361,-0.9172,-0.9766,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.3002,4.7022,2.1685,15.9484,-0.7688,0.6283,4.673,2.1617,11.9532,-0.4914,-1.0006,5.954,2.4401,13.9959,-1.0376,3.5155,4.4563,2.111,9.5706,0.0229,0.4778,-0.3,0.0854,-0.6279,0.1787,-0.2846,1.0031,0.8887,1.0272,0.8859,1.024,1.1559,1.0062,0.7898,1.0552,0.7849,1.0486,1.3361,1.7601,0.9726,-30.9054,0.5526,-17.5586,-31.7765,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3342,1.1395,1.6664,0.854,1.2489,1.4624,0.0042,5.2687,0.0496,0.1657,-0.1358,-0.0916,0.3889,-0.3974,1.1016,2.7469,1.6574,4.7924,-0.1553,5.9001,3.0324,1.7414,4.8346,0.474,7.0656,4.4283,2.1043,6.1146,0.3021,0.1867,0.1559,0.8351,0.9518,0.7876,0.8275,0.9058,0.6203,0.6848,-0.1479,-0.2434,1.6459,0.4513,0.4734,1.0491,0.9913,0.7838,0.7907,0.0319,14.5679,0.8782,-0.8392,-0.9895,1100,0,0,0,1,TASCA_GIACCA_ALTA
