@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
1.2127,3.5357,1.8803,11.3357,-0.6233,-0.5887,7.4085,2.7219,11.9038,-2.0456,-0.2355,1.4267,1.1944,5.6261,-0.6869,3.2714,3.5414,1.8819,9.269,0.0298,-2.06,-5.1495,0.3707,2.4997,-0.18,-0.072,0.6908,1.5743,0.9992,2.2788,1.4464,0.6347,0.4772,2.4783,0.9984,5.1929,2.0919,0.4028,0.5444,1.9,-15.2893,3.49,-28.0837,-8.0469,1.7866,2.0937,0.7309,1.1719,0.4091,0.3491,0.9523,2.0148,1.223,2.1158,1.2843,0.607,0.0143,4.9928,0.1965,-0.6243,0.1182,-0.459,-0.4592,0.1808,-0.5393,0.0004,0.0201,0.5642,?,-0.3275,0.0061,0.0779,0.4138,?,0.5516,0.0025,0.0497,0.1423,0.7746,1.6466,-0.9777,-0.5938,0.2586,0.4057,1.5686,0.0669,0.1646,2.4606,1.3632,-1.1534,-0.8461,1,0,0,1.3632,3.9632,2.9072,0.0087,1.4185,-0.9424,-0.9091,0.984,1100,0,0,0,1,DESTRA_PANTALONI
1.1387,0.7914,0.8896,4.5101,-0.2519,0.1685,0.9878,0.9939,4.5905,-1.0305,-0.0274,0.448,0.6694,2.8995,-0.8308,1.7013,0.6584,0.8114,3.2331,0.1386,6.7567,-41.5117,0.6693,-6.1438,0.0991,-0.0161,0.8951,1.329,1.0964,1.4848,1.2249,0.825,0.8012,1.7663,1.2021,2.2046,1.5004,0.6806,0.3895,0.6897,-1.7438,1.7706,-4.477,-2.5285,1.5935,2.2748,0.9598,1.4275,0.6023,0.4219,0.9825,1.5555,1.3949,1.5832,1.4198,0.8968,0.012,2.5663,-0.3415,0.5892,0.7527,-0.1181,-0.1885,0.4388,-0.4649,0.0005,0.0224,0.4841,?,-0.3691,0,0.0054,0.3836,?,0.5119,0.0014,0.0372,0.1159,0.7879,1.2597,-0.9081,-0.7209,4.1152,0.602,0.1463,16.9349,0.3625,0.0214,1.2619,-1.1245,-0.8911,1,0,0,1.2619,4.1781,3.3108,0.0082,1.3459,-0.8498,-0.9926,0.8227,1100,0,0,0,1,DESTRA_PANTALONI
-1.899,3.7906,1.947,5.8728,-2.231,-3.1243,10.7472,3.2783,9.2053,-4.4124,0.9623,4.2785,2.0684,7.6198,-1.1043,5.5535,2.2688,1.5063,5.1052,0.4052,0.6078,-1.9734,-0.342,-3.2467,-0.5626,0.1733,0.5939,0.9413,1.2926,1.5849,2.1765,1.3732,0.3527,0.886,1.6708,2.5119,4.737,1.8858,0.5404,1.0141,-1.166,1.8767,-2.1578,-1.1498,1.0687,0.502,0.2118,0.4697,0.1982,0.4219,0.638,0.7707,1.1504,1.2081,1.8031,1.4926,0.0741,7.9881,-0.8769,-0.7959,0.809,0.5834,-0.926,-0.6986,-0.0107,0.0757,0.2751,0.8509,-0.9223,-0.6788,0.006,0.0774,0.7621,?,0.6419,0.0048,0.0695,0.2308,0.6745,0.0157,-0.0166,-1.0574,3.5532,3.9582,1.114,12.6252,15.6677,1.241,0.5357,-0.8535,-1.5933,0,0.6242,0,1.1166,3.6864,3.3016,0.0183,1.5636,-0.9445,-0.7717,0.5234,1100,0,0,0,1,DESTRA_PANTALONI
3.8496,56.8682,7.5411,23.9216,-0.7157,-3.4909,42.2488,6.4999,22.5235,-3.3222,0.6534,44.4051,6.6637,21.2988,-1.2167,12.3368,18.7588,4.3311,16.3728,0.2299,-1.1028,5.8918,0.312,-5.3428,-0.283,0.053,1.1602,1.1317,1.7411,0.9754,1.5007,1.5386,1.346,1.2807,3.0315,0.9514,2.2522,2.3672,0.5764,0.8536,-2.0418,1.4809,-3.5423,-2.392,2.6756,1.4511,0.6558,0.5424,0.2451,0.4519,1.0621,1.1231,1.4611,1.0575,1.3757,1.3009,0.054,19.1979,-0.6594,0.5166,0.7733,-0.0564,-0.9338,0.2437,-0.3663,0.0432,0.2079,0.6107,-7.6305,-0.2189,0.0132,0.1147,0.3547,-11.3041,-0.5922,0.0155,0.1243,0.8257,?,1.6736,0.6186,0.3696,1.8117,1.6721,0.9229,3.2822,2.7958,0.8518,1.6569,0.6539,0.3946,2.4546,0,0,1.7218,0.7396,0.4295,0.0075,1.1894,-0.5731,-0.9763,0.6418,1100,0,0,0,1,DESTRA_PANTALONI
4.2421,8.3138,2.8834,12.1531,-0.0849,-2.3565,2.9878,1.7285,6.9958,-4.5671,-0.8551,2.8211,1.6796,8.145,-0.8357,5.8089,4.6597,2.1586,11.1309,0.1073,-1.8002,-4.9609,0.7303,2.7558,-0.4057,-0.1472,1.6681,1.7167,1.3357,1.0291,0.8007,0.7781,2.7826,2.9471,1.7842,1.0591,0.6412,0.6054,0.1657,0.2564,-0.7107,1.5478,-4.2901,-2.7718,8.9146,2.5248,0.8984,0.2832,0.1008,0.3558,1.7372,1.4921,1.0918,0.8589,0.6285,0.7317,0.0519,8.428,0.1,0.398,0.8704,-0.1537,-0.2544,0.3344,0.3275,0.0074,0.086,0.3171,0.448,-0.191,0.0039,0.0626,0.2667,?,0.7329,0.0139,0.1179,0.4014,0.5524,-1.7142,0.4468,-0.2607,1.3732,0.729,0.5309,1.8856,0.5314,0.2818,-0.965,0.5195,-0.5383,0,0.6406,0,1.189,0.79,0.6644,0.0087,1.2514,0.6625,0.1608,-0.4958,1100,0,0,0,1,SINISTRA_PANTALONI
0.0483,0.0137,0.1172,0.5936,-0.8761,-0.0713,0.0049,0.0699,0.3151,-2.1921,-0.0004,0.0138,0.1177,0.6064,-0.9412,0.1777,0.0083,0.0912,0.3444,0.0822,-0.6777,-115.3701,0.272,170.2399,-0.4014,-0.0024,1.6772,0.996,1.2854,0.5938,0.7664,1.2905,2.8131,0.992,1.6522,0.3526,0.5873,1.6655,1.2813,0.9428,-8.9936,0.7359,-7.0193,-9.5389,3.2058,1.0129,0.8434,0.316,0.2631,0.8326,1.8842,0.9789,1.7239,0.5195,0.9149,1.761,0.0009,0.2727,-0.2563,-0.1331,0.3923,-0.0387,-0.3886,0.1178,-0.1562,0,0.0019,0.1591,?,-0.756,0,0.0005,0.7569,?,-0.4585,0,0.0032,0.464,?,0.2066,0.3406,1.6491,3.4169,0.5837,0.1708,11.6753,0.3407,0.0292,0.2102,0.3428,1.6311,1,1,1,0.2102,0.3428,1.6311,0.0092,1.3707,-0.8153,0.95,-0.9178,1100,0,0,0,1,SINISTRA_PANTALONI
3.9791,9.1797,3.0298,14.6305,-0.0755,-1.7841,2.0435,1.4295,5.1327,-3.3825,-1.1872,3.152,1.7754,9.7402,-1.2149,5.4194,5.4308,2.3304,12.0617,0.158,-2.2303,-3.3516,0.7342,1.5028,-0.3292,-0.2191,2.1195,1.7066,1.3001,0.8052,0.6134,0.7618,4.4921,2.9123,1.6903,0.6483,0.3763,0.5804,0.2593,0.1922,-0.4538,0.7415,-1.7504,-2.3607,11.6153,3.0934,0.9496,0.2663,0.0818,0.307,2.8505,1.5021,1.213,0.527,0.4255,0.8075,0.0491,7.8167,0.4109,0.5494,0.9382,-0.0078,0.284,0.4566,0.3019,0.0172,0.1313,0.3625,0.3559,-0.2089,0.0021,0.0459,0.2615,?,0.713,0.0096,0.098,0.3371,0.5935,-1.4455,0.4234,-0.2929,2.8574,1.3387,0.4685,8.1645,1.7922,0.2195,-0.766,0.407,-0.5314,0,0.6787,0,1.3862,1.0754,0.7758,0.0087,1.2238,0.8194,0.5123,-0.0344,1100,0,0,0,1,SINISTRA_PANTALONI
4.4078,12.7784,3.5747,11.2498,-0.0396,2.8857,10.2221,3.1972,13.4674,-1.3015,-6.3786,29.4149,5.4236,17.1483,-28.2367,9.6074,28.556,5.3438,17.8831,0.0818,1.5274,-0.691,0.4588,-0.4524,0.3004,-0.6639,1.1181,0.6591,0.6689,0.5895,0.5983,1.0149,1.2501,0.4344,0.4475,0.3475,0.358,1.0301,0.0563,0.0259,-0.269,0.4598,-4.7785,-10.3918,1.8492,18.4492,0.5556,9.9768,0.3004,0.0301,0.8353,0.656,0.6291,0.7854,0.7531,0.9589,0.089,15.1948,-0.5388,-0.964,0.9777,0.4109,-0.4869,-0.9883,0.6168,0,0.0069,0.0383,0.9392,0.4162,0,0.005,0.0216,0.9492,0.6548,0.0001,0.0086,0.0317,0.9522,1.4821,0.942,0.6356,1.3732,0.8094,0.5895,1.8856,0.6552,0.3475,1.4628,0.9358,0.6397,1.4783,0.9487,0.6418,1.7694,1.2065,0.6819,0.0107,1.6879,-0.8331,-0.0407,0.3092,1100,0,0,0,1,SINISTRA_PANTALONI
0.0261,0.0065,0.0807,0.3463,-0.8578,-0.0158,0.0021,0.0458,0.2173,-0.9954,0.0365,0.0187,0.1369,0.6443,-1.0356,0.1585,0.0045,0.067,0.3131,0.1184,-1.6475,0.7139,0.1645,-0.4334,-0.0998,0.2304,1.7604,0.5893,1.2037,0.3348,0.6838,2.0425,3.0988,0.3473,1.4488,0.1121,0.4675,4.1718,1.4748,0.4879,-3.8041,0.3308,-2.5793,-7.7976,1.7114,0.589,0.5249,0.3442,0.3067,0.8912,1.5934,0.5375,1.1062,0.3374,0.6942,2.0578,0.0005,0.2268,0.057,0.2891,0.0697,-0.2423,0.2308,0.0636,0.6356,0,0.0016,0.0047,0.9927,0.355,0,0.001,0.0036,0.9898,0.6728,0,0.0016,0.0046,0.9932,1.7901,0.9447,0.5277,1.5112,0.991,0.6557,2.2838,0.982,0.43,1.7947,0.9454,0.5268,1.7896,0.9459,0.5286,1.2861,1.0212,0.794,0.0105,1.6634,-1.0026,-0.9861,0.9659,1100,0,0,0,1,SINISTRA_PANTALONI
0.1075,0.3355,0.5792,5.5415,-0.2501,0.0094,0.0894,0.2989,2.4252,-0.4742,-0.0038,2.0872,1.4447,16.4431,-0.7422,0.6807,2.0603,1.4354,10.5009,0.0052,11.39,-28.1376,0.158,-2.4704,0.0139,-0.0056,1.9376,0.4009,0.4035,0.2069,0.2083,1.0065,3.7542,0.1607,0.1628,0.0428,0.0434,1.013,1.4213,0.1583,-20.1272,0.1114,-14.1614,-127.1587,2.6945,0.4697,0.4199,0.1743,0.1558,0.8941,2.2849,0.337,0.5277,0.1475,0.231,1.5659,0.0011,0.9797,0.4714,0.7616,0.3309,0.5778,0.2002,0.0282,-0.4006,0,0.0027,0.4044,?,0.5497,0,0.0013,0.0049,0.9911,-0.5233,0,0.0034,0.5293,?,-0.7287,0.7655,-1.0504,2.0332,0.7914,0.3893,4.1339,0.6264,0.1515,-0.7396,0.764,-1.033,0,1,0,82.3306,0.764,0.0093,0.009,1.4735,0.7077,-0.9237,-0.8632,1100,0,0,0,1,SINISTRA_PANTALONI
-4.2125,18.1036,4.2548,12.9601,-21.2231,-3.2579,1.1055,1.0514,4.3167,?,1.162,9.8135,3.1326,9.7802,-0.8539,7.011,9.5777,3.0948,9.5731,0.2811,1.293,-3.6253,-0.6008,-2.8038,-0.4647,0.1657,4.0466,1.3582,1.3748,0.3356,0.3397,1.0122,16.3753,1.8448,1.8902,0.1127,0.1154,1.0246,2.8672,2.7476,-3.3066,0.9583,-1.1533,-1.2034,0,0.1105,0.0438,0,0,0.3962,3.0023,1.3251,1.3538,0.4414,0.4509,1.0216,0.0574,10.4048,-0.6519,-0.5007,-0.9706,-0.0544,0.5338,0.5876,-0.0135,0.0572,0.2391,0.6197,-1.0765,0.3557,0.0122,0.1106,0.3052,0.3799,0.3378,0.0168,0.1294,0.3958,0.1328,-0.0379,-0.0399,1.053,2.1617,1.8474,0.8546,4.6729,3.4127,0.7303,-1.7176,-5.2996,3.0854,0.6062,0.6538,1.0786,2.0301,1.5656,0.7712,0.0052,0.9137,-0.994,0.9022,-0.8884,1100,0,0,0,1,SINISTRA_PANTALONI
0.0245,0.0956,0.3092,1.8893,-0.2209,-0.0149,0.0082,0.0906,0.5815,-1.9308,0.0199,0.2944,0.5426,6.2433,-0.6147,0.385,0.2512,0.5012,4.1249,0.0098,-1.6505,1.2344,0.0637,-0.7479,-0.0386,0.0516,3.4122,0.5699,0.6169,0.167,0.1808,1.0825,11.6433,0.3247,0.3805,0.0279,0.0327,1.1718,0.8923,0.1438,-8.3869,0.1612,-9.3992,-58.316,7.7999,0.4002,0.3715,0.0513,0.0476,0.9282,3.2492,0.3026,0.458,0.0931,0.141,1.5135,0.0004,0.5417,0.0008,0.252,0.4734,0.3349,-0.3805,0.2164,-0.5383,0,0.0066,0.5449,?,0.4311,0.0001,0.0088,0.0286,0.9364,-0.5064,0.0002,0.0125,0.5352,?,-1.2485,1.063,-0.8514,0.7548,0.5302,0.7024,0.5696,0.2811,0.4934,-1.2931,1.0182,-0.7874,0,1,0,19.0245,1.0182,0.0535,0.009,1.4758,0.9937,-0.9983,-0.9967,1100,0,0,0,1,SINISTRA_PANTALONI
-1.0904,12.7881,3.576,14.4179,-2.086,-2.895,1.1405,1.0679,4.9038,?,-0.5165,5.6555,2.3781,9.7683,-1.9902,5.196,2.4218,1.5562,7.0314,0.2868,0.3766,2.1112,-0.2098,5.6054,-0.5572,-0.0994,3.3485,1.5037,2.2979,0.4491,0.6862,1.5282,11.2127,2.2612,5.2805,0.2017,0.4709,2.3353,1.9874,1.499,-3.4467,0.7543,-1.7343,-2.2993,0,1.4302,0.4739,0,0,0.3313,2.9401,1.476,2.0505,0.502,0.6974,1.3892,0.0327,7.8754,-0.7746,0.2977,-0.5136,-0.5295,0.3461,-0.5333,-0.1913,0.0335,0.183,0.4995,-27.7006,0.257,0.0049,0.0698,0.239,0.4304,0.5613,0.027,0.1642,0.4977,0.283,-0.7443,-0.3408,0.458,2.6209,1.1142,0.4251,6.869,1.2416,0.1807,-2.6689,-2.4538,0.9194,0.0415,0.0251,0.6045,2.0899,1.0036,0.4802,0.0067,1.0116,-0.9685,0.9082,-0.9076,1100,0,0,0,1,SINISTRA_PANTALONI
-2.9977,1.1578,1.076,4.6852,?,-2.3753,0.5407,0.7353,3.5173,?,-2.5169,0.5955,0.7717,3.9861,?,4.7747,0.4588,0.6773,2.3187,0.6086,1.262,1.191,-0.6278,0.9437,-0.4975,-0.5271,1.4634,1.3943,1.5887,0.9528,1.0856,1.1394,2.1415,1.9442,2.5238,0.9078,1.1785,1.2981,1.3321,1.1754,-1.2997,0.8824,-0.9757,-1.1057,1,1,0,1,0,0,1.3321,1.1754,2.0206,0.8824,1.5169,1.7191,0.1041,7.8898,-0.3702,-0.2412,-0.5715,0.3902,-0.36,-0.4993,-0.3603,0.0049,0.0698,0.431,?,0.4512,0.0072,0.085,0.2296,0.5756,0.3693,0.0421,0.2052,0.6266,0.0305,-0.7986,-0.9758,1.2218,0.8208,0.34,0.4142,0.6737,0.1156,0.1715,-1.384,-21.8432,15.7822,0,0,0.837,1.8768,0.6878,0.3665,0.0156,1.1808,-0.9668,0.8376,-0.9364,125000,0,0,0,1,SINISTRA_PANTALONI
-2.7115,2.2982,1.516,5.6858,?,-2.9762,1.0632,1.0311,5.2446,?,-0.1821,2.8528,1.689,5.8716,-1.1333,4.5208,2.0205,1.4214,6.3173,0.1001,0.9111,14.888,-0.5998,16.3416,-0.6583,-0.0403,1.4702,0.8976,1.0665,0.6105,0.7254,1.1882,2.1615,0.8056,1.1374,0.3727,0.5262,1.4119,1.0841,1.8228,-8.0905,1.6814,-7.4629,-4.4385,1,0,0,0,0,0.3921,1.0841,0.9684,0.9,0.8932,0.8302,0.9294,0.0806,7.164,0.3706,-0.5683,-0.839,-0.411,-0.7544,0.4654,-0.0629,0.0298,0.1726,0.4882,-2.5714,0.2404,0.0004,0.019,0.0508,0.808,0.6179,0.0152,0.1232,0.3743,0.5067,-0.2618,-0.1019,0.3891,9.0728,1.401,0.1544,82.3149,1.9627,0.0238,-1.6431,-0.9144,0.5565,0.5163,0.1802,0.349,9.6045,1.3043,0.1358,0.0133,1.013,-0.4831,0.9966,-0.4301,1100,0,0,0,1,SINISTRA_PANTALONI
-1.8227,7.9116,2.8127,9.8176,-4.8435,-2.4904,3.7924,1.9474,6.3891,-50.5304,-0.3521,8.6299,2.9377,8.4148,-1.0983,4.8182,6.7671,2.6014,9.3476,0.1016,0.7319,5.1767,-0.3783,7.0732,-0.5169,-0.0731,1.4444,0.9575,1.0813,0.6629,0.7486,1.1293,2.0862,0.9168,1.1691,0.4394,0.5604,1.2753,1.2989,1.8475,-7.695,1.4224,-5.9245,-4.1651,13.5504,0.4189,0.1615,0.0309,0.0119,0.3854,1.5366,1.1667,1.0503,0.7593,0.6835,0.9002,0.0621,7.6038,0.8312,-0.7709,-0.8056,-0.5087,-0.9387,0.4722,0.1287,0.0233,0.1527,0.5458,-1.021,0.2232,0.0075,0.0868,0.2685,0.3245,0.6172,0.006,0.0773,0.3317,0.525,0.5764,0.2084,0.3616,1.7595,1.9765,1.1233,3.0957,3.9064,1.2619,-2.1382,-0.7521,0.3518,0.6795,0.3867,0.5691,2.0327,1.6453,0.8094,0.0134,1.0274,-0.9762,0.8869,-0.849,1100,0,0,0,1,SINISTRA_PANTALONI
-0.3253,7.025,2.6505,16.492,-1.2497,2.1381,6.7028,2.589,11.1662,-0.5166,-1.1485,10.6489,3.2633,20.0044,-0.6497,4.9412,5.9571,2.4407,14.3428,0.0563,-0.1521,0.2832,-0.0658,-1.8617,0.4327,-0.2324,1.0238,0.8122,1.0859,0.7934,1.0607,1.337,1.0481,0.6597,1.1793,0.6294,1.1252,1.7876,2.4086,1.1629,-10.709,0.4828,-4.4462,-9.2093,0.9957,0.6045,0.4823,0.6072,0.4844,0.7979,1.477,0.8244,1.1498,0.5582,0.7785,1.3947,0.025,7.1731,0.0729,-0.0885,0.0531,-0.3056,0.273,0.2083,-0.0704,0.0003,0.0164,0.1077,?,0.6712,0.0009,0.0301,0.1167,0.8353,-0.1901,0.004,0.0629,0.3254,?,-0.1048,0.37,-3.53,0.5445,0.2609,0.4793,0.2965,0.0681,0.2297,-0.182,0.3309,-1.8182,0,1,0,0.923,0.3309,0.3585,0.0072,0.9317,-0.2403,-0.4892,0.933,1100,0,0,0,1,SINISTRA_PANTALONI
3.5791,11.7451,3.4271,18.0174,-0.3681,-1.1791,5.5543,2.3568,11.6681,-1.219,-1.0372,3.4503,1.8575,8.5111,-1.3283,5.5192,5.5635,2.3587,12.4578,0.0627,-3.0355,-3.4508,0.6485,1.1368,-0.2136,-0.1879,1.4542,1.845,1.453,1.2688,0.9992,0.7875,2.1146,3.404,2.1111,1.6098,0.9984,0.6202,0.7563,0.9985,-5.8215,1.3201,-7.697,-5.8305,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5442,2.1169,1.4463,1.3709,0.9366,0.6832,0.0416,8.0265,0.5325,0.1008,0.6438,-0.2477,0.2861,-0.0015,-0.2838,0.0006,0.0236,0.3064,?,-0.2697,0.0134,0.1158,0.5873,?,-0.8054,0.0118,0.1087,0.9443,?,1.0524,0.3524,0.3349,0.2037,0.217,1.0653,0.0415,0.0471,1.1349,0.5217,0.3245,0.6219,1,1,1,0.5217,0.3245,0.6219,0.0095,1.3589,0.122,-0.5109,-0.8599,1100,0,0,0,1,SINISTRA_PANTALONI
