@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.2663,5.71,2.3896,18.9911,-0.461,-0.1293,13.2182,3.6357,22.1887,-1.4842,0.4655,6.1177,2.4734,17.5875,-0.8295,4.4906,5.1842,2.2769,15.3963,0.0261,-2.0597,0.5721,0.0593,-0.2777,-0.0288,0.1037,0.6573,0.9661,1.0495,1.4699,1.5968,1.0863,0.432,0.9334,1.1014,2.1606,2.5497,1.1801,0.4521,0.7515,-14.5348,1.6624,-32.153,-19.3414,1.4552,1.3522,0.8222,0.9292,0.565,0.6081,0.8559,1.0798,1.2335,1.2616,1.4412,1.1423,0.0028,6.7421,-0.446,0.2736,0.4267,-0.0155,-0.1906,0.0179,20.4405,143.204,11.9668,36.5234,0.0843,27.1926,266.0768,16.3119,53.6682,-0.2241,-9.6871,172.0815,13.118,44.519,-8.6418,0.7517,-2.1101,-2.8071,0.7336,0.9122,1.2435,0.5382,0.8322,1.5462,-0.3422,-0.0843,0.2463,0.9098,8.6385,9.495,0.6805,0.8204,1.2055,0.1805,60.2464,-0.4943,-0.2625,0.9051,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.286,2.8918,1.7005,8.5568,-1.2216,-0.1972,5.0556,2.2485,10.6108,-0.9655,-0.0575,2.9915,1.7296,10.9057,-0.5278,2.5304,4.6599,2.1587,8.725,0.0157,1.4499,4.9746,-0.113,3.431,-0.0779,-0.0227,0.7563,0.9832,0.7878,1.3,1.0416,0.8012,0.572,0.9667,0.6206,1.69,1.0849,0.642,0.9027,1.2489,-33.7825,1.3835,-37.4233,-27.0495,0.7135,0.5396,0.4345,0.7563,0.609,0.8053,0.8064,0.7846,0.9807,0.973,1.2161,1.2499,0.0019,3.9564,-0.6147,-0.2712,-0.2464,0.5056,0.1096,0.2739,-1.2896,471.0738,21.7042,62.3398,-3.6384,-32.2161,83.3606,9.1302,42.0593,?,-20.3973,68.0781,8.2509,44.6991,-1.3955,0.04,0.0632,1.5794,2.3772,2.6305,1.1066,5.651,6.9196,1.2245,1.1626,1.8779,1.6152,0,0.7203,0,1.4822,1.3947,0.9409,0.204,70.9746,-0.7875,-0.9353,0.7892,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0415,0.0939,0.3064,1.5404,-0.4724,-0.0125,0.123,0.3508,1.9223,-1.0889,0.0153,0.0673,0.2594,1.4777,-1.0317,0.4437,0.0895,0.2992,1.2276,0.0199,-3.3144,2.7231,0.0936,-0.8216,-0.0283,0.0344,0.8735,1.1812,1.0241,1.3523,1.1725,0.867,0.763,1.3952,1.0489,1.8286,1.3747,0.7518,0.4932,0.6587,-19.8368,1.3355,-40.2188,-30.1157,1.1368,1.4383,0.8352,1.2653,0.7347,0.5807,0.8013,1.0424,1.2548,1.3009,1.5659,1.2037,0.0002,0.6877,0.1509,0.0787,0.6252,0.9952,0.123,0.0807,-15.5814,0.3053,0.5526,16.6794,?,-46.9776,0.1828,0.4276,47.699,?,4.8053,1.7549,1.3247,5.5801,0.1841,0.3317,-3.2426,-9.7762,1.2923,0.4171,0.3228,1.67,0.174,0.1042,0.3497,-13.2497,-37.8909,1,0,0,0.3497,2.9891,8.548,0.2645,67.3643,-0.2222,-0.6637,0.5095,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1633,0.077,0.2775,1.4526,-0.9146,0.0579,1.0937,1.0458,5.2224,-0.6931,0.1391,0.0424,0.2059,1.4578,-0.2914,0.9007,0.4512,0.6717,3.1043,0.0228,2.8204,1.1742,0.1813,0.4163,0.0643,0.1544,0.2654,1.3483,0.4132,5.0803,1.5569,0.3065,0.0704,1.8178,0.1707,25.809,2.4239,0.0939,0.3246,2.1094,-9.5836,6.4985,-29.5243,-4.5433,0.246,0.6721,0.2388,2.7326,0.971,0.3553,0.2782,0.9965,0.4679,3.5824,1.6823,0.4696,0.0011,1.2116,0.2484,-0.5554,0.1721,0.0385,0.4679,0.1219,-45.1801,2.7298,1.6522,47.0398,?,-14.4914,3.731,1.9316,17.4591,?,12.9066,3.7231,1.9295,6.1188,0.6223,3.1177,-3.5005,-1.1228,0.8554,0.8563,1.0011,0.7317,0.7332,1.0021,2.6943,-4.6667,-1.7321,1,0,0,2.6943,7.6878,2.8534,0.2535,72.5782,-0.9749,0.835,-0.8403,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1947,2.8874,1.6992,8.5383,-0.9912,-0.8936,4.9896,2.2337,13.4308,-1.1105,-0.2346,4.3014,2.074,15.5744,-0.5508,3.0111,4.0033,2.0008,11.0016,0.0174,0.2179,0.8299,-0.0647,3.8092,-0.2968,-0.0779,0.7607,0.8193,0.8493,1.077,1.1164,1.0366,0.5787,0.6713,0.7213,1.16,1.2464,1.0745,0.6014,0.7683,-21.8211,1.2775,-36.283,-28.401,0.6738,0.427,0.383,0.6337,0.5684,0.8969,0.6357,0.5482,0.7761,0.8624,1.2208,1.4157,0.0049,4.6141,0.0463,-0.5012,-0.2298,0.3172,-0.3363,0.2572,-30.1928,326.6302,18.0729,47.9996,?,-20.8496,218.522,14.7825,38.3392,?,-1.372,220.6102,14.853,46.8582,-0.709,1.4481,22.0059,15.1962,1.2226,1.2168,0.9953,1.4947,1.4806,0.9905,1.252,2.4692,1.9722,1,0,0,1.252,1.0244,0.8182,0.1922,64.8598,-0.9398,-0.88,0.9252,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1159,5.9122,2.4315,14.0555,-1.0181,-0.9554,16.2934,4.0365,20.4621,-1.2026,-0.2953,5.9342,2.436,16.7981,-0.7734,3.8603,14.2514,3.7751,11.8554,0.0089,-0.1213,-0.3925,0.03,3.2357,-0.2475,-0.0765,0.6024,0.9981,0.6441,1.657,1.0692,0.6453,0.3629,0.9963,0.4148,2.7457,1.1433,0.4164,0.6347,0.9679,-66.4826,1.525,-104.7526,-68.6889,0.7497,0.7353,0.5822,0.9808,0.7766,0.7918,0.6869,0.8367,1.1856,1.2181,1.726,1.4169,0.0053,5.7849,-0.704,0.2543,0.2074,0.3641,-0.3224,-0.0102,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4463,3.5565,1.8859,14.5469,-0.9381,-1.1982,14.2295,3.7722,17.0773,-0.9621,-0.1991,6.9091,2.6285,13.6256,-0.6495,3.9306,10.9198,3.3045,11.5715,0.0058,-0.3725,-2.242,0.1135,6.019,-0.3048,-0.0506,0.4999,0.7175,0.5707,1.4351,1.1415,0.7954,0.2499,0.5148,0.3257,2.0595,1.3031,0.6327,0.8409,1.3124,-103.4262,1.5607,-122.9965,-78.8061,0.8624,0.9086,0.6448,1.0537,0.7478,0.7097,0.8518,1.0676,1.2571,1.2533,1.4758,1.1775,0.0068,5.8077,-0.4696,0.4075,0.3894,0.51,-0.3861,0.1214,18.2108,48.9356,6.9954,27.179,0.3188,-15.0713,88.9916,9.4335,53.3386,-0.6018,-37.1801,33.2911,5.7698,40.2588,?,-1.2083,-0.4898,0.4054,0.7415,1.2124,1.635,0.5499,1.4699,2.6731,-0.6347,-0.3159,0.4978,1.1982,0,0,0.5096,0.6751,1.3249,0.2307,72.6221,0.8903,0.7941,0.9316,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4652,6.9475,2.6358,18.739,-1.1417,-1.3339,16.4245,4.0527,24.969,-0.9093,-0.3098,8.3534,2.8902,17.8028,-0.5231,4.1437,16.6469,4.0801,14.3887,0.0098,-0.3487,-1.5016,0.1123,4.3061,-0.3219,-0.0748,0.6504,0.912,0.646,1.4022,0.9933,0.7084,0.423,0.8317,0.4173,1.9662,0.9866,0.5018,0.8401,1.6338,-70.2263,1.9449,-83.5972,-42.9834,0.6691,0.7486,0.6021,1.1188,0.9,0.8044,0.7505,1.0526,1.3023,1.4025,1.7353,1.2373,0.0076,6.3381,-0.6881,0.1462,0.468,0.4256,-0.4077,0.0976,20.856,41.9559,6.4773,25.9796,0.3651,-10.1987,196.7678,14.0274,59.2773,-0.4381,-35.6587,72.2445,8.4997,39.5996,?,-2.045,-0.5849,0.286,0.4618,0.7621,1.6503,0.2132,0.5807,2.7236,-0.8273,-0.3773,0.456,0.9927,0,0,0.4383,0.6561,1.4969,0.2228,72.3476,0.4692,0.527,0.963,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1546,6.6032,2.5697,17.5662,-1.1862,-0.9417,6.2515,2.5003,19.384,-0.5003,0.2499,10.316,3.2118,33.4142,-0.2128,3.7143,10.3477,3.2168,30.3176,0.0044,-0.1641,0.6186,0.0416,-3.7689,-0.2535,0.0673,1.0278,0.8001,0.7988,0.7785,0.7773,0.9985,1.0563,0.6401,0.6381,0.606,0.6041,0.9969,1.4745,1.6259,-70.7418,1.1027,-47.9765,-43.5085,0.6219,0.2916,0.2639,0.4689,0.4243,0.9048,0.9062,0.5257,0.5794,0.5801,0.6394,1.1021,0.0052,5.5241,-0.4625,-0.1129,-0.1267,0.5255,0.1405,0.6028,16.4778,71.6402,8.4641,33.0597,0.1689,-3.9219,146.4568,12.1019,50.5783,-0.4121,-38.4522,93.9404,9.6923,45.1187,?,-4.2015,-0.4285,0.102,0.6994,0.8733,1.2486,0.4892,0.7626,1.559,-0.4553,-0.1489,0.3271,1.1106,0,0,0.6536,0.7327,1.121,0.2211,65.1167,0.624,0.9073,0.7626,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0124,4.483,2.1173,13.655,-0.5504,-1.5574,6.6599,2.5807,15.9694,-1.4181,0.0894,9.539,3.0885,25.4014,-0.4219,3.8529,8.2709,2.8759,17.955,0.0112,-0.0079,0.1384,0.0032,-17.415,-0.4042,0.0232,0.8204,0.6855,0.7362,0.8356,0.8973,1.0739,0.6731,0.47,0.542,0.6982,0.8052,1.1533,0.5176,0.6432,-23.7483,1.2426,-45.8805,-36.9226,1.3336,0.493,0.485,0.3697,0.3637,0.9838,0.8551,0.5376,0.7605,0.6287,0.8894,1.4147,0.0083,5.7857,0.2685,-0.2971,0.0119,0.1115,-0.3296,0.4104,-24.5942,100.897,10.0447,39.7186,?,-16.2613,230.8775,15.1947,49.7391,-2.2509,-25.5336,18.9667,4.3551,32.6385,?,1.5124,0.9632,0.6369,0.6611,2.3064,3.489,0.437,5.3197,12.1728,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.2064,68.7698,-0.7999,-0.326,-0.1794,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.5086,1.476,1.2149,8.313,-1.21,-0.8672,3.195,1.7874,12.1539,-1.9689,0.1179,4.4332,2.1055,12.7791,-0.6256,2.5036,3.8611,1.965,8.4429,0.0111,0.5864,-4.3144,-0.2031,-7.3569,-0.3464,0.0471,0.6797,0.577,0.6183,0.8489,0.9097,1.0715,0.462,0.3329,0.3823,0.7207,0.8275,1.1482,0.5647,0.9254,-47.9216,1.6389,-84.8639,-51.7825,0.9188,0.4785,0.4406,0.5208,0.4795,0.9207,0.684,0.6505,0.9846,0.9511,1.4395,1.5136,0.0052,3.8008,0.1763,-0.2198,-0.1966,-0.1105,-0.4585,0.2814,-20.537,111.5238,10.5605,38.4598,?,-17.8526,269.3106,16.4107,47.3984,-1.9368,-27.3169,6.5199,2.5534,29.9393,?,1.1504,0.7518,0.6535,0.6435,4.1359,6.427,0.4141,17.1053,41.3062,1.2304,1.2846,1.0441,0,1,0,0.8114,1.2846,1.5832,0.1967,69.6503,-0.8857,-0.7924,0.5243,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1819,0.0119,0.1089,0.513,-0.2686,0.0844,0.0419,0.2046,1.1634,-0.6408,0.0575,0.0153,0.1238,0.7008,-0.5814,0.3039,0.0202,0.1421,0.6452,0.103,2.1546,3.1606,0.5983,1.4669,0.2777,0.1893,0.5323,0.8793,0.7666,1.6519,1.4401,0.8718,0.2834,0.7732,0.5877,2.7287,2.074,0.7601,0.2391,0.4216,-1.4657,1.7634,-6.1304,-3.4765,0.5703,0.9125,0.5621,1.5999,0.9857,0.6161,0.441,0.732,0.7951,1.66,1.8031,1.0862,0.0011,0.4648,-0.0557,0.6604,0.632,0.1644,0.4377,0.5967,-46.2456,0.0597,0.2444,46.8597,?,-0.2101,0.6445,0.8028,2.8793,-1.5261,-7.9768,0.1271,0.3565,8.8791,?,220.1022,5.7975,0.0263,0.3044,0.6855,2.2517,0.0927,0.4699,5.0703,26.9386,5.2775,0.1959,0,1,0,16.2745,5.2775,0.3243,0.2407,54.9801,0.2289,0.0651,-0.0364,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1761,0.0133,0.1152,0.6756,-0.2858,-0.0938,0.0775,0.2785,1.3942,-1.0945,-0.022,0.0249,0.1578,0.9806,-0.9114,0.3633,0.024,0.1549,0.7279,0.0687,-1.8777,-8.0168,0.4846,4.2694,-0.2581,-0.0605,0.4136,0.7299,0.7437,1.7647,1.7981,1.0189,0.1711,0.5328,0.5532,3.114,3.2332,1.0383,0.2061,0.3211,-2.7963,1.5582,-13.568,-8.7077,0.7894,1.0242,0.6723,1.2974,0.8516,0.6564,0.4846,0.689,0.9281,1.4218,1.9153,1.3471,0.001,0.5441,-0.0789,0.2905,0.3348,0.3331,-0.2076,0.045,-46.3623,0.0514,0.2267,46.7987,?,-1.5167,5.8156,2.4116,9.5978,-7.8967,-7.251,0.9781,0.989,8.5785,?,30.5677,6.3939,0.2092,0.094,0.2292,2.4384,0.0088,0.0525,5.9458,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.2433,55.3821,-0.4337,0.0474,-0.5933,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2388,0.0195,0.1395,0.8509,-0.3064,0.1023,0.1136,0.3371,2.4279,-0.782,0.0789,0.0503,0.2242,1.6693,-0.8641,0.45,0.0545,0.2335,1.3381,0.0698,2.3346,3.027,0.5305,1.2966,0.2273,0.1753,0.4138,0.6222,0.5974,1.5036,1.4435,0.9601,0.1713,0.3872,0.3569,2.2607,2.0838,0.9217,0.1873,0.2579,-1.9863,1.3769,-10.6044,-7.7015,0.4781,0.7274,0.4528,1.5214,0.9471,0.6225,0.3505,0.5098,0.6359,1.4544,1.8145,1.2475,0.0015,0.6748,-0.2656,0.567,0.3684,-0.0448,0.1076,0.3852,-45.9517,0.0473,0.2176,46.4996,?,-1.3231,1.4888,1.2202,4.7379,-7.796,-8.656,0.1558,0.3947,9.6588,?,34.7298,5.3087,0.1529,0.1783,0.5514,3.0916,0.0318,0.304,9.5582,11.0734,4.8142,0.4348,0,1,0,9.8145,4.8142,0.4905,0.2658,55.9933,-0.1369,-0.2303,0.0637,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0029,2.8873,1.6992,18.3411,-1.2259,-0.1,6.2735,2.5047,15.5343,-0.9449,-0.109,2.9662,1.7223,13.7646,-0.9822,2.6646,5.0486,2.2469,11.0191,0.0071,-0.0292,-0.0268,0.0011,0.9179,-0.0375,-0.0409,0.6784,0.9866,0.7562,1.4543,1.1147,0.7665,0.4602,0.9734,0.5719,2.115,1.2426,0.5875,1.3384,1.481,-128.4725,1.1066,-95.9894,-86.7462,1.0316,1.1866,0.7425,1.1502,0.7197,0.6257,1.1807,1.3325,1.6645,1.1286,1.4098,1.2492,0.0008,3.8934,0.0415,0.1128,-0.2804,0.4063,-0.0787,-0.0117,3.3499,134.4242,11.5941,31.6772,-1.5757,-25.4942,63.609,7.9755,47.1588,?,-110.848,8.1611,2.8568,114.8987,?,-0.1314,-0.0302,0.23,1.4537,4.0585,2.7918,2.1133,16.4713,7.7941,0.4109,0.1687,0.4104,0,0,1,0.6717,0.2757,0.4104,0.5866,147.7426,0.9413,-0.6892,-0.86,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0117,2.0883,1.4451,11.3673,-1.6493,-0.3298,5.904,2.4298,15.2605,-1.6726,-0.1093,2.1065,1.4514,8.9985,-1.2632,2.27,5.0667,2.2509,10.0082,0.003,0.0353,0.1066,-0.0051,3.0171,-0.1453,-0.0481,0.5947,0.9957,0.642,1.6742,1.0795,0.6448,0.3537,0.9914,0.4122,2.8028,1.1653,0.4157,0.741,1.409,-236.325,1.9016,-318.9419,-167.7271,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.1358,1.6959,1.5248,0.8991,0.0018,3.4829,0.3311,0.6313,-0.1736,0.3609,-0.3208,-0.3175,7.6801,61.0139,7.8111,27.5986,-1.2886,-24.3971,19.9097,4.462,45.2393,?,-111.7193,2.3335,1.5276,114.119,?,-0.3148,-0.0687,0.2184,1.7506,5.1134,2.921,3.0645,26.1466,8.532,0.3435,0.1362,0.3964,0,0,1,0.6101,0.2418,0.3964,0.5938,146.6177,0.9581,-0.4073,-0.6018,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0335,2.5079,1.5836,12.901,-2.294,-0.148,5.0433,2.2457,15.0252,-0.7797,-0.0506,3.9109,1.9776,10.4388,-0.7894,2.4505,5.4826,2.3415,10.3887,0.0069,0.2267,0.6623,-0.0137,2.9216,-0.0604,-0.0207,0.7052,0.8008,0.6763,1.1356,0.9591,0.8446,0.4973,0.6413,0.4574,1.2895,0.9199,0.7133,1.3648,1.951,-125.3587,1.4295,-91.8495,-64.2535,0.4639,0.6713,0.3744,1.4472,0.8071,0.5577,0.8586,1.2359,1.2418,1.4394,1.4463,1.0048,0.0008,3.6558,0.0641,0.2869,-0.1632,0.2313,0.0722,0.0585,5.5465,98.6655,9.9331,28.7994,-1.2967,-29.73,75.2079,8.6722,51.4786,?,-109.7331,12.5542,3.5432,111.7798,?,-0.1866,-0.0505,0.2709,1.1454,2.8034,2.4476,1.3119,7.8592,5.9907,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.5807,150.3799,0.9645,-0.9096,-0.9307,?,?,?,?,?,TASCA_GIACCA_ALTA
