@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.10752326,0.5263092,0.7254717,4.8048515,-1.8897442,-0.58471483,1.2752765,1.1292814,6.5357924,-5.113661,0.4864803,1.4341563,1.1975627,4.843222,-0.2337769,0.18389009,-0.22102286,-1.2019291,0.64241886,0.60579014,0.9429831,0.41270202,0.36698174,0.88921726,0.5747709,3.4239252,5.9570255,1.5553342,0.4235677,0.27233228,0.73515975,0.99207747,1.3494719,0.0038409496,2.0675626,0.33666444,-0.32883143,-0.3814331,TASCA_DESTRA_DAVANTI_PANTALONI
-0.15167075,0.47109315,0.68636227,3.489593,-1.1287392,-0.49208182,0.8131168,0.9017299,4.477636,-3.031671,0.5946801,1.0002277,1.0001138,3.6057703,-0.26184267,0.30822262,-0.25504598,-0.8274732,0.76116174,0.6862841,0.90162724,0.57936716,0.47098592,0.8129317,0.5495411,2.4729347,4.4999995,1.4760077,0.57366645,0.38866088,0.7793383,0.9677802,1.2417973,0.0039331694,2.0574849,0.39505616,-0.46557274,-0.44631752,TASCA_DESTRA_DAVANTI_PANTALONI
0.013104298,0.69784546,0.83537143,5.2930107,-1.2874256,-0.3969122,0.6759697,0.8221738,4.324154,-3.0168326,-0.008543078,0.576863,0.759515,3.922328,-0.82811743,-0.03301561,-1.5339084,46.46009,1.0160521,1.0998749,1.0824984,1.032362,1.2097248,1.1718029,0.9172957,1.6766647,1.8278345,2.149505,1.0784898,0.50173867,1.224057,1.3494564,1.1024457,0.0019861017,1.8259822,0.023483826,0.18100812,-0.3366871,TASCA_DESTRA_DAVANTI_PANTALONI
0.14671396,0.9293077,0.96400607,6.5848217,-0.54992485,-0.2652691,0.77946585,0.88287365,4.8858566,-1.9365797,-0.15197457,0.28918958,0.5377635,2.9502728,-1.1829658,-0.55307597,-0.9653849,1.7454834,1.0918958,1.7926209,1.6417508,1.1922365,3.2134895,2.6953456,0.7251075,1.4613333,2.0153332,2.5534918,3.1435337,1.2310725,1.3477312,2.2319365,1.6560694,0.001695501,1.7814782,-0.22220577,-0.18159841,0.17358471,TASCA_DESTRA_DAVANTI_PANTALONI
-0.20744137,0.48110405,0.6936166,3.4363005,-1.6513162,-0.27112055,0.72778964,0.8531059,4.9370165,-2.4336555,0.5758944,1.9079305,1.3812785,4.974322,-0.13801523,0.765126,-0.3602073,-0.47078168,0.81304866,0.50215554,0.61762047,0.66104823,0.25216016,0.381455,0.6116358,3.5477014,5.8003497,0.90140873,0.29651305,0.32894406,0.69602776,0.6908078,0.9925004,0.0033473596,1.9489604,0.47542307,-0.6355479,-0.49542466,TASCA_DESTRA_DAVANTI_PANTALONI
-0.20601846,0.42223263,0.6497943,2.9385486,-1.7625253,-0.40661144,0.9691317,0.98444486,4.512809,-1.7193327,0.55572855,0.93225443,0.96553326,4.089666,-0.33136716,0.5066716,-0.3707178,-0.73167276,0.66006166,0.6729901,1.0195867,0.43568137,0.45291567,1.0395571,0.6570788,1.8418849,2.8031416,0.64097637,0.3462873,0.54024976,0.6511573,0.71853024,1.1034664,0.0035937817,2.0118504,0.5915723,-0.12928167,-0.36519635,TASCA_DESTRA_DAVANTI_PANTALONI
-0.10507717,0.5413591,0.7357711,3.7741747,-1.349702,-0.2690581,0.8750525,0.9354424,5.6809807,-1.2208337,0.7333203,2.0300684,1.4248047,5.4230447,-0.044978514,0.39053708,-0.1432896,-0.36690393,0.78654885,0.5164014,0.6565408,0.618659,0.26667038,0.43104583,0.69419795,9.287657,13.378974,0.6279166,0.30950907,0.49291432,0.66435266,0.6959512,1.047563,0.003940787,1.8102771,-0.62023014,-0.48737139,0.0036547473,TASCA_DESTRA_DAVANTI_PANTALONI
-0.14471136,1.2084954,1.0993159,6.738739,-2.1678956,-0.5725924,1.3783904,1.1740488,5.804138,-2.9824111,0.9050787,2.3491995,1.5327098,6.347809,-0.12097631,0.25273016,-0.15988815,-0.63264376,0.936346,0.7172368,0.76599544,0.87674385,0.51442856,0.58674896,1.0609306,6.7316017,6.3449974,1.4595404,0.37564737,0.25737375,1.1610231,1.0615851,0.914353,0.0055707577,2.6312041,0.36763495,-0.55994123,-0.3757334,TASCA_DESTRA_DAVANTI_PANTALONI
-0.13484922,1.0097908,1.0048834,6.4375305,-2.9326797,-0.6162684,0.89927745,0.9483024,5.848999,-3.86972,0.723257,3.3313239,1.8251915,7.388153,-0.18307498,0.21881573,-0.18644717,-0.85207385,1.0596656,0.5505633,0.51956326,1.1228913,0.30311996,0.26994598,1.0328524,4.19897,4.065411,1.362866,0.2621242,0.19233307,1.1006209,0.8713315,0.7916727,0.0051049194,2.479896,0.41080588,-0.26039523,-0.3642543,TASCA_DESTRA_DAVANTI_PANTALONI
-0.14284399,1.3160933,1.1472111,6.739807,-2.1244695,-0.5369628,1.4466307,1.2027596,6.3542175,-1.9399555,1.0019315,2.0645792,1.4368644,5.526428,-0.13873744,0.26602215,-0.14256862,-0.53592765,0.95381576,0.7984129,0.8370725,0.9097645,0.6374632,0.7006903,1.0929708,6.8062367,6.227281,0.99804443,0.44447798,0.4453489,1.0606824,1.2195593,1.1497874,0.005998365,2.7381601,0.17959414,-0.5123032,-0.24229784,TASCA_DESTRA_DAVANTI_PANTALONI
