@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0279,3.0938,1.7589,13.1346,-2.9292,0.0639,10.3442,3.2162,22.2273,-1.0841,-0.0662,5.387,2.321,14.8225,-0.9728,3.2602,8.2056,2.8645,13.2717,0.0352,-0.4363,0.4218,-0.0086,-0.9667,0.0196,-0.0203,0.5469,0.7578,0.614,1.3857,1.1228,0.8103,0.2991,0.5743,0.377,1.9202,1.2606,0.6565,0.8469,1.3397,-20.2027,1.5818,-23.855,-15.0806,0.3134,0.4449,0.243,1.4195,0.7753,0.5462,0.5909,0.8861,0.9897,1.4996,1.6748,1.1169,0.001,5.0093,-0.0058,-0.2141,-0.2792,-0.9439,-0.0472,0.0864,-2.9353,2.53,1.5906,4.8889,?,-8.942,0.333,0.577,9.7133,?,2.1076,0.2782,0.5274,1.7327,0.4178,0.3283,-1.3927,-4.2427,2.7565,3.0158,1.0941,7.598,9.0952,1.197,0.5033,-3.9313,-7.8107,1,0,0,0.5033,2.8216,5.606,0.1005,13.9849,-0.9631,-0.675,0.7778,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
0.2341,0.8352,0.9139,4.3048,-0.5969,-0.1456,2.3146,1.5214,9.7416,-1.6497,0.1224,0.9154,0.9568,4.6601,-0.7718,1.7066,1.2438,1.1153,5.845,0.0539,-1.6085,1.9129,0.1372,-1.1893,-0.0853,0.0717,0.6007,0.9552,0.8194,1.5901,1.3642,0.8579,0.3608,0.9123,0.6715,2.5285,1.8609,0.736,0.2653,0.7927,-4.8327,2.9879,-18.2155,-6.0965,0.7332,1.0249,0.4363,1.3978,0.5951,0.4257,0.4419,0.9238,0.7365,2.0904,1.6666,0.7973,0.0031,2.6114,-0.4485,0.2851,0.2512,-0.73,-0.2907,0.1258,-0.9457,1.3407,1.1579,4.5629,-1.6582,-9.2044,0.0522,0.2285,9.5055,?,3.0014,0.1663,0.4077,1.4538,0.6084,0.1027,-0.3151,-3.0667,5.0681,2.8397,0.5603,25.6858,8.0642,0.314,0.2994,-1.2602,-4.2085,0,0.4624,0,0.48,3.1387,6.5384,0.1013,13.4913,-0.3975,0.0228,0.8377,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.0209,7.0062,2.6469,9.7367,-1.1154,-1.9154,14.8483,3.8534,14.2365,-1.3977,0.5277,6.0057,2.4507,8.1431,-0.7577,5.3167,3.5408,1.8817,7.2119,0.2385,0.0109,-0.0396,-0.0039,-3.6297,-0.3603,0.0993,0.6869,1.0801,1.4067,1.5724,2.0478,1.3024,0.4719,1.1666,1.9787,2.4724,4.1935,1.6961,0.6186,1.4625,-2.2725,2.3642,-3.6736,-1.5539,0.7752,0.9935,0.486,1.2816,0.6269,0.4892,0.6839,1.1957,1.3501,1.7483,1.974,1.1291,0.0199,8.3293,-0.2534,-0.3614,-0.2595,-0.582,-0.4491,0.6672,4.7123,13.1644,3.6283,10.9322,-0.1242,-4.3325,26.205,5.1191,13.4067,-2.6877,-0.0306,15.8444,3.9805,13.4099,-0.6039,-1.0877,-154.2172,141.7878,0.7088,0.9115,1.286,0.5024,0.8309,1.6539,0.1236,0.2392,1.9353,2.6749,1.1631,0.4348,0.8154,0.8152,0.9998,0.0634,13.9327,0.7531,-0.2121,0.454,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.5305,36.7563,6.0627,26.5204,-1.4607,-2.6327,78.9831,8.8872,37.9026,-2.1662,-0.1315,47.876,6.9192,29.4262,-1.0249,11.0993,47.6517,6.903,28.8547,0.0462,0.2015,4.0338,-0.0478,20.0197,-0.2372,-0.0118,0.6822,0.8762,0.8783,1.2844,1.2874,1.0024,0.4654,0.7677,0.7714,1.6497,1.6575,1.0047,0.6071,1.057,-11.2763,1.7411,-18.5744,-10.6681,0.9003,0.7416,0.3563,0.8237,0.3957,0.4804,0.6997,0.9013,0.9191,1.2881,1.3136,1.0198,0.0292,17.4231,0.8855,0.1219,-0.3857,0.3552,-0.5411,0.0614,3.1656,12.2182,3.4955,9.317,-0.0521,1.3667,20.9484,4.5769,12.7375,-1.4034,6.8323,4.4345,2.1058,5.6761,0.3427,2.3163,0.4633,0.2,0.7637,1.6599,2.1735,0.5833,2.7553,4.724,0.062,-0.1559,-2.5129,1.671,1.0254,0.6137,0.7315,1.6414,2.244,0.0789,14.7061,-0.808,-0.9335,0.9285,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
0.2519,0.8647,0.9299,4.7543,-0.93,-0.6663,2.4026,1.55,8.0765,-1.0579,-0.2241,5.2041,2.2812,11.7392,-0.4618,2.4889,2.8345,1.6836,7.9941,0.0207,-0.3781,-1.1239,0.1012,2.9727,-0.2677,-0.0901,0.5999,0.4076,0.5523,0.6795,0.9207,1.355,0.3599,0.1662,0.3051,0.4617,0.8476,1.836,0.5518,0.6178,-13.5787,1.1196,-24.6083,-21.9793,0.6277,0.3067,0.3018,0.4887,0.4808,0.9838,0.5887,0.405,0.5947,0.688,1.0103,1.4685,0.0079,3.6714,-0.6995,0.0408,0.1391,0.0783,-0.1255,0.4119,3.349,11.9165,3.452,9.9616,-0.0895,2.2075,5.909,2.4308,7.2971,-0.589,7.7721,1.7509,1.3232,5.8304,0.3544,1.5171,0.4309,0.284,1.4201,2.6088,1.8371,2.0167,6.806,3.3749,0.3024,-0.2555,-0.8449,1.9911,1.0124,0.5085,1.3651,1.7086,1.2516,0.0921,14.5335,-0.7801,-0.8745,0.6157,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0313,0.0149,0.1222,0.5406,-0.7371,-0.2161,0.0231,0.152,0.7624,-2.7748,0.0139,0.0156,0.1251,0.6883,-0.8741,0.3007,0.0111,0.1054,0.5029,0.1275,-0.1446,2.2515,0.1039,-15.5658,-0.7187,0.0462,0.8042,0.9772,1.1598,1.215,1.4421,1.1869,0.6468,0.9549,1.3451,1.4763,2.0797,1.4087,0.4093,0.7146,-3.1214,1.7459,-7.6261,-4.3681,1.5408,0.8474,0.5399,0.55,0.3504,0.6371,0.7091,0.7855,1.0749,1.1078,1.516,1.3686,0.0022,0.432,-0.0721,-0.273,0.1748,0.1135,-0.6708,0.0356,7.8878,0.0027,0.0521,0.2077,0.974,5.516,0.0059,0.0768,0.2882,0.9492,-1.8756,0.0003,0.0162,1.9106,?,1.43,-4.2055,-2.9409,0.6787,3.2243,4.7508,0.4606,10.3961,22.5705,1.4442,-4.0695,-2.8179,1.4074,0,0,0.7207,0.1087,0.1509,0.1001,15.2794,-0.997,-0.377,0.4372,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1389,1.3102,1.1446,4.8445,-1.4624,-0.4565,3.2063,1.7906,11.8251,-0.7792,0.0047,7.4403,2.7277,13.7109,-0.4085,2.9513,3.4744,1.864,11.6523,0.0214,-0.3042,29.4287,0.0471,-96.7455,-0.1547,0.0016,0.6392,0.4196,0.6141,0.6565,0.9606,1.4634,0.4086,0.1761,0.3771,0.4309,0.9228,2.1414,0.5556,0.7236,-11.276,1.3024,-20.2968,-15.5836,0.296,0.2021,0.1652,0.6827,0.5582,0.8175,0.4097,0.3533,0.4158,0.8625,1.0148,1.1767,0.0052,4.3358,-0.4007,0.1559,-0.1029,0.2325,0.291,0.5842,3.8654,10.0038,3.1629,9.6633,-0.0512,1.5687,3.5742,1.8906,6.0984,-0.5449,7.9022,2.7131,1.6471,6.0843,0.3497,2.4641,0.4892,0.1985,1.673,1.9202,1.1478,2.7989,3.6873,1.3174,0.2188,-0.1438,-0.6573,2.3287,0.9825,0.4219,1.5846,1.5882,1.0023,0.0971,14.0342,-0.7924,-0.8597,0.5379,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1245,7.796,2.7921,16.8308,-0.6688,-4.2421,43.958,6.6301,21.7349,-50.7672,-0.35,68.7229,8.2899,41.9203,-0.8109,7.1115,88.0372,9.3828,28.1605,0.0026,0.0293,0.3557,-0.0175,12.1218,-0.5965,-0.0492,0.4211,0.3368,0.2976,0.7998,0.7066,0.8835,0.1774,0.1134,0.0886,0.6396,0.4993,0.7806,0.3164,0.3593,-90.3755,1.1355,-285.5988,-251.5182,24.0219,0.4357,0.3572,0.0181,0.0149,0.8199,0.7744,0.4015,0.5977,0.5185,0.7718,1.4886,0.0458,10.5593,-0.2435,0.0782,0.2664,0.5339,-0.897,-0.1418,3.4185,13.2841,3.6447,9.0423,-0.2433,6.0139,3.772,1.9422,6.2023,0.3483,3.0435,21.9824,4.6885,10.4604,-0.1347,0.5684,1.1232,1.976,1.8766,0.7774,0.4142,3.5217,0.6043,0.1716,-0.5338,1.4251,-2.6696,0.7642,0.7889,1.0323,1.4579,0.8644,0.5929,0.0813,14.0907,0.5554,-0.9498,-0.7864,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1152,0.0161,0.1267,0.5744,-3.2017,-0.0819,0.008,0.0893,0.4827,-1.5465,-0.0174,0.0057,0.0758,0.4944,-2.1526,0.1964,0.0115,0.107,0.4967,0.0328,1.407,6.6111,-0.5862,4.6988,-0.4167,-0.0887,1.4193,1.6723,1.1842,1.1783,0.8344,0.7081,2.0144,2.7967,1.4024,1.3883,0.6962,0.5015,1.4932,1.2965,-25.9757,0.8683,-17.3959,-20.0351,0.7212,0.8717,0.2662,1.2086,0.3691,0.3054,1.1901,1.1618,1.1564,0.9762,0.9717,0.9954,0.0015,0.2948,0.5052,-0.054,-0.7521,0.7991,-0.6356,-0.2862,7.4335,0.0017,0.0418,0.1257,0.9832,6.3693,0.0024,0.0495,0.1506,0.9767,-0.5832,0.0011,0.0331,0.6321,?,1.1671,-12.7464,-10.9216,0.8441,1.2612,1.4942,0.7124,1.5905,2.2325,1.1697,-11.6583,-9.9671,1.1619,0,0,0.8351,0.1989,0.2382,0.1043,14.386,-1.0029,-0.266,0.3188,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0274,1.3862,1.1774,15.5062,-0.7964,-0.1078,0.6581,0.8112,5.6403,-1.6361,0.1509,0.3906,0.625,3.7365,-1.1031,0.9197,1.6241,1.2744,9.3423,0.0065,-0.2539,0.1814,0.0298,-0.7145,-0.1172,0.164,1.4514,1.8839,0.9239,1.298,0.6365,0.4904,2.1065,3.5492,0.8535,1.6849,0.4052,0.2405,1.9637,3.5075,-113.2678,1.7862,-57.6822,-32.2928,4.0344,4.8584,0.918,1.2043,0.2275,0.189,2.7492,4.1499,1.6598,1.5095,0.6037,0.4,0.002,1.3337,-0.427,-0.2644,0.2145,-0.6187,-0.2726,0.0011,-1.4934,0.0166,0.1288,2.0064,?,-9.669,0.0004,0.0191,9.6905,?,0.6481,0.0143,0.1194,0.3561,0.554,0.1545,-2.3043,-14.9191,6.7414,1.0792,0.1601,45.4461,1.1646,0.0256,0.207,-4.5371,-21.9134,1,0,0,0.207,5.6347,27.2146,0.1032,11.8105,-0.9398,0.5327,-0.2076,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5133,4.5747,2.1389,8.6582,-0.5559,-0.8383,24.0827,4.9074,17.1922,-0.5831,0.0436,16.4034,4.0501,16.0907,-0.6688,6.38,5.3247,2.3075,12.5277,0.0582,-0.6123,11.7821,0.0805,-19.2425,-0.1314,0.0068,0.4358,0.5281,0.9269,1.2117,2.1267,1.7552,0.19,0.2789,0.8591,1.4681,4.5228,3.0806,0.4885,0.4797,-3.9974,0.982,-8.1833,-8.3335,0.5124,0.5771,0.4184,1.1263,0.8164,0.7249,0.5036,0.5381,0.6911,1.0685,1.3723,1.2844,0.0104,9.6422,-0.3516,0.0711,0.1778,0.7901,0.2618,0.4241,-2.3527,13.8185,3.7173,9.712,-10.9689,4.051,13.0691,3.6151,10.6259,-0.5765,6.707,2.341,1.53,4.6972,0.3987,-0.5808,-0.3508,0.604,1.0283,2.4296,2.3628,1.0573,5.9028,5.5827,2.2905,-2.8576,-1.2476,0.1204,0.1039,0.8628,0.914,2.0676,2.2622,0.0861,14.8037,0.9392,0.8466,0.9425,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0658,0.5723,0.7565,6.2662,-0.5739,-0.0156,0.4992,0.7066,4.9668,-0.5156,0.1515,0.3643,0.6036,4.8766,-1.0833,0.8129,0.8027,0.8959,4.1613,0.0055,4.2151,-0.4345,-0.081,-0.1031,-0.0192,0.1864,1.0707,1.2534,0.8444,1.1706,0.7887,0.6737,1.1464,1.571,0.713,1.3704,0.622,0.4539,1.3521,0.901,-99.1353,0.6664,-73.3171,-110.0238,1.215,1.7009,0.9515,1.3999,0.7831,0.5594,1.2616,1.285,1.5058,1.0185,1.1936,1.1719,0.0017,1.2402,0.3009,-0.3855,-0.191,-0.8932,-0.1151,0.1281,0.9793,0.0205,0.1433,0.4946,0.6099,-9.7481,0.0002,0.0134,9.7704,?,0.3864,0.016,0.1265,0.4212,0.1604,-0.1005,2.5345,-25.2289,10.6818,1.1326,0.106,114.1016,1.2828,0.0112,-0.0792,9.6143,-121.4504,0,2.528,0,0.0506,1.1744,23.1988,0.1032,11.1137,0.9695,-0.4782,-0.2485,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7028,4.3989,2.0974,8.5651,-0.8764,-0.4859,7.7161,2.7778,17.7086,-0.4068,-0.3208,4.2709,2.0666,12.6498,-1.3625,3.6074,4.2058,2.0508,12.932,0.0369,-1.4464,-2.1906,0.1948,1.5146,-0.1347,-0.0889,0.755,1.0149,1.0227,1.3441,1.3545,1.0077,0.5701,1.03,1.0459,1.8067,1.8346,1.0155,0.7812,0.5484,-8.0843,0.702,-10.3489,-14.7428,0.3626,0.8525,0.34,2.3508,0.9375,0.3988,0.4837,0.6771,0.6623,1.3999,1.3694,0.9782,0.0095,5.45,-0.4289,-0.1918,0.1395,0.3666,0.0815,-0.0514,-4.3041,3.4096,1.8465,8.3857,?,1.6948,7.993,2.8272,9.6694,-1.314,7.7252,3.6925,1.9216,6.97,0.2396,-2.5396,-0.5572,0.2194,0.6531,0.9609,1.4713,0.4266,0.9234,2.1646,1.5272,-3.8184,-2.5002,0,0,0.4559,0.8672,1.2031,1.3873,0.0938,15.0676,0.9015,0.9057,0.9288,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2087,1.3415,1.1582,4.8031,-1.6283,-4.9364,6.036,2.4568,9.0446,-22.9657,1.8044,4.9635,2.2279,7.3531,-0.3307,5.6974,7.5485,2.7475,9.0593,0.0669,-0.0423,0.1157,0.0366,-2.7357,-0.8664,0.3167,0.4714,0.5199,0.4216,1.1028,0.8942,0.8109,0.2223,0.2703,0.1777,1.2161,0.7996,0.6576,0.3433,1.6284,-4.582,4.743,-13.346,-2.8138,4.8423,0.3307,0.1882,0.0683,0.0389,0.5691,0.5311,0.6532,0.5302,1.23,0.9984,0.8117,0.2391,8.1006,0.0623,-0.3534,-0.1966,-0.7867,-0.9802,0.8729,-2.7185,6.3652,2.5229,7.4766,-25.2192,1.4193,1.354,1.1636,3.8438,-0.4775,7.6677,1.8859,1.3733,4.3457,0.5272,-1.9154,-0.3545,0.1851,2.1682,1.8372,0.8473,4.7012,3.3752,0.7179,5.7893,-1.4841,-0.2563,0.1096,0.031,0.283,1.9451,1.7204,0.8845,0.0949,12.1144,0.9767,0.991,0.993,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6342,1.212,1.1009,4.5949,-0.6422,-1.2212,3.7912,1.9471,8.4712,-1.9908,-0.9189,3.6847,1.9196,8.3791,-1.6411,2.7107,4.078,2.0194,7.4909,0.0339,-0.5193,-0.6901,0.2339,1.3289,-0.4505,-0.339,0.5654,0.5735,0.5452,1.0143,0.9642,0.9506,0.3197,0.3289,0.2972,1.0289,0.9297,0.9036,0.3187,0.3451,-6.8317,1.083,-21.4389,-19.7953,0.9879,0.8819,0.3609,0.8928,0.3653,0.4092,0.5424,0.5484,0.6134,1.011,1.1309,1.1186,0.0165,4.2442,-0.5975,-0.2234,0.3905,0.8027,-0.8318,-0.6717,-2.1783,5.1108,2.2607,6.5294,?,3.3694,7.0304,2.6515,9.0321,-0.8105,8.227,0.3119,0.5585,2.2073,0.745,-0.6465,-0.2648,0.4095,0.8526,4.0481,4.7479,0.727,16.3874,22.5426,1.6148,-1.0124,-0.627,0,0,0.5763,0.7229,2.9581,4.0919,0.0915,14.4652,0.9497,0.8172,0.9489,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.903,3.6562,1.9121,7.3289,-0.2364,-1.9723,4.7543,2.1804,7.7017,-19.9809,-1.6982,6.3409,2.5181,10.9025,-1.5815,3.8326,7.6518,2.7662,9.1306,0.0349,-0.4578,-0.5318,0.2356,1.1614,-0.5146,-0.4431,0.8769,0.7593,0.6912,0.8659,0.7882,0.9103,0.769,0.5766,0.4778,0.7498,0.6213,0.8287,0.1911,0.2098,-4.2467,1.0981,-22.2247,-20.2388,16.1474,1.4035,0.6265,0.0869,0.0388,0.4464,0.9516,0.6722,0.8027,0.7064,0.8435,1.1941,0.0275,5.7052,-0.688,0.4646,0.5644,0.2689,-0.9304,-0.413,-0.9379,5.0141,2.2392,9.6913,-5.0321,4.5932,1.38,1.1747,6.4357,-0.1617,8.2154,0.3672,0.6059,3.0586,0.6419,-0.2042,-0.1142,0.5591,1.9062,3.6954,1.9387,3.6334,13.6562,3.7585,9.0257,-1.4743,-0.1633,0.29,0.1881,0.6485,1.5059,3.1686,2.1041,0.0946,14.1956,0.9271,0.8278,0.913,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3857,7.1176,2.6679,18.9911,-0.461,-0.2347,11.8421,3.4412,22.1887,-1.4842,0.1118,6.0541,2.4605,16.2549,-0.963,4.1874,7.6961,2.7742,15.3963,0.0261,-1.6432,3.4498,0.0921,-2.0994,-0.0561,0.0267,0.7753,1.0843,0.9617,1.3986,1.2404,0.8869,0.601,1.1757,0.9248,1.9561,1.5387,0.7866,0.4521,0.7515,-14.5348,1.6624,-32.153,-19.3414,1.4552,1.5698,0.8222,1.0787,0.565,0.5238,0.8559,1.1683,1.2335,1.365,1.4412,1.0558,0.0047,6.342,-0.2968,0.2875,0.4827,-0.18,-0.2001,-0.1615,-7.381,3.2765,1.8101,9.4035,?,-5.5597,5.1061,2.2597,8.5106,?,1.1171,1.1476,1.0713,3.3932,-0.0713,1.3276,-6.6071,-4.9767,0.8011,1.6897,2.1093,0.6417,2.855,4.4492,1.1049,41.6226,37.6704,1,0,0,1.1049,2.7713,2.5082,0.095,14.069,-0.9981,0.0891,-0.1142,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
