@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0391,1.3622,1.1671,7.6384,-1.6725,-0.0772,0.9477,0.9735,5.3786,-0.7144,-0.1925,0.242,0.4919,2.7081,-1.7144,1.1185,1.3453,1.1599,4.9523,0.0063,-0.5071,-0.2033,0.035,0.4009,-0.069,-0.1721,1.1989,2.3728,1.0063,1.9791,0.8393,0.4241,1.4374,5.63,1.0125,3.9168,0.7044,0.1798,2.1329,2.7948,-152.8532,1.3104,-71.665,-54.6912,0.911,2.8648,0.5735,3.1447,0.6295,0.2002,1.4202,2.8206,1.5424,1.9861,1.0861,0.5468,0.0011,1.6379,-0.5629,0.3901,-0.2471,-0.3435,0.1298,-0.2935,0.6889,0,0.0064,0.031,0.9555,-0.1052,0.0011,0.0329,0.1484,?,0.5759,0.0001,0.0101,0.034,0.9427,-6.5481,1.1962,-0.1827,0.1945,0.6323,3.2508,0.0378,0.3998,10.5679,-4.4804,1.1897,-0.2655,0,1.1737,0,0.2087,0.9115,4.3666,0.0048,1.3699,-0.8379,-0.0381,0.0758,1100,0,0,0,1,DIETRO_PANTALONI
0.2193,2.5719,1.6037,10.3061,-1.358,0.4406,2.5819,1.6068,9.0658,-0.6665,-0.8038,3.7282,1.9309,9.3985,-4.0609,2.3688,4.1592,2.0394,9.1615,0.0109,0.4979,-0.2729,0.0926,-0.5481,0.186,-0.3393,0.9981,0.8306,0.7864,0.8322,0.7879,0.9468,0.9961,0.6898,0.6184,0.6925,0.6208,0.8964,1.637,0.787,-58.8888,0.4808,-35.9736,-74.8225,0.8034,2.3535,0.4719,2.9293,0.5873,0.2005,1.1368,1.0966,1.1249,0.9646,0.9896,1.0259,0.0049,3.4474,0.4137,0.2069,-0.0148,-0.2993,0.4005,-0.6729,0.3567,0.0149,0.1222,0.38,0.4179,0.0217,0.0048,0.0691,0.215,-1.9498,0.2208,0.0055,0.0739,0.2396,0.119,16.4042,1.6153,0.0985,1.7685,1.655,0.9358,3.1275,2.7391,0.8758,-1.9202,8.4332,-4.3918,8.9588,2.4006,0.268,1.7678,1.586,0.8972,0.0022,0.6459,-0.9805,-0.9368,0.9342,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2545,3.2394,1.7998,9.1764,-1.2655,0.4304,2.7027,1.644,7.7516,-0.862,-0.8887,2.4565,1.5673,8.9543,-6.6083,2.5634,2.8672,1.6933,7.7163,0.0123,0.5913,-0.2864,0.0993,-0.4843,0.1679,-0.3467,1.0948,1.1484,1.0629,1.0489,0.9709,0.9256,1.1986,1.3187,1.1298,1.1002,0.9426,0.8567,1.4284,0.6591,-53.2883,0.4614,-37.3067,-80.8528,0.973,3.4417,0.5185,3.5372,0.5329,0.1506,1.1838,1.0248,1.1892,0.8657,1.0046,1.1604,0.0053,3.75,0.4023,0.1829,-0.0623,-0.1958,0.2624,-0.6253,0.3953,0.0155,0.1246,0.3818,0.4362,0.0018,0.0081,0.0902,0.2222,-1.6686,0.2388,0.0076,0.087,0.2903,0.0402,220.8683,1.6556,0.0075,1.381,1.4322,1.037,1.9073,2.0511,1.0754,-2.1257,24.2871,-11.4253,8.1323,2.2386,0.2753,1.7183,1.3151,0.7653,0.0024,0.7185,-0.9489,-0.897,0.9013,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0967,4.5646,2.1365,14.7356,-1.4819,0.1998,2.1342,1.4609,7.5285,-1.0699,-0.7224,4.2721,2.0669,17.1938,-0.8821,2.4729,5.427,2.3296,9.729,0.0046,0.4838,-0.1338,0.0391,-0.2766,0.0808,-0.2921,1.4625,1.0337,0.9171,0.7068,0.6271,0.8872,2.1388,1.0685,0.8411,0.4996,0.3933,0.7872,2.2609,1.0918,-196.3838,0.4829,-86.8599,-179.869,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.857,1.5146,0.4379,0.7738,1.7673,0.0039,3.5816,0.3604,0.1624,-0.1913,-0.1117,0.1535,-0.5325,0.3917,0.0106,0.103,0.3361,0.4908,0.0411,0.005,0.071,0.2075,-1.2969,0.2554,0.0056,0.0747,0.2768,0.0703,9.5301,1.5336,0.1609,1.4504,1.3782,0.9502,2.1037,1.8995,0.9029,-2.7651,15.4753,-5.5967,7.3061,2.2167,0.3034,1.6197,1.2141,0.7496,0.0024,0.7242,-0.9866,-0.9233,0.9266,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2193,2.5719,1.6037,10.3061,-1.358,0.4406,2.5819,1.6068,9.0658,-0.6665,-0.8038,3.7282,1.9309,9.3985,-4.0609,2.3688,4.1592,2.0394,9.1615,0.0109,0.4979,-0.2729,0.0926,-0.5481,0.186,-0.3393,0.9981,0.8306,0.7864,0.8322,0.7879,0.9468,0.9961,0.6898,0.6184,0.6925,0.6208,0.8964,1.637,0.787,-58.8888,0.4808,-35.9736,-74.8225,0.8034,2.3535,0.4719,2.9293,0.5873,0.2005,1.1368,1.0966,1.1249,0.9646,0.9896,1.0259,0.0049,3.4474,0.4137,0.2069,-0.0148,-0.2993,0.4005,-0.6729,0.3567,0.0149,0.1222,0.38,0.4179,0.0217,0.0048,0.0691,0.215,-1.9498,0.2208,0.0055,0.0739,0.2396,0.119,16.4042,1.6153,0.0985,1.7685,1.655,0.9358,3.1275,2.7391,0.8758,-1.9202,8.4332,-4.3918,8.9588,2.4006,0.268,1.7678,1.586,0.8972,0.0022,0.6459,-0.9805,-0.9368,0.9342,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2545,3.2394,1.7998,9.1764,-1.2655,0.4304,2.7027,1.644,7.7516,-0.862,-0.8887,2.4565,1.5673,8.9543,-6.6083,2.5634,2.8672,1.6933,7.7163,0.0123,0.5913,-0.2864,0.0993,-0.4843,0.1679,-0.3467,1.0948,1.1484,1.0629,1.0489,0.9709,0.9256,1.1986,1.3187,1.1298,1.1002,0.9426,0.8567,1.4284,0.6591,-53.2883,0.4614,-37.3067,-80.8528,0.973,3.4417,0.5185,3.5372,0.5329,0.1506,1.1838,1.0248,1.1892,0.8657,1.0046,1.1604,0.0053,3.75,0.4023,0.1829,-0.0623,-0.1958,0.2624,-0.6253,0.3953,0.0155,0.1246,0.3818,0.4362,0.0018,0.0081,0.0902,0.2222,-1.6686,0.2388,0.0076,0.087,0.2903,0.0402,220.8683,1.6556,0.0075,1.381,1.4322,1.037,1.9073,2.0511,1.0754,-2.1257,24.2871,-11.4253,8.1323,2.2386,0.2753,1.7183,1.3151,0.7653,0.0024,0.7185,-0.9489,-0.897,0.9013,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0967,4.5646,2.1365,14.7356,-1.4819,0.1998,2.1342,1.4609,7.5285,-1.0699,-0.7224,4.2721,2.0669,17.1938,-0.8821,2.4729,5.427,2.3296,9.729,0.0046,0.4838,-0.1338,0.0391,-0.2766,0.0808,-0.2921,1.4625,1.0337,0.9171,0.7068,0.6271,0.8872,2.1388,1.0685,0.8411,0.4996,0.3933,0.7872,2.2609,1.0918,-196.3838,0.4829,-86.8599,-179.869,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.857,1.5146,0.4379,0.7738,1.7673,0.0039,3.5816,0.3604,0.1624,-0.1913,-0.1117,0.1535,-0.5325,0.3917,0.0106,0.103,0.3361,0.4908,0.0411,0.005,0.071,0.2075,-1.2969,0.2554,0.0056,0.0747,0.2768,0.0703,9.5301,1.5336,0.1609,1.4504,1.3782,0.9502,2.1037,1.8995,0.9029,-2.7651,15.4753,-5.5967,7.3061,2.2167,0.3034,1.6197,1.2141,0.7496,0.0024,0.7242,-0.9866,-0.9233,0.9266,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.597,9.1276,3.0212,15.291,-1.1017,0.4032,7.305,2.7028,11.1987,-0.817,-1.3833,12.2975,3.5068,20.7139,-2.3753,5.0734,5.4234,2.3288,14.8148,0.0503,-1.4807,0.4316,-0.1177,-0.2915,0.0795,-0.2727,1.1178,0.8615,1.2973,0.7707,1.1606,1.5058,1.2495,0.7422,1.683,0.594,1.3469,2.2675,1.5918,0.5499,-10.2068,0.3454,-6.412,-18.5625,1.1805,1.1856,0.4664,1.0043,0.3951,0.3934,1.3654,0.7382,1.0321,0.5406,0.7559,1.3982,0.0083,7.4988,0.3163,0.041,0.0504,0.3984,-0.0177,-0.6095,0.4252,0.184,0.429,1.6979,-0.9989,-0.1257,0.0295,0.1717,0.7497,-3.6434,-0.6378,0.1307,0.3616,1.5394,-1.6495,-3.3823,-0.6667,0.1971,2.4985,1.1865,0.4749,6.2427,1.4078,0.2255,1.4423,0.8853,0.6138,5.2609,1.462,0.2779,2.2647,1.1029,0.487,0.0041,1.42,0.2607,-0.5732,-0.0147,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.7887,7.1656,2.6769,14.1907,-0.6991,0.4187,2.2727,1.5075,8.1288,-0.6325,-1.1644,6.691,2.5867,22.0165,-2.3772,3.6845,4.7067,2.1695,16.2101,0.0168,-1.8836,0.6774,-0.2141,-0.3596,0.1136,-0.316,1.7757,1.0349,1.2339,0.5828,0.6949,1.1923,3.153,1.0709,1.5224,0.3397,0.4829,1.4216,1.8539,0.3768,-21.0318,0.2032,-11.3446,-55.821,1.6773,1.2811,0.5065,0.7638,0.302,0.3954,1.7457,0.6445,0.8754,0.3692,0.5015,1.3582,0.0076,5.6047,0.1852,0.0527,-0.0498,-0.1875,0.3098,-0.5757,0.4909,0.0325,0.1802,0.6336,0.0762,-0.1493,0.0077,0.0878,0.4423,?,-0.7724,0.0085,0.0921,0.9417,?,-3.2886,-0.6355,0.1932,2.0528,1.9569,0.9533,4.2141,3.8293,0.9087,-0.1181,-0.0555,0.4697,0,0,1,1.4323,0.6728,0.4697,0.0048,1.4125,0.0204,0.9113,-0.3122,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0466,0.0161,0.127,0.7367,-0.9996,-0.0587,0.0166,0.1287,0.5459,-1.5723,-0.0126,0.0097,0.0986,0.724,-1.2997,0.192,0.0113,0.1064,0.4798,0.0266,-0.7931,-3.6864,0.2425,4.6478,-0.3058,-0.0658,0.9869,1.2883,1.1939,1.3053,1.2097,0.9268,0.974,1.6597,1.4255,1.7039,1.4635,0.8589,1.1037,0.9,-28.0496,0.8155,-25.4152,-31.1656,1.7359,1.1702,0.7473,0.6741,0.4305,0.6386,1.3494,1.0175,1.5353,0.754,1.1377,1.5088,0.0004,0.296,-0.4099,-0.4023,0.3728,-0.1587,-0.5207,-0.1028,0.3455,0,0.0039,0.012,0.9659,-0.607,0,0.0026,0.6107,?,-0.1284,0.0001,0.0109,0.1538,?,-0.5692,-2.6914,4.7281,1.4889,0.3591,0.2412,2.2169,0.1289,0.0582,-0.5582,-2.2157,3.9695,0,0,1,0.0197,0.0782,3.9695,0.0037,1.0809,0.9786,0.696,0.7774,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0323,0.0297,0.1722,0.9909,-1.1329,0.0458,0.0251,0.1583,0.7845,-0.5587,0.0426,0.0319,0.1785,0.8714,-1.1237,0.269,0.0192,0.1385,0.752,0.0259,-0.7053,-0.7584,-0.1202,1.0752,0.1704,0.1585,1.0877,0.9647,1.2431,0.8869,1.1428,1.2885,1.1832,0.9306,1.5452,0.7866,1.306,1.6603,1.872,1.1416,-26.3091,0.6098,-14.0541,-23.0456,0.9231,1.1323,0.6018,1.2266,0.6519,0.5315,1.2632,1.1372,1.3177,0.9003,1.0431,1.1587,0.0004,0.4075,-0.053,-0.2449,-0.0724,-0.4709,0.4858,-0.1794,0.377,0.0001,0.0111,0.0289,0.9262,-0.611,0,0.0016,0.6134,?,-0.0908,0.0005,0.0234,0.1249,?,-0.617,-4.1514,6.728,7.0859,0.4746,0.067,50.2094,0.2253,0.0045,-0.5911,-2.904,4.9125,0,0,1,0.0471,0.2315,4.9125,0.0039,1.0789,-0.041,0.9655,0.0801,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.7433,4.0396,2.0099,11.3511,-3.6519,-0.167,2.7336,1.6534,9.8266,-1.312,-0.318,1.1841,1.0882,8.7112,-2.1562,1.8105,5.3607,2.3153,10.5621,0.0018,4.45,2.337,-0.4105,0.5252,-0.0923,-0.1757,1.2156,1.847,0.8681,1.5194,0.7141,0.47,1.4778,3.4116,0.7536,2.3086,0.5099,0.2209,1.598,1.4973,-476.1199,0.937,-297.9511,-317.9753,0.5741,0.8841,0.2306,1.5399,0.4017,0.2609,1.1551,1.303,1.0747,1.128,0.9304,0.8248,0.0043,2.6876,0.212,0.5916,-0.756,-0.1545,-0.0017,-0.65,0.1326,0.0002,0.0135,0.0613,0.5755,0.0951,0.0125,0.1118,0.4116,0.0969,0.1785,0.0168,0.1298,0.6277,-1.6506,1.395,0.7432,0.5328,0.1204,0.1038,0.8614,0.0145,0.0108,0.742,1.8808,-0.2124,-0.1129,0.3166,0.6093,1.9244,0.1488,0.0976,0.6557,0.0013,0.4414,-0.664,0.4924,-0.9717,1100,0,0,0,1,TASCA_GIACCA_BASSA
