@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0049,0.0133,0.1153,0.4632,-0.9993,0.0696,0.0198,0.1407,0.6472,-0.6209,-0.029,0.006,0.0778,0.3858,-2.3131,0.186,0.0103,0.1012,0.4339,0.0768,-0.0702,0.1686,-0.0263,-2.401,0.3744,-0.1559,0.8199,1.483,1.1391,1.8088,1.3894,0.7681,0.6722,2.1992,1.2976,3.2716,1.9304,0.59,0.9338,0.8595,-6.4137,0.9205,-6.8683,-7.4618,0.5802,1.9896,0.493,3.429,0.8496,0.2478,0.7157,1.2006,1.0676,1.6776,1.4918,0.8892,0.0016,0.2755,-0.1696,-0.0754,-0.0606,-0.5551,0.6704,-0.4799,8.9167,0.0001,0.0085,0.0297,0.9967,4.0812,0.0003,0.0182,0.0638,0.9845,-0.0666,0.0012,0.0342,0.1227,?,2.1848,-133.8685,-61.2722,0.4642,0.2474,0.533,0.2155,0.0612,0.2841,2.1987,-72.5414,-32.9934,2.1718,0,0,0.4658,0.2423,0.5201,0.2043,13.0646,-0.9874,0.5072,-0.4886,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3186,4.5987,2.1445,10.273,-1.4543,1.018,2.8541,1.6894,6.6951,-0.2265,-3.1051,4.1901,2.047,9.0955,-7.0295,4.2203,4.6118,2.1475,8.6701,0.102,-0.313,0.1026,-0.0755,-0.3278,0.2412,-0.7358,1.2694,1.0476,0.9986,0.8253,0.7867,0.9532,1.6113,1.0975,0.9972,0.6812,0.6189,0.9086,4.9227,0.7645,-6.1803,0.1553,-1.2555,-8.0844,0.7668,3.6952,0.4335,4.8188,0.5654,0.1173,1.5344,1.1295,1.1849,0.7361,0.7722,1.0491,0.067,6.0234,0.0421,-0.0686,-0.1501,-0.7027,0.8121,-0.7937,2.5383,0.3903,0.6247,2.3632,0.3925,8.5882,0.2438,0.4937,1.2843,0.861,3.6211,2.211,1.4869,4.1218,0.1913,0.2956,0.701,2.3717,1.2653,0.4201,0.332,1.601,0.1765,0.1103,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.1971,14.7476,0.0792,-0.5384,-0.8808,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.5807,5.2236,2.2855,9.5228,-1.1855,1.3267,1.781,1.3345,5.8508,-0.3835,-2.8436,2.4837,1.576,6.8244,-2.9851,4.3247,0.9693,0.9845,3.4637,0.3884,-0.4377,0.2042,-0.1343,-0.4665,0.3068,-0.6575,1.7126,1.4502,2.3215,0.8468,1.3555,1.6008,2.933,2.1031,5.3893,0.7171,1.8375,2.5625,3.185,1.0105,-2.3486,0.3173,-0.7374,-2.3243,1.0303,2.5444,0.7694,2.4695,0.7468,0.3024,1.6276,1.3954,2.7493,0.8573,1.6892,1.9703,0.0651,6.4374,0.0386,-0.0073,-0.105,-0.1619,0.4305,-0.3873,3.0962,0.3408,0.5838,1.8101,0.5241,8.7613,0.2018,0.4492,1.7147,0.8152,2.687,2.0485,1.4312,4.6226,0.0994,0.3534,1.1523,3.2606,1.2997,0.4079,0.3138,1.6891,0.1664,0.0985,0.2635,3.9062,14.8249,0.4099,0.741,1.8079,1.0557,0.3916,0.3709,0.1974,14.5445,0.0193,-0.4963,-0.8565,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.8768,10.1938,3.1928,14.7356,-1.4819,0.2723,1.8714,1.368,6.533,-1.4732,-3.0913,8.0912,2.8445,17.1938,-0.8821,4.9777,5.7779,2.4037,9.034,0.0757,-3.2203,0.2836,-0.1761,-0.0881,0.0547,-0.621,2.3339,1.1224,1.3283,0.4809,0.5691,1.1834,5.447,1.2599,1.7643,0.2313,0.3239,1.4004,2.2609,1.0918,-11.8927,0.4829,-5.2601,-10.8926,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.857,1.6311,0.38,0.7232,1.9032,0.0658,7.2034,-0.0608,-0.0387,-0.5259,-0.4429,0.19,-0.3312,2.5893,0.2534,0.5034,1.775,0.4837,8.6494,0.2172,0.4661,1.4878,0.8384,3.4999,1.9175,1.3847,4.6421,0.1845,0.2994,0.7398,2.4714,1.0801,0.3635,0.3366,1.1666,0.1322,0.1133,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.1976,14.7385,0.2119,-0.5581,-0.9108,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.3186,4.5987,2.1445,10.273,-1.4543,1.018,2.8541,1.6894,6.6951,-0.2265,-3.1051,4.1901,2.047,9.0955,-7.0295,4.2203,4.6118,2.1475,8.6701,0.102,-0.313,0.1026,-0.0755,-0.3278,0.2412,-0.7358,1.2694,1.0476,0.9986,0.8253,0.7867,0.9532,1.6113,1.0975,0.9972,0.6812,0.6189,0.9086,4.9227,0.7645,-6.1803,0.1553,-1.2555,-8.0844,0.7668,3.6952,0.4335,4.8188,0.5654,0.1173,1.5344,1.1295,1.1849,0.7361,0.7722,1.0491,0.067,6.0234,0.0421,-0.0686,-0.1501,-0.7027,0.8121,-0.7937,2.5383,0.3903,0.6247,2.3632,0.3925,8.5882,0.2438,0.4937,1.2843,0.861,3.6211,2.211,1.4869,4.1218,0.1913,0.2956,0.701,2.3717,1.2653,0.4201,0.332,1.601,0.1765,0.1103,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.1971,14.7476,0.0792,-0.5384,-0.8808,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.5807,5.2236,2.2855,9.5228,-1.1855,1.3267,1.781,1.3345,5.8508,-0.3835,-2.8436,2.4837,1.576,6.8244,-2.9851,4.3247,0.9693,0.9845,3.4637,0.3884,-0.4377,0.2042,-0.1343,-0.4665,0.3068,-0.6575,1.7126,1.4502,2.3215,0.8468,1.3555,1.6008,2.933,2.1031,5.3893,0.7171,1.8375,2.5625,3.185,1.0105,-2.3486,0.3173,-0.7374,-2.3243,1.0303,2.5444,0.7694,2.4695,0.7468,0.3024,1.6276,1.3954,2.7493,0.8573,1.6892,1.9703,0.0651,6.4374,0.0386,-0.0073,-0.105,-0.1619,0.4305,-0.3873,3.0962,0.3408,0.5838,1.8101,0.5241,8.7613,0.2018,0.4492,1.7147,0.8152,2.687,2.0485,1.4312,4.6226,0.0994,0.3534,1.1523,3.2606,1.2997,0.4079,0.3138,1.6891,0.1664,0.0985,0.2635,3.9062,14.8249,0.4099,0.741,1.8079,1.0557,0.3916,0.3709,0.1974,14.5445,0.0193,-0.4963,-0.8565,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.8768,10.1938,3.1928,14.7356,-1.4819,0.2723,1.8714,1.368,6.533,-1.4732,-3.0913,8.0912,2.8445,17.1938,-0.8821,4.9777,5.7779,2.4037,9.034,0.0757,-3.2203,0.2836,-0.1761,-0.0881,0.0547,-0.621,2.3339,1.1224,1.3283,0.4809,0.5691,1.1834,5.447,1.2599,1.7643,0.2313,0.3239,1.4004,2.2609,1.0918,-11.8927,0.4829,-5.2601,-10.8926,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.857,1.6311,0.38,0.7232,1.9032,0.0658,7.2034,-0.0608,-0.0387,-0.5259,-0.4429,0.19,-0.3312,2.5893,0.2534,0.5034,1.775,0.4837,8.6494,0.2172,0.4661,1.4878,0.8384,3.4999,1.9175,1.3847,4.6421,0.1845,0.2994,0.7398,2.4714,1.0801,0.3635,0.3366,1.1666,0.1322,0.1133,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.1976,14.7385,0.2119,-0.5581,-0.9108,1100,0,0,0,1,TASCA_GIACCA_ALTA
2.2663,7.1058,2.6657,9.6834,-0.3309,3.1256,2.1348,1.4611,5.6037,0.0679,0.3591,7.3663,2.7141,10.9044,-0.9003,5.3619,2.8918,1.7005,6.6181,0.2666,0.7251,6.3103,0.4227,8.703,0.5829,0.067,1.8245,0.9822,1.5676,0.5383,0.8592,1.596,3.3286,0.9646,2.4572,0.2898,0.7382,2.5473,-5.8959,0.4661,-1.0011,-0.0791,0.1698,-2.1479,1.2102,1.2679,0.8063,1.0477,0.6663,0.636,1.728,0.888,1.4632,0.5139,0.8467,1.6477,0.0825,8.3097,-0.1045,-0.7223,0.7229,0.6031,0.3536,-0.306,-7.1551,3.4779,1.8649,9.5783,?,5.9958,5.0273,2.2422,6.6752,0.2376,-0.0988,0.5225,0.7229,2.2308,-1.1611,-1.1934,72.4444,-60.7067,0.8318,2.5799,3.1018,0.6918,6.656,9.6211,-4.6037,7.9916,-1.7359,0,0,8.482,1.4349,4.2936,2.9922,0.1986,13.7922,0.9724,-0.7435,-0.5852,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.6228,9.4624,3.0761,12.1913,-0.4174,0.6117,3.8995,1.9747,7.3175,-0.5364,-0.9895,6.9332,2.6331,10.9555,-1.0963,4.1492,4.8205,2.1956,9.6012,0.0466,1.0182,-0.6294,0.1501,-0.6182,0.1474,-0.2385,1.5577,1.1682,1.4011,0.75,0.8994,1.1993,2.4265,1.3648,1.963,0.5624,0.809,1.4383,1.4052,0.6266,-7.6473,0.4459,-5.4422,-12.2051,1.806,1.6459,0.8541,0.9113,0.4729,0.5189,1.6661,1.1128,1.2698,0.6679,0.7621,1.1411,0.0269,6.4797,0.8862,-0.5033,0.6554,-0.4609,0.6093,-0.3658,-7.2324,1.9711,1.404,8.9016,?,6.0442,2.996,1.7309,4.8068,0.4317,0.4644,2.1478,1.4655,3.3684,-0.7093,-1.1966,-15.5734,13.0148,0.8111,0.958,1.1811,0.6579,0.9177,1.3949,-2.4382,6.3686,-2.612,0,0,4.2918,1.8519,2.6427,1.427,0.1926,14.7388,0.9838,-0.9683,-0.9533,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0143,0.007,0.0837,0.3526,-0.698,-0.0261,0.0069,0.0833,0.3603,-2.1691,-0.0096,0.0029,0.0537,0.2524,-0.8569,0.1192,0.0036,0.0601,0.2443,0.0891,-0.5463,-1.4892,0.1198,2.726,-0.2194,-0.0805,1.0045,1.5603,1.3938,1.5533,1.3876,0.8933,1.009,2.4345,1.9426,2.4128,1.9254,0.798,0.5878,1.2443,-6.0657,2.1168,-10.3194,-4.875,1.8268,1.5277,0.7742,0.8363,0.4238,0.5068,0.9787,1.3969,1.4432,1.4272,1.4745,1.0331,0.0006,0.1749,-0.4316,-0.251,0.4019,-0.2167,-0.5738,0.122,7.5402,0.0004,0.0196,0.0569,0.9925,6.2654,0.0005,0.0233,0.0679,0.9892,0.2437,0,0.0068,0.0212,0.9168,1.2035,30.9448,25.7133,0.8399,2.8758,3.424,0.7054,8.2701,11.724,1.2077,32.2108,26.6713,1.2037,29.7533,24.7179,0.8385,2.686,3.2032,0.2001,14.0493,-1.028,-0.9015,0.9028,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0554,0.0344,0.1855,0.8357,-1.7013,0.091,0.0244,0.1562,0.6912,-0.4966,-0.0177,0.0159,0.1262,0.4637,-1.2198,0.2547,0.0215,0.1468,0.7231,0.0269,-0.6092,3.1385,-0.2177,-5.1521,0.3573,-0.0694,1.1881,1.4705,1.2642,1.2377,1.0641,0.8597,1.4115,2.1623,1.5982,1.5319,1.1323,0.7391,2.2949,2.0655,-26.3091,0.9,-11.4643,-12.7375,0.6698,1.481,0.4163,2.2109,0.6215,0.2811,1.2091,1.8022,1.1558,1.4906,0.9559,0.6413,0.0023,0.3989,-0.584,0.2166,-0.4942,-0.7037,0.644,-0.3972,7.4206,0.0009,0.0306,0.1244,0.9834,6.4091,0.0012,0.0346,0.1433,0.9778,-0.1666,0.0012,0.0352,0.2157,?,1.1578,-44.5364,-38.4654,0.8818,0.8686,0.9851,0.7775,0.7545,0.9704,1.1713,-34.2319,-29.226,1.1645,0,0,0.8682,0.5767,0.6643,0.2132,13.9963,-0.9946,0.8282,-0.8263,1100,0,0,0,1,TASCA_GIACCA_ALTA
-3.0045,7.136,2.6713,10.0006,-9.0393,-0.5112,2.9426,1.7154,7.6072,-0.8498,-1.0283,3.821,1.9547,9.0958,-1.9788,4.0466,7.8705,2.8054,9.7635,0.0889,5.8769,2.9217,-0.7425,0.4972,-0.1263,-0.2541,1.5573,1.3666,0.9522,0.8776,0.6115,0.6968,2.425,1.8676,0.9067,0.7701,0.3739,0.4855,2.5765,1.4902,-9.4505,0.5784,-3.668,-6.3416,0.2422,0.3262,0.093,1.3468,0.3837,0.2849,1.3146,1.0995,1.0243,0.8363,0.7791,0.9316,0.067,6.2161,-0.5504,0.5676,-0.9481,-0.5428,0.5646,-0.6865,-4.2838,8.1632,2.8571,8.1622,?,1.7162,1.869,1.3671,4.6803,-0.5486,7.9182,2.142,1.4636,3.9679,0.5757,-2.4961,-0.541,0.2167,2.0899,1.9522,0.9341,4.3677,3.811,0.8725,4.9228,-1.5163,-0.308,0,0,0.3232,1.7439,2.057,1.1795,0.1909,14.1828,0.9057,0.948,0.9723,1100,0,0,0,1,TASCA_GIACCA_BASSA
