@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
4.9035363,28.352282,5.324686,19.029036,-0.38958403,-4.901169,22.769028,4.7716904,17.317398,-2.0599651,-0.09812089,20.02007,4.474379,17.513592,-0.9918541,10.022724,18.762163,4.331531,15.873735,0.14655177,-1.000483,-49.974438,0.48924187,49.95031,-0.48900566,-0.009789842,1.115891,1.1900392,1.229285,1.0664475,1.1016175,1.0329787,1.2452127,1.416193,1.5111414,1.1373101,1.2135609,1.0670449,0.45762217,0.61174107,-1.9572219,1.336782,-4.2769384,-3.1994286,2.4197237,1.5574507,0.736258,0.64364815,0.30427358,0.47273278,1.0988392,1.0865296,1.1987749,0.9887976,1.0909467,1.1033063,0.14445141,15.954474,-0.747224,0.42277783,-0.44732517,TASCA_DESTRA_DAVANTI_PANTALONI
5.127963,8.561011,2.9259205,12.409199,-0.066067226,-3.3355882,5.6831365,2.383933,9.024633,-13.530584,-0.65018094,13.432045,3.6649754,13.428354,-1.886885,7.8981075,3.1410084,1.772289,6.632597,0.44690782,-1.537349,-7.8869786,0.64926475,5.130246,-0.42232752,-0.08232111,1.2273501,0.7983466,1.6509274,0.6504636,1.3451153,2.0679333,1.5063884,0.63735723,2.7255614,0.42310286,1.809335,4.276348,0.091512874,0.087620646,-0.14349647,0.95746803,-1.5680468,-1.6377015,18.74186,2.5024524,0.97067326,0.13352211,0.051791728,0.3878888,1.3750364,0.9241042,1.8709412,0.67205805,1.3606485,2.0245998,0.12816292,11.485885,0.78170615,0.63926524,0.55424637,TASCA_DESTRA_DAVANTI_PANTALONI
3.9502828,3.7849913,1.9455054,11.700751,-0.43252787,-2.0645123,4.042531,2.0106046,9.02688,-1.4969019,-0.08188949,4.6569963,2.1580074,8.951824,-0.8443054,5.5592556,1.4528521,1.2053431,5.539466,0.34234834,-1.9134219,-48.239193,0.71057767,25.210957,-0.37136486,-0.014730297,0.96762204,0.9015286,1.6140677,0.931695,1.6680765,1.7903677,0.93629247,0.8127538,2.6052144,0.86805546,2.7824793,3.2054164,0.6528226,0.86207783,-1.2251368,1.3205391,-1.8766763,-1.421144,2.2593029,1.6827979,0.9697029,0.7448306,0.4292045,0.5762444,1.2962121,1.3070801,2.1122527,1.0083845,1.6295578,1.6160085,0.092874736,8.356437,0.12986724,0.15828328,-0.37031376,TASCA_DESTRA_DAVANTI_PANTALONI
4.208353,6.148169,2.4795501,11.369079,-0.090875216,-1.4647069,10.077281,3.1744733,12.926556,-1.8590814,-0.13962273,18.970072,4.3554645,17.096725,-0.9553129,7.1750884,3.5887177,1.8943911,7.779877,0.33049384,-2.8731709,-30.140886,0.5865228,10.490461,-0.20413782,-0.019459374,0.78109026,0.56929636,1.3088903,0.7288484,1.6757222,2.2991369,0.610102,0.32409835,1.7131939,0.53121996,2.8080451,5.286031,0.11267847,0.1133844,-0.24661194,1.006265,-2.1886342,-2.1750076,2.305122,1.1919376,0.8968752,0.5170823,0.3890793,0.7524515,0.8795134,0.6649857,1.4613442,0.7560837,1.6615373,2.1975572,0.09287811,10.878381,0.8207716,-0.07426127,0.032228272,TASCA_DESTRA_DAVANTI_PANTALONI
-1.0078452,3.7400484,1.9339205,8.66701,-3.5609055,2.4444227,5.706057,2.3887355,12.854724,-0.07774699,-3.0936198,28.473595,5.3360653,23.69017,-0.9442466,6.657631,10.15707,3.1870158,12.579443,0.11338503,-0.41230395,0.32578185,-0.15138195,-0.7901497,0.36716104,-0.46467277,0.8096001,0.36242443,0.60681236,0.4476586,0.7495211,1.674314,0.6554523,0.13135147,0.3682212,0.20039819,0.56178176,2.8033276,7.297081,0.58813417,-4.2062645,0.080598556,-0.57643116,-7.1518793,0.15932074,0.15595576,0.13393432,0.9788793,0.8406584,0.85879683,0.67422765,0.36584836,0.68898207,0.54261845,1.0218834,1.8832448,0.08658669,9.358754,-0.43119332,0.22341082,0.2837155,TASCA_DESTRA_DAVANTI_PANTALONI
2.8934553,46.16582,6.7945433,35.26308,-0.22825995,0.53650546,38.205143,6.1810308,29.668385,-0.2954148,0.42078343,52.60608,7.253005,27.801853,-0.7958192,9.821704,49.348125,7.024822,33.884357,0.07874285,5.3931518,6.876353,0.2945981,1.2750157,0.05462448,0.042842202,1.0992573,0.9367901,0.96721923,0.8522027,0.8798843,1.0324824,1.2083666,0.87757576,0.93551314,0.7262496,0.77419645,1.0660198,0.9685953,0.53190506,-2.2627165,0.54915094,-2.3360803,-4.253986,1.2535594,1.8544657,0.7805695,1.4793601,0.6226825,0.4209134,1.1885743,1.2683716,1.0406891,1.0671369,0.8755776,0.82049227,0.06193137,15.660675,0.75308293,-0.049245246,-0.37697405,TASCA_DESTRA_DAVANTI_PANTALONI
1.9918731,6.749047,2.5978928,12.649762,-1.1655011,0.037711438,5.9698067,2.4433188,8.139519,-1.0902413,0.98948413,3.1976445,1.7881958,9.897362,-0.5129294,4.30227,2.3550265,1.5346096,6.973917,0.12017159,52.818806,2.013042,0.4629819,0.03811222,0.008765475,0.22999118,1.0632639,1.452801,1.6928688,1.3663597,1.5921437,1.1652448,1.1305302,2.1106308,2.8658051,1.8669388,2.5349212,1.3577956,1.6036577,2.0289824,-7.147531,1.2652215,-4.4570174,-3.5227172,1.5001049,0.8929418,0.7369621,0.5952529,0.4912737,0.82531935,1.5541167,1.2780944,1.8138676,0.82239276,1.1671373,1.419197,0.046342153,6.2903705,-0.14096485,0.14369681,-0.2550513,TASCA_DESTRA_DAVANTI_PANTALONI
3.9813447,7.4649367,2.7322037,10.770504,-0.408206,-3.6772194,7.4402122,2.7276752,12.245103,-19.232815,-0.35147122,5.5272884,2.3510187,9.76182,-1.3064125,6.7480326,4.3930764,2.0959668,10.2792,0.18124753,-1.0827053,-11.327655,0.5900008,10.462363,-0.54493207,-0.05208499,1.0016602,1.1621361,1.303553,1.1602099,1.3013923,1.1216869,1.0033231,1.3505604,1.6992503,1.3460872,1.6936224,1.2581817,0.2682256,0.5646445,-1.3720516,2.1051104,-5.115289,-2.4299388,12.637574,1.8070745,0.6092046,0.1429922,0.04820582,0.33712202,0.87957644,1.1033295,1.047796,1.2543873,1.1912506,0.94966733,0.11083827,10.123599,-0.5410186,0.41118246,-0.1551052,TASCA_DESTRA_DAVANTI_PANTALONI
4.7759275,2.0949388,1.4473903,4.8032036,0.26361454,-1.7785556,0.45094988,0.67152804,3.2243361,?,-1.9833188,1.0546334,1.0269535,3.528182,?,5.7288575,0.68700606,0.82885826,3.1844862,0.5297277,-2.6852844,-2.4080484,0.83366144,0.8967573,-0.31045556,-0.34619796,2.1553683,1.409402,1.7462459,0.65390307,0.8101844,1.2389977,4.645613,1.9864142,3.0493746,0.42758924,0.6563987,1.5351151,-0.5332794,-0.4873536,0.47934982,0.91388035,-0.8988717,-0.9835771,?,?,0.96324295,1.0,0.0,0.0,1.4896721,1.361382,1.5083135,0.91388035,1.0125138,1.1079282,0.12428784,8.537803,0.32109135,0.8513229,0.5725177,TASCA_DESTRA_DAVANTI_PANTALONI
5.4419813,9.78857,3.128669,9.682152,0.03872417,-1.9367111,1.3769103,1.1734183,4.224243,-9.097804,-1.0058023,3.6957285,1.9224278,7.055059,-2.1408923,6.3837934,8.486037,2.9130805,9.376714,0.10819248,-2.8099086,-5.410588,0.85246825,1.9255385,-0.30337936,-0.15755558,2.6662862,1.6274573,1.074007,0.61038357,0.40281013,0.6599295,7.1090837,2.6486173,1.1534914,0.37256804,0.16225599,0.435507,-0.102481976,-0.08110798,0.34286994,0.79143655,-3.345661,-4.227327,24.076977,4.4841104,0.9579534,0.18624058,0.039787114,0.21363288,2.2920442,1.3723701,1.032574,0.59875375,0.4505036,0.75240207,0.13325559,9.246268,-0.63329804,0.6745134,-0.037988815,TASCA_DESTRA_DAVANTI_PANTALONI
2.9638243,0.8645336,0.929803,3.4010715,0.32249403,-0.13685532,0.57185274,0.75620943,2.8103576,-1.6546048,-2.2216308,4.1567545,2.038812,7.1186104,-1.6253014,4.3667336,0.26340562,0.51323056,2.433189,0.5691641,-21.656624,-1.3340759,0.678728,0.06160129,-0.03134043,-0.5087626,1.2295575,0.45605138,1.8116673,0.37090692,1.4734303,3.9725068,1.5118116,0.20798284,3.282138,0.13757193,2.1709967,15.780811,-0.92420506,-0.36734518,0.5036431,0.39747152,-0.5449473,-1.371035,4.741775,1.8513417,0.8888709,0.3904322,0.18745531,0.48012257,1.2101917,0.47777185,1.3977836,0.3947902,1.15501,2.9256299,0.08424012,6.4481187,-0.22202297,0.88295394,-0.18161723,TASCA_DESTRA_DAVANTI_PANTALONI
4.118709,2.289688,1.5131716,5.058731,0.1900048,-0.0072418805,3.3282576,1.8243513,6.0738726,-1.0616134,-3.461036,4.2392116,2.0589345,8.041033,-38.218727,6.1658597,0.78192234,0.88426375,4.3461475,0.4612114,-568.73474,-1.190022,0.66798615,0.0020924027,-0.0011745127,-0.5613225,0.8294299,0.73492944,1.7112219,0.8860658,2.0631304,2.3284166,0.687954,0.5401212,2.9282808,0.7851124,4.2565064,5.421525,-0.37940136,-0.151436,0.318961,0.39914462,-0.84069544,-2.1062427,2.1198285,30.460764,0.7742354,14.369448,0.36523494,0.025417466,0.8328675,0.62911457,1.1639575,0.75535977,1.3975302,1.8501518,0.1222689,9.180081,0.42840904,0.83550274,0.5437548,TASCA_DESTRA_DAVANTI_PANTALONI
