@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
3.8078504,20.578283,4.5363293,13.803856,-0.3048168,-1.9728891,3.6334276,1.9061552,5.9991317,-5.3616714,-0.4779303,10.05829,3.1714807,11.3570595,-0.78816134,6.724452,7.6721716,2.7698686,10.062987,0.20123436,-1.9300884,-7.9673758,0.5662692,4.127985,-0.2933903,-0.071073495,2.379832,1.4303507,1.6377417,0.60103005,0.6881753,1.1449932,5.663601,2.045903,2.682198,0.36123714,0.47358528,1.3110094,0.6377822,0.64419216,-1.2719795,1.0100503,-1.994379,-1.9745343,11.218472,1.6656803,0.83973706,0.14847657,0.07485307,0.5041406,2.3009756,1.2154428,1.3717453,0.5282293,0.59615815,1.1285973,0.0863028,10.210098,-0.93225527,0.88124835,-0.8787471,TASCA_DESTRA_DAVANTI_PANTALONI
5.261048,5.2974434,2.3016176,8.264559,0.21939245,-4.539366,1.1883334,1.0901071,6.0690603,?,0.20339096,12.75392,3.571263,12.568007,-0.57611805,7.8712406,5.6091194,2.368358,10.002928,0.29507422,-1.158983,25.866676,0.66838866,-22.318424,-0.5767027,0.025839759,2.1113684,0.6444828,0.97182,0.30524412,0.4602797,1.5079068,4.457876,0.41535807,0.94443405,0.09317397,0.2118574,2.273783,-0.38272527,-0.5056144,0.55474526,1.3210896,-1.4494607,-1.0971706,?,1.3277284,0.7461105,0.0,0.0,0.56194514,1.3617526,0.65758705,0.82621396,0.48289758,0.6067284,1.2564329,0.13903357,12.835833,-0.18716499,0.87759924,0.106140554,TASCA_DESTRA_DAVANTI_PANTALONI
1.3772366,1.3304524,1.1534524,5.07454,-0.34233087,1.0649844,3.3208315,1.8223149,7.223493,-0.39414808,0.672696,17.14231,4.140327,14.051575,-0.524349,4.4672728,5.320574,2.3066368,9.360873,0.16643177,1.2931988,2.0473387,0.3082947,1.5831586,0.238397,0.15058315,0.63295996,0.2785897,0.5000581,0.44013792,0.79003114,1.7949626,0.40063834,0.07761221,0.25005808,0.19372137,0.62414914,3.2218912,0.6337025,0.26774552,-0.69242346,0.42250982,-1.0926633,-2.5861254,0.72962344,0.4101064,0.33663705,0.56207955,0.46138465,0.820853,0.702505,0.36113676,0.54210114,0.51407003,0.77166873,1.5010966,0.037328232,6.7718153,0.74058384,0.7029162,0.9168945,TASCA_DESTRA_DAVANTI_PANTALONI
0.4126117,4.3846335,2.0939517,10.602805,-0.42658818,0.9440684,3.5778282,1.8915148,8.442339,-0.23274145,0.89454514,18.378464,4.287011,16.755936,-0.6110752,4.4654512,8.262392,2.8744378,10.56827,0.04347593,0.437057,0.46125308,0.09240089,1.0553614,0.21141613,0.20032582,1.1070237,0.48844093,0.7284735,0.44121993,0.65804684,1.491426,1.2255014,0.23857453,0.5306736,0.19467504,0.43302572,2.2243514,1.989145,0.49886546,-6.6004586,0.2507939,-3.318239,-13.23094,1.085254,0.7146104,0.6726888,0.65847296,0.6198446,0.94133645,1.2559085,0.63277906,1.0032679,0.5038417,0.7988383,1.5854948,0.027289005,6.3679395,0.6404808,0.1821315,0.5565966,TASCA_DESTRA_DAVANTI_PANTALONI
3.8508031,6.5919366,2.5674767,9.079314,-0.04004542,-3.9141157,9.578296,3.0948822,11.582365,-2.5840766,1.422748,7.111236,2.66669,10.607553,-0.9251489,7.080782,5.3172045,2.3059065,7.7055955,0.25282383,-0.98382455,2.7065954,0.5438387,-2.7510955,-0.55278015,0.20093091,0.8295879,0.9627953,1.1134349,1.1605706,1.3421543,1.1564606,0.68821603,0.9269748,1.2397373,1.3469242,1.8013781,1.3374013,0.0418628,0.06857899,-0.13407642,1.6381845,-3.2027578,-1.9550654,2.7013497,1.5843455,0.8464816,0.5865014,0.3133551,0.53427845,0.7838912,0.85592926,1.1782755,1.091898,1.503111,1.3766038,0.113442846,10.704041,0.1864237,0.6639848,0.46137986,TASCA_DESTRA_DAVANTI_PANTALONI
3.8539221,11.587177,3.4039943,10.430399,-0.06905405,-3.0463583,0.43946782,0.6629237,4.5826597,?,0.34142068,10.07159,3.1735768,13.359446,-0.5383835,6.162387,8.372805,2.89358,12.090164,0.12657198,-1.2650915,11.287899,0.6253944,-8.922595,-0.49434716,0.055403966,5.134821,1.072605,1.1763954,0.2088885,0.22910157,1.0967649,26.366385,1.1504813,1.3839064,0.0436344,0.052487526,1.2028933,0.14701878,0.14410362,-0.3845455,0.98017144,-2.6156216,-2.6685348,?,1.1235113,0.7048491,0.0,0.0,0.6273627,2.276058,0.7807509,0.86271775,0.34302768,0.37904033,1.1049846,0.098487735,9.446336,-0.07942213,0.77760905,-0.28587413,TASCA_DESTRA_DAVANTI_PANTALONI
3.674462,0.9599917,0.97979164,4.4063654,0.17053384,-3.1722202,7.7238355,2.7791789,10.610235,-3.3200288,-0.79911906,7.273087,2.696866,9.220953,-0.99484056,6.0687995,3.329827,1.8247814,7.9035835,0.17259961,-1.1583251,-4.598141,0.6054677,3.9696467,-0.52270967,-0.13167663,0.35254717,0.3633075,0.53693646,1.0305216,1.5230201,1.4779118,0.124289505,0.13199233,0.28830075,1.0619749,2.3195906,2.1842237,-0.11109951,-0.1970023,0.5494703,1.7732058,-4.9457493,-2.789157,2.162935,1.1492493,0.5561264,0.53133786,0.25711656,0.48390406,0.41529384,0.4778644,0.5575149,1.1506658,1.3424588,1.16668,0.09839358,9.548548,-0.36308017,0.16851363,-0.7573562,TASCA_DESTRA_DAVANTI_PANTALONI
3.9923935,13.017144,3.607928,16.10643,-0.41224754,-4.933333,8.4980955,2.9151492,10.208522,-34.466328,-9.929858E-4,15.769164,3.9710407,14.976395,-1.3549826,8.03745,12.960774,3.6001077,12.026699,0.09646161,-0.809269,-4020.5947,0.49672392,4968.1807,-0.6137933,-1.2354489E-4,1.2376478,0.9085598,1.0021722,0.7341021,0.8097395,1.1030339,1.5317719,0.82548094,1.0043492,0.5389059,0.6556781,1.2166837,0.47391987,0.5456238,-3.6617796,1.1512996,-7.72658,-6.7111807,39.622494,1.7933661,0.85681814,0.04526131,0.021624537,0.4777709,1.5777436,1.0754545,1.3392228,0.6816408,0.8488216,1.2452623,0.066804364,12.598115,-0.43396515,0.7325297,-0.3294709,TASCA_DESTRA_DAVANTI_PANTALONI
3.7995574,56.679424,7.528574,27.733421,-0.7400098,-4.003278,25.612707,5.0608997,16.43039,-1.8856018,-0.43263444,23.466677,4.8442416,22.445108,-1.3222506,10.67376,22.479689,4.741275,17.831945,0.03347136,-0.94911164,-8.782374,0.35597178,9.253257,-0.37505788,-0.040532522,1.4875959,1.5541285,1.5878797,1.0447248,1.0674133,1.0217171,2.2129416,2.4153154,2.5213616,1.0914501,1.139371,1.0439057,1.0985702,0.9229174,-19.099934,0.8401078,-17.386173,-20.695171,2.7992413,1.6490703,0.8639085,0.5891133,0.3086224,0.52387613,1.6879345,1.235611,1.5552661,0.7320254,0.921402,1.2587022,0.057074722,16.700647,-0.86590326,0.67304724,-0.6940433,TASCA_DESTRA_DAVANTI_PANTALONI
4.0707374,13.348105,3.6535058,15.954209,-0.32287535,-4.503906,10.737824,3.276862,12.351885,-8.462012,0.2888792,14.917518,3.8623202,15.1746235,-1.2786939,8.101622,10.306692,3.2104037,11.383296,0.17431848,-0.90382385,14.091487,0.5024596,-15.590967,-0.55592644,0.03565696,1.1149404,0.9459355,1.1380206,0.848418,1.0207009,1.2030637,1.2430922,0.894794,1.2950912,0.7198131,1.0418303,1.4473623,0.35250708,0.45729107,-1.6202885,1.2972535,-4.596471,-3.5432322,9.238609,1.8110249,0.8747841,0.19602787,0.09468786,0.4830326,1.2916417,1.0513743,1.4015456,0.81398296,1.0850886,1.3330606,0.06465733,12.283785,-0.18016554,0.38031393,-0.659132,TASCA_DESTRA_DAVANTI_PANTALONI
