@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.1696,0.0934,0.3056,2.0473,-0.4135,0.2626,0.1499,0.3872,2.148,-0.0956,0.1884,0.1946,0.4411,1.7117,-0.3822,0.5686,0.2479,0.4979,2.2073,0.0413,-0.6458,-0.9005,-0.2983,1.3943,0.4619,0.3313,0.7893,0.6929,0.6139,0.8778,0.7778,0.886,0.623,0.4801,0.3769,0.7706,0.6049,0.785,3.1964,1.2654,-6.2925,0.3959,-1.9687,-4.9726,0.7387,1.1695,0.629,1.5832,0.8515,0.5379,0.9531,1.196,0.9275,1.2549,0.9731,0.7755,0.0073,0.8877,0.5707,-0.489,0.3269,-0.0896,0.8701,0.3141,0.001,0.0006,0.0244,0.1057,-0.3626,0.0005,0.0033,0.0573,0.2371,-2.5166,0.0622,0.0007,0.0265,0.0983,0.1265,1.8034,0.0157,0.0087,0.4249,0.9209,2.1675,0.1805,0.8481,4.6981,0.1658,-1.9764,-11.9196,1.1509,0.6898,0.5993,0.4459,1.0761,2.413,0.0012,0.1188,-0.9092,0.3324,-0.4825,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
2.7752,14.9175,3.8623,24.6275,-0.1717,-2.2035,2.9147,1.7073,6.6528,-4.486,-1.5849,9.024,3.004,19.6386,-0.9872,5.5895,10.6825,3.2684,21.0635,0.0977,-1.2595,-1.7511,0.4965,1.3904,-0.3942,-0.2835,2.2623,1.2857,1.1817,0.5683,0.5223,0.9191,5.118,1.6531,1.3964,0.323,0.2728,0.8447,0.6632,0.3698,-1.5827,0.5576,-2.3864,-4.2797,17.3328,2.127,0.9005,0.1227,0.052,0.4234,3.7018,1.254,1.1692,0.3388,0.3158,0.9324,0.0809,8.0499,0.2505,0.355,0.748,-0.2662,-0.1192,0.1749,0.791,1.7093,1.3074,5.7347,-0.3746,-1.1477,2.4351,1.5605,6.3094,-3.6085,2.0696,2.8181,1.6787,5.8469,-0.3641,-0.6892,0.3822,-0.5545,0.8378,0.7788,0.9296,0.7019,0.6066,0.8641,0.3163,1.0013,3.1654,3.0473,0.9734,0.3194,0.9089,0.9808,1.0791,0.052,4.8479,-0.1972,-0.581,0.4893,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0324,0.0797,0.2823,2.0938,-3.1416,-0.0757,0.1506,0.3881,2.8674,-3.0678,0.0325,0.004,0.0631,0.3521,-1.8455,0.2292,0.1896,0.4354,2.651,0.0155,0.4279,-0.9965,-0.1413,-2.3289,-0.3303,0.1418,0.7274,4.4739,0.6483,6.151,0.8913,0.1449,0.529,20.0161,0.4203,37.8345,0.7944,0.021,0.7345,6.9557,-38.0078,9.4705,-51.7491,-5.4643,0.7172,4.086,0.1877,5.697,0.2618,0.0459,0.7302,5.9472,0.7898,8.1444,1.0816,0.1328,0.0018,0.3361,0.929,0.6139,-0.8289,0.4738,-0.7839,-0.6248,-0.0056,0.0002,0.0146,0.0577,-2.0096,0.027,0.0005,0.0216,0.0876,-0.3278,-0.0044,0.0003,0.0185,0.0865,-1.9137,-0.2078,1.2612,-6.0689,0.6756,0.7908,1.1706,0.4564,0.6254,1.3704,1.7812,0.6778,0.3805,0.2905,0.6454,2.2215,0.6585,0.6667,1.0123,0.0006,0.0561,0.7004,0.1333,0.3126,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
2.9195,11.9157,3.4519,19.2553,-0.1913,-3.6386,3.812,1.9524,6.9453,-8.356,-0.9199,2.2266,1.4922,5.1238,-1.4618,5.67,8.4137,2.9006,15.9489,0.0382,-0.8024,-3.1738,0.5149,3.9555,-0.6417,-0.1622,1.768,2.3133,1.1901,1.3085,0.6731,0.5144,3.1258,5.3515,1.4162,1.7121,0.4531,0.2646,0.4985,1.0163,-4.8792,2.0388,-9.7878,-4.8008,21.7732,7.7658,0.9747,0.3567,0.0448,0.1255,2.7724,3.758,1.2073,1.3555,0.4355,0.3213,0.0991,8.6535,-0.4299,0.1584,0.8786,0.0514,-0.6244,0.117,0.5162,0.3885,0.6233,2.634,-0.5028,-0.9287,0.8763,0.9361,3.8463,-5.3875,3.47,3.982,1.9955,6.256,0.0144,-0.5558,0.1487,-0.2676,0.6659,0.3124,0.4691,0.4434,0.0976,0.2201,0.2716,-9.6161,-35.3991,2.9107,0.2761,0.0949,0.6848,0.421,0.6148,0.0756,5.2167,-0.5501,-0.4136,0.7455,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0231,0.017,0.1304,0.8078,-2.6393,-0.075,0.022,0.1484,0.9486,-3.222,0.0256,0.0089,0.0944,0.4938,-0.9726,0.1693,0.0261,0.1615,0.8621,0.0275,-0.3087,0.9024,0.1367,-2.9229,-0.4427,0.1515,0.8787,1.3821,0.8075,1.5729,0.919,0.5843,0.772,1.9101,0.652,2.4742,0.8446,0.3413,0.8093,2.4063,-24.0448,2.9734,-29.7123,-9.9927,0.9879,0.8867,0.2504,0.8976,0.2535,0.2824,0.8516,1.6359,0.937,1.9211,1.1004,0.5728,0.0017,0.2602,0.6956,0.0262,-0.6702,0.379,-0.8066,-0.223,-0.0333,0.0017,0.0414,0.2243,-7.0947,-0.0065,0.0029,0.0537,0.3162,-4.9489,0.0193,0.0002,0.0151,0.0769,-0.6822,5.125,-1.7252,-0.3366,0.7712,2.7397,3.5524,0.5948,7.5062,12.6193,0.7475,6.3033,8.433,0.5214,0.6061,1.1626,0.7095,2.9167,4.1111,0.0008,0.0874,0.918,0.267,0.2752,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0185,0.0027,0.0516,0.2389,-0.5673,-0.0224,0.0019,0.0441,0.2041,-1.1298,0.0395,0.0042,0.0651,0.3176,-0.6509,0.0994,0.0014,0.0372,0.1882,0.0698,-0.8251,0.4687,0.1863,-0.5681,-0.2258,0.3975,1.1694,0.792,1.386,0.6773,1.1852,1.75,1.3675,0.6273,1.9209,0.4587,1.4047,3.0624,0.7986,0.6905,-6.1219,0.8645,-7.6654,-8.8665,1.5905,0.7921,0.7531,0.498,0.4735,0.9507,1.1704,0.752,1.2689,0.6425,1.0841,1.6873,0.001,0.1517,-0.1508,0.1536,0.2828,-0.2251,-0.224,0.4348,-0.0049,0.0002,0.0125,0.0555,-0.93,0.0235,0.0003,0.0176,0.0908,-0.3764,0.0025,0.0001,0.0078,0.031,-0.8354,-0.2078,-1.9378,9.324,0.7078,1.5982,2.258,0.5009,2.5542,5.0988,1.0781,1.8983,1.7608,0.4363,1.7052,3.9087,0.6118,1.7931,2.931,0.0005,0.0432,0.625,0.0465,0.2094,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.8911,1.1434,1.0693,6.4313,?,-0.3258,1.2706,1.1272,4.0588,-1.2376,-3.6659,2.6997,1.6431,7.9718,?,5.6585,1.7811,1.3346,6.1447,0.3033,11.9446,1.0614,-0.6877,0.0889,-0.0576,-0.6479,0.9486,0.6508,0.8012,0.686,0.8446,1.2312,0.8999,0.4235,0.642,0.4706,0.7134,1.5158,2.8648,0.8067,-2.4041,0.2816,-0.8392,-2.98,0,1,0,0,0.2057,0,1.5845,0.8067,1.0466,0.5091,0.6605,1.2974,0.1217,8.509,-0.4213,-0.0841,-0.4998,-0.2155,0.4314,-0.7951,1.5285,1.2725,1.1281,4.408,0.0322,3.551,1.0705,1.0347,3.6224,0.3325,-1.4217,0.8281,0.91,3.372,-9.4151,0.4304,-1.0751,-2.4977,1.0903,1.2396,1.137,1.1887,1.5366,1.2927,0.0812,-0.0481,-0.592,0.8393,14.0679,16.7623,1.2169,1.3072,1.0743,0.0936,6.516,0.3894,-0.2467,-0.1545,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.8292,46.2341,6.7996,45.3506,-2.0412,0.1871,2.5117,1.5848,7.494,-1.4164,-0.5982,18.8671,4.3436,32.8028,-0.4283,5.7062,43.4496,6.5916,31.1809,0.022,-15.1212,4.7292,-0.4958,-0.3128,0.0328,-0.1048,4.2904,1.5654,1.0315,0.3649,0.2404,0.659,18.4073,2.4505,1.0641,0.1331,0.0578,0.4342,6.9295,3.0943,-43.3683,0.4465,-6.2585,-14.0157,4.8082,0.6493,0.4677,0.135,0.0973,0.7203,6.0516,1.3825,1.4544,0.2285,0.2403,1.052,0.0604,8.013,0.05,0.6404,-0.5724,0.1695,0.0703,0.0171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0223,0.0168,0.1297,0.5106,-1.2096,-0.0113,0.0057,0.0754,0.3295,-0.797,-0.026,0.0163,0.1277,0.5584,-1.7581,0.1892,0.0043,0.0656,0.3039,0.1844,-1.9719,-0.8589,0.1179,0.4356,-0.0598,-0.1373,1.7187,1.0156,1.977,0.5909,1.1503,1.9466,2.9538,1.0314,3.9085,0.3492,1.3232,3.7894,1.9125,0.7852,-4.0663,0.4106,-2.1262,-5.1784,1.26,1.1413,0.62,0.9058,0.4921,0.5433,1.5494,0.9143,1.6799,0.5901,1.0842,1.8373,0.0008,0.2821,-0.0799,-0.2389,0.1312,0.2289,0.1563,-0.237,-0.0121,0.0029,0.0538,0.1987,-1.3561,0.0286,0.0016,0.0404,0.2019,-0.7871,0.0014,0.0006,0.0245,0.1111,-1.2707,-0.4236,-8.5094,20.0892,1.3322,2.1999,1.6514,1.7746,4.8397,2.7272,1.2861,1.8395,1.4303,0.7465,1.7236,2.3091,0.9841,1.7885,1.8173,0.0007,0.1058,0.5389,0.175,0.6226,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0024,0.0082,0.0904,0.3683,-0.7198,-0.0026,0.0042,0.0646,0.282,-1.3249,-0.0186,0.0022,0.0465,0.2244,-1.6401,0.1111,0.0025,0.0501,0.217,0.072,-0.9342,-0.13,0.0217,0.1391,-0.0233,-0.1673,1.3997,1.9444,1.8034,1.3892,1.2885,0.9275,1.959,3.7809,3.2523,1.93,1.6601,0.8602,0.9593,1.106,-9.1506,1.1529,-9.5387,-8.2737,1.7658,2.5203,0.9159,1.4272,0.5187,0.3634,1.3062,1.6417,1.6974,1.2568,1.2995,1.0339,0.0004,0.1678,0.0866,-0.179,0.1412,-0.398,-0.1099,-0.0928,-0.0138,0.0007,0.0269,0.0961,-2.1096,-0.0004,0.0013,0.0364,0.1378,-0.8231,-0.0021,0.0013,0.0355,0.1442,-1.021,31.5785,6.5618,0.2078,0.7387,0.758,1.0262,0.5456,0.5745,1.053,1.0483,0.8953,0.854,0.409,0.4333,1.0592,0.6977,0.6667,0.9556,0.0003,0.0857,0.8476,0.7161,0.8844,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0315,9.4302,3.0709,15.0988,-0.8162,0.3571,5.8052,2.4094,10.2733,-0.6969,-0.0788,3.1209,1.7666,9.937,-1.371,3.7959,4.0819,2.0204,8.9012,0.1261,0.0882,-0.3998,0.0083,-4.5322,0.0941,-0.0208,1.2745,1.7383,1.52,1.3639,1.1926,0.8744,1.6244,3.0216,2.3103,1.8601,1.4222,0.7646,1.6082,1.1809,-5.2848,0.7343,-3.2861,-4.4751,1.3732,1.9836,0.8162,1.4445,0.5944,0.4115,1.4697,1.5195,1.6963,1.0338,1.1541,1.1164,0.0075,5.4844,0.2304,0.0381,0.4592,0.2736,0.2597,0.0309,0.201,1.1659,1.0798,4.1891,-0.8751,0.0344,0.883,0.9397,3.4906,-0.5242,0.4107,0.8404,0.9168,3.2396,-0.3071,5.8486,0.4893,0.0837,1.1491,1.1778,1.025,1.3204,1.3873,1.0506,1.6286,2.5683,1.577,0.9755,0.9014,0.9241,1.2001,1.2931,1.0775,0.0094,2.2796,-0.6855,-0.1153,-0.2276,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
3.4077,10.3172,3.212,13.7859,-0.2337,0.7859,5.261,2.2937,10.2743,-1.0913,-1.5335,15.4347,3.9287,16.7151,-1.148,6.2596,6.4115,2.5321,9.9127,0.1755,4.336,-2.2221,0.5444,-0.5125,0.1256,-0.245,1.4004,0.8176,1.2685,0.5838,0.9058,1.5516,1.9611,0.6684,1.6092,0.3409,0.8206,2.4073,0.4871,0.2923,-1.2374,0.6001,-2.5404,-4.233,2.2745,1.436,0.9294,0.6314,0.4086,0.6472,1.3418,0.8248,1.3907,0.6147,1.0365,1.6862,0.0812,9.0127,0.1553,0.381,0.6922,0.3166,-0.1604,-0.0626,2.6067,2.41,1.5524,5.285,-0.0146,1.3342,4.0211,2.0053,7.4042,-0.51,0.8409,1.8381,1.3558,4.5341,-0.8166,1.9538,3.0998,1.5866,0.7742,1.145,1.4791,0.5993,1.3111,2.1876,0.0304,0.0372,1.2269,1.0623,2.087,1.9645,0.7138,1.1656,1.633,0.0648,6.0736,0.4032,0.3258,-0.6403,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
4.555,19.4971,4.4156,20.9724,-0.1534,0.561,18.7334,4.3282,16.542,-0.4353,-1.1262,18.9893,4.3577,23.7352,-2.238,7.9731,15.9807,3.9976,17.3852,0.1364,8.1193,-4.0444,0.5713,-0.4981,0.0704,-0.1413,1.0202,1.0133,1.1046,0.9932,1.0827,1.0901,1.0408,1.0267,1.22,0.9865,1.1723,1.1883,0.5559,0.17,-1.0161,0.3058,-1.8278,-5.9768,1.5778,2.4806,0.9033,1.5723,0.5725,0.3641,1.2678,0.8836,1.2063,0.6969,0.9515,1.3653,0.1005,11.7368,-0.156,0.2532,0.5331,-0.2206,0.4614,-0.3211,2.1725,2.8493,1.688,5.6749,-0.095,-0.4814,3.7908,1.947,7.6306,-1.4064,3.1542,4.4412,2.1074,9.9858,-0.4608,-4.5131,0.6888,-0.1526,0.867,0.801,0.9239,0.7516,0.6416,0.8536,0.1104,0.1563,1.4157,1.6343,0.7581,0.4639,0.7437,0.5683,0.7641,0.0821,7.1306,-0.347,-0.5256,0.1081,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.4111,2.1983,1.4827,6.161,-1.5331,0.0825,3.9678,1.9919,8.7092,-0.5194,-1.1264,6.4267,2.5351,11.0153,-1.3812,3.4332,2.2505,1.5002,6.3099,0.1588,-4.9854,0.365,-0.1198,-0.0732,0.024,-0.3281,0.7443,0.5849,0.9883,0.7857,1.3278,1.6899,0.554,0.3421,0.9768,0.6174,1.7631,2.8557,1.2525,0.5836,-3.1295,0.4659,-2.4985,-5.3623,0.4243,0.5258,0.3242,1.2391,0.7641,0.6167,0.7074,0.5593,0.9764,0.7906,1.3802,1.7457,0.0256,5.1747,0.1186,0.398,-0.1413,-0.2524,0.3884,-0.5832,0.5949,0.732,0.8556,3.1371,-0.4272,-0.4359,0.26,0.5099,2.0284,-8.0104,-0.3324,0.2119,0.4604,1.6139,-2.1757,-1.3647,-1.7897,1.3114,1.6781,1.8584,1.1075,2.8159,3.4538,1.2265,0.5207,0.8492,1.6308,9.7645,4.3252,0.443,1.5466,1.9437,1.2568,0.0172,1.8066,-0.2593,-0.5009,0.1808,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0083,0.0081,0.0897,0.4009,-0.7622,-0.0021,0.0061,0.0783,0.3558,-1.8048,-0.0102,0.0048,0.069,0.3452,-0.9612,0.1272,0.0029,0.0542,0.2542,0.1311,3.9496,0.8132,-0.065,0.2059,-0.0165,-0.08,1.1457,1.3006,1.6562,1.1352,1.4456,1.2734,1.3126,1.6915,2.7429,1.2887,2.0897,1.6216,0.7575,1.0251,-4.5207,1.3533,-5.9681,-4.4102,1.7935,1.2927,0.7776,0.7208,0.4336,0.6015,1.1268,1.1615,1.5771,1.0308,1.3996,1.3578,0.0003,0.1894,-0.3053,-0.1536,0.2946,-0.0942,-0.3093,0.0464,-0.0312,0.0037,0.061,0.2371,-2.5839,0.0206,0.0004,0.02,0.078,-0.145,-0.0069,0.0008,0.0284,0.1207,-1.7033,-1.5184,4.5399,-2.9899,3.0474,2.1469,0.7045,9.2869,4.6091,0.4963,17.3168,2.248,0.1298,0.9715,1.4819,1.5253,3.0411,1.9646,0.646,0.0008,0.1017,0.3694,0.6148,0.6847,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0135,0.0101,0.1006,0.4374,-0.8657,0.0038,0.0097,0.0983,0.4285,-0.716,0.0247,0.0111,0.1054,0.4319,-0.9051,0.1657,0.0043,0.0653,0.314,0.0864,3.5264,0.5473,0.0816,0.1552,0.0231,0.1491,1.0237,0.9542,1.541,0.9321,1.5053,1.6149,1.048,0.9106,2.3747,0.8689,2.266,2.608,1.1352,0.9893,-6.8377,0.8714,-6.0232,-6.912,0.9389,1.0342,0.6822,1.1015,0.7266,0.6596,1.0208,1.0129,1.3931,0.9922,1.3647,1.3754,0.0006,0.255,-0.3913,0.1286,-0.047,-0.6492,0.0818,0.0903,0.0007,0.0007,0.026,0.1143,-1.3808,0.0506,0.0016,0.0399,0.1965,-0.1101,0.0075,0.002,0.0449,0.1955,-0.4099,0.0133,0.0902,6.775,0.6507,0.5792,0.8902,0.4234,0.3355,0.7924,3.4017,1.1665,0.3429,0.2711,0.3462,1.277,0.5815,0.5847,1.0055,0.0011,0.1034,0.2531,0.0266,0.9493,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
