@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.0575,0.0245,0.1564,0.8937,-0.7982,-0.0803,0.0136,0.1166,0.6469,-1.6509,0.0097,0.0103,0.1013,0.7333,-1.907,0.2159,0.0115,0.1074,0.5744,0.0579,-0.7157,5.9368,0.2661,-8.2956,-0.3719,0.0448,1.3419,1.5438,1.4565,1.1505,1.0854,0.9435,1.8007,2.3833,2.1214,1.3236,1.1781,0.8901,0.9847,0.8247,-11.2381,0.8375,-11.4132,-13.6276,2.0365,1.9702,0.8151,0.9674,0.4002,0.4137,1.3814,1.2187,1.5557,0.8822,1.1262,1.2765,0.0004,0.3211,-0.106,-0.2068,0.4584,-0.2844,-0.1687,-0.0899,0.0043,0.003,0.0544,0.2318,-1.8203,0.0315,0.0067,0.0816,0.4102,-0.9819,0.0321,0.0032,0.0566,0.2457,-0.6335,0.1367,0.134,0.9803,0.6663,0.9608,1.442,0.4439,0.9231,2.0793,0.7362,1.5701,2.1328,0.3971,0.5465,1.3761,0.5651,0.9435,1.6696,0.0002,0.1678,0.5999,0.4318,0.7517,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2311,0.2351,0.4849,2.0351,-0.1469,-0.3422,0.4471,0.6686,2.6438,-5.5668,-0.0152,0.0692,0.263,1.5504,-0.554,0.6245,0.5321,0.7294,2.8224,0.011,-0.6753,-15.2128,0.37,22.5274,-0.5479,-0.0243,0.7252,1.8436,0.6647,2.5423,0.9167,0.3606,0.5258,3.3988,0.4418,6.4634,0.8403,0.13,0.1163,0.4717,-8.3365,4.0549,-71.665,-17.6737,4.4071,1.7785,0.6218,0.4035,0.1411,0.3496,0.7697,1.3126,0.7211,1.7053,0.9367,0.5493,0.0014,0.939,-0.8526,0.6655,0.9219,-0.66,-0.9549,0.6591,-0.0188,0.0266,0.1631,0.8844,-0.6662,-0.0235,0.011,0.105,0.6003,-0.5753,0.0875,0.022,0.1484,0.6868,-0.2564,0.7984,-0.2149,-0.2691,1.5535,1.0996,0.7078,2.4134,1.209,0.501,1.613,2.5233,1.5644,1.3929,0.971,0.6971,1.4733,1.2877,0.874,0.0003,0.3227,0.7653,0.5607,0.2678,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2408,3.3777,1.8378,10.6184,-1.3434,0.5278,2.9702,1.7234,9.0843,-0.6642,-1.087,4.6775,2.1628,9.8784,-4.1566,2.9263,3.9802,1.995,9.5543,0.0104,0.4561,-0.2215,0.0823,-0.4856,0.1804,-0.3715,1.0664,0.8498,0.9212,0.7969,0.8639,1.0841,1.1372,0.7221,0.8486,0.635,0.7463,1.1752,1.6789,0.7645,-60.395,0.4553,-35.9736,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1689,1.0749,1.1114,0.9196,0.9508,1.0339,0.0042,4.261,0.3911,0.2301,-0.0502,-0.3245,0.4467,-0.6835,0.5353,0.6363,0.7977,3.4447,-0.4012,-0.3767,0.4222,0.6498,2.9523,-2.9289,-0.0273,0.6099,0.7809,3.2866,-1.0156,-1.4209,-19.6249,13.8111,1.2276,1.0214,0.8321,1.5069,1.0433,0.6924,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0023,1.5799,-0.1547,0.1036,0.5194,?,?,?,?,?,TASCA_GIACCA
0.3677,3.4146,1.8479,9.5228,-1.1855,0.5731,1.6097,1.2687,7.6284,-0.8038,-1.1506,2.8577,1.6905,9.5627,-4.3562,2.5666,3.0819,1.7555,7.7766,0.0046,0.6417,-0.3196,0.1433,-0.4981,0.2233,-0.4483,1.4565,1.0931,1.0526,0.7505,0.7227,0.9629,2.1213,1.1949,1.1079,0.5633,0.5223,0.9272,1.5195,0.6642,-143.68,0.4371,-94.5558,-216.3275,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.2483,0.9958,1.2246,0.7977,0.981,1.2297,0.0046,3.7825,0.1004,0.2311,-0.073,-0.3236,0.4638,-0.7129,0.4794,0.4003,0.6327,3.4789,-0.3534,-0.4371,0.5596,0.7481,3.7096,-1.6201,-0.1312,0.7651,0.8747,4.4006,-1.4825,-1.0967,-3.655,3.3327,0.8457,0.7233,0.8552,0.7152,0.5231,0.7314,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0023,1.6643,0.2991,0.2046,0.5884,?,?,?,?,?,TASCA_GIACCA
0.1002,6.0414,2.4579,14.7356,-1.4819,0.2387,2.7521,1.659,7.5285,-1.0699,-0.9686,5.2931,2.3007,17.3692,-0.9013,3.2108,4.7829,2.187,9.6866,0.0089,0.4199,-0.1035,0.0312,-0.2464,0.0743,-0.3017,1.4816,1.0684,1.1239,0.7211,0.7586,1.052,2.1952,1.1414,1.2631,0.52,0.5754,1.1067,2.2609,1.0685,-100.8745,0.4726,-44.6164,-94.4036,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.8484,1.5212,0.4334,0.7772,1.7931,0.0035,4.6459,0.386,0.1863,-0.2505,-0.1063,0.1802,-0.584,0.4505,0.5372,0.7329,3.8719,-0.5038,-0.4167,0.7806,0.8835,5.2306,-1.78,-0.0608,0.84,0.9165,5.8981,-1.2162,-1.081,-7.4071,6.8521,0.8295,0.7997,0.964,0.6881,0.6395,0.9294,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0021,1.6024,-0.0379,0.1394,0.6796,?,?,?,?,?,TASCA_GIACCA
0.2408,3.3777,1.8378,10.6184,-1.3434,0.5278,2.9702,1.7234,9.0843,-0.6642,-1.087,4.6775,2.1628,9.8784,-4.1566,2.9263,3.9802,1.995,9.5543,0.0104,0.4561,-0.2215,0.0823,-0.4856,0.1804,-0.3715,1.0664,0.8498,0.9212,0.7969,0.8639,1.0841,1.1372,0.7221,0.8486,0.635,0.7463,1.1752,1.6789,0.7645,-60.395,0.4553,-35.9736,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1689,1.0749,1.1114,0.9196,0.9508,1.0339,0.0042,4.261,0.3911,0.2301,-0.0502,-0.3245,0.4467,-0.6835,0.5353,0.6363,0.7977,3.4447,-0.4012,-0.3767,0.4222,0.6498,2.9523,-2.9289,-0.0273,0.6099,0.7809,3.2866,-1.0156,-1.4209,-19.6249,13.8111,1.2276,1.0214,0.8321,1.5069,1.0433,0.6924,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0023,1.5799,-0.1547,0.1036,0.5194,?,?,?,?,?,TASCA_GIACCA
0.3677,3.4146,1.8479,9.5228,-1.1855,0.5731,1.6097,1.2687,7.6284,-0.8038,-1.1506,2.8577,1.6905,9.5627,-4.3562,2.5666,3.0819,1.7555,7.7766,0.0046,0.6417,-0.3196,0.1433,-0.4981,0.2233,-0.4483,1.4565,1.0931,1.0526,0.7505,0.7227,0.9629,2.1213,1.1949,1.1079,0.5633,0.5223,0.9272,1.5195,0.6642,-143.68,0.4371,-94.5558,-216.3275,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.2483,0.9958,1.2246,0.7977,0.981,1.2297,0.0046,3.7825,0.1004,0.2311,-0.073,-0.3236,0.4638,-0.7129,0.4794,0.4003,0.6327,3.4789,-0.3534,-0.4371,0.5596,0.7481,3.7096,-1.6201,-0.1312,0.7651,0.8747,4.4006,-1.4825,-1.0967,-3.655,3.3327,0.8457,0.7233,0.8552,0.7152,0.5231,0.7314,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0023,1.6643,0.2991,0.2046,0.5884,?,?,?,?,?,TASCA_GIACCA
0.1002,6.0414,2.4579,14.7356,-1.4819,0.2387,2.7521,1.659,7.5285,-1.0699,-0.9686,5.2931,2.3007,17.3692,-0.9013,3.2108,4.7829,2.187,9.6866,0.0089,0.4199,-0.1035,0.0312,-0.2464,0.0743,-0.3017,1.4816,1.0684,1.1239,0.7211,0.7586,1.052,2.1952,1.1414,1.2631,0.52,0.5754,1.1067,2.2609,1.0685,-100.8745,0.4726,-44.6164,-94.4036,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.8484,1.5212,0.4334,0.7772,1.7931,0.0035,4.6459,0.386,0.1863,-0.2505,-0.1063,0.1802,-0.584,0.4505,0.5372,0.7329,3.8719,-0.5038,-0.4167,0.7806,0.8835,5.2306,-1.78,-0.0608,0.84,0.9165,5.8981,-1.2162,-1.081,-7.4071,6.8521,0.8295,0.7997,0.964,0.6881,0.6395,0.9294,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0021,1.6024,-0.0379,0.1394,0.6796,?,?,?,?,?,TASCA_GIACCA
-0.3569,10.5298,3.245,15.4989,-1.1058,0.2685,8.1706,2.8584,11.1987,-0.817,-1.5115,14.8334,3.8514,20.7139,-2.3753,5.571,4.9825,2.2322,14.8148,0.0503,-1.3291,0.2361,-0.0641,-0.1777,0.0482,-0.2713,1.1352,0.8425,1.4537,0.7422,1.2806,1.7254,1.2887,0.7099,2.1134,0.5508,1.6399,2.9771,1.6164,0.5583,-10.3642,0.3454,-6.412,-18.5625,1.1941,1.1993,0.4718,1.0043,0.3951,0.3934,1.384,0.7482,1.0462,0.5406,0.7559,1.3982,0.0056,8.2038,0.3333,0.0126,0.0551,0.479,-0.0262,-0.6399,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.4749,8.0214,2.8322,14.4404,-0.6788,0.2354,2.6058,1.6142,8.4895,-0.5898,-1.1405,6.7329,2.5948,18.298,-1.8068,3.912,3.6378,1.9073,12.5077,0.0362,-2.0174,0.4164,-0.1214,-0.2064,0.0602,-0.2915,1.7545,1.0915,1.4849,0.6221,0.8463,1.3604,3.0783,1.1914,2.205,0.387,0.7163,1.8508,1.8539,0.4957,-12.4383,0.2674,-6.7093,-25.0917,1.6108,1.3194,0.6628,0.8191,0.4115,0.5023,1.701,0.7892,1.1545,0.464,0.6787,1.4629,0.0043,5.9228,0.3375,-0.045,0.1092,-0.0971,0.3138,-0.4887,0.3859,1.3651,1.1684,5.8511,-0.808,0.2484,0.8746,0.9352,5.2092,-0.7048,0.3708,1.2248,1.1067,6.5315,-0.3499,1.5538,1.0409,0.6699,1.2493,1.0557,0.845,1.5608,1.1145,0.7141,1.2142,1.5443,1.2719,1.0591,0.6689,0.6315,1.1232,0.8958,0.7975,0.002,2.4558,-0.2087,0.5515,-0.1834,?,?,?,?,?,TASCA_GIACCA
0.02,0.0112,0.1058,0.6073,-0.8674,-0.0163,0.01,0.1,0.462,-1.177,-0.0071,0.005,0.0708,0.3578,-1.0265,0.1482,0.0049,0.0703,0.3543,0.0348,-1.2283,-2.8024,0.1351,2.2816,-0.11,-0.0482,1.0585,1.495,1.5059,1.4125,1.4227,1.0072,1.1203,2.2352,2.2677,1.9951,2.0241,1.0145,1.1294,1.5567,-22.1088,1.3783,-19.5751,-14.2027,1.5325,1.8422,0.8859,1.2021,0.5781,0.4809,1.3146,1.6976,1.714,1.2913,1.3038,1.0097,0.0001,0.225,-0.53,-0.1331,0.1442,-0.1395,-0.1583,0.129,-0.0007,0.0002,0.0158,0.0876,-0.7848,0.0232,0.0003,0.0185,0.1111,-0.4909,0.0034,0.0008,0.0283,0.1324,-0.6802,-0.0302,-0.2063,6.8396,0.8502,0.5563,0.6544,0.7228,0.3095,0.4282,1.053,0.7183,0.6821,0.6586,0.6225,0.9452,0.7885,0.6613,0.8387,0.0001,0.0607,0.4866,0.5184,0.3009,?,?,?,?,?,TASCA_GIACCA
-0.0506,0.0259,0.161,0.8656,-1.5976,0.0671,0.0189,0.1374,0.785,-0.5581,0.0621,0.028,0.1672,0.9381,-0.9017,0.2583,0.017,0.1304,0.7424,0.0231,-0.7546,-0.8157,-0.1961,1.0809,0.2599,0.2404,1.1723,0.9629,1.2353,0.8214,1.0538,1.2829,1.3742,0.9272,1.526,0.6747,1.1104,1.6459,1.8935,1.1969,-30.3854,0.6321,-16.0473,-25.3867,0.6614,0.6755,0.4385,1.0213,0.663,0.6492,1.1027,0.9227,1.166,0.8368,1.0574,1.2636,0.0004,0.3895,-0.1889,-0.1458,-0.295,-0.4199,0.4769,0.0138,-0.0929,0.0156,0.1247,0.5608,-8.5554,-0.0168,0.008,0.0895,0.4112,-2.6063,-0.0311,0.0056,0.0747,0.3696,-2.6117,5.5417,2.992,0.5399,1.3942,1.6703,1.1981,1.9437,2.7899,1.4354,1.6894,1.8787,1.1121,0.5147,0.5735,1.1144,1.3636,1.5173,1.1127,0.0004,0.2182,0.6539,0.6863,0.8626,?,?,?,?,?,TASCA_GIACCA
-1.0488,5.1779,2.2755,11.467,-3.6567,-0.2492,3.5616,1.8872,9.8699,-1.2988,-0.4027,1.5681,1.2522,9.0958,-1.9788,2.3764,5.9844,2.4463,10.6516,0.006,4.2078,2.6044,-0.4413,0.619,-0.1049,-0.1695,1.2057,1.8172,0.9302,1.5071,0.7715,0.5119,1.4538,3.302,0.8652,2.2713,0.5951,0.262,1.6147,1.4902,-139.1932,0.9229,-86.2014,-93.4034,0.5735,0.8064,0.2298,1.4061,0.4006,0.2849,1.1618,1.2607,1.0765,1.0851,0.9266,0.8539,0.004,3.5347,0.2034,0.5733,-0.7501,-0.1755,0.0629,-0.6193,0.318,0.6992,0.8362,4.1165,-0.124,0.5599,1.0306,1.0152,3.9168,-0.1329,-0.9122,2.45,1.5652,5.7401,-28.2383,0.5679,-0.3486,-0.6138,0.8237,0.5342,0.6486,0.6785,0.2854,0.4207,0.9879,0.0819,0.0829,1.0594,18.6558,17.6102,1.051,0.7172,0.6824,0.0039,1.9074,0.4966,-0.8272,-0.7039,?,?,?,?,?,TASCA_GIACCA
