@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0109,0.5032,0.7094,3.3523,-1.0319,-0.0419,0.1727,0.4156,2.2031,-0.5697,-0.0371,0.4368,0.6609,3.206,-0.6299,0.9176,0.274,0.5234,2.3234,0.0305,0.2597,0.293,-0.0118,1.1283,-0.0456,-0.0404,1.7068,1.0733,1.3552,0.6289,0.794,1.2625,2.913,1.1521,1.8365,0.3955,0.6304,1.594,2.1291,1.374,-23.278,0.6453,-10.9331,-16.9419,1.1755,0.8388,0.6884,0.7135,0.5856,0.8207,1.5216,1.0456,1.4428,0.6872,0.9482,1.3799,0.0002,1.3992,0.368,-0.0459,-0.2632,0.4462,0.3225,0.354,0.272,0.198,0.445,1,0,DAVANTI_PANTALONI
0.5216,16.5626,4.0697,26.5222,-0.5316,0.6107,6.911,2.6289,13.0608,-0.9027,-1.1679,15.6887,3.9609,26.5151,-0.8126,5.6774,8.9385,2.9897,22.1189,0.0243,0.8541,-0.4467,0.0919,-0.5229,0.1076,-0.2057,1.5481,1.0275,1.3612,0.6637,0.8793,1.3248,2.3966,1.0557,1.853,0.4405,0.7732,1.7552,1.4857,0.7745,-16.7257,0.5213,-11.2578,-21.5968,2.5226,1.1838,0.7639,0.4693,0.3028,0.6453,2.0307,1.0003,1.1991,0.4926,0.5905,1.1988,0.0039,8.3512,-0.2119,-0.026,0.3549,-0.0988,0.0921,-0.1829,0.3777,0.3709,0.609,2,0,DAVANTI_PANTALONI
-0.4858,13.4082,3.6617,31.6077,-0.7487,1.0184,21.9408,4.6841,36.1582,-0.208,-0.4923,7.969,2.8229,23.7318,-2.249,4.5949,23.7208,4.8704,32.3436,0.0055,-0.477,0.9867,-0.1057,-2.0685,0.2216,-0.1072,0.7817,1.2971,0.7518,1.6593,0.9617,0.5796,0.6111,1.6825,0.5652,2.7533,0.925,0.336,2.1732,0.8238,-75.3239,0.3791,-34.6607,-91.4385,0.6039,2.4746,0.5558,4.0977,0.9203,0.2246,0.8742,1.3319,0.9772,1.5236,1.1179,0.7337,0.0034,6.8925,0.1048,0.4639,-0.1722,-0.0722,0.8065,-0.2281,0,0,0,0,0,DAVANTI_PANTALONI
0.7256,11.9514,3.4571,22.5615,-0.4275,0.1598,7.3176,2.7051,12.807,-0.7718,-1.3054,12.0275,3.4681,24.7175,-0.9366,5.1511,7.0193,2.6494,20.005,0.0173,4.5394,-0.5559,0.1409,-0.1225,0.031,-0.2534,1.278,0.9968,1.3049,0.78,1.021,1.309,1.6332,0.9937,1.7027,0.6084,1.0425,1.7135,1.211,0.5652,-19.1398,0.4667,-15.8048,-33.8654,2.1867,1.2383,0.7764,0.5663,0.355,0.6269,1.7617,0.9128,1.1278,0.5181,0.6402,1.2356,0.0041,7.8928,-0.0521,0.4632,0.1852,-0.2211,0.1188,-0.0278,0.1689,0.1404,0.3747,1,0,DAVANTI_PANTALONI
-0.6543,31.194,5.5852,56.1011,-0.6155,0.774,10.4258,3.2289,19.8256,-0.2216,-0.6638,8.3965,2.8977,29.0764,-0.7583,4.9573,26.9092,5.1874,40.7149,0.0184,-0.8454,0.9857,-0.132,-1.166,0.1561,-0.1339,1.7297,1.9275,1.0767,1.1143,0.6224,0.5586,2.992,3.7151,1.1592,1.2417,0.3874,0.312,5.9423,1.7046,-28.061,0.2869,-4.7222,-16.4622,2.1399,2.0999,0.8373,0.9814,0.3913,0.3987,2.8297,1.9294,1.3779,0.6818,0.4869,0.7141,0.0033,7.48,0.1549,0.3907,0.1998,0.2551,0.7225,0.3031,0,0,0,0,0,DAVANTI_PANTALONI
0.0203,4.0389,2.0097,10.1552,-0.9968,-0.1847,2.7866,1.6693,6.4355,-0.963,-0.2087,0.5383,0.7337,3.9602,-1.3182,2.5564,0.9068,0.9522,4.7598,0.2094,-0.1101,-0.0975,0.008,0.8852,-0.0723,-0.0816,1.2039,2.7392,2.1105,2.2753,1.753,0.7705,1.4494,7.5033,4.4541,5.1768,3.073,0.5936,1.6057,2.2511,-4.0204,1.4019,-2.5038,-1.786,1.5513,2.9771,0.8447,1.9191,0.5445,0.2837,1.578,2.5643,2.1335,1.625,1.3521,0.832,0.0007,3.6647,0.1888,-0.0406,-0.1989,-0.4392,0.3273,-0.313,0.0642,0.0601,0.2451,1,0,DAVANTI_PANTALONI
0.0825,2.6893,1.6399,8.9239,-0.4569,-0.3301,2.7421,1.6559,6.9647,-0.5701,-0.024,0.4675,0.6837,3.2064,-1.1373,2.1249,1.5001,1.2248,7.0323,0.0229,-0.25,-3.4338,0.0388,13.735,-0.1553,-0.0113,0.9903,2.3985,1.3389,2.4219,1.352,0.5582,0.9807,5.7526,1.7927,5.8656,1.828,0.3116,1.1066,1.6402,-16.944,1.4822,-15.3117,-10.3303,1.3809,4.0829,0.851,2.9567,0.6163,0.2084,1.2813,2.7831,1.269,2.1721,0.9904,0.456,0.0009,3.1583,0.5235,-0.3753,0.6542,-0.0912,0.5442,-0.3084,0,0,0,0,0,DAVANTI_PANTALONI
0.0825,5.0516,2.2476,8.96,-0.7322,-0.1,2.0218,1.4219,6.0089,-1.134,-0.2871,0.9859,0.9929,4.3056,-1.0846,2.6481,1.146,1.0705,4.6949,0.1451,-0.8254,-0.2874,0.0312,0.3483,-0.0378,-0.1084,1.5807,2.2636,2.0995,1.432,1.3282,0.9275,2.4986,5.124,4.4079,2.0507,1.7642,0.8603,1.1861,1.6907,-4.754,1.4254,-4.008,-2.8119,1.837,2.5044,0.9419,1.3633,0.5127,0.3761,1.4911,2.081,1.9085,1.3956,1.2799,0.9171,0.0009,3.9484,0.4541,-0.1453,0.0113,-0.4091,0.0715,-0.3855,0,0,0,0,0,DAVANTI_PANTALONI
-0.0462,1.2226,1.1057,5.3816,-0.6216,0.0695,2.3476,1.5322,5.8096,-0.7096,-0.1372,0.6815,0.8256,3.9358,-2.1972,1.8731,0.769,0.8769,4.4887,0.0719,-0.6643,0.3367,-0.0247,-0.5068,0.0371,-0.0732,0.7216,1.3394,1.2609,1.856,1.7472,0.9414,0.5208,1.7939,1.5899,3.4446,3.0529,0.8863,0.8555,0.7627,-5.933,0.8915,-6.9354,-7.7794,0.9766,2.696,0.6862,2.7606,0.7026,0.2545,0.9263,1.3674,1.1989,1.4761,1.2943,0.8768,0.0004,2.825,0.5502,-0.6757,0.458,-0.6377,0.4959,-0.4857,?,?,?,?,?,DAVANTI_PANTALONI
-0.0468,3.0371,1.7427,7.5335,-0.6024,-0.1131,2.0894,1.4455,5.6672,-0.8529,-0.1589,0.8472,0.9204,4.0437,-1.465,2.3117,0.6702,0.8186,4.3349,0.1802,0.4141,0.2948,-0.0203,0.7119,-0.0489,-0.0687,1.2056,1.8934,2.1288,1.5705,1.7657,1.1243,1.4536,3.585,4.5319,2.4664,3.1178,1.2641,1.0857,1.1785,-2.9733,1.0854,-2.7385,-2.523,1.5371,2.8659,0.8892,1.8645,0.5785,0.3103,1.3293,1.863,1.7379,1.4015,1.3073,0.9328,0.0005,3.4662,0.433,-0.1943,-0.0066,-0.3551,0.1614,-0.1701,?,?,?,?,?,DAVANTI_PANTALONI
0.0762,0.3587,0.5989,3.0958,-0.7436,-0.0768,0.2206,0.4696,2.4471,-1.6125,-0.0204,0.0579,0.2405,1.3136,-0.5987,0.6078,0.2798,0.529,2.2979,0.0167,-0.9929,-3.7299,0.1254,3.7565,-0.1263,-0.0336,1.2753,2.4899,1.1322,1.9523,0.8878,0.4547,1.6265,6.1995,1.2819,3.8116,0.7881,0.2068,0.8741,2.6838,-33.8112,3.0704,-38.6818,-12.5984,1.8955,2.1609,0.7598,1.14,0.4008,0.3516,1.2651,2.3567,1.3473,1.8629,1.065,0.5717,0.0003,0.8989,-0.8626,-0.1845,0.4672,0.3773,-0.5078,-0.0232,?,?,?,?,?,DAVANTI_PANTALONI
-0.0299,0.6343,0.7964,4.3101,-0.8339,-0.0665,0.2017,0.4491,2.463,-1.2541,0.064,0.615,0.7842,3.4309,-0.9378,1.0418,0.3751,0.6125,2.5971,0.0455,0.4491,-0.467,-0.0287,-1.0398,-0.0638,0.0614,1.7733,1.0156,1.3003,0.5727,0.7333,1.2804,3.1445,1.0314,1.6908,0.328,0.5377,1.6394,1.4302,1.1803,-15.837,0.8253,-11.0735,-13.4176,2.151,1.3275,0.8638,0.6172,0.4016,0.6507,1.7499,1.2563,1.6595,0.7179,0.9483,1.321,0.0003,1.5731,0.4048,-0.1936,-0.1305,0.1489,0.1072,-0.0768,?,?,?,?,?,DAVANTI_PANTALONI
-0.0435,0.0182,0.1347,0.788,-1.6327,0.0521,0.0152,0.1234,0.7664,-0.6077,-0.0367,0.0081,0.0899,0.6971,-1.5968,0.1824,0.0141,0.1189,0.6469,0.0217,-0.8364,1.1854,-0.2387,-1.4172,0.2854,-0.2014,1.0922,1.4986,1.1331,1.372,1.0374,0.7561,1.193,2.2459,1.2839,1.8825,1.0762,0.5717,1.6868,1.1401,-34.1248,0.6759,-20.2306,-29.9308,0.6279,1.1151,0.4527,1.7759,0.721,0.406,1.0281,1.1305,1.2181,1.0995,1.1848,1.0776,0.0002,0.2776,-0.4585,0.0893,-0.5413,-0.3564,0.665,-0.4083,?,?,?,?,?,DAVANTI_PANTALONI
1.043,6.2297,2.4959,15.9193,-1.0027,0.0435,3.1324,1.7699,8.4241,-1.0012,-0.9449,5.1402,2.2672,19.4608,-0.4972,3.47,4.4438,2.108,15.0456,0.0168,23.9676,-1.1038,0.3006,-0.0461,0.0125,-0.2723,1.4102,1.1009,1.184,0.7806,0.8396,1.0755,1.9888,1.212,1.4019,0.6094,0.7049,1.1567,1.8912,1.2334,-31.0588,0.6521,-16.4226,-25.1824,1.8882,0.6115,0.5195,0.3239,0.2751,0.8494,1.8897,0.818,1.0581,0.4329,0.5599,1.2935,0.0037,5.1373,0.2082,0.0829,0.3653,-0.2522,0.1231,-0.1795,?,?,?,?,?,DAVANTI_PANTALONI
-1.0427,3.9504,1.9876,10.3631,-3.1866,-1.2209,7.1845,2.6804,11.1721,-2.2439,0.119,5.3716,2.3177,14.4066,-0.8681,3.0564,9.7569,3.1236,13.1228,0.0056,0.8541,-8.7589,-0.3411,-10.2558,-0.3994,0.0389,0.7415,0.8576,0.6363,1.1565,0.8581,0.742,0.5498,0.7354,0.4049,1.3375,0.7364,0.5505,1.0207,1.1782,-106.1115,1.1544,-103.9626,-90.0599,0.7187,0.321,0.1876,0.4466,0.261,0.5844,0.9276,0.7193,0.7897,0.7755,0.8513,1.0978,0.0042,4.7511,0.8632,-0.5185,-0.7197,-0.4257,-0.8141,0.4372,18.5131,101.6582,10.0826,46,0.2069,DIETRO_PANTALONI
-1.0283,4.0855,2.0213,8.9496,-2.6644,-1.4254,9.9317,3.1515,15.7942,-1.572,0.322,4.0149,2.0037,11.4106,-0.6502,3.3265,10.1592,3.1873,12.9819,0.0028,0.7215,-3.1938,-0.3091,-4.4269,-0.4285,0.0968,0.6414,1.0088,0.6342,1.5728,0.9887,0.6287,0.4114,1.0176,0.4022,2.4737,0.9776,0.3952,0.6741,1.4474,-179.9465,2.1471,-266.9434,-124.3278,0.3977,0.3532,0.1876,0.8881,0.4717,0.5312,0.5666,0.7843,0.6894,1.3842,1.2166,0.879,0.0047,5.183,0.8626,-0.5401,-0.7916,-0.5336,-0.7811,0.6262,15.9791,2.5126,1.5851,8,0.6522,DIETRO_PANTALONI
-0.8614,3.9667,1.9917,10.3105,-2.9863,-1.5835,8.2815,2.8778,13.1551,-2.7664,0.1117,5.6378,2.3744,16.3123,-0.4943,3.3277,10.0742,3.174,15.0492,0.0039,0.544,-7.7091,-0.2588,-14.172,-0.4759,0.0336,0.6921,0.8388,0.6275,1.212,0.9067,0.7481,0.479,0.7036,0.3937,1.4689,0.822,0.5596,0.7994,1.4314,-130.3783,1.7906,-163.0978,-91.0858,0.7405,0.2369,0.1712,0.32,0.2312,0.7225,0.7838,0.6321,0.6851,0.8064,0.8741,1.0839,0.0047,4.9678,0.7178,-0.4922,-0.7324,-0.1816,-0.779,0.438,14.1024,2.8005,1.6735,8,0.4667,DIETRO_PANTALONI
-0.8977,10.1793,3.1905,32.1138,-0.5529,-1.6575,5.7974,2.4078,12.4776,-2.5056,0.2672,5.8555,2.4198,28.3974,-0.2288,3.8383,10.7239,3.2747,30.9964,0.0055,0.5416,-3.3598,-0.2339,-6.2033,-0.4318,0.0696,1.3251,1.3185,0.9743,0.995,0.7353,0.7389,1.7559,1.7384,0.9492,0.9901,0.5406,0.546,1.282,2.1626,-66.3373,1.6868,-51.7436,-30.675,5.8101,0.8948,0.6635,0.154,0.1142,0.7415,2.5737,1.1309,1.036,0.4394,0.4025,0.9162,0.005,5.7932,0.329,0.3291,-0.2261,-0.1448,-0.4332,0.4777,14.8289,75.6576,8.6981,56,0.1642,DIETRO_PANTALONI
-0.9805,6.8038,2.6084,14.6278,-1.6048,0.1975,1.3398,1.1575,6.4731,-1.4515,0.6644,9.0685,3.0114,14.7411,-0.6102,3.2682,7.9731,2.8237,11.5899,0.0554,-4.9644,-1.4758,-0.3,0.2973,0.0604,0.2033,2.2535,0.8662,0.9238,0.3844,0.4099,1.0665,5.0782,0.7503,0.8533,0.1477,0.168,1.1374,2.3514,1.6132,-13.2494,0.6861,-5.6346,-8.2129,2.1268,0.6134,0.4577,0.2884,0.2152,0.7461,2.2598,0.9923,1.2621,0.4391,0.5585,1.2719,0.006,4.9495,-0.5469,-0.7139,-0.6096,0.2964,0.3612,0.5745,4.1434,0,0.0034,0.0489,0.9883,DIETRO_PANTALONI
0.3052,10.0656,3.1726,21.7366,-1.1885,0.0821,5.9526,2.4398,14.8275,-1.4492,0.0915,6.1308,2.476,27.3943,-2.6284,4.1243,5.2476,2.2908,19.7538,0.02,3.717,3.3348,0.074,0.8972,0.0199,0.0222,1.3004,1.2813,1.385,0.9854,1.0651,1.0809,1.691,1.6418,1.9181,0.9709,1.1343,1.1683,1.3455,0.5949,-29.2675,0.4421,-21.7526,-49.2015,1.6406,1.3155,0.4927,0.8019,0.3003,0.3746,1.466,0.7935,1.1004,0.5413,0.7506,1.3868,0.0009,6.1472,-0.078,0.2311,0.0885,0.1115,-0.1031,-0.0729,0,0,0,0,0,DIETRO_PANTALONI
0.6709,7.5534,2.7483,20.507,-0.4115,0.6494,6.6606,2.5808,12.3156,-0.4298,-0.9206,10.2567,3.2026,32.9147,-0.5685,4.1773,8.7404,2.9564,24.1424,0.007,1.0331,-0.7288,0.1606,-0.7055,0.1555,-0.2204,1.0649,0.8582,0.9296,0.8058,0.873,1.0833,1.134,0.7364,0.8642,0.6494,0.762,1.1735,1.6149,0.5011,-35.0915,0.3103,-21.7293,-70.0269,1.6867,0.6923,0.5976,0.4105,0.3543,0.8631,1.6651,0.623,0.8494,0.3742,0.5101,1.3634,0.0035,6.2478,0.0901,0.4598,0.5171,-0.1437,0.3839,0.1913,?,?,?,?,?,DIETRO_PANTALONI
1.0439,5.5584,2.3576,11.9278,-0.4964,0.235,5.5964,2.3657,12.3684,-0.6373,-0.255,2.6922,1.6408,11.6168,-0.8379,3.1629,5.0531,2.2479,10.6331,0.0048,4.4422,-4.0938,0.33,-0.9216,0.0743,-0.0806,0.9966,1.4369,1.0488,1.4418,1.0524,0.7299,0.9932,2.0646,1.1,2.0787,1.1075,0.5328,0.8218,0.7471,-77.7709,0.909,-94.6299,-104.1002,1.0552,1.2611,0.7461,1.1951,0.707,0.5916,0.9644,1.0268,1.1218,1.0647,1.1632,1.0925,0.0028,4.7857,0.4952,0.3567,0.5725,0.0187,0.314,0.038,?,?,?,?,?,DIETRO_PANTALONI
0.5633,9.9774,3.1587,17.2707,-0.673,0.512,6.4349,2.5367,11.6585,-0.8248,-0.652,7.9019,2.811,14.3997,-1.4217,4.5818,4.326,2.0799,11.3221,0.0255,1.1002,-0.864,0.1229,-0.7853,0.1117,-0.1423,1.2452,1.1237,1.5187,0.9024,1.2196,1.3515,1.5505,1.2627,2.3064,0.8144,1.4875,1.8266,1.3184,0.8218,-23.4376,0.6233,-17.7773,-28.5191,1.6158,1.7361,0.8885,1.0745,0.5499,0.5118,1.4814,1.1994,1.5254,0.8096,1.0297,1.2718,0.0027,6.9193,0.021,0.4109,0.2587,-0.1188,0.2043,-0.2812,0,0,0,0,0,DIETRO_PANTALONI
1.5149,10.8898,3.3,17.5359,-0.2462,-0.1214,4.8706,2.207,11.7764,-1.0673,-0.0895,3.1858,1.7849,14.7708,-0.9693,3.1717,11.2045,3.3473,15.0285,0.0145,-12.4794,-16.9356,0.4776,1.3571,-0.0383,-0.0282,1.4953,1.8489,0.9859,1.2365,0.6593,0.5332,2.2358,3.4183,0.9719,1.5289,0.4347,0.2843,0.5698,0.4765,-15.7042,0.8363,-27.5617,-32.9566,2.4703,1.876,0.9228,0.7594,0.3736,0.4919,1.4891,1.1872,1.1668,0.7973,0.7836,0.9829,0.0041,4.7325,0.5017,0.0901,0.8609,0.0601,0.2902,-0.0129,0,0,0,0,0,DIETRO_PANTALONI
0.909,6.7208,2.5924,17.5435,-0.2192,-0.0231,4.8596,2.2044,12.9582,-0.7297,-0.3629,4.8477,2.2018,14.2332,-1.3379,3.4056,5.7885,2.4059,14.7701,0.025,-39.3776,-2.505,0.2669,0.0636,-0.0068,-0.1066,1.176,1.1774,1.0775,1.0012,0.9163,0.9151,1.383,1.3864,1.1611,1.0024,0.8395,0.8375,0.577,0.3873,-8.3214,0.6712,-14.4219,-21.4883,1.9207,2.3635,0.9498,1.2305,0.4945,0.4019,1.3539,1.2326,1.1878,0.9104,0.8773,0.9636,0.0026,5.07,0.4216,0.5335,0.5548,-0.077,0.196,0.0434,0,0,0,0,0,DIETRO_PANTALONI
0.9711,11.8045,3.4358,16.26,-0.4551,0.2725,4.2443,2.0602,11.1381,-0.9281,-0.4087,4.7868,2.1879,16.7151,-1.148,4.0856,5.3275,2.3081,11.7077,0.0262,3.5639,-2.376,0.2377,-0.6667,0.0667,-0.1,1.6677,1.5704,1.4885,0.9416,0.8926,0.9479,2.7812,2.466,2.2157,0.8867,0.7967,0.8985,0.9486,0.5693,-16.1182,0.6001,-16.992,-28.3136,1.9343,1.436,0.9294,0.7424,0.4805,0.6472,1.4598,0.9728,1.3888,0.6664,0.9514,1.4277,0.0029,5.7095,0.0717,0.102,0.6314,0.0621,0.0555,-0.1263,0,0,0,0,0,DIETRO_PANTALONI
0.9186,10.8079,3.2875,22.5426,-0.2397,0.0084,6.6835,2.5853,17.0591,-0.4802,-0.2936,5.0134,2.2391,24.3522,-2.0642,3.353,12.1923,3.4918,19.9463,0.0091,109.3535,-3.1282,0.274,-0.0286,0.0025,-0.0876,1.2717,1.4683,0.9415,1.1546,0.7404,0.6412,1.6171,2.1558,0.8865,1.3331,0.5482,0.4112,0.7877,0.2657,-23.7278,0.3373,-30.1244,-89.2978,1.5778,2.288,0.9033,1.4502,0.5725,0.3948,1.3214,0.9257,1.1302,0.7005,0.8553,1.2209,0.0026,4.928,0.1382,0.0533,0.6867,-0.1448,0.2324,-0.2718,0,0,0,0,0,DIETRO_PANTALONI
0.6399,11.0048,3.3173,18.6877,-0.3894,0.5833,9.3411,3.0563,13.9355,-0.6239,-0.9497,11.7256,3.4243,32.6497,-3.0406,4.9055,9.6595,3.108,25.5657,0.0408,1.097,-0.6738,0.1304,-0.6142,0.1189,-0.1936,1.0854,0.9688,1.0674,0.8926,0.9834,1.1018,1.1781,0.9385,1.1393,0.7966,0.967,1.2139,0.9782,0.2132,-4.8155,0.2179,-4.923,-22.5916,1.5674,1.6646,0.5047,1.062,0.322,0.3032,1.341,0.5724,0.731,0.4268,0.5451,1.2771,0.0035,7.2001,0.0418,-0.0308,0.5164,-0.085,0.2633,-0.4976,0,0,0,0,0,DIETRO_PANTALONI
0.0257,0.0183,0.1351,0.6981,-0.9241,-0.0478,0.0105,0.1026,0.5751,-1.0941,0.0416,0.0129,0.1137,0.6863,-0.6273,0.1906,0.0101,0.1004,0.5019,0.037,-0.5362,0.6165,0.1346,-1.1496,-0.2511,0.2184,1.3163,1.1883,1.3451,0.9027,1.0219,1.132,1.7327,1.412,1.8094,0.8149,1.0443,1.2815,1.1158,1.2674,-17.3829,1.1359,-15.5789,-13.7152,1.3211,0.8604,0.6962,0.6512,0.527,0.8092,1.2138,1.0173,1.3911,0.8381,1.146,1.3675,0.0002,0.2897,-0.2119,-0.1861,0.1249,-0.2933,-0.3291,0.3572,?,?,?,?,?,DIETRO_PANTALONI
-0.1319,0.0589,0.2427,1.1644,-2.1872,0.1881,0.0947,0.3077,1.4365,-0.3481,0.0349,0.019,0.1379,0.9649,-0.8511,0.3971,0.0689,0.2624,1.0923,0.0199,-0.7013,-3.7847,-0.3322,5.3968,0.4737,0.0878,0.7886,1.76,0.9246,2.2317,1.1724,0.5254,0.6219,3.0976,0.8549,4.9804,1.3746,0.276,2.1544,1.8012,-35.9872,0.8361,-16.7041,-19.9793,0.3428,0.7009,0.3278,2.0444,0.9562,0.4677,0.8106,1.2068,1.0661,1.4888,1.3152,0.8834,0.0006,0.5977,-0.6389,-0.0566,-0.738,-0.0883,0.8567,0.0177,0,0,0,0,0,DIETRO_PANTALONI
0.0615,0.0721,0.2686,2.1089,-0.9433,-0.1218,0.0338,0.1839,1.0691,-3.2715,0.0159,0.0231,0.1519,1.1117,-1.013,0.3159,0.0481,0.2194,1.0802,0.0208,-0.5045,3.8776,0.1945,-7.6868,-0.3857,0.0502,1.4602,1.768,1.2244,1.2108,0.8385,0.6925,2.1323,3.1259,1.4991,1.466,0.7031,0.4796,1.2503,1.8299,-44.5126,1.4636,-35.6023,-24.3246,4.3361,1.9651,0.9837,0.4532,0.2269,0.5006,1.9727,1.8971,1.9523,0.9617,0.9897,1.0291,0.0004,0.4553,-0.2458,-0.0539,0.375,-0.5063,-0.5742,0.0686,0,0,0,0,0,DIETRO_PANTALONI
