@RELATION WhereIsSmartphone
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
2.854259,10.76204,3.2805548,8.837024,-0.0064612916,3.995362,12.075095,3.4749238,10.701396,-0.60852736,6.8345213,2.57626,1.6050732,4.935387,0.38610634,0.7143931,0.41762385,0.5845855,0.9440652,2.0438662,2.1649628,0.89125925,4.1773887,4.6870637,0.014013163,-0.01827651,-1.3042388,1.319766,1.0921464,0.82753026,0.82578236,1.7905432,2.1682992,0.042077426,14.779776,-0.906352,-0.94809854,0.9694623,TASCA_DESTRA_DAVANTI_PANTALONI
2.3409395,10.386533,3.2228143,9.058562,-0.020953538,4.4943895,6.8268256,2.6128194,10.818153,-0.692133,7.1558514,2.1348584,1.4611155,5.162764,0.3805453,0.52085817,0.3271364,0.62807196,1.2334623,2.2057219,1.7882361,1.5214293,4.865209,3.1977885,0.042014815,-0.058618084,-1.3951765,1.3878249,1.0645857,0.7670893,0.8373483,1.7545954,2.095419,0.04384226,14.528942,-0.8262446,-0.95689046,0.91614145,TASCA_DESTRA_DAVANTI_PANTALONI
1.3068478,3.0110044,1.7352246,5.6766458,-0.03989799,6.3949394,0.26195222,0.5118127,2.1236339,0.72831726,7.0590534,0.52769196,0.7264241,2.3807993,0.697991,0.20435655,0.18513075,0.90592027,3.3903508,2.3887212,0.7045646,11.494479,5.705989,0.49641123,-0.038257256,-0.039582144,1.034631,0.6983665,0.6924655,0.99155015,2.6730812,2.3843446,0.89198357,0.048071127,14.786071,-0.39159697,-0.7020135,-0.3523069,TASCA_DESTRA_DAVANTI_PANTALONI
1.3545744,0.7257864,0.851931,3.4200878,0.040443495,4.2141,0.5575092,0.74666536,3.1220577,0.50952405,8.66488,0.28261393,0.5316145,2.6167083,0.71480083,0.3214386,0.15632929,0.48634258,1.140981,1.6025352,1.4045241,1.3018376,2.5681195,1.9726882,0.044445474,0.021979779,0.49453357,0.5599426,0.38847196,0.693771,1.0954596,1.3070191,1.193124,0.048650194,14.233552,0.4267175,-0.64990264,-0.9521508,TASCA_DESTRA_DAVANTI_PANTALONI
2.323786,3.4722695,1.8634027,6.6415386,0.108572915,3.602148,8.19688,2.8630195,11.216925,-1.0534638,8.093298,0.6880171,0.82946795,3.028802,0.65384746,0.6451112,0.28712472,0.4450779,0.65085226,2.2465036,3.4516337,0.42360866,5.046778,11.9137745,-0.14057174,0.14139195,-1.0058347,1.3639427,0.85149,0.62428576,0.5920998,2.192794,3.7034197,0.045792174,14.913916,-0.8365241,-0.89322263,0.9166182,TASCA_DESTRA_DAVANTI_PANTALONI
2.343916,7.954936,2.8204496,8.57417,0.016432852,5.767069,7.5358195,2.7451446,11.097773,-0.42528403,6.434171,0.59158355,0.7691447,3.2654595,0.5520534,0.40643108,0.36429182,0.89631885,1.0274321,3.6669948,3.5690873,1.0556166,13.446852,12.738386,-0.043260105,0.035596058,-0.822838,1.1195763,1.1958317,1.068111,0.7726028,2.6257162,3.398533,0.04476371,14.839867,-0.94955015,-0.72200805,0.8300644,TASCA_DESTRA_DAVANTI_PANTALONI
2.0564618,7.0377746,2.6528804,8.139624,0.041341983,4.1245112,5.293843,2.3008351,11.74787,-0.8228313,7.7899294,1.9787853,1.406693,4.2987604,0.5179036,0.49859527,0.26398978,0.5294671,1.1530076,1.8858987,1.6356342,1.3294264,3.5566137,2.6752992,-0.06619245,0.076010495,-1.1483258,1.3174311,0.9522067,0.7227753,0.6928595,1.8934816,2.7328508,0.045255836,14.433859,-0.5573401,-0.97096986,0.3960742,TASCA_DESTRA_DAVANTI_PANTALONI
2.767815,7.323655,2.7062252,9.144372,-0.08238018,3.5457375,20.255148,4.5005717,14.069724,-1.2033272,6.793254,2.1971948,1.4822937,4.333268,0.45276472,0.7806035,0.40743583,0.5219498,0.601307,1.825701,3.0362213,0.36157006,3.3331842,9.21864,0.090574615,-0.19412556,-2.143267,1.3230232,1.0669217,0.80642706,0.64993256,2.1102715,3.2469082,0.042881448,15.200021,-0.7170951,-0.82824004,0.9586169,TASCA_DESTRA_DAVANTI_PANTALONI
2.5971143,9.33247,3.0549092,9.264935,-0.01870416,4.1912985,28.249125,5.3149905,15.872322,-0.91322833,5.5999503,2.9148285,1.7072868,5.5685353,0.20776066,0.61964434,0.46377453,0.7484528,0.5747723,1.7893357,3.113121,0.33036315,3.2017217,9.691522,0.022453262,-0.11648891,-5.188062,1.0962778,1.2939268,1.1802909,0.5837164,1.663801,2.8503585,0.03846046,14.798043,-0.77410805,-0.8449346,0.9134253,TASCA_DESTRA_DAVANTI_PANTALONI
1.0726659,7.29739,2.701368,9.105513,-0.13621867,4.776537,14.837818,3.8519888,15.542469,-1.0911713,7.0218825,0.752347,0.86737937,3.246961,0.58851963,0.2245698,0.15276045,0.6802359,0.7012918,3.114402,4.4409504,0.49181017,9.6995,19.72204,0.13460332,-0.23506622,-1.7463628,1.0782316,1.0155809,0.941895,0.58584726,2.8043184,4.786774,0.045531653,14.839007,-0.70413417,-0.7960982,0.8582515,TASCA_DESTRA_DAVANTI_PANTALONI
2.7252467,9.723324,3.1182244,9.05698,0.0025793468,4.0959134,22.481588,4.741475,15.3968,-1.0263814,5.9859395,3.9159734,1.9788818,6.3842125,0.16739772,0.6653575,0.45527467,0.6842557,0.65764856,1.5757507,2.3960376,0.43250164,2.4829903,5.7409964,-0.0030032862,0.018247169,-6.0757337,1.1950766,1.184228,0.99092215,0.5882378,1.4186527,2.4116993,0.04056661,14.811757,-0.6933847,-0.92941123,0.8346398,TASCA_DESTRA_DAVANTI_PANTALONI
2.1158702,9.9606085,3.156043,9.577986,0.002793854,5.6232896,5.9840674,2.4462354,8.763603,-0.20515826,6.4840884,2.0762866,1.4409325,6.2412043,0.18772224,0.37626913,0.3263173,0.8672444,1.2901633,2.1902783,1.6976752,1.6645215,4.797319,2.882101,-0.017987274,0.018604303,-1.0343038,1.3208412,1.2500443,0.94640017,1.0929278,1.5346375,1.4041526,0.046040516,14.3455925,-0.98364645,-0.8180633,0.87776476,TASCA_DESTRA_DAVANTI_PANTALONI
1.6262112,8.28785,2.8788626,9.42001,-0.014390545,5.3609533,4.745816,2.1784894,9.053425,-0.34516403,7.0927987,1.4359651,1.1983176,4.97508,0.37857088,0.30334365,0.22927637,0.75583047,1.3214948,2.4024203,1.8179566,1.7463487,5.771624,3.3049664,0.057525475,-0.044092804,-0.7664918,1.3797758,1.1599458,0.840677,1.0404912,1.8934388,1.8197546,0.047822077,14.319655,-0.9417195,-0.8788208,0.9151396,TASCA_DESTRA_DAVANTI_PANTALONI
1.1644348,8.715668,2.952231,10.583371,-0.10884659,6.0912185,3.2632635,1.8064505,7.9874043,-0.08614316,6.6683073,1.2575798,1.1214187,5.6232014,0.2776555,0.19116615,0.17462224,0.913458,1.6342717,2.6325858,1.6108618,2.670844,6.9305086,2.5948758,1.6399401,-0.4806421,-0.29308516,1.2978783,1.2260644,0.94466823,1.3250076,1.88209,1.4204372,0.04792803,14.3755665,-0.91315734,-0.89484036,0.86271864,TASCA_DESTRA_DAVANTI_PANTALONI
0.9413827,6.5551925,2.560311,10.235962,-0.34697032,2.3893092,1.2130642,1.1013919,6.3013325,0.095857814,8.90989,2.424395,1.5570469,6.657901,0.31820732,0.39399788,0.10565592,0.2681637,2.324614,1.6443378,0.7073595,5.40383,2.7038467,0.50035745,-3.9467516,-0.84853125,0.21499483,1.0903728,0.77819,0.7136917,1.6244123,1.5374157,0.94644433,0.0482948,12.775605,0.62836957,-0.9121813,-0.7533327,TASCA_DESTRA_DAVANTI_PANTALONI
7.319182,3.0869389,1.7569686,5.051999,0.4823024,-0.51716405,6.4990544,2.5493243,7.6695857,-0.9627378,-4.772806,9.903249,3.1469429,10.079993,-4.172573,-14.1525345,-1.5335175,0.108356394,0.6891899,0.5583097,0.8100955,0.47498277,0.3117097,0.65625477,-1.2510909,-0.57882726,0.46265802,2.497339,5.0076447,2.0051923,0.6587056,0.5011907,0.7608721,0.0455893,14.647449,0.74747485,0.95848316,0.7080394,TASCA_DESTRA_DAVANTI_PANTALONI
2.2832348,5.3985953,2.3234878,8.308525,0.055594563,2.9877887,4.68673,2.1648858,10.968609,-1.5537857,8.3070135,2.934663,1.7130858,7.7366624,0.16066028,0.7641889,0.27485627,0.3596706,1.0732611,1.3563173,1.2637346,1.1518896,1.8395963,1.5970249,-0.07328913,0.33027327,-4.5064425,2.0483224,0.95444214,0.4659628,0.7574821,1.073916,1.4177443,0.047002427,14.184569,-0.8311561,-0.89646566,0.97179896,TASCA_DESTRA_DAVANTI_PANTALONI
