@RELATION WhereIsSmartphone
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
0.2831217,0.002517067,0.050170377,0.20734172,0.48334035,-0.08168201,0.07990012,0.2826661,0.7212896,-3.1123822,0.52541405,0.005461712,0.0739034,0.26426327,0.57694095,-3.466145,0.5388545,-0.15546218,0.1774899,0.6788643,3.824805,0.031502668,0.46085677,14.629135,-0.35532525,0.5382302,-1.5147535,2.2880523,0.64246035,0.2807892,0.28745973,0.7846028,2.7294357,0.004016022,1.0532078,0.46383536,-0.77316606,0.129813,TASCA_DESTRA_DAVANTI_PANTALONI
0.2813342,0.0044054193,0.06637333,0.3157545,0.19724278,-0.08954175,0.058597706,0.24206963,0.69634897,-4.758057,0.34196272,0.0034861795,0.059043877,0.2704448,0.44519958,-3.1419332,0.82270426,-0.2618465,0.27419108,1.1241357,4.0998263,0.07518075,1.2636812,16.808575,-0.13482979,0.3574949,-2.6514535,3.2524781,0.806907,0.24808991,0.4534429,1.1675377,2.5748284,0.0030118665,0.8206185,0.4852573,-0.90592796,-0.18187648,TASCA_DESTRA_DAVANTI_PANTALONI
0.34994185,0.002420586,0.04919945,0.16023389,0.6404897,0.08046226,0.020147301,0.14194119,0.4261061,-1.1026075,0.4146139,0.013938875,0.11806301,0.3656638,0.3302082,4.3491426,0.84401864,0.19406551,0.34661856,0.41672197,1.2022494,0.120144434,0.17365721,1.4454037,-1.2775406,1.5835258,-1.2395113,2.199295,0.816396,0.37120804,0.37604222,0.43820003,1.1652948,0.003656581,0.921313,-0.7042548,-0.8178119,0.7882944,TASCA_DESTRA_DAVANTI_PANTALONI
0.21306442,0.0017278894,0.041567888,0.16870828,0.49254283,-0.06175474,0.011846864,0.1088433,0.4173985,-3.4896271,0.10439923,0.07574608,0.27522007,0.7835807,-0.6424205,-3.450171,2.040862,-0.5915249,0.38190582,0.15103509,0.39547732,0.14585206,0.022811601,0.15640233,-0.5047326,-0.5342718,1.0585244,3.575991,0.6968473,0.19486831,0.40418994,0.21530427,0.5326809,0.0016344797,0.5761129,-0.28803593,-0.38113466,0.96211433,TASCA_DESTRA_DAVANTI_PANTALONI
0.16449672,0.029351609,0.1713231,0.5690154,-0.98965853,-0.16500749,0.013592822,0.11658826,0.4149586,?,-0.08417115,0.0065594236,0.08099027,0.3208682,-1.5616832,-0.9969046,-1.9543123,1.9603804,1.4694713,2.115354,1.4395341,2.1593463,4.474724,2.0722585,0.6820655,1.4468938,2.1213415,?,2.2832015,1.1E-44,1.3712583,1.7733618,1.293237,0.0016515504,0.4959239,0.8915704,-0.56086683,-0.20426552,TASCA_DESTRA_DAVANTI_PANTALONI
0.33231154,0.013310196,0.11536982,0.40435806,0.0861199,-0.13792238,0.036700845,0.19157465,0.55757165,-27.296871,0.1142843,0.005795598,0.076128826,0.34442973,0.08676523,-2.40941,2.907762,-1.2068357,0.6022186,1.5154551,2.5164535,0.3626673,2.2966044,6.332538,-0.07084435,1.1644382,-16.436571,22.45508,1.1731639,0.05224492,0.72521275,1.1739929,1.6188256,0.002516739,0.59004784,0.9902145,-0.8598404,-0.8029026,TASCA_DESTRA_DAVANTI_PANTALONI
0.06690893,0.024640717,0.15697362,0.5406639,-2.41699,-0.2622721,0.014481873,0.12034065,0.51175857,?,-0.6072619,0.014095867,0.118726015,0.6725907,?,-0.25511268,-0.11018135,0.43189287,1.3044106,1.3221501,1.0135998,1.7014868,1.748081,1.0273844,0.7472972,0.5686011,0.7608767,?,?,1.0,1.0564823,0.8038528,0.7608767,0.0044323583,1.0274792,0.6271161,-0.98787135,-0.5228258,TASCA_DESTRA_DAVANTI_PANTALONI
0.2927072,0.006494687,0.08058962,0.29562655,0.26149502,-0.14290994,0.054177873,0.23276141,0.6490114,-5.739228,0.44763616,0.023597052,0.15361331,0.45121634,0.4129125,-2.0481935,0.6538954,-0.3192547,0.34623274,0.52462655,1.5152425,0.119877115,0.27523297,2.2959592,-0.18939035,0.3298477,-1.7416289,4.156692,0.52084446,0.12530263,0.45550287,0.65517694,1.4383596,0.0038713661,0.9283239,0.7167762,-0.8655342,-0.94911414,TASCA_DESTRA_DAVANTI_PANTALONI
0.28956482,0.03394976,0.1842546,0.5772998,-0.15379812,-0.20437314,0.074316114,0.27260983,0.70133,-13.204849,0.25319472,0.028050628,0.16748321,0.541628,0.101538956,-1.4168439,1.1436448,-0.8071777,0.6758913,1.1001377,1.6276845,0.45682904,1.210303,2.6493566,0.11803297,-1.2571527,-10.650861,10.134113,0.829984,0.081900015,0.82315,1.0658603,1.2948555,0.002983376,0.79644173,0.8908633,-0.9912715,-0.8947636,TASCA_DESTRA_DAVANTI_PANTALONI
0.25015593,0.030117918,0.17354515,0.6415588,-0.64144784,-0.13697562,0.035533447,0.18850318,0.54342115,-10.312128,-0.009054027,0.03186243,0.1785005,0.76565695,-0.29843727,-1.8262807,-27.629246,15.128696,0.9206484,0.972239,1.0560372,0.8475935,0.9452486,1.1152146,0.50609285,1.4246378,2.814973,8.136116,0.6628208,0.08146649,1.1805923,0.8379194,0.70974493,0.0020237297,0.5637231,0.8552514,-0.8997966,-0.592228,TASCA_DESTRA_DAVANTI_PANTALONI
