@RELATION WhereIsSmartphone
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
0.08668399,0.02614866,0.16170548,0.4967084,-0.64827067,-0.59990096,0.008941426,0.09455911,0.79598755,?,0.6582206,0.0045871823,0.06772874,0.2586534,0.6648333,-0.14449717,0.13169444,-0.91139805,1.7100995,2.3875458,1.3961445,2.9244397,5.700375,1.9492197,0.2454274,-0.38076693,-1.5514443,?,0.39049512,1.4E-45,0.6240153,1.9203628,3.0774293,0.004473951,1.4250734,0.4253312,-0.23786382,0.5203611,TASCA_DESTRA_DAVANTI_PANTALONI
-0.02865436,0.03886384,0.19713914,0.6129771,-0.8707468,-0.661984,0.0064269495,0.080168255,0.8150137,?,0.5713646,0.010897687,0.104391985,0.37718737,0.48763335,0.043285575,-0.050150745,-1.1586018,2.4590673,1.888451,0.7679541,6.047012,3.566247,0.58975357,0.35007107,-0.79478824,-2.2703626,?,0.44509524,1.4E-45,0.7521065,1.6251262,2.1607661,0.004374647,1.4094284,-0.17324555,-0.7897023,0.3867963,TASCA_DESTRA_DAVANTI_PANTALONI
0.60127866,0.01634617,0.12785214,0.43686178,0.46052533,-0.14620255,0.013886124,0.117839396,0.37452552,-3.7842267,-0.03672118,0.007995789,0.08941918,0.44948187,-1.6119336,-4.1126413,-16.374165,3.981423,1.0849694,1.4298067,1.3178314,1.1771586,2.0443473,1.7366797,-1.2588665,-1.3444026,1.0679468,10.344353,4.705686,0.45490387,1.1664406,0.97192305,0.8332383,0.003099434,0.8199872,0.92510515,-0.4431479,-0.3095243,TASCA_DESTRA_DAVANTI_PANTALONI
0.4860987,0.017669953,0.13292837,0.5584414,0.27975008,-0.32880944,0.05220202,0.22847761,1.0073202,-1.3431398,-0.41329247,0.023170674,0.15221916,0.679526,-13.941815,-1.4783599,-1.1761615,0.7955854,0.5818004,0.8732696,1.500978,0.33849177,0.7625999,2.252935,-0.3756419,-0.34209174,0.9106858,1.8035368,17.048716,9.452935,0.5543832,0.82181025,1.4823866,0.0035889354,1.2856302,0.6877892,0.37656826,0.86632615,TASCA_DESTRA_DAVANTI_PANTALONI
-0.24278703,0.0075051417,0.08663222,0.403244,?,-0.58160037,0.0193243,0.13901187,0.80678207,?,0.37007028,0.037262786,0.1930357,0.631526,0.06746091,0.4174465,-0.6560566,-1.5715944,0.6232002,0.44878858,0.72013557,0.38837844,0.20141117,0.51859516,0.49981773,-8.826561,-17.65956,1.0,1.4E-45,1.4E-45,0.49981773,0.63852316,1.2775121,0.0036543007,1.194457,-0.39938337,-0.6887556,-0.044541467,TASCA_DESTRA_DAVANTI_PANTALONI
-0.03990975,0.022769453,0.1508955,0.4892321,-1.3079194,-0.64655143,0.010691665,0.103400506,0.83771855,?,0.5312526,0.009820214,0.09909699,0.3390472,0.5286177,0.061727107,-0.07512386,-1.217032,1.4593304,1.5227052,1.0434273,2.129645,2.3186312,1.0887406,0.33096126,-0.7292001,-2.2032795,?,0.29471853,1.4E-45,0.58400536,1.4429617,2.470802,0.0041888272,1.3144642,0.11500234,-0.8631565,-0.12315402,TASCA_DESTRA_DAVANTI_PANTALONI
-0.53877,0.0036547843,0.060454812,0.6113171,?,-0.34107667,0.0012540126,0.03541204,0.42361647,?,0.20807943,0.020913413,0.14461471,0.5820509,-0.39751953,1.5796156,-2.5892518,-1.6391658,1.7071824,0.41804054,0.24487163,2.9144719,0.17475791,0.05996212,1.4430909,3.6923683,2.5586524,1.0,2.8E-45,2.8E-45,1.4430909,1.0502812,0.72779965,0.0033537422,1.1066533,0.26992688,-0.907609,-0.07024589,TASCA_DESTRA_DAVANTI_PANTALONI
0.071940236,0.0013850533,0.037216302,0.17809159,0.14957128,-0.6798739,0.0017784333,0.042171475,0.7144677,?,0.71350163,3.4850635E-4,0.018668326,0.07251924,0.9054376,-0.10581409,0.10082701,-0.9528694,0.8824994,1.9935533,2.2589853,0.77880526,3.9742556,5.1030154,-0.043840054,0.04510872,-1.0289384,?,0.27306798,1.4E-45,0.24926472,2.4557838,9.852112,0.0026073202,1.4653163,0.7838326,0.6602472,0.95239985,TASCA_DESTRA_DAVANTI_PANTALONI
-0.11437552,0.006835149,0.08267496,0.28169695,-5.5871553,-0.6558543,0.007944279,0.089130685,0.8019745,?,0.6574813,0.008239614,0.090772316,0.2762792,0.6597525,0.17439166,-0.1739601,-0.99752533,0.9275701,0.91079485,0.9819148,0.8603863,0.8295473,0.96415675,0.29793012,-0.44600603,-1.4970156,?,0.052666083,1.4E-45,0.35125425,1.0196097,2.9027681,0.0024177933,1.4340029,-0.54932505,-0.7321837,0.929399,TASCA_DESTRA_DAVANTI_PANTALONI
-0.19930124,0.0017041116,0.041280888,0.2606029,?,-0.67860734,0.011247555,0.10605449,0.82835186,?,0.54532164,0.005464693,0.073923565,0.2591933,0.6333363,0.29369155,-0.36547467,-1.2444167,0.38924223,0.5584266,1.4346507,0.15150951,0.3118403,2.0582225,0.3146041,-0.5820885,-1.8502253,1.0,1.4E-45,1.4E-45,0.3146041,1.0054383,3.1958845,0.0023815657,1.423231,-0.5964074,-0.42489323,0.80117303,TASCA_DESTRA_DAVANTI_PANTALONI
-0.37761423,0.005738002,0.0757496,0.5374429,?,-0.5465351,0.01382423,0.11757649,0.7316022,?,0.5030019,0.01372589,0.11715754,0.41285223,0.44121146,0.69092405,-0.7507212,-1.0865467,0.644258,0.64656186,1.0035759,0.41506845,0.41804224,1.0071646,0.73461086,-1.6486878,-2.2443008,1.0,1.4E-45,1.4E-45,0.73461086,1.3017803,1.7720679,0.0021870055,1.4271517,-0.5903096,-0.72169906,0.85471934,TASCA_DESTRA_DAVANTI_PANTALONI
-0.31966954,0.025932683,0.16103628,0.48898098,-20.649809,-0.627763,0.0060908706,0.07804403,0.7787819,?,0.35923356,0.016580459,0.12876514,0.46840838,0.06577244,0.5092201,-0.88986546,-1.7475065,2.0634031,1.2506202,0.60609597,4.2576313,1.564051,0.36735237,0.5988776,-14.142886,-23.615652,?,0.045047004,2.8E-45,0.62787926,1.0439203,1.662613,0.0020646844,1.3088146,-0.4496485,-0.85704255,0.36086127,TASCA_DESTRA_DAVANTI_PANTALONI
-0.27912617,0.1722412,0.4150195,1.255226,-1.0262775,0.34799424,0.1058514,0.3253481,0.9165385,-0.52956504,-0.36899868,0.31731758,0.5633095,1.5359237,-0.9861056,-0.80209994,0.7564422,-0.9430772,1.2756168,0.7367522,0.5775655,1.6271981,0.5428038,0.3335819,2.0034835,0.83367556,0.416113,1.0338088,0.80104274,0.774846,1.369529,0.817245,0.59673434,0.0015356496,1.6239891,-0.93281555,0.9739349,-0.9396681,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4241132,0.086798415,0.29461572,1.3558,-0.9534386,0.49766806,0.03892105,0.19728419,0.89843047,-0.44669282,-0.5007933,0.11243624,0.33531514,1.4654725,-0.9207315,-0.852201,0.8468828,-0.99375945,1.493357,0.87862337,0.5883546,2.230115,0.771979,0.34616107,2.3854563,0.9419863,0.39488727,1.1176034,0.9096721,0.81394887,1.5090762,0.92516243,0.6130654,0.0021674044,1.6389054,-0.958091,0.9603928,-0.9426496,TASCA_DESTRA_DAVANTI_PANTALONI
0.15023622,0.03314632,0.18206131,0.68725586,-0.45666236,0.0755536,0.0522673,0.22862042,0.77526855,-0.5007089,-0.5165244,0.0035208352,0.059336625,0.58947754,?,1.9884719,-0.29085988,-0.14627306,0.79634756,3.0682788,3.8529394,0.63416934,9.414335,14.845143,0.83294004,0.3655001,0.43880722,0.9132798,?,?,0.88647455,1.1658728,1.3151791,0.0029362682,0.9341718,-0.81513345,-0.5535921,0.86532366,TASCA_DESTRA_DAVANTI_PANTALONI
0.31813443,0.012329474,0.11103816,0.46717972,-0.11633909,-0.66825706,0.0036638444,0.060529698,0.7753331,?,-0.54836327,0.004028438,0.063469976,0.65756726,?,-0.47606593,-0.5801527,1.2186394,1.8344411,1.7494596,0.9536745,3.365174,3.060609,0.909495,0.06279502,0.07404118,1.1790932,?,?,1.0,0.60255355,0.7104668,1.1790932,0.0047975485,1.5364732,-0.102931894,0.40423447,-0.88631576,TASCA_DESTRA_DAVANTI_PANTALONI
-0.7514197,3.3965133E-4,0.018429631,0.77976626,?,-0.40499136,0.0035611133,0.059675064,0.5329942,?,-0.2824809,0.0012963334,0.03600463,0.3362442,?,1.855397,2.6600728,1.4336947,0.30883303,0.51186836,1.6574275,0.095377855,0.26200923,2.747066,1.462992,2.3190475,1.5851402,1.0,1.0,1.0,1.462992,2.3190475,1.5851402,0.0046829986,1.438892,-0.052976996,-0.51951236,-0.6786213,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5997837,0.012969344,0.113883026,0.81646675,?,-0.3168529,0.033508953,0.1830545,0.729298,-7.067829,-0.37795332,0.020686356,0.14382753,0.7297089,?,1.8929406,1.5869254,0.83833873,0.62212634,0.7918027,1.2727362,0.38704115,0.6269516,1.6198577,1.2779213,1.1188937,0.8755576,1.5E-44,1.0,?,1.1195242,1.1188937,0.99943686,0.004002686,1.2982764,-0.4936894,-0.6639228,0.10046095,TASCA_DESTRA_DAVANTI_PANTALONI
-0.17503251,0.40682817,0.63783085,1.4586189,-1.0696292,0.06544773,0.039720014,0.1992988,0.53549695,-0.83759093,-0.14425656,0.475389,0.6894846,1.51483,-0.9927215,-2.6743863,1.2133417,-0.4536898,3.2003748,0.9250835,0.28905475,10.242397,0.8557795,0.08355266,3.088463,0.99893636,0.32344124,2.4184723,0.9271115,0.38334593,2.7238603,0.9628928,0.353503,0.0013489799,1.5679241,-0.96865857,0.99681896,-0.9677747,TASCA_DESTRA_DAVANTI_PANTALONI
