@RELATION WhereIsSmartphone
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
0.24208763,0.0021278863,0.046129018,0.12918648,0.57130927,-0.4829125,1.9768291E-4,0.014059976,0.50699574,?,0.65409476,0.002786562,0.052787896,0.13704377,0.81229305,-0.5013074,0.37011096,-0.7382914,3.2808747,0.87385595,0.26634848,10.764139,0.7636242,0.07094151,-0.33957827,0.29030362,-0.8548946,?,0.41275653,1.4E-45,0.25480783,0.9426658,3.6995168,0.016966447,1.3790946,0.2996095,-0.90043855,0.053043727,TASCA_DESTRA_DAVANTI_PANTALONI
0.23127255,0.008082541,0.08990295,0.24949145,0.23857622,-0.62781584,0.002748943,0.05243036,0.70830566,?,0.43895817,0.0024889002,0.04988888,0.17928839,0.6669161,-0.3683764,0.526867,-1.4302408,1.7147117,1.802064,1.0509429,2.9402359,3.2474346,1.104481,-0.1103661,0.21776432,-1.9731088,?,0.6087385,2.8E-45,0.352237,1.3915651,3.95065,0.01600405,1.2980467,-0.9076137,-0.78810257,0.66830695,TASCA_DESTRA_DAVANTI_PANTALONI
0.44801417,0.004596465,0.067797236,0.19625059,0.65520465,-0.26934305,5.3854135E-4,0.023206493,0.29624212,?,0.027572729,0.003282147,0.057290025,0.20670247,-0.20114549,-1.6633589,16.248453,-9.768458,2.921477,1.1834038,0.4050704,8.535027,1.4004445,0.16408204,-1.2588665,-10.773732,8.558279,?,3.3074973,8.4E-45,0.6624669,0.9494351,1.4331813,0.010469434,0.76092154,0.009357408,-0.7775347,0.5119484,TASCA_DESTRA_DAVANTI_PANTALONI
0.41243556,0.0031600576,0.05621439,0.19692746,0.58662695,-0.40596312,4.1916769E-4,0.020473585,0.43266684,?,-0.36263862,3.309336E-4,0.01819158,0.39008904,?,-1.0159434,-1.1373184,1.1194701,2.7457032,3.0901322,1.1254429,7.5388865,9.548917,1.2666217,-0.6459108,-0.7164113,1.109149,?,?,1.0,0.45514804,0.50482696,1.109149,0.01365893,1.1810374,-0.6958778,-0.35370693,0.652624,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1806281,0.0053915624,0.07342726,0.27759045,?,-0.52943987,0.018548107,0.13619143,0.7470251,?,0.08890945,0.0010092902,0.031769328,0.11352405,0.28695107,0.3411683,-2.0315964,-5.954821,0.53914744,2.3112626,4.2868843,0.29067993,5.3419347,18.377377,0.37159455,-6.076145,-16.351545,1.0,8.4E-45,8.4E-45,0.37159455,2.4452128,6.580324,0.011328512,0.79897726,-0.993135,0.5284218,-0.50972307,TASCA_DESTRA_DAVANTI_PANTALONI
0.048985578,3.6776546E-4,0.019177211,0.10263355,0.2599984,-0.5322576,9.823448E-4,0.03134238,0.6390367,?,0.43250015,5.995416E-4,0.024485538,0.08545682,0.8191895,-0.09203359,0.11326141,-1.230653,0.611862,0.7832056,1.2800364,0.3743751,0.61341107,1.6384933,-0.0564289,0.09313651,-1.6505108,?,0.29344967,2.8E-45,0.16060665,1.200999,7.4778905,0.013751424,1.0137433,-0.8753659,-0.4893107,0.5677095,TASCA_DESTRA_DAVANTI_PANTALONI
-0.45338553,5.534988E-4,0.023526555,0.4772195,?,-0.31435725,5.844035E-4,0.024174439,0.34697914,?,0.012572411,0.009371318,0.096805565,0.31771702,-1.0881186,1.442262,-36.06194,-25.003735,0.9731996,0.24302895,0.24972159,0.9471175,0.05906307,0.062360868,1.375355,2.8824158,2.0957613,1.0,9.8E-45,9.8E-45,1.375355,1.5020269,1.0921012,0.011036974,0.85522544,0.6956166,-0.8889582,-0.30951604,TASCA_DESTRA_DAVANTI_PANTALONI
0.12329599,0.0014731367,0.038381465,0.15199289,0.27021578,-0.619409,0.001960783,0.04428073,0.6873527,?,0.7381938,3.794032E-4,0.019478275,0.06512529,0.91507906,-0.19905424,0.16702388,-0.83908725,0.8667758,1.9704756,2.2733395,0.7513002,3.8827734,5.1680717,-0.081876606,0.0801948,-0.9794592,?,0.2715777,1.4E-45,0.22112794,2.3338537,10.554314,0.020239446,1.4808987,0.33260125,-0.05024825,0.910366,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0012576308,9.510435E-4,0.030838992,0.120456405,-1.8167329,-0.6677995,0.001232492,0.035106868,0.71624476,?,0.60069597,8.213357E-4,0.028658954,0.11055589,0.8353126,0.0018832461,-0.0020936227,-1.1117096,0.8784319,1.0760683,1.2249877,0.77164274,1.157923,1.5005947,0.10847105,-0.13854942,-1.2772939,?,0.0637034,1.4E-45,0.16817771,1.0895522,6.478576,0.018330954,1.2945691,-0.7069099,-0.82511926,0.7696388,TASCA_DESTRA_DAVANTI_PANTALONI
-0.19912682,0.0015592773,0.039487686,0.25794277,?,-0.6168681,0.012435531,0.11151471,0.73760265,?,0.52351516,0.0032003706,0.05657182,0.14156714,0.7609791,0.32280293,-0.38036495,-1.1783195,0.35410294,0.69800985,1.9712061,0.12538888,0.48721772,3.8856535,0.34970424,-0.57230026,-1.6365266,1.0,2.8E-45,2.8E-45,0.34970424,1.8220525,5.2102675,0.017727962,1.3395102,-0.98921,-0.9768212,0.97724336,TASCA_DESTRA_DAVANTI_PANTALONI
